"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cd89ac53-6e40-44ad-b6ad-e315c54a4b93","","folder-normal","work-in-progress","","step","TRUE","FALSE","Barriers"
"7aa448e8-c9a1-4e44-a1b5-76fea4417149","","folder-normal","pass","","step","TRUE","FALSE","Barriers","TL5"
"40d569c6-c4c3-44af-adab-f4ad96bad8e8","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL5-01 09/10"
"3bc473ff-3c8e-5ebd-9efc-a6c54f49be93","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL5-01 09/10","Info"
"5068e307-8e14-5e07-9fd0-300747758c54","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Prepour","Rugasol"
"df7ab3b8-13d2-5491-86a3-d2605e359e3e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Prepour","Drawings & General Photos"
"12402c06-38ac-54d3-8736-946d2aca399d","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Concrete"
"4575cbe0-0513-5a9e-8c7d-7e42a3d455e9","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Concrete","Concrete results obtained"
"31333691-fa79-5f46-9f83-90b92c8fb00c","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Concrete","Concrete Docket Attached (photo)"
"40f4b3bd-fa6a-5554-acae-319c88f11cf0","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour"
"d4a2ad9f-dbf1-52f2-bc45-917763e70b19","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Post pour Complete"
"78f379d9-98f3-5911-94c2-605a49e3773f","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Remedial Required"
"3d5e5c2b-6c5a-5ad3-91a8-ff71d209ef16","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Mould Face Finish"
"e04c3f00-b3b8-527c-9ea6-519791ab8794","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Near Face Finish"
"32ca3842-f3e3-5c2f-8004-49ebe70fda3c","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Cast -In/Inserts/Penetrations"
"54031e00-38df-5192-af8c-cf98b2427673","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Starter lengths/Positions"
"0ddd6d4e-0ba8-5566-bc70-65d0f8a48eae","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Approved"
"0a9391ca-380e-5642-8927-1cd1e32e879c","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-09 23/11","Post Pour","Mill certificate attached"
"494a18c3-08dc-45d1-928b-5018f13aaf84","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11"
"34bbadab-5842-5811-87ba-ffeeccf53f0a","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Info"
"48d31ccf-7bd2-503f-8c86-b736b94b3686","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Info","Information Complete"
"44038e1b-2c0c-5187-9f08-a42da7ca2e58","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour"
"e1ef77a9-d179-5fed-940a-c7781b0c982b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Length/Width/Thickness/Cutouts"
"723ae1a1-e348-5109-86a4-aebe85fedacb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Square"
"dcca6079-933b-5512-a496-24c703a7fe5b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Edge Details & Rebates"
"a09f8d76-950f-56a3-8e82-03f64fb5c7e3","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Cast in items (Inserts, Weldplates)"
"07bf4a46-b96b-5a33-9fee-f7c188036592","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Main Reinforcing"
"41d44188-9700-5973-9f78-2bd6dd15e08f","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Starters"
"c4339c05-6258-50b4-9953-d992e0c85965","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Stirrups"
"fa875204-78e0-5714-93f2-f0ec3cc51324","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Lifters"
"1b408546-c31f-5328-81b6-92de96183f93","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Mould Cleaned & Oiled"
"be8f1c97-b82f-576a-a4e1-afb5ac040705","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Tie wire Trimmed"
"cca6b22b-3706-5f87-bc7a-e7cd7a14496e","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Rugasol"
"a5aab1f1-4ff1-56ad-9140-a10cf2cbcd38","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Prepour","Drawings & General Photos"
"818de3fa-f362-5bb6-800a-cde25ab52fcc","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Concrete"
"3f302425-2dc9-5d13-be4b-4c1f48eba267","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Concrete","Concrete results obtained"
"622a7b79-4cf3-55c1-8859-0be368c276f7","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Concrete","Concrete Docket Attached (photo)"
"0749717c-9edf-5a67-82f7-96f96779cac5","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour"
"f84c9a60-b3e6-50d8-ace0-af7a10db0806","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Post pour Complete"
"8abb43a4-2f9a-5229-9bf2-2bcfee1fd225","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Remedial Required"
"f7a652ba-f2b2-5347-837c-36b4929ece26","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Mould Face Finish"
"6e510f8e-0f25-5e52-a335-6e4f2f3d334d","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Near Face Finish"
"1c50505a-d4ed-5307-b71b-8821dd8ba7f7","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Cast -In/Inserts/Penetrations"
"a23d412c-61f6-5164-a48b-7744d1f4fbdb","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Starter lengths/Positions"
"0b098da8-6510-558f-a32f-6cfea43f5591","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Approved"
"bf24063e-a70a-5c40-b106-450bde94426a","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-10 24/11","Post Pour","Mill certificate attached"
"c14efef0-4f42-4d3c-bfff-7ae5cd690f28","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11"
"54a8be5f-0d33-5d3b-ae5b-5e4f371b689f","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Info"
"aa7edbe6-daab-58a1-a9f7-e0940fcfe8da","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Info","Information Complete"
"24211255-86d5-5eb0-9c39-011cc9eca845","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour"
"40660ae8-7572-5e33-810c-315906c2f165","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Length/Width/Thickness/Cutouts"
"3c81d5f0-ad8b-5075-acd0-cd11cb954882","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Square"
"d255b377-e78f-57c3-85e1-0801265ac932","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Edge Details & Rebates"
"e9748bd3-2687-569a-8dd9-62cce1a8e20f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Cast in items (Inserts, Weldplates)"
"649b9682-d843-58cc-ae0f-e1e990fa04b7","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Main Reinforcing"
"f570f9e6-5299-5523-8ce5-3ceb269da3ee","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Starters"
"72573670-a24a-54ff-8539-caeddac71b4c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Stirrups"
"dd048bd7-8933-5c16-9be1-1f842a239eeb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Lifters"
"0ad93909-d3a3-5dd0-9a6a-2d91d5bc1208","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Mould Cleaned & Oiled"
"df5f767c-3ff2-5bfa-9719-6c2dc774c9b3","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Tie wire Trimmed"
"dc1550d0-9cb8-514b-bb6d-c4c6e8dda3c6","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Rugasol"
"56e4d6c0-8630-53f4-944e-906cd8be3b5d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Prepour","Drawings & General Photos"
"dc07592a-672e-5c94-bdbe-397d8ea82a3f","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Concrete"
"c9b184e1-7094-5709-9837-bc52fff151c3","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Concrete","Concrete results obtained"
"fb5c7fc7-a33e-51b0-a823-f1acd6135239","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Concrete","Concrete Docket Attached (photo)"
"b8d173d8-6516-5b01-87ec-009424f28b30","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour"
"f7f4a2a8-87c2-5910-a054-f16403d2c8f4","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Post pour Complete"
"9e5cbbd8-3538-58c8-86d9-92d0ad048432","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Remedial Required"
"55a0a75e-40d8-5aa8-a7d9-61113b4931db","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Mould Face Finish"
"d6d9e1d4-021a-5d40-a94d-6313b9b4b17a","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Near Face Finish"
"b075ac37-82ce-540c-b9a6-babbea3ce03b","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Cast -In/Inserts/Penetrations"
"ab7d031c-ec52-5571-b0fc-f537a4d640bf","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Starter lengths/Positions"
"a09f40a4-4ddd-5402-af00-2b3d0e0e9390","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Approved"
"1c0e2262-84ea-5af8-8b1d-ddbe45214b1f","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-11 24/11","Post Pour","Mill certificate attached"
"66361ad7-303f-4dbc-ac34-60dd32f445de","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11"
"a9dd0667-70c0-5586-85c3-7553d87f804d","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Info"
"90652061-f72b-524e-af43-28808a82f10a","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Info","Information Complete"
"d16d45bc-9dad-5969-ba04-5e2cf9a6b426","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour"
"5d756b3e-a712-57cf-89a3-35158e995e1f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Length/Width/Thickness/Cutouts"
"66e75fde-76f9-5fc8-9a02-fc1ac4b34d5a","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Square"
"ff0cc43e-f255-5624-ac91-85c270590286","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Edge Details & Rebates"
"9864925e-b712-5cd2-bde1-5ccfe3493f19","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Cast in items (Inserts, Weldplates)"
"c7ffa63c-252a-506f-a98d-9723668e3abd","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Main Reinforcing"
"df1e5f31-84b1-5cf2-8c2b-7f2a20af0228","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Starters"
"68d804b6-dda4-5338-b9a7-54d0a9f4d417","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Stirrups"
"7b8ca962-3931-5640-b224-95aac40a7a99","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Lifters"
"4a12f5ba-ae3b-5a4c-ae4e-4d9fb2225bf4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Mould Cleaned & Oiled"
"b43c27e9-3af1-5905-9977-73cfcc50eaa7","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Tie wire Trimmed"
"2fb42156-8b4d-5e19-8cdd-9ace4c149c3c","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Rugasol"
"f650cabb-0405-50fc-8e7d-45e29afa57c8","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Prepour","Drawings & General Photos"
"eb32eaeb-6887-5afb-9953-f8f795452273","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Concrete"
"3d041321-6d76-509c-a401-a59d5c333a0d","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Concrete","Concrete results obtained"
"7d8cbd6f-aae1-5fa9-9386-b972971c41e8","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL4","TL4 6M","TL4 6M-12  27/11","Concrete","Concrete Docket Attached (photo)"
