"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f81eaaf6-bb8e-4d69-a9cb-6857a4f0cd1c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Colo 1 Cell 1"
"8dc15395-7890-4b51-b368-8d835d7904be","","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1"
"ebb45fcc-08d8-42ac-a5c1-a113999a4d02","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1"
"6cdaf53b-3196-4ddb-b52a-001762668c39","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","First Fix Checks"
"b3088f55-c2eb-483f-adc5-e7781c682d4f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","Second Fix Checks"
"e03f3159-7b90-4625-8f94-db3f3f1359a5","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1"
"68538c82-8962-40fa-9080-bd31758448b2","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","First Fix Checks"
"32c3f4a3-6d6f-4e26-ac6b-33bfa793c159","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","Second Fix Checks"
"9ffa301e-c986-4471-8e1b-e48ea59a5df1","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL"
"cf572a96-0a7e-4721-a383-765921d94f58","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","First Fix Checks"
"23943f4c-41b2-42d4-87f4-0da60a2b6cec","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","Second Fix Checks"
"5f0f9c8b-9430-4093-8042-74114f686477","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY"
"60dde24d-835e-4fff-a95a-2ebee1ccf4de","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","First Fix Checks"
"9ded0e38-2df6-4aad-8c70-c2bf79e68826","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","Second Fix Checks"
"8d44e741-fb39-4a9e-a585-5ff88a55d462","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1"
"98722dbf-5226-4142-bf68-6ad6efd4df85","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","First Fix Checks"
"88abcf0b-bf32-4a46-a8f1-52a6381a4e69","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","Second Fix Checks"
"16441ccc-470b-4cb7-b675-301fbc6a3c65","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1"
"72bf29e8-d4e1-4421-9a60-fe87b3be5f75","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1"
"78157f58-cb94-4f86-91e2-b3646b9c2fa5","","checklist-flat","not-started","Main Earth Check Sheet","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Main Earth System Colo 1 Cell 1"
"6e6831dd-44ee-46bd-988b-0ee227bca7c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Earth Connections Colo 1 Cell 1"
"d5289896-5cb7-4b59-9970-ddcba512526f","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01"
"b514fefa-7d3b-41d4-b6dc-8084ac3a39bb","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test"
"bb5606bd-36f4-425f-b69d-2a728265f4e9","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","Subcircuit Pre Livening"
"a45168e8-933b-4ce9-aaeb-eac4eaea25fd","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-16"
"fdb11ffb-d6bc-4e65-ac42-9c4126ee2cd2","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-17"
"02f89d0d-61cd-49c4-974a-739d8f480c38","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-18"
"ba5dc38b-cf95-4fd6-92e1-b74909bbcbd7","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-19"
"7dbbb568-c975-4892-a664-f8ba28f2c216","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-20"
"23dc53b2-e3d0-46c1-9f28-a443c1193584","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-21"
"d250b046-2d50-40ad-bc89-9453c90f5c60","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-22"
"c43f6a9e-f645-4c08-a959-8730cae531fe","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-23"
"52244e43-5e2a-4879-b88d-7774663f70e7","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-24"
"0ba252c5-3fec-4fb4-9a84-9b76d7956a0f","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-25"
"879989aa-b371-4fe0-8a7f-3f511ad375e5","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-26"
"c2915f7e-8ec3-494e-bbd9-af57b2dc3bca","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-27"
"98fb8537-8c0e-41b3-82f7-76a33f55ee3b","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-28"
"9370e7d2-690a-4ab1-937e-8e28314952d7","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-29"
"d86abaec-8518-478f-960c-c4b7857ef85d","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-30"
"4cbae517-9b54-4ba4-bebf-0762fc7ca1b1","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-31"
"865efe2e-c86d-4a1a-b935-092dd848ee50","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-32"
"e051f4f5-e939-4bfc-a43d-6c1a313ff670","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-33"
"d6bf38f7-caf1-4c22-96c1-aeaffd5ab9a1","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","MEP Test","C1-34"
"a8cc4e2e-1e5a-45ad-802e-65730d2da4c2","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Pre Startup Installer"
"53cae548-7193-4d3c-8220-453b0950a147","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized"
"75540fcb-e45b-4885-9715-25c2e08f4281","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","Subcircuits Post Livening"
"7adc0d1a-29ef-4e63-a4b3-3d11ceb6e403","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-16"
"0b163fe1-2ecc-48ca-869e-c8514bcdc23b","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-17"
"1201e302-8b7e-44ea-8344-e392fd46aa8f","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-18"
"a124f6f5-8984-4c89-8e1c-a7f02981a73d","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-19"
"1fd80810-fd32-4d6a-8073-cf9c096557d5","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-20"
"0b9b26a6-de8f-473c-90aa-b1a3e8157ca3","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-21"
"239727a5-fd3a-478f-8e65-844d15b1f137","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-22"
"8ab3faf8-7f57-44ff-b64d-1c5a7a241b4d","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-23"
"21d2fa0f-b925-4a81-ae46-1496e2a51d25","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-24"
"57fa0fdb-11c1-4720-a6a9-e2069a20bad7","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-25"
"bedf270b-54a1-42f0-aaeb-f4894ed7ad7e","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-26"
"297d3f3d-d030-4392-bd2f-96e4fa67d43c","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-27"
"3e858eae-9518-4273-a717-3625bcb2e04a","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-28"
"52d2b62c-527f-4e1e-8332-17dbaca6cdfd","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-29"
"da6ddece-a7e9-4c94-a2c4-6309322a18ec","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-30"
"92d0ee9e-3e01-4b9e-806f-ef9f271879cc","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-31"
"d41c82f5-d72d-46f9-bbe5-ad3537b2fbb3","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-32"
"b5f37728-459e-484f-a915-577cf5e66e68","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-33"
"af8920ed-9e0a-4f64-91d2-da1e3cf09713","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ADP01","Equipment Energized","C1-34"
"48b538f3-6bf2-4497-8dc9-2593e4e043c8","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01"
"6da14f3f-e34e-4e41-8c14-3bfab9c8fd1f","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01","MEP Test"
"aa27eeb5-c688-4ead-8851-be17a3beebff","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01","Pre Startup Installer"
"7b664772-dfe9-4034-88bb-fb5377dc3a2a","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01","Equipment Energized"
"dbaa4769-3f80-4431-ba13-35614a540ffe","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01","Equipment Energized","Subcircuits Post Livening"
"df98e3fe-ce3c-4d9d-a0dc-797a3b602a32","","checklist-flat","not-started","EM Lighting Commissioning","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-ELP01","Emergency Lighting Test"
"ddcad568-27bd-4e41-b472-36ab979b2150","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01"
"9b553dd5-7035-47e0-b258-8d30766040cc","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","MEP Test"
"4c6d3f90-9fd1-48e8-b285-9d789caf98fc","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","MEP Test","Subcircuit Pre Livening"
"d2a4cd2e-e307-4c3f-b54e-cdddc32930a9","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","MEP Test","C1-7"
"71ce34f0-c8a5-4f82-afa6-9c711fb5bc3d","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","Pre Startup Installer"
"f7a003aa-0822-439c-a4d2-76493ce38488","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","Equipment Energized"
"54b2352b-f1ec-415f-9e17-1aab84cd4158","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","Equipment Energized","Subcircuits Post Livening"
"bec81802-6836-4533-a493-188e48984fe0","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS01","Equipment Energized","C1-7"
"2659204d-a6bc-4b45-aee4-8af6a914ad11","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02"
"bc75b8c3-1e44-4b04-8b1d-cec2b3c3eb3b","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","MEP Test"
"b10f6cad-dd7f-4566-b909-44b82bca5943","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","MEP Test","Subcircuit Pre Livening"
"2928cbff-c158-4597-a68a-af0fcfd04e8c","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","MEP Test","C1-6"
"82eb7650-3746-4a68-bbe4-cff44d6dd686","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","Pre Startup Installer"
"a65181b0-f809-4389-9ea9-2a6a16bbcbfe","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","Equipment Energized"
"570a605e-8d96-436d-a155-1097e36eebbe","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","Equipment Energized","Subcircuits Post Livening"
"a9cbf813-fc0f-4972-bade-cffc9c292bd6","","checklist-flat","not-started","Submain Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-UPS02","Equipment Energized","C1-6"
"860d710d-506c-41b0-b14e-d32da7a46269","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-TCP01"
"810d1e18-bff0-459d-ba39-e236dece832f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-CAB01"
"29c495f8-f6b5-4200-8ba5-7becea919017","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400"
"c4f9903f-9bbf-4362-8cc5-7bc97b671aa8","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE1-UPS01-PNL01"
"943197ef-f781-4faa-af91-01acb88655d8","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE1-UPS01-PNL01","MEP Test"
"cbaebabd-7c34-4394-aa51-b57f3f364bc4","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE1-UPS01-PNL01","Pre Startup Installer"
"f3af69bc-14de-4590-a67f-8ec5a268dad6","","checklist-flat","not-started","Subcircuit Post Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COLO1-CE1-UPS01-PNL01","Equipment Energized"
"c78df88a-0958-457e-a9e9-aabc7505226c","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400"
"dd8f7bb8-f5ad-4b09-aab7-15215397967e","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","AKL02-COL01-CE1-UPS01-PNL01-XFM01 – 75kva 400/400","Pre Startup Installer"
"d4ca10d4-fa37-4553-a6ce-520f450260f9","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02"
"78241be0-e8fc-4759-b780-db03ee1cd41a","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","MEP Test"
"ed529697-9d61-41ee-a80c-07352993cf13","","checklist-flat","not-started","Subcircuit Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","MEP Test","Subcircuit Pre Livening"
"bc23374c-07f0-4dab-9535-dfce62ea44ff","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","MEP Test","C1-42"
"7ed5b1e5-1880-404e-a7ab-3375ed8d033a","","checklist-flat","not-started","Submain Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","MEP Test","C1-43"
"40d2d058-cf96-4292-85a4-ff4b35400a00","","checklist-flat","not-started","Switchboard Pre Livening","checklist-flat","FALSE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","Pre Startup Installer"
"32876c1e-4a99-4446-9729-170ec695ac7f","","folder-normal","not-started","","step","TRUE","FALSE","Equipment Commissioning","Cell 1","Cell 1 MSB Room, Battery Room, Load Banks","AKL02-COLO1-CE1-PNL02","Equipment Energized"
