type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
checkpoint,4.2 - Backfill Depth,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Backfilled to the depth as per the IFC Drawings.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Backfill Compaction,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Compaction tests are conducted to ensure the specified compaction level is achieved.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
boolean,Compaction Test Report,,,,,,,,,,,,,,,,,,
text,No.,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Erosion Control Mat Installation,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Erosion Control Mat Installed as per IFC Drawings.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Geotextile,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R44 cl3.2.4,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Geotextile installed as per the IFC drawing or the direction from the principal.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
section,5.0 Blinding Layer,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Blinding layer,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings Note 68,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Blinding may be required to infill voids, uneven ground and cavities at foundation level to create a stable working platform. Where required, blinding layer should be created using granular site won soils and rockfill, compacted to minimum relative density of 70%.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
boolean,Material Test Data,,,,,,,,,,,,,,,,,,
text,Material Test Data No.,,,,,,,,,,,,,,,,,,
boolean,Compaction Test Report,,,,,,,,,,,,,,,,,,
text,Compaction Test Report No.,,,,,,,,,,,,,,,,,,
section,6.0 Post Process,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Tolerances,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Tolerances of the slope conform to the IFC Drawings.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Non-Conformity,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW Q6 CL8.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Identified non-conformity captured and closed-out.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
text,NCR No.,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled,Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-007 Structural Concrete Works [B],itp,,,,Yes,SYM-0388-ITP-007 Structural Concrete Works [B],697544c7-78aa-407a-a490-aba90c760b6e,,,,,,,,,,,
section,1.0 – PRELIMINARIES,,,,,,,,,,,,,,,,,,
checkpoint,"1.1 - Submit details of each concrete mix and proposed curing regime, together with a certificate stating that the nominated mix, its constituents and the proposed curing regime",,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl 2.4.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Submit at least 5 working days before the concrete mix is proposed to be used for the concrete mix.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
checkpoint,1.2 - Designate concrete truck washout area (s),,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Designate a washout bay for the cleaning of concrete trucks,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
section,2.0 – CONCRETE WORKS,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - SWMS and Induction,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Ensure Symal SWMS in place for current works and all personal inducted to site,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Submit formwork design documentation & certification,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl 3.1 AS 3610.1,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Submission of Formwork design if required, Submit 5 working days before placing of reinforcement",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Determine Extent of the Site,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Survey work is performed by qualified surveyor using appropriate surveying equipment to determine extent of the site.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Set out the structural element,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Centre and Invert of Pit or Stormwater Line set out by Survey,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Weld Testing Results Prior to Delivery,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Weld testing results are sent to the client prior to delivery.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Reinforcement,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW R53 Cl3.2, IFC Drawings",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - IFC Drawings,,,,,,,,,,,,,,,,,,
label,• Refer CC0388 Pre-Pour Checklist,,,,,,,,,,,,,,,,,,
label,1. Lapped splices length as per drawings & Specs (400mm),,,,,,,,,,,,,,,,,,
label,2. Bar sizes correct,,,,,,,,,,,,,,,,,,
label,3. Bar spacing correct,,,,,,,,,,,,,,,,,,
label,4. Chairs adequate & correct type,,,,,,,,,,,,,,,,,,
label,5. Reinforcement secure,,,,,,,,,,,,,,,,,,
label,• Cover to formwork faces is 50mm unless shown on the drawings,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Headed Anchor and Anchor Blocks,,,,,,,,,,,,,,,,,,
label,"Ref docs - IFC Drawings, Manufacturer's Specifications",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - The anchor is installed in the correct alignment.,,,,,,,,,,,,,,,,,,
label,• The lockshear bolts is tightened appropriately.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.8 - Concrete Joints,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl3.3.9,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Joints constructed to prevent loss of mortar.,,,,,,,,,,,,,,,,,,
label,"• If it’s an adjoining concrete, roughen the surface of constructions joints to expose coarse aggregate.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.9 - Formwork,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl3.1 AS 3610.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - IFC Drawings,,,,,,,,,,,,,,,,,,
label,– Formwork in the correct position and level,,,,,,,,,,,,,,,,,,
label,– Embedment in correct position and level,,,,,,,,,,,,,,,,,,
label,"– Formwork is clean, oiled and free from grease, adequately supported in place with no movement.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
section,3.0 – CONCRETE PLACEMENT,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Pre pour planning,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl3.3.1 Cl3.3.2 Cl3.3.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Ensure the following:,,,,,,,,,,,,,,,,,,
label,1. Areas free of water,,,,,,,,,,,,,,,,,,
label,2. Construction debris removed,,,,,,,,,,,,,,,,,,
label,3. Concrete temperature at the point of discharge is <32°C except for precast concrete members.,,,,,,,,,,,,,,,,,,
label,4. Air temperature at the point of discharge is between 5°C and 35°C.,,,,,,,,,,,,,,,,,,
label,5. Rain not forecasted,,,,,,,,,,,,,,,,,,
label,6. NATA lab arranged,,,,,,,,,,,,,,,,,,
label,• Concrete pump or crane / kibble arranged (where required),,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Intention to place concrete in the Works,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl3.3.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Submit checklists for verifying conformity of the following:,,,,,,,,,,,,,,,,,,
label,– Nominated Concrete Mix,,,,,,,,,,,,,,,,,,
label,– Formwork,,,,,,,,,,,,,,,,,,
label,– Reinforcement,,,,,,,,,,,,,,,,,,
label,– Embedment’s and other relevant details,,,,,,,,,,,,,,,,,,
label,– Intention to place concrete in the Works.,,,,,,,,,,,,,,,,,,
label,• Submit ≥2 working days before commencement.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Pour in Progress Inspections,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Ensure the following:,,,,,,,,,,,,,,,,,,
label,1. Adequate resources are onsite for works,,,,,,,,,,,,,,,,,,
label,2. Adequate vibrators are available as necessary,,,,,,,,,,,,,,,,,,
label,3. Record Times,,,,,,,,,,,,,,,,,,
label,• Concrete is being compacted adequately,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,3.4 - Concrete Slump/Strength Field Testing,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW R53 Cl4.1, Annex B53/L",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Slump Test 1 per first 3 batches,,,,,,,,,,,,,,,,,,
label,"• Strength test, Concrete Cylinder set of 7,28,28 days every 100m3",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,4.0 – AFTER CONCRETE POUR,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Curing,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl2..6 Cl3.4,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Apply approved concrete curing compound in line with specification,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Stripping of Formwork,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl3.3.7,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Stripping of Concrete,,,,,,,,,,,,,,,,,,
label,• External surfaces – 2 days,,,,,,,,,,,,,,,,,,
label,• Permanently Hidden Surface – 1 day,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Inspection of Concrete Surface Finish/Class,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl4.2 Cl3.3.8,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Inspect for,,,,,,,,,,,,,,,,,,
label,1. Compliance with specified surface finish;,,,,,,,,,,,,,,,,,,
label,2. Check for extent of any cracking after 21 days (Cracks are less than 0.2 mm),,,,,,,,,,,,,,,,,,
label,"• are repairs required, specify repair methods",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Tolerance,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Cl4.3 AS3610.1,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Within tolerance set out in R53,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Test Results,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Test certificates received, reviewed and conforming to requirements.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled,Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-006 Mass Block Retaining Wall [B],itp,,,,Yes,SYM-0388-ITP-006 Mass Block Retaining Wall [B],6e019156-61e8-42d8-8588-b4654894e488,,,,,,,,,,,
section,1.0 General,,,,,,,,,,,,,,,,,,
checkpoint,1.1 - Block Material Type,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Blocks to be correct size and approved prior to placement.,,,,,,,,,,,,,,,,,,
label,• 1m (W) x 1m (H) x 1m (L),,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
checkpoint,1.2 - Concrete Core Fill Mix,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Core fill material shall be minimum 25 MPa concrete,,,,,,,,,,,,,,,,,,
label,"• Material properties meet project specification, AS 3600, AS 1379.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,2.0 Footing completion,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Set out,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Extents and levels correct to relevant drawings,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Footing complete and approved,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Retaining Wall Footing completed in line with Drawings and Specification,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,3.0 Retaining wall construction,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Steel reinforcement,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Steel reinforcement to be placed as per design drawings with the correct amount of cover.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Setout and positioning correct,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Setout of block courses correct to line and level. Wall shall be generally straight and true.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - S,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Blockwork jointing,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Expansion joints to be installed in accordance with Construction Drawings/ Manufacturer Spec using correct materials.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - S,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
checkpoint,3.4 - Blockwork installation,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Blocks shall be installed in accordance with the details of the Civil Drawings/ Manufacturer Spec.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - S,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
checkpoint,3.5 - Core filling,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 CL.3.3.4,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Concrete shall be transported, handled and placed to prevent segregation, loss or leakage of materials.",,,,,,,,,,,,,,,,,,
label,"• Concrete to be tamped/vibrated to increase density and prevent voids, honeycombing or surface defects.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,3.6 - Strength testing,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R53 Annexure L AS 1379,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Samples to be taken from chute. Each sample shall consist of two cylinder specimens for 28 day testing.,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,No. of samples || Volume of concrete (m3),,,,,,,,,,,,,,,,,,
label,2 || <50,,,,,,,,,,,,,,,,,,
label,3 || 50-100,,,,,,,,,,,,,,,,,,
label,4 || 101-250,,,,,,,,,,,,,,,,,,
label,5 || >250,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – – – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - S,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Test report",,,,,,,,,,,,,,,,,,
checkpoint,3.7 - Capping Block,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
