"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaae1fa8-23e5-4368-be9c-3b9a0ebec18d","","folder-normal","not-started","","step","TRUE","FALSE","Daily Site Diary"
"4a468671-2497-4ff7-84b7-12fd3b9b142f","","checklist-flat","not-started","Add Daily Site Diary Checklist","checklist-flat","FALSE","FALSE","Daily Site Diary","9th August"
"ca7902ff-19ae-5007-8b48-8abfede97e0c","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Attach relevant photos and documents"
"7203c4f7-5d3c-51be-8ad6-feb0489458f6","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Traffic Control"
"160871ae-d045-5f84-93c8-a130ff09a6ab","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Works Completed"
"e6ac7746-c857-5c36-9c78-49ab0fade1f7","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Incomplete Works (add details in comments)"
"dadf7484-6894-59fd-9d02-482cd8fe85f2","","holdpoint","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Signed off by Ryder Plumbing"
"7447068d-427c-46a9-9c74-5d72e44be867","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings"
"f605426f-5aa8-47f5-8f19-edf179bb440e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d116d427-d835-49b3-bb01-f80192ebeeea","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Big Ticket Items"
"9978ac87-7902-454b-8f8f-4c939444fdde","","checklist-flat","work-in-progress","Big Ticket Items (In Ground)","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","In Ground"
"8608ce43-85d9-594a-b7f4-0e144ff7c9e0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Sewer pump well"
"8d398eed-a9f4-5922-98c5-5be813d67ad2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Storwater pump well"
"24314764-5b81-58d4-bbdc-a63145a83b0c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater pits"
"3989464f-71e0-51fd-ac96-69029f822a83","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Grease interceptor trap"
"fe2e8b50-1c27-57df-bb39-6d79c0f67998","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Conduits rain to IFC location"
"e41ff94b-678f-56b1-8d3b-d1cc60cf578b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Torpedo tanks"
"830a35af-6869-57ee-91b6-2da5fed066c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater detention system"
"2959d0af-9f68-53e9-ba0a-8bd267c782f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","LPOD"
"3a33a2e7-e209-57a7-bd49-428dbbdcb213","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Water tap in"
"a9da85cf-9176-4d1f-be0f-506f63e040b2","","checklist-flat","work-in-progress","Above Ground Pits/Pumps/Tanks Checklist","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","Above Ground"
"71e3cb8d-f21c-5b7a-b7c6-6a9c8130c1d9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Diversion valve"
"a042b785-4afc-57b9-ab3a-f2be09dff4a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater pump set"
"1ae0942d-2c81-5553-a4af-579e5e803021","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater tanks"
"bac305f9-ed0d-5875-85d3-7015ea8be432","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer pump installed"
"30b8d848-e253-569f-a86c-ce4a3ac50811","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer control panel"
"aaa17a20-8fea-5c80-8568-bf8e3330c156","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater pump installed"
"fe7347d9-0dad-53c4-b6cc-f43db5e7702b","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater control panel"
"3011d625-3265-5d0f-b0a2-34df8f62e86d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Grease interceptor trap"
"34557a76-457c-5afb-8513-529b1150e413","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Hot water unit installation"
"305a475e-bc33-5627-92ea-b3236a60c4bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Meter assembly"
"45bec228-92c2-56b5-84ee-02f9450d79df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Gas Meter cupboard"
"c2af2630-dec6-4669-9c62-ea89bce0fb44","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In-Ground"
"de38a5fc-1290-4241-b89d-6adb96dd2df9","","checklist-flat","pass","In-Ground Sewer Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Sewer"
"76b1e2d8-909f-5af6-b4c0-7cb2d0dabd51","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework, material and fittings installed as per approved IFC Drawing"
"9d02eb87-09c7-5b7f-baa7-eec73ee17714","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework installation"
"d5ad2c86-5f6e-5e4c-b6ff-d7e430275661","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework checked for correct invert levels & gradients"
"c6f03fa5-a67a-5850-b24d-9935c6bcf955","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Book inspection with VBA for in-ground drainage."
"47190024-fba4-599d-8892-c3a00e87924d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Ensure all backfill is in accordance to specifications & compaction requirements."
"8dcc62c8-2509-5462-94cf-7e4ec5990434","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Test sewer"
"4ebc3d75-a23d-4297-817f-4f32b43cb283","","checklist-flat","pass","In-Ground Stormwater Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Stormwater"
"a1a7c594-4fb1-50c6-b080-5d82f4ed3af4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework, material and fittings installed as per approved IFC Drawing"
"c10c1657-a844-5136-96c1-193db26a95ce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework installation"
"1e5dc7ca-6035-5a89-8c2a-611117096233","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework checked for correct invert levels & gradients"
"d57159fc-bbc8-5b73-968d-72798424022f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pits checked for correct invert levels & finished floor levels"
"32dee72f-99d8-50a7-a6b1-23853ddd818d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure correct locations of pits."
"25376101-2fa2-587a-bd5c-800a941dfa19","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure all backfill is in accordance to specifications & compaction requirements."
"49e8f909-a80e-49b2-b070-25b41826b41c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations"
"8ff6ab00-35a2-4c36-aaba-27c5151e0f74","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","B2"
"1bb94031-73ab-4f25-9e5d-7a4cef39381f","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","B2","Pour1"
"2eb9826a-25bd-5f6e-977d-898a611dbf0f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 1","Cold Water"
"5d1ec5c4-2b8d-5d16-87d4-4ac60c2fee2f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 1","Test Hot Water"
"46002ba5-b579-5f00-82f3-2df5172c0794","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 1","Test Cold Water"
"b48c7f20-9f2d-5e69-a149-f3734712e07d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 1","Test Rain Water"
"9d49633d-6205-532f-bb3b-d6797d215313","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 1","Fire Caulking (Corridor to Apt)"
"84847d43-9e0e-5da4-83d8-0cf30c5b0e31","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 1","Cold Water Meter Manifold"
"6d3e3537-61ab-4555-a8d1-015ba30a1e62","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 2"
"7560ca4b-f9a0-5d0c-bacb-2ea1e4e260ba","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 2","Rainwater"
"b895ea1b-5181-571d-8f08-40dcb1df178d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 2","Hot Water"
"9bf03369-8e10-5353-bc75-ee90cc5ede36","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 2","Hot Water Lagged"
"020f0baa-f8c2-5af0-8528-429422c50c9d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 2","Cold Water"
"28a21128-4ba3-5305-ab81-4131b4170469","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 2","Test Hot Water"
"55651c21-d0e8-52b5-95b8-9cbfbda0d0e5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 2","Test Cold Water"
"fab6f148-415c-5dd5-9bbd-0b1e12d03c14","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 2","Test Rain Water"
"878c5ac6-ed5d-53a9-8ce2-ce8f879dac3a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 2","Fire Caulking (Corridor to Apt)"
"8ed8c565-0bc6-5b79-a8a5-63e5479b91ad","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 2","Cold Water Meter Manifold"
"7d34d125-f1b4-4824-a7f5-76cfc02ed3ae","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 3"
"9ed5270e-c28f-5bd3-b88f-082a7f12311e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 3","Rainwater"
"1e511018-c628-5646-94b4-882afeba4fc4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 3","Hot Water"
"07394cd3-8eeb-5db1-9a61-79a25f1e8b24","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 3","Hot Water Lagged"
"2a4334b9-df9f-5a1a-9a11-9f074c007692","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 3","Cold Water"
"5d4a1ff0-58d5-5eb7-94ef-03d77635aa1f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 3","Test Hot Water"
"a4e8a793-ee5c-58a7-9220-cb296471f7a1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 3","Test Cold Water"
"6f6458fc-2552-5825-ab3b-829ddf03071b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 3","Test Rain Water"
"1a49379d-4c71-5efc-bc9e-1848ef8d5d1d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 3","Fire Caulking (Corridor to Apt)"
"325f658b-a91e-5b1b-8252-3382ce44981c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 3","Cold Water Meter Manifold"
"7fe43fc3-dd1e-4fd8-9cde-6f73efdbcc23","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 4"
"221cd207-ab36-5d3f-ab2c-20c8e04cc01a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 4","Rainwater"
"e40a713b-cdc2-501e-90d6-2dc96d2bd3f9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 4","Hot Water"
"d46e1ebe-15a9-5a0a-8572-51ca59e78d19","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 4","Hot Water Lagged"
"8d86e580-34d6-50d5-a63b-acf54d1934df","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 4","Cold Water"
"b89a95b7-e613-5df1-b983-a8d9b0a04dab","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 4","Test Hot Water"
"b3c579f7-0bb4-5496-819c-3829524eb41e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 4","Test Cold Water"
"507decfc-7f38-5d9b-8c64-9d9a68fd03b2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Corridor","Level 4","Test Rain Water"
"530e24c7-e655-59e2-86e3-13744f48f71d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 4","Fire Caulking (Corridor to Apt)"
"1a4117bf-66e0-5fda-885d-876f78065e71","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 4","Cold Water Meter Manifold"
"178235e8-413b-4e1c-ba00-9a873b9518b5","","checklist-flat","pass","Corridor Checklist","checklist-flat","FALSE","FALSE","Site QA","Corridor","Level 5"
"1466ac1d-b6c4-55d9-9365-27d4feb7c709","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Rainwater"
"783d4be0-6d35-5487-bc0b-249c6903c8f9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Hot Water"
"ad456300-f1bf-5ee6-910f-f59ccdc32c3f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Hot Water Lagged"
"c090fb49-885f-56f9-95a7-6dd38a5c5efa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Cold Water"
"776017a8-c870-58ba-aa92-f76094716ffc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Test Hot Water"
"573042e4-413a-51db-b384-fa9722ddd113","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Test Cold Water"
"730c36b3-2411-57de-8274-804809847efa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Test Rain Water"
"8157bdf0-6bb3-5cf7-9682-9bd9a12dc230","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Fire Caulking (Corridor to Apt)"
"a3a748cd-2295-5cc3-a536-fbb60a2181a0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Corridor","Level 5","Cold Water Meter Manifold"
"be731236-3465-4f80-9d74-8eaba7e01f9b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Fit Off"
"781c9132-4371-45b2-8ed2-b1ddc52ce564","","checklist-sectioned","not-started","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Fit Off","B1"
"0494297f-e0c2-565a-beff-417affb50ca3","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","B1","Kitchen Fit Off"
"a397a19e-c9c7-5c58-a9dd-2d49e4e85d00","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Kitchen Fit Off","Kitchen Mini Stops"
"81fd3946-4393-5273-88b0-c4f9c38368db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Kitchen Fit Off","Kitchen Sink Waste"
"16da5605-0020-549d-a548-97d8f8938f05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Kitchen Fit Off","Kitchen Sink Mixer"
"05b2bb99-4799-5a96-878c-5ec316edb043","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Kitchen Fit Off","Kitchen Dishwasher"
"cf942f8e-0310-5754-91fd-2d12d865cbf1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Kitchen Fit Off","Kitchen Cooktop"
"4b1590ea-4b4b-5e17-abab-51aab3f5d4af","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","B1","Female Bathroom Fit Off"
"c093eb9a-a104-5847-bd23-f786b05a6424","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Shower Mixer"
"06855750-58cd-585d-8a5a-dd75191ff167","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Shower Rail/Rose"
"0b311abf-4306-590a-b132-8853cd5731c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Basin"
"724f8d2b-50a0-5d53-84b8-b3dd1279529f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Basin Mixer"
"9bc52922-eac5-5c0c-b6e0-0918d157460a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Bottle Trap"
"64872b25-b8b8-5492-a4ce-fad658185ceb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Toilet"
"0b09c379-0a32-59c8-b6b8-8cfdbd8fac68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Female Bathroom Fit Off","Bathroom Urinal"
"aa3b2670-394b-54ce-a9a0-ab13997b4465","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","B1","Male Bathroom Fit Off"
"1dcf087a-3062-5b5c-b0f5-2b6dc7f6c38c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Shower Mixer"
"cc56b7ed-6c40-543f-91a8-df1c2947c8e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Shower Rail/Rose"
"595e0670-73a9-566e-9a6a-ab7a84af2e02","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Basin"
"e95d55af-1bab-53fc-b387-5b9db165dc9b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Basin Mixer"
"338d9bb0-3d3e-56cd-a64f-f43a5e51bf25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Bottle Trap"
"2b1f2130-d38b-5fea-ab4a-44073d96e3e0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Toilet"
"094b1d6e-ee52-57a2-97a6-0ae6222b89b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","Male Bathroom Fit Off","Bathroom Urinal"
"e030256e-7971-5f52-afc3-60633f164657","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","B1","DDA Bathroom Fit Off"
"e9da6240-b3bb-557f-9dcf-d02474dc2338","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Shower Mixer"
"0935ec39-1860-5d8f-8ce6-a2ad219d21f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Shower Rail/Rose"
"2cf791e0-321d-5694-8ab6-06a6dc175a1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Basin"
"32c5f125-5ce7-5eaa-82ef-e66cea2c9747","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Basin Mixer"
"ceccb3ab-3f53-5ea9-8cbd-0c3d9154de58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Bottle Trap"
"26b33904-eeb5-5e24-a2e5-b63c5dfc51b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Toilet"
"ab12a9c9-9eaf-5236-9d9c-9cc47bc6a21b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","B1","DDA Bathroom Fit Off","Bathroom Urinal"
"00319c82-ac70-426d-8bee-cdc5cbd5391a","","checklist-sectioned","not-started","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Fit Off","Ground"
"fc4a8874-e5a2-55d8-a1a8-4d48d1dce2af","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground","Kitchen Fit Off"
"b8193988-c1c3-5fbd-9d2d-c34f5441de85","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Kitchen Fit Off","Kitchen Mini Stops"
"fabc2deb-df10-5ad8-990b-f10077e8895e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Kitchen Fit Off","Kitchen Sink Waste"
"cd01ac7a-0d88-597d-aacc-cd4c01dd3fd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Kitchen Fit Off","Kitchen Sink Mixer"
"a2338b5c-9bae-5edb-a3d8-cfe279a2b787","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Kitchen Fit Off","Kitchen Dishwasher"
"1b7b2241-7001-5401-b83d-f585796f4321","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Kitchen Fit Off","Kitchen Cooktop"
"b45eec45-6a08-5d86-bfcd-ff8e351642a0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground","Female Bathroom Fit Off"
"3c4370d7-83dc-55b3-b872-3586e46eca95","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Shower Mixer"
"2606d384-d690-5f51-82b9-fd59a8ce41c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Shower Rail/Rose"
"c54b7bde-389d-5625-b0e7-58d0d2a4d1f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Basin"
"7aa4a015-883a-5f7a-a9b1-0cea73218ab3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Basin Mixer"
"8deafedb-b4d2-58c9-80d3-28143c2422de","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Bottle Trap"
"3524389d-0717-56af-a104-f83a4ef132d0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Toilet"
"85441063-b24a-575f-928b-b225281b67bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Female Bathroom Fit Off","Bathroom Urinal"
"64e99af2-aa98-5b8b-8a18-400f51121e23","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground","Male Bathroom Fit Off"
"d0a57060-fc45-52b7-9646-ff2e50349c5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Shower Mixer"
"e3215a62-dc9c-5566-8a74-2f7ff5925ff0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Shower Rail/Rose"
"4fc7b53c-99b9-5dcf-b57c-017302bbad15","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Basin"
"b6a2557a-953a-5fed-960b-f069f070fd1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Basin Mixer"
"84326434-736a-534b-9b88-18e4558e0cb0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Bottle Trap"
"67559635-1b3f-512b-867f-70a1b44ddf36","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Toilet"
"f218dfbc-f12b-589d-97a2-2dafc813df33","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","Male Bathroom Fit Off","Bathroom Urinal"
"ce00922c-abb0-5116-9e4f-2fb6e46a8b74","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off"
"6d17f486-1a57-5ee1-872c-ff1a1f369100","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Shower Mixer"
"e21020cb-abbe-5909-ac8f-ad9cb090c2d4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Shower Rail/Rose"
"cfaff7ee-5435-52a9-8b40-cfa2e825ba06","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Basin"
"2925c996-76bd-54db-a79e-a067bf638dad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Basin Mixer"
"f069e783-e064-5e78-bccf-b94cd5aba6fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Bottle Trap"
"1b5384ad-fd80-54ca-92c3-b32c4fcb93c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Toilet"
"bfa2a026-ac85-5f42-b9ef-32a8b4c81abb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Fit Off","Ground","DDA Bathroom Fit Off","Bathroom Urinal"
"99a2f46c-b2bc-4404-836a-d73a5415230f","","checklist-sectioned","work-in-progress","Fit Off Checklist","checklist","FALSE","FALSE","Site QA","Fit Off","Level 1"
"10d2e2c0-fbdf-5157-b72a-e7dd027b6962","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Fit Off","Level 1","Kitchen Fit Off"
"93219a45-c120-519e-9ff3-937a592d8eed","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Fit Off","Level 1","Kitchen Fit Off","Kitchen Mini Stops"
"4de2a357-65d4-549a-9de2-a45d331282fe","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Fit Off","Level 1","Kitchen Fit Off","Kitchen Sink Waste"
