type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,"The primary tolerance for the Lightly Bound Layer shall be ± 10mm. Further, the total thickness of the constructed Lightly Bound Layer shall be within -20mm, +unspecified of the specified thickness.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.5.3,,,,,,,,,
checkpoint,Deviation of a straight edge placed anywhere on the surface shall not exceed 5mm over 3m,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.6,,,,,,,,,
checkpoint,Crossfall shall not differ from the designed crossfall by more than 0.5% absolute.,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.5.4,,,,,,,,,
checkpoint,"For lightly bound layers that are to be covered by a sprayed bituminous surfacing, the maximum ball penetration is less than 3mm",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - Check Item,,,,,,,,,
label,Reference - MRTS10 Clause 8.3.8,,,,,,,,,
checkpoint,The perceptible surface deformation test shall be undertaken in the presence of the Administrator,,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Visual,,,,,,,,,
label,Check Item - WITNESS POINT,,,,,,,,,
label,Reference - MRTS10 Clause 9.4.10,,,,,,,,,
checkpoint,"No lightly bound layer shall be covered by a subsequent layer of pavement or surfacing untill all testing has been completed, the surface finish comlies with Clause 8.2.7 and the layer presented to the Administrator.",,,,,,,,,
label,Acceptance Criteria and Frequency (Project Specific) - Written,,,,,,,,,
label,Check Item - HOLD POINT,,,,,,,,,
label,Reference - MRTS10 Clause 9.5.1,,,,,,,,,
holdpoint,HOLD POINT,,,,,,,,,
checkpoint,Final Verification,,,,,,,,,
label,Project Manager Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
label,Client Verify that the Above has been Constructed according to Specification,,,,,,,,,
textbox,Print Name:,,,,,,,,,
date,Date:,,,,,,,,,
holdpoint,Signature,,,,,,,,,
