type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,
label,METHODS OR REFERENCE - See Sealing TMP to confirm 24 hour trafficking and aftercare processess are in place for site,,,,,,,,,,,,,,
label,FREQUENCY - See Sealing TMP to confirm 24 hour trafficking and aftercare processess are in place for site,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - See Sealing TMP to confirm 24 hour trafficking and aftercare processess are in place for site,,,,,,,,,,,,,,
label,"TYPE - W, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – 24 hour trafficking and aftercare of sealing works are described and confirmed in TMP for sealing works before physical sealing works proceed.,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer Sealing Supervisor,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,10.3 - Sweeping of Sealing Works and Handover to Roadmarkers,,,,,,,,,,,,,,
label,"VERIFICATION ACTIVITY - Sealing Supervisor to organise sweeping of sealed surface and roadmarking of site including installation of RPM,s before handover of completed surfacing and roadmarked (including RPMinstalls) back to Downer Construction Supervisor.",,,,,,,,,,,,,,
label,"METHODS OR REFERENCE - Sealing Supervisor to organise sweeping of sealed surface and roadmarking of site including installation of RPM,s before handover of completed surfacing and roadmarked (including RPMinstalls) back to Downer Construction Supervisor.",,,,,,,,,,,,,,
label,"FREQUENCY - Sealing Supervisor to organise sweeping of sealed surface and roadmarking of site including installation of RPM,s before handover of completed surfacing and roadmarked (including RPMinstalls) back to Downer Construction Supervisor.",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - Sealing Supervisor to organise sweeping of sealed surface and roadmarking of site including installation of RPM,s before handover of completed surfacing and roadmarked (including RPMinstalls) back to Downer Construction Supervisor.",,,,,,,,,,,,,,
label,"TYPE - W, H",,,,,,,,,,,,,,
label,"DESCRIPTION - Hold Point – All sweeping activities, roadmarking and install of RPM's to be completed before handover of site from surfacing to construction supervisor.",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Downer Sealing Supervisor,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,11 - Shoulders,,,,,,,,,,,,,,
checkpoint,11.1 - Slope,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check ,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Visual inspection with smart level,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Slopes consistent & to 5:1 grade. Excessive shoulder construction to be carried out ahead of pavement operation,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – no surfacing layer is to be applied until all necessary results are achieved,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor/NZTA,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA to carry out joint site inspection to inspect site.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,11.2 - Compaction,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,"METHODS OR REFERENCE - Drive over 4 tonne, check wheeltracks",,,,,,,,,,,,,,
label,FREQUENCY - All shoulders,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Vehicles can drive on shoulders without becoming stuck,,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – physical works cannot be completed until all necessary results are achieved,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor/NZTA,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA to carry out joint site inspection to inspect site.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,11.3 - Soiling,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Approved Design Drawings,,,,,,,,,,,,,,
label,FREQUENCY - All areas requiring grassing,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Soiling has been done where required ,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - As per the design drawings,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor,,,,,,,,,,,,,,
section,12 - Site Reinstatement / Clearance ,,,,,,,,,,,,,,
checkpoint,12.1 - Traffic Services - Marker Pegs/ Signs/Markings/RRPMs Replaced,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - TNZ C/20: 2003,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY - All signs/markers,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA - Replaced in same position, height etc",,,,,,,,,,,,,,
label,"TYPE - V, H",,,,,,,,,,,,,,
label,"DESCRIPTION - Hold point – Site cannot be cleared until marker pegs, signs, markings and RRPMs replaced",,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor/ NZTA,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA to carry out joint site inspection to inspect site.,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,12.2 - Grassing,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,FREQUENCY - All areas requiring grassing,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Grassing has been done where required,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor,,,,,,,,,,,,,,
checkpoint,12.3 - Drains Cleared,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,"FREQUENCY - All drains, after all other works",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Drains are  cleared and culvert ends and side (accessway) culverts installed or reinstated,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor,,,,,,,,,,,,,,
checkpoint,12.4 - Traffic Management Removed,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,"FREQUENCY - When safe, after all physical works completed",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - All traffic management removed from site safely,,,,,,,,,,,,,,
label,TYPE - W,,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – TMP cannot be removed until site Audited by Downer Construction Supervisor,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor,,,,,,,,,,,,,,
checkpoint,12.5 - Site Left Clean and Tidy,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Visual check,,,,,,,,,,,,,,
label,FREQUENCY - After vacating site,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,,,,,,,,
label,○ Stockpiles removed,,,,,,,,,,,,,,
label,○ Plant removed,,,,,,,,,,,,,,
label,○ Litter cleared from site,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Construction Supervisor/ NZTA,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Invite NZTA to carry out joint site inspection to inspect site.,,,,,,,,,,,,,,
section,13 - As-built Records,,,,,,,,,,,,,,
checkpoint,13.1 - Collect Asset Data,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - SHDOM (SM050),,,,,,,,,,,,,,
label,FREQUENCY - During construction,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - All relevant as built information collected,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Renewals Engineer,,,,,,,,,,,,,,
checkpoint,13.2 - Enter Asset Data into RAMM and/or Register(s),,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - SHDOM (SM050),,,,,,,,,,,,,,
label,METHODS OR REFERENCE - RAMM,,,,,,,,,,,,,,
label,FREQUENCY - At completion of work,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - All data entered into RAMM and/or register(s).  Design report & drawings attached to RAMM site record as a media file.,,,,,,,,,,,,,,
label,TYPE - H,,,,,,,,,,,,,,
label,DESCRIPTION - Hold Point – project cannot be closed until data entered.,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Renewals Engineer/ WSP Information Manager,,,,,,,,,,,,,,
label,RECORDS / REMARKS - Submit all RAMM Data to Data Quality Manager for review and verification,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,13.3 - Construction Completion Report,,,,,,,,,,,,,,
label,VERIFICATION ACTIVITY - Confirmation,,,,,,,,,,,,,,
label,METHODS OR REFERENCE - Contract Specification,,,,,,,,,,,,,,
label,FREQUENCY - At completion of work,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA - Checked and approved,,,,,,,,,,,,,,
label,TYPE - V,,,,,,,,,,,,,,
label,RESPONSIBLE PERSON - Renewals Engineer/ Renewals Manager,,,,,,,,,,,,,,
label,"RECORDS / REMARKS - Submit Pavement Design Report, Construction Compliance, QMP, Site test results / inspections / activity records, Lessons Learnt, As-built Plans",,,,,,,,,,,,,,
