"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","3b26dea1-d528-48e4-92ef-2a29bd91e291","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.3CP17028-SPC-AUR-CIV-0001 – Cl 6.3.6",,,,,
"","9df18d07-428e-4a2e-8203-024554d77855","note","Inspection/Test Method: Visual Inspection",,,,,
"","a384918b-4205-4c81-9c5b-7a86c2162695","note","Record of Conformity: This signed ITP",,,,,
"","9bc9788a-af71-47fd-aad2-8f750670a8da","note","IP",,,,,
"","47e7492a-89ce-426b-af4d-2a2cd2dc44f1","note","Responsibility: Project Engineer",,,,,
"","e7385c3e-63f7-4d06-b44e-f95ea6d0e8d1","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Dust Suppression",,,,,
"","d0b3858a-916a-4c17-a1e3-81b7e81a0ed7","note","Frequency: Each Lot",,,,,
"","2360d3bf-19d2-4664-81f0-e32220a1cfe3","note","Acceptance Criteria: Prevention of dust during earthworks and subgrade preparation (Water Cart, tarps etc);Bituminous emulsion spray equipment on standby for emergency dust suppression",,,,,
"","0c6c7387-9b6c-413f-afb2-52ac5bb0b6ea","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.7",,,,,
"","cb4c57aa-ea45-44ed-b061-8ce1f1ecd3b7","note","Insepction/Test Method: Visual Inspection",,,,,
"","24c8bf04-c443-4b87-972a-2cc55b34022c","note","Record of Conformity: This ITP signed",,,,,
"","a99b13c4-6448-4338-b25f-ea10d922d62f","note","IP",,,,,
"","af1763bb-0f0a-47fe-ae04-dc875e58e4a6","note","Responsibility: Project Engineer",,,,,
"","0958cefb-e6b1-4374-9240-99012dff07f8","textbox","Date Completed:",,,,,
"",,"checkpoint","2.3 Stripping of Ground Surface",,,,,
"","0962f5b7-c819-4f2a-b14d-6ae85a3ebb47","note","Frequency: Each Lot",,,,,
"","cfc6cab5-6a45-4a89-9b35-77b74a416d6f","note","Acceptance Criteria: Areas beneath new pavements as shown on the drawings shall be stripped to a depth of at least 150mmStripping shall extend for a distance of 1m beyond the limits of new pavementsStripped material containing topsoil and vegetation shall only be used in future grassed areas and not under pavements;",,,,,
"","873336fd-092a-4b11-ac5f-3354409676f8","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.8",,,,,
"","897a755c-1fbf-4951-905d-44cf40facf4b","note","Inspection/Test Method: Verify",,,,,
"","532f9ff4-b7e6-4c67-bc35-fbdfcef9147c","note","Record of Conformity: This signed ITP",,,,,
"","98ad80d8-9104-4a51-8ba8-759bfb889646","note","IP",,,,,
"","e617da9e-1919-4ea4-a1f8-a09b9f793a2a","note","Responsibility: Project Engineer",,,,,
"","54001a73-494d-460f-9d30-56f48889f005","textbox","Date Completed:",,,,,
"",,"checkpoint","2.4 Excavation",,,,,
"","8e7481f4-19cb-4b47-adfb-75bbedb82ad3","note","Frequency: Each Lot",,,,,
"","c8ae561d-1554-41bc-adcb-00438a8753ad","note","Acceptance Criteria: Contractor shall excavate every type of material encountered within the limit of earthworks to the lines and levels indicated on the drawingsContractor shall be responsible for assessing what measures are required for maintaining the vertical sides or batters of excavations",,,,,
"","0e783a36-8ee0-4904-9b25-1ee624693d1c","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.9CP17028-SPC-AUR-CIV-0001 – Cl 6.3.10",,,,,
"","c628cd70-0f9b-42c1-adb0-abd1e6a40fde","note","Inspection/Test Method: Inspection Point",,,,,
"","2a3e4886-ea7d-4c6d-8aae-689d467de901","note","Record of Conformity: This signed ITP",,,,,
"","7d3d4ddd-a2cd-4b4c-b771-033bac92fadf","note","IP",,,,,
"","9d2fb76a-4736-4019-8e5b-871f397fc6d3","note","Responsibility: Project Engineer",,,,,
"","5e31dc41-74f1-4c7b-a092-6748dc95be58","textbox","Date Completed:",,,,,
"",,"checkpoint","2.5 Fill Materials",,,,,
"","d6f8dbfa-2df6-4023-9193-200d3b88aa1b","note","Frequency: Select Fill Only",,,,,
"","ce3ceea2-625d-4423-b345-31b47f0d0897","note","Acceptance Criteria: Superintendent to review details of proposed fill material prior to placement.Supply of Reference samples.",,,,,
"","52081c35-8c27-49ca-8be6-48844fb452b5","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 - CI 6.2.4    CP17028-SPC-AUR-CIV-0001-CI 6.4.2",,,,,
"","98ea0453-da5d-41df-a771-f6474ce2d618","note","Inspection/Test Method: Hold Point",,,,,
"","3d54d838-7679-4cb7-bad5-0ea5106a7799","note","Record of Conformity: This signed ITP",,,,,
"","fd4c301b-8c7c-45ac-9420-9c8df95eaa69","note","HP",,,,,
"","f309c012-1f88-4fcf-adc3-712946dfb2dc","note","Project Engineer / Superintendent",,,,,
"","0ce3b1bd-e58a-4404-875b-a494882c1cd9","note","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","2.6 Fill",,,,,
"","13485ff9-bbb0-4412-a144-b335b07a58f4","note","Frequency: Each Lot",,,,,
"","069dead1-b9ab-4ffe-bd66-2004813d70ac","note","Acceptance Criteria: (a) Unclassified FillPlaced in layers not exceeding 200mm and compacted to 90% Modified Maximum Dry Density(b) Classified FillPlaced in layers not exceeding 200mm and compacted to 95% Modified Maximum Dry Density(c) Select FillPlaced in layers not exceeding 200mm and compacted to 98% Modified Maximum Dry Density",,,,,
"","0f4c0557-935c-41ee-b298-2a911e38685d","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.18",,,,,
"","3dca2c5d-d886-4167-b17b-740e5647eec9","note","Inspection/Test Method: Inspection Point",,,,,
"","58ad097e-d0fb-40c3-a48e-15061c1bc4c5","note","Record of Conformity: This ITP signed",,,,,
"","3894fbd0-0352-46c6-853b-345ea021cb67","note","IP",,,,,
"","61eba547-dab4-40e7-9381-9e9bdf5f7352","note","Responsibility: Project Engineer",,,,,
"","df4d2752-efdd-46b2-ae43-63c273c4f4e1","textbox","Date Completed:",,,,,
"",,"checkpoint","2.7 Insitu Material Compaction",,,,,
"","75679c6e-7b67-467b-a94c-9818c1de8034","note","Frequency: Each Subgrade Lot and Select Fill Layer",,,,,
"","0eb122cd-cca0-48dd-af09-833f9d28c9b5","note","Acceptance Criteria: Field Dry Density• Average dry density ratio of not less than 98% MDD (Modified) for subgrade material• Field dry density at random locations throughout each uniform section. The rate of Insitu moisture and field dry density shall:- not be less than one (1) for each 400m2; or- Minimum of four (4) where the area of each section is less than 800m2; or- Minimum of six (6) tests where the area is greater than 800m2.Modified Maximum Dry DensityTo be calculated every sixteen (16) field density determinations;Note: No testing required on Unclassified and Classified Fill",,,,,
"","95fe898a-2f65-43f4-a974-8e80c20f3b5b","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.14CP17028-SPC-AUR-CIV-0001 – Cl 6.4.3",,,,,
"","b99682c1-33e3-4768-9ad8-08ee90fe40dc","note","Inspection/Test Method: Verify",,,,,
"","9843af7c-aed7-4cc6-870c-18a78aa6d8c8","note","Record of conformity: This ITP signed / Test Results",,,,,
"","947768f2-2947-4699-b2e5-d7d998028e44","note","Inspection/Test Method: Verify",,,,,
"","6175d0a1-3475-42c7-a620-0f4f6005588b","note","Record of conformity: This ITP signed/Test Results",,,,,
"","6a853e0f-dbd4-4add-b054-d451cd047afb","note","TP",,,,,
"","fca40401-d8ec-4262-895e-0fc3f93dd4c5","note","Responsibility: Project Engineer",,,,,
"","7f48d3a1-0520-4f31-9ed2-dfa08df4e024","textbox","Date Completed:",,,,,
"",,"checkpoint","2.8 Subgrade Conformance",,,,,
"","0744bad7-6798-4125-aeb4-0523a3b59b44","note","Frequency: Each Subgrade Lot  ",,,,,
"","85d9cea7-9b3b-4ef4-85ea-393bed806ba7","note","Acceptance Criteria: Excavation comprises removal of material within a depth of 300mm of the subgrade level with no point above the formation levelShall be trimmed to provide a reasonably smooth surface ordinarily attainable  with a grader blade",,,,,
"","751cdefa-b222-4aef-a3ee-4ae631e654a0","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.14",,,,,
"","c85e2638-f124-4a0a-a435-831246352599","note","Inspection/Test Method: Survey",,,,,
"","5df20728-b580-40a1-ac8f-db31d1f08e9e","note","Responsibility: This signed ITP / Survey Report",,,,,
"","d97f85ed-fa92-44d8-97ff-cad9ceb42856","note","SCP",,,,,
"","8aedea93-bb6b-4923-b01e-b9333c4182bd","note","Responsibility: Project Engineer",,,,,
"","36395ebd-dc09-4969-a699-f6bc2a3f29ce","textbox","Date Completed:",,,,,
"",,"checkpoint","2.8 (a) Subgrade Conformance ",,,,,
"","f9aee46e-6721-4f7b-8701-a3a24fbaa995","note","Frequency: Each Lot",,,,,
"","fb7bbdd3-0dee-4f49-8bef-eb3b9b7e8521","note","Acceptance Criteria: Supply of information detailing conformance of the lot with respect to compaction requirements",,,,,
"","237cda7c-2b5c-4504-81b1-347e5a822b1d","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.4.3©",,,,,
"","a623036d-7b8d-4c57-8a60-3a2a9027b58f","note","Inspection/Test Method: Verify",,,,,
"","8013d300-b487-4479-97af-12eb04479d4b","note","Record of conformity: Compaction Results",,,,,
"","ea6f9f44-b1b5-4622-b1f3-42b1be45f122","note","WP",,,,,
"","5b2e4a6f-9547-4086-b139-4e4b4584da14","note","Responsibility: Project Engineer / Superintendent",,,,,
"","4032fde0-abf9-45d7-b8e7-60ff8f0f38de","textbox","Date Completed:",,,,,
"",,"checkpoint","2.8 (b) Subgrade Conformance",,,,,
"","ed8a8bf5-b553-4ce2-8f6a-9f792d9afab6","note","Frequency: Each Lot",,,,,
"","261ba97c-27e1-4c11-9dc2-034013f8a2ad","note","Acceptance Criteria: Supply of information with respect to Finished Surface Levels requirements",,,,,
"","e4713df9-06ac-431d-827e-fb2dd7c27d76","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.4.4(a)",,,,,
"","fd15396b-b221-45dc-92f4-4ca4e6cbe595","note","Inspection/Test Method: Survey",,,,,
"","359d38da-2b77-4669-a614-9044cf50649e","note","Record of conformity: This signed ITP / Survey Report",,,,,
"","786795e5-9537-46d1-81e0-5ba579bfeb80","note","WP",,,,,
"","46f3abef-571e-44bb-970a-4ec5b1a437e0","note","Responsibility: Project Engineer / Superintendent",,,,,
"","f22eb94f-8e1c-4f60-8295-9cd374781696","textbox","Date Completed:",,,,,
"",,"checkpoint","2.9 Proof Roll",,,,,
"","b243f2f7-2130-4137-8079-d2167dd8b52e","note","Frequency: Each Subgrade Lot and Select Fill Layer",,,,,
"","f1af0b46-673a-43f0-aacb-6903726112b5","note","Acceptance Criteria: Proof rolling shall be undertaken when practical to do so;proof roll required after subgrade following trimming and completion of each select fill layer;Contractor to notify superintendent if proof rolling is impractical in any area so that a visual assessment of the subgrade condition can be undertaken;Proof rolling with each roller shall commence at one edge of the area being rolled and shall be executed in a systematic manner such that the entire area being rolled is uniformly subjected to the required proof rolling and such that not more than 4 passes of a roller are applied on any line;The roller shall be operated as closely as practicable to any edges or pavement and there shall be at least 5 metres longitudinal and 0.5 metres lateral overlap between adjacent areas",,,,,
"","8fda1646-100b-4631-a7b1-1939cc6423d5","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.14   CP17028-SPC-AUR-CIV-0001 – Cl 6.3.15",,,,,
"","4b8f34ac-bde1-45b9-99f9-b72091003430","note","Inspection/Test Method: Visual Inspection",,,,,
"","08c82cfd-d432-4e04-a8d7-717b467f127c","note","Responsibility: This signed ITP / Proof Roll Area",,,,,
"","9b2adf3d-8c7f-47aa-86fc-eb1904ea9704","note","HP",,,,,
"","b320a0f4-2ee3-4343-b3e6-4cd816032da1","note","Responsibility: Project Engineer / Superintendent",,,,,
"","1c901905-6513-4459-bb5a-dba92e2bd07c","textbox","Date Completed:",,,,,
"",,"signoff","Request Hold Point Sign Off",,,,,
"",,"checkpoint","2.10 Protection of Subgrade",,,,,
"","2461733c-4369-4e37-95d6-5702722bd86c","note","Frequency: As Required",,,,,
"","27959e49-9fa6-441d-9d15-5b0a1154a13e","note","Acceptance Criteria: Undertake necessary precautions to protect subgrade from wet weather and traffic;Where possible the subgrade is to be covered by next subsequent pavement layer within 24 hours unless otherwise approved by the Superintendent. ",,,,,
"","4b5a0c02-327e-4212-8424-298b389f14ac","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.17",,,,,
"","8aed407a-fc5d-4267-a981-005fc3e3e9fe","note","Inspection/Test Method: Inspection Point",,,,,
"","b90af867-c9eb-4d02-9e9f-655ad289d9c2","note","Responsibility: This signed ITP",,,,,
"","30cd64f5-32e4-4a53-863c-7be0eb24e7da","note","IP",,,,,
"","04f6d474-c88a-4d3a-8d07-44ee6dc9b6e9","note","Responsibility: Project Engineer",,,,,
"","c6e6630e-f49a-4d29-8ead-ad017269a031","textbox","Date Completed:",,,,,
"",,"checkpoint","2.11 Reinstatement of Disturbed Surfaces",,,,,
"","c0a98680-507c-4c72-b388-51e6ddf3572e","note","Frequency: As Required",,,,,
"","f3effd77-49c7-4510-935f-2168649c5b17","note","Acceptance Criteria: - Topsoiled and hydro mulched;- Free of stones or materials greater than 25mm in any dimension;- Free from abrupt level changes;- Within 30mm of design level;- Graded to be self-draining; and- Watered and compacted to the density of adjacent undisturbed material.",,,,,
"","fb732ba3-4de2-4146-83ad-032fb31ee997","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.3.19",,,,,
"","8929b61a-3967-4c3a-b784-14c97a1d90cb","note","Inspection/Test Method: Inspection Point",,,,,
"","2f7a226b-6cb4-4875-9a20-7557add1597f","note","Responsibility: This signed ITP",,,,,
"","b0313b95-bc3a-48f9-8ef4-fb7171cc169e","note","IP",,,,,
"","647bf369-89ff-4949-a700-7f931f2ac0fa","note","Responsibility: Project Engineer",,,,,
"","92aa8674-b970-4483-9230-333f7760d340","textbox","Date Completed:",,,,,
"",,"checkpoint","2.12 Lots to superintendent",,,,,
"","40a65aeb-c0fa-44c8-933c-c8e1b934ce86","note","Frequency: Each Lot",,,,,
"","6cbb60c0-1a30-439e-9302-dc9514897988","note","Acceptance Criteria: Within one (1) week, Fulton Hogan to submit two (2) copies detailing all results of all quality control and testing undertaken via Aconex. ",,,,,
"","b38d87e8-cbcb-43e3-b6c1-209749844f43","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 6.4.4",,,,,
"","6a5e60d9-b564-42a8-9986-c5d5ef3ed814","note","Inspection/Test Method: Visual Inspection",,,,,
"","2da958bc-8922-4e8e-a2c3-c7fbedb1f4bc","note","Record of conformity: This signed ITP / Test Results",,,,,
"","df9e98d3-e789-43e6-81d0-1480791b80a8","note","IP",,,,,
"","6e6bfc50-18c3-4e5e-a55c-6f37c0278cf8","note","Responsibility: Project Engineer",,,,,
"","bdbeb111-2ea4-47f4-9789-6c4d45544cc8","textbox","Date Completed:",,,,,
"",,"checkpoint","Fulton Hogan Sign Off",,,,,
"","81d589f0-3705-4f19-af7e-92e0e1794f3e","textbox","By Whom:",,,,,
"","eb1f84b7-ff68-41b9-b0ca-536c891f73a9","textbox","Position:",,,,,

"",,"checklist-flat","ITP 003 - General Demolition","","ITP 003 - Lot -",,0,"c07a763c-2e72-4eee-bc01-75a3ee626436"
"",,"checkpoint","1.1 Check for correct documentation",,,,,
"","99b6ec6c-784c-42f1-9f8d-685b32026830","note","FREQUENCY: Prior to commencing any activity",,,,,
"","fd58beb3-3339-491a-83c0-3d974d58162a","note","ACCEPTANCE CRITERIA:",,,,,
"","a776b1ba-a191-4180-85cc-b1d7469f8041","note","- Ensure that all employees and subcontractors are:",,,,,
"","37438ac0-3d2f-4c7b-8ef9-fdd83a752710","note","- using the correct and complete set of drawings",,,,,
"","af79c04a-a695-4174-bc1a-5c256970d009","note","- all drawings are the latest version",,,,,
"","5d36c62f-a2e5-4c29-a346-f560052aa5d6","note","REFERENCE DOCUMENTS: Drawings and drawing registers",,,,,
"","bb2b06b9-bb81-4b0b-a927-36bf9fff9a52","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"","9ae7090f-160c-44d3-830a-5f2261ab2cdd","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","869468e7-6cd3-4c85-a701-716b7ce5762b","note","HP*",,,,,
"","6ebb15c5-e971-4f33-a86a-140140710c2e","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"","188efa78-5af1-4615-b86c-9631dbac3109","textbox","Date Completed:",,,,,
"",,"checkpoint","1.2 Implementation of all measures and controls",,,,,
"","5c5ae252-fca0-4a3c-bc4f-1e458ea30f9a","note","FREQUENCY: Prior to commencing any activity",,,,,
"","19b8cc29-5b16-4284-b2f1-abdd908bf602","note","ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,
"","39d26bec-3b43-4605-b9fc-2d15ce0f374f","note","REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,
"","d0474286-7246-4859-a482-f3aee9f66e0b","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"","e6f8eddb-0a4c-4525-a570-5bb8ef851203","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","c4888fbc-b523-45ef-99b8-9fc31e066d66","note","HP*",,,,,
"","4ecf1c8b-c2f8-4d7e-8ea7-a41466491a01","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"","3902e621-5da0-4d0d-9cc6-f975c2e9f374","textbox","Date Completed:",,,,,
"",,"checkpoint","1.3 Service Identification",,,,,
"","235afea3-7023-45f7-99f3-3dec54963e10","note","FREQUENCY: Prior to start",,,,,
"","84d25ae0-2bb4-4b24-83b6-88d82a119ee0","note","ACCEPTANCE CRITERIA: Services within vicinity of area to be demolished should be identified and marked, and all services to be retained shall be protected",,,,,
"","c493ad50-3aaf-4fc9-9b29-8a274de7bf6e","note","REFERENCE DOCUMENTS: ITP Sign Off",,,,,
"","e8ccd656-3099-429c-84fa-16445c44dced","note","INSPECTION/TEST METHOD: Verify",,,,,
"","3be40b91-80c2-4e87-bb20-f69bc2a693d8","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","5cc83a6f-9304-4799-9186-799fab07aebe","note","HP*",,,,,
"","50e4c03e-0511-4334-991a-6c7abf183fab","note","RESPONSIBILITY: Site Engineer",,,,,
"","6527f40b-51a9-48e2-853c-9c8e9400485d","textbox","Date Completed:",,,,,
"",,"checkpoint","2.1 Saw Cutting",,,,,
"","9ceba7e9-6738-4c4a-9410-440a472a66e7","note","FREQUENCY: Where required",,,,,
"","958f881c-b2de-43d4-ae34-ace8b0f46015","note","ACCEPTANCE CRITERIA: Extent and location of cuts to be clearly set out and checked prior to saw cutting",,,,,
"","922d9c98-0c58-48b8-abb1-8e5d36a5e8f5","note","REFERENCE DOCUMENTS: ITP Sign Off",,,,,
"","e3fbc0a1-5ca7-4656-aa39-a6433d04ca7f","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"","0a42a180-6ebd-4b7d-b141-66134f536b04","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","1b855d09-517f-4c26-b4a0-ba4f7a5eade0","note","WP",,,,,
"","ba43845c-df60-47cc-ba22-9ab4fd1d7935","note","RESPONSIBILITY: Site Engineer",,,,,
"","ea1c4eb7-e769-4ee8-9392-1f4d9dee075e","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Excavation Permit",,,,,
"","f5df2676-ed26-4245-9c16-6d0ac8cdb39f","note","FREQUENCY: During excavation",,,,,
"","e83eb1cd-5e6c-437e-a5b8-dd889b6e5858","note","ACCEPTANCE CRITERIA:",,,,,
"","54dc522d-d917-486c-bb01-036b69e1fae8","note","- An excavation permit must be issued prior to any excavation commencing.",,,,,
"","8c0830b1-494d-4435-af7d-d0f2c2e5ac99","note","- Plant and equipment shall be appropriate for the task",,,,,
"","1b0e3507-9ae2-4d4f-85d7-80bb47825e4b","note","- Excavation operations shall not disturb areas outside the limit of excavation",,,,,
"","0c6f1b2b-22ce-475d-9e4d-9868e6b4981a","note","REFERENCE DOCUMENTS: VicRoads 204.06",,,,,
"","4ccf6f32-6641-4e7d-b3b5-621a3a01e96e","note","INSPECTION/TEST METHOD: Visual Inspection",,,,,
"","27c18609-1ad4-4d29-b2e8-882baca4b305","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","12b080e7-7c07-4fed-a7de-05910e648aaa","note","WP",,,,,
"","49cf905a-6f0d-48bb-864d-5bdae8677d0b","note","RESPONSIBILITY: Site Engineer",,,,,
"","41d254d4-a452-4b15-a31e-f55d19d45c78","textbox","Date Completed:",,,,,
"",,"checkpoint","2.3 Bluestone Kerb Removal & Disposal",,,,,
"","17e03af2-f5fb-4869-9fce-8bc432a59ad0","note","FREQUENCY: During excavation",,,,,
"","86813fc0-d949-4609-b87c-81df147d29f8","note","ACCEPTANCE CRITERIA: Bluestone kerb shall be removed in a careful manner to allow for later use. Bluestone kerbing, paving and gutterstone quality to be assessed prior to disposal and stockpiled on site if required. Re-use of material to be approved by CoM and Superintendent.",,,,,
"","6af7afee-f773-4aa7-b49e-468a2d56e627","note","REFERENCE DOCUMENTS: CoM Sawn Bluestone Paving, Kerbing and Gutterstone Materials - Tech Spec.",,,,,
"","897fc01a-d000-4599-9149-d0f5bb991f2b","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"","6d54f936-9893-4d93-bd27-ab507091e1cc","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","e8756c46-2d99-4ed6-9e10-f2fdc842f647","note","HP*",,,,,
"","0424d727-7abc-4c8e-8a1d-6a78371d4aa1","note","RESPONSIBILITY: Project Engineer / Superintendent",,,,,
"","d9dd1b67-a1bf-4e8c-be8e-b7a2c80816a1","textbox","Date Completed:",,,,,
"",,"checkpoint","2.4 Redundant Pits",,,,,
"","49a339fb-7196-40dc-8eab-02fafaf00f16","note","FREQUENCY: After clearing",,,,,
"","c0d6643a-1cca-490e-a389-ef856c23d978","note","ACCEPTANCE CRITERIA:",,,,,
"","068e923b-e0e8-43c2-a384-8eb8a202020b","note","- Any redundant pits , are to be removed to a depth no less than 0.3m below the stripped surface or no less than 0.6m below finished subgrade (wichever is lesser)",,,,,
"","534dcdf6-6e83-45e7-9fee-a4e38557b4f2","note","- Seal any pipe openings with concrete and backfill pit area with material and compact to a density ratio of 95% (standard compactive effort)",,,,,
"","275ffbf6-254c-4ecd-a7b8-5d3334eb60fa","note","REFERENCE DOCUMENTS: 201.05",,,,,
"","90b80311-f807-4746-ae05-a4573f251286","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"","e3773294-1ea1-4306-bb2c-596b5c41f28e","note","RECORD OF CONFORMITY: This ITP Signed Off",,,,,
"","cb4025ff-d8dc-49db-90a7-cc6c83740c35","note","IP",,,,,
"","c66526ab-5255-42b5-a1f2-20f7f2c027fa","note","RESPONSIBILITY: Site Engineer",,,,,
"","11048881-57ec-4289-9100-3e7eeced3286","textbox","Date Completed:",,,,,
"",,"checkpoint","2.5 Disposal of Material",,,,,
"","685892fe-5f75-4417-af14-18d4bd8ad57b","note","FREQUENCY: All times",,,,,
"","f81cbd55-58ad-48d8-938a-55fc672e2982","note","ACCEPTANCE CRITERIA:",,,,,
"","26cb348a-3d38-42c8-a38d-2feff6211356","note","- Surplus material, debris and demolished material are to be sorted and transported off site.",,,,,
"","fdb2abd8-8d69-423c-90d7-ee366d48f3d5","note","- Material to be kept in condition for re-use where possible.",,,,,
"","73de7368-560c-4fad-9a4f-b242829891fc","note","REFERENCE DOCUMENTS: ITP Sign Off",,,,,
"","9c11dd0e-a891-472e-8039-3951f0429d1a","note","INSPECTION/TEST METHOD: Visual Inspection",,,,,
"","e4157d3c-6cdd-4317-99aa-6711275f6031","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","f79549b9-5d7e-4b49-bde9-28a8bdf6f248","note","WP",,,,,
"","90d49ef1-96e9-4349-bdf9-e37fd8c7e7ca","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"","be00d86a-0188-45b2-881c-dfff0fd29205","textbox","Date Completed:",,,,,
"",,"checkpoint","2.6 Maintaining cleanliness of site",,,,,
"","2e5408eb-fe64-4ad2-83e2-2215093c33c2","note","FREQUENCY: All times",,,,,
"","8fed4512-e91b-4cce-bf07-fe3fbbde3930","note","ACCEPTANCE CRITERIA: Site and surrounding environment are to be maintained at a good standard of cleanliness",,,,,
"","9aa784d4-4a45-4bd3-94c8-c76a02c195c1","note","REFERENCE DOCUMENTS: ITP Sign off",,,,,
"","c76ba896-ae6a-46a1-b3a3-7c26f8e5c6e4","note","INSPECTION/TEST METHOD: Visual Inspection",,,,,
"","31f0d371-7750-4926-b284-7a9bf20fc230","note","RECORD OF CONFORMITY: This ITP Signed",,,,,
"","359f1f0f-59bc-48bc-b00c-56c9aa2fc2eb","note","WP",,,,,
"","e4192331-9287-40e6-a30c-ec624d32f0d5","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"","772b4d08-40c7-4024-ba76-b778edc2404f","textbox","Date Completed:",,,,,
"",,"checkpoint","FULTON HOGAN FINAL INSPECTION - The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.",,,,,
"","baaa06ce-0abc-49d9-93a7-8e1c6f04d6c4","textbox","Name:",,,,,
"","a50d6d79-aa86-4aca-a2f6-dfa4b5772313","textbox","Position:",,,,,

"",,"checklist","ITP 012 - Electrical & Communication Conduits","","ITP 012 - Lot - ",,0,"4982f733-5cc1-45e7-8a3c-01ec2f03136e"
"",,"section","Electrical & Communication Conduits",,,,,
"",,"checkpoint","1.2 Setting out for Conduits",,,,,
"","66eb9124-a0f9-43d1-9c4e-4504c157b6ef","note","Frequency: Prior to Start",,,,,
"","24f840ac-25cf-42b7-82c8-2b719d572880","note","Acceptance Criteria: Ensure that all employees and subcontractors are:- using the correct and complete set of drawings -all drawings are the latest revision",,,,,
"","bd4e9524-c716-4a1a-9edc-356bb05d82bd","note","Reference Documents: N/A",,,,,
"","e3abaaed-3f70-4463-bc77-ffb35b2e849c","note","Inspection/Test Method: Verify",,,,,
"","4b8b57ac-33ba-4193-b60c-cc79e5361eb8","note","Record of Conformity: Drawings / Survey Report",,,,,
"","b57984e4-478a-4d9e-ba1f-3d3c46ca1bee","note","SCP",,,,,
"","11a9cb84-6d1c-46d6-a08e-d16f7369ada2","note","Responsibility: Project Engineer",,,,,
"","7194627f-3faf-4fd4-a3cb-ce2d907638cd","textbox","Date Completed:",,,,,
"",,"checkpoint","21. Existing Service Location",,,,,
"","f3239e0e-cb24-43c0-935e-ad4c8eaabb4e","note","Frequency: Prior to Start",,,,,
"","b7a32917-6246-4a17-8edb-781fc59aa8fc","note","Acceptance Criteria: - Location of services to be found and marked on the ground within the works;- Services located within the works area to be exposed;",,,,,
"","0fc800ae-e1b6-44d1-a76f-0efaeca7f5e3","note","Reference Documents: CP17028-SPC-AUR-CIV-0001 – Cl 4.2.3",,,,,
"","1f67abe6-67a2-4457-bf15-38c058b5c97c","note","Inspection/Test Method: Verify",,,,,
"","ef6e710e-b309-44b4-bab1-ed7e4e5d2544","note","Record of Conformity: Melbourne Airport Excavation Permit",,,,,
"","c4c911e9-1600-46e0-8a7e-3c311f497105","note","IP",,,,,
"","8860ac98-d2be-4861-add0-7ee868b6998d","note","Responsibility: Project Engineer",,,,,
"","5e903e2e-9e5a-4cc3-9d59-9d002c0ff823","textbox","Date Completed:",,,,,
"",,"checkpoint","2.2 Review of Duct Bank Route",,,,,
"","e43c2782-5c70-4336-92ba-9d6a31184e8d","note","Frequency: Prior to Start",,,,,
