type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,,,,,,,,
label,REFERENCE: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.2 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out pegs in place and clearly mark out limits of works.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 General Fill Preparation and Installation - For track constructed on embankment (1 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.10.3.1.,,,,,,,,,,,,,,
label,○ Australian Standard - AS1289,,,,,,,,,,,,,,
label,○ IFC Drawings.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Any surface on which fills are to be constructed shall be proof rolled.,,,,,,,,,,,,,,
label,○ All layers of general fill material shall be compacted to a minimum characteristic value of density ratio of 98% (Standard Compaction),,,,,,,,,,,,,,
label,○ Where a layers to be constructed in fill it shall be constructed in uniform thickness not exceeding 200mm lose.,,,,,,,,,,,,,,
label, — One test per 1000m³,,,,,,,,,,,,,,
label, — Volume < 1000m³ atleast one set of tests shall be carried out,,,,,,,,,,,,,,
label,METHOD: Standard Compaction,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.2 General Fill Preparation and Installation - For track constructed on embankment (2 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.10.3.1.,,,,,,,,,,,,,,
label,○ Australian Standard - AS1289,,,,,,,,,,,,,,
label,○ IFC Drawings.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: General fill shall comply with the criteria listed in ,,,,,,,,,,,,,,
label,○ Table 1 (L1-CHE-SPE-178 - Clause 5.10.4.1.):,,,,,,,,,,,,,,
label, — Soaked CBR - 3% min nominal,,,,,,,,,,,,,,
label, — Plasticity Index 9-20%,,,,,,,,,,,,,,
label, — Dispersion (pin hole dispersity) - ND1/ND2,,,,,,,,,,,,,,
label, — Dispersion (Emerson class number of soil) - not to be class 1 or 2,,,,,,,,,,,,,,
label, — Collapse strain - to be agreed by MTM geotechnical engineer,,,,,,,,,,,,,,
label, — Free swell index - 2.5% max.,,,,,,,,,,,,,,
label, — Soil soluble salt content - 3%,,,,,,,,,,,,,,
label, — Organic content (dry weight) - 2% max.,,,,,,,,,,,,,,
label,○ Refer to AS 1289 for Tests,,,,,,,,,,,,,,
label, — One test per 1000m³,,,,,,,,,,,,,,
label, — Volume < 1000m³ atleast one set of tests shall be carried out,,,,,,,,,,,,,,
label,METHOD: Standard Compaction,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.3 Proof rolling,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.4.1. and Clause 5.10.3.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Proof roll as per L1-CHE-SPE-178 - Clause 5.10.3.1.,,,,,,,,,,,,,,
label,METHOD: Proof roll,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative Signoff",,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Post-Construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 General Fill Finishing and Tolerances - For track constructed on embankment / Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.10.6.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: General fill on embankments shall be installed within +/- 40mm of approved design surface level,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-265-RAIL-PSD-Track Formation - Structural Fill,itp,,,,,ITP-265-RAIL-PSD-Track Formation - Structural Fill Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-265-RAIL-PSD-Track Formation - Structural Fill,,,,,,,,,,,,,,
label,ITP Description: Track Formation - Structural Fill,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,
label,Revision Date: 8/05/2025,,,,,,,,,,,,,,
label,ITP created by: Jake Argentaro,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Drawing Pack - Rail Track and Civil,,,,,,,,,,,,,,
label,Reference: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,1.2 Metro Engineering Specifications - Earthworks & Formation Specification,,,,,,,,,,,,,,
label,Reference: L1-CHE-SPE-178 (VERSION 3),,,,,,,,,,,,,,
label,1.3 Metro Engineering Specifications - Earthworks & Formation Standard,,,,,,,,,,,,,,
label,Reference: L1-CHE-STD-029 (VERSION 4),,,,,,,,,,,,,,
label,1.4 Australian Standard - Methods of testing soils for engineering purposes,,,,,,,,,,,,,,
label,Reference: AS 1289 ,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.1 Structural Fill Material Conformance (1 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.2.1. Table 4,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Structural fill materias shall have the following properties:,,,,,,,,,,,,,,
label,○ % passing 53.0mm sieve 80-100% ,,,,,,,,,,,,,,
label,○ % passing 2.36mm sieve 15-100%,,,,,,,,,,,,,,
label,○ % passing 0.425mm sieve 0-70%,,,,,,,,,,,,,,
label,○ % passing0.075mm sieve 0-30%,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.2 Structural Fill Material Conformance (2 of 2),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.4.1. Table 5,,,,,,,,,,,,,,
label,○ AS 1289,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Structural fill must comply with the following requirements:,,,,,,,,,,,,,,
label, — Soaked CBR 8% min compacted to 100%,,,,,,,,,,,,,,
label,○ Standard dry density,,,,,,,,,,,,,,
label, — Liquid Limit 40% Max.,,,,,,,,,,,,,,
label, — Plasticity Index 20% Max.,,,,,,,,,,,,,,
label, — Dry Density 1.8t/m³ Min.,,,,,,,,,,,,,,
label,○ Refer to AS 1289 for Tests,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Pre-Commencement of Fill Works,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7,,,,,,,,,,,,,,
label,○ AS1289 Tests,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Responsible Engineer.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative signoff",,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,,,,,,,,
label,REFERENCE: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.2 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out pegs in place and clearly mark out limits of works.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Structural Fill Preparation and Installation - (1 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.3.,,,,,,,,,,,,,,
label,○ L1-CHE-STD-029 - Clause 8.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Where Rail Subgrade CBR < 3%:,,,,,,,,,,,,,,
label, — Required minimum depth of structural fill is 1000mm,,,,,,,,,,,,,,
label," — 8% min CBR, Compacted to 100% (Standard Compaction Test)",,,,,,,,,,,,,,
label,○ Where a layers to be constructed in fill it shall be constructed in uniform thickness not exceeding 200mm lose.,,,,,,,,,,,,,,
label,○ 3 tests per 1000m³ ,,,,,,,,,,,,,,
label,○ 3 tests if 500-1000m³,,,,,,,,,,,,,,
label,○ At least 2 tests if < 500m³,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.2 Structural Fill Preparation and Installation - (2 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.3.,,,,,,,,,,,,,,
label,○ L1-CHE-STD-029 - Clause 8.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Where Rail Subgrade 3% < CBR < 8%:,,,,,,,,,,,,,,
label, — Required minimum depth of structural fill is 500mm,,,,,,,,,,,,,,
label," — 8% min CBR, Compacted to 100% (Standard Compaction Test) ",,,,,,,,,,,,,,
label,○ Where a layers to be constructed in fill it shall be constructed in uniform thickness not exceeding 200mm lose.,,,,,,,,,,,,,,
label,○ 3 tests per 1000m³ ,,,,,,,,,,,,,,
label,○ 3 tests if 500-1000m³,,,,,,,,,,,,,,
label,○ At least 2 tests if < 500m³,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.3 Structural Fill Preparation and Installation - (3 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.3.,,,,,,,,,,,,,,
label,○ L1-CHE-STD-029 - Clause 8.1.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Where Rail Subgrade CBR > 8%:,,,,,,,,,,,,,,
label, — Structural fill can directly be placed onto subgrade and compacted to 100%,,,,,,,,,,,,,,
label," — 8% min CBR, Compacted to 100% (Standard Compaction Test)",,,,,,,,,,,,,,
label,○ Where a layers to be constructed in fill it shall be constructed in uniform thickness not exceeding 200mm lose.,,,,,,,,,,,,,,
label,○ 3 tests per 1000m³ ,,,,,,,,,,,,,,
label,○ 3 tests if 500-1000m³,,,,,,,,,,,,,,
label,○ At least 2 tests if < 500m³,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.4 Proof rolling,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 4.6.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Proof roll as per L1-CHE-SPE-178 - Clause 4.6.,,,,,,,,,,,,,,
label,METHOD: Proof roll,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative Signoff",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Post -Construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 Structural Fill Finishing and Tolerances - For track constructed on embankment / Survey Conformance,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.11.6.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Structural fill shall be within +0 to -35mm of approved design surface level,,,,,,,,,,,,,,
label,○ Structural fill shall be within +0 to +50mm of 3m straightedge laid on final structural surface parallel and perpendicular to centreline,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/Surveyor,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-266-RAIL-PSD-Track Formation - Subgrade,itp,,,,,ITP-266-RAIL-PSD-Track Formation - Subgrade Rev 0,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-266-RAIL-PSD-Track Formation - Subgrade,,,,,,,,,,,,,,
label,ITP Description: Track Formation - Subgrade,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,
label,Revision Date: 8/05/2025,,,,,,,,,,,,,,
label,ITP created by: Jake Argentaro,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Drawing Pack - Rail Track and Civil,,,,,,,,,,,,,,
label,Reference: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,1.2 Metro Engineering Specifications - Earthworks & Formation Specification,,,,,,,,,,,,,,
label,Reference: L1-CHE-SPE-178 (VERSION 3),,,,,,,,,,,,,,
label,1.3 Metro Engineering Specifications - Earthworks & Formation Standard,,,,,,,,,,,,,,
label,Reference: L1-CHE-STD-029 (VERSION 4),,,,,,,,,,,,,,
label,1.4 Australian Standard - Methods of testing soils for engineering purposes,,,,,,,,,,,,,,
label,Reference: AS 1289,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.1 Subgrade Description,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.5.1. Table 1,,,,,,,,,,,,,,
label,○ AS1289 Tests 5.1.1 & 5.3.1,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Subgrade shall comply with the following criteria: ,,,,,,,,,,,,,,
label,○ Soaked CBR - 3% min nominal,,,,,,,,,,,,,,
label,○ Plasticity Index 9-20%,,,,,,,,,,,,,,
label,○ Dispersion (pin hole dispersity) - ND1/ND2,,,,,,,,,,,,,,
label,○ Dispersion (Emerson class number of soil) - not to be class 1 or 2,,,,,,,,,,,,,,
label,○ Collapse strain - to be agreed by MTM geotechnical engineer,,,,,,,,,,,,,,
label,○ Free swell index - 2.5% max.,,,,,,,,,,,,,,
label,○ Soil soluble salt content - 3%,,,,,,,,,,,,,,
label,○ Organic content (dry weight) - 2% max.,,,,,,,,,,,,,,
label,○ Refer to AS 1289 for Tests,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, for each material type - prior to works commencement",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Pre-Commencement of Fill Works,,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.12.5. Table 7,,,,,,,,,,,,,,
label,○ AS1289 Tests,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Responsible Engineer.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP Signed Off, MTM representative signoff",,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,,,,,,,,
label,REFERENCE: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,4.2 Survey Set Out,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Set out pegs in place and clearly mark out limits of works.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencement of fill works,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Subgrade Preparation and Installation - For track constructed on embankment (1 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.4.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: If min CBR < 3%:,,,,,,,,,,,,,,
label, — Install min 1m structural fill,,,,,,,,,,,,,,
label,If general fill is to be placed directly over subgrade:,,,,,,,,,,,,,,
label, — Subgrade to be compacted to 98%,,,,,,,,,,,,,,
label,If structural fill is to be placed directly over subgrade:,,,,,,,,,,,,,,
label, — Subgrade shall be scarified to 200mm and re-compacted to 100%,,,,,,,,,,,,,,
label,○ One test per 1000m³,,,,,,,,,,,,,,
label,○ Volume < 1000m³ atleast one set of tests shall be carried out,,,,,,,,,,,,,,
label,METHOD: Standard Compaction Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Compaction Test Report,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.2 Subgrade Preparation and Installation - For track constructed on embankment (2 of 3),,,,,,,,,,,,,,
label,REFERENCE: L1-CHE-SPE-178 - Clause 5.4.,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: If min 3%< CBR < 8%:,,,,,,,,,,,,,,
label,If general fill is to be placed directly over subgrade,,,,,,,,,,,,,,
label, — Subgrade to be compacted to 98% (Standard Compaction Test),,,,,,,,,,,,,,
label,If structural fill is to be placed directly over subgrade,,,,,,,,,,,,,,
