"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"362ab3b7-2706-4a09-a8ea-e5dec31bf6e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland"
"6913abf7-f364-4200-b6f0-2947d290cecc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Arvida - Refurbs"
"86a6a9af-8e09-4b9c-9054-21be2607f3af","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens"
"cb50841b-5802-44f3-b935-83403db8c8dc","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs"
"8856474f-b433-4489-816c-6fca445ae17d","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495"
"a369e193-5e0c-4e3a-9109-ee560145ed1b","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist"
"338f84ce-afc4-5ef3-b51e-c3a86dfdf31e","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist","Disconnection/Isolation"
"77bfdb93-532b-5172-b373-fc4bd2311e3d","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"4b3eeed0-9545-57ff-928b-281f51ecfd89","","checkpoint-group","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","First Fix"
"48aabea2-71f0-54ef-9d8a-f2196a8bec5b","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","First Fix","Approval to start work is obtained"
"af9176b8-5157-5bf0-a2f8-c6cd7602e12e","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"b1670db3-d5e3-56c7-9e36-ee339addd23b","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"3ed2ba0f-43cb-5fbb-a447-f41959f0c16c","","checkpoint-group","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix"
"8805eb73-976f-55e4-8fbd-b9c193a5df30","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"dfc79943-87a4-5e0b-bbf3-784b94cd3485","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"f7000d57-5b8d-5619-8edf-ee60e115ef9e","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"061a732a-8fd1-5108-bb66-77d540d92982","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"96cce603-e3da-5722-a986-79cc21b441bb","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"498018b0-6e5b-5d25-b394-af7e0624c925","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","SA 212 - Job #63830","Edmund Hillary - SA 212 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"7fca6e96-23a6-4387-a9d6-4560f32fb30c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330"
"ea625991-c59a-44dd-b87f-5f98b175c664","","checklist-sectioned","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist"
"e4e22559-ea6f-551f-bb2b-2e32578c405c","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Disconnection/Isolation"
"faf6453e-c9e0-5451-905d-48fe07b7cdb1","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"d102e7f9-846b-5dd6-9ace-2fd62ffae434","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"15985e7c-b50a-598a-94c4-118b8d0819ca","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"770ecaea-6e5c-59bb-a48f-d7ccf72414d0","","checkpoint-group","work-in-progress","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","First Fix"
"073a9a04-b382-578a-8d77-2557106c7905","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","First Fix","Approval to start work is obtained"
"19c6d8a3-c3e9-534c-a525-e1c70feaaee4","","checkpoint-status","work-in-progress","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"48ac6d0b-f25a-5c45-88da-20ebd8bf4e35","","checkpoint-status","not-started","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"85138643-4933-59d1-b4f0-5b06894502d1","","checkpoint-group","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix"
"1b592538-b142-52c5-987d-f47b50408f5a","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"05814c63-143e-5f7b-8eee-f6dce74f00c5","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"6146af25-f124-534c-a54e-05843b807022","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"19854a3d-3ad8-51e8-9903-e53ac23ef77f","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"4f5685fb-1286-544c-95bc-c4e7566cf557","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"fd163f21-04ba-53df-9453-cae424475b58","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 31 - Job #63330","Edmund Hillary - TH 31 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"46adf33b-0eaf-463e-970f-b8ae74dee7ef","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074"
"b9fab018-162e-473a-8cb1-1ea1ef05fb54","","checklist-sectioned","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist"
"c9172c3a-4dc4-5762-889a-7ee8c9e3c150","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Disconnection/Isolation"
"e418d130-034e-517a-8e45-df2dc1b96bb2","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"e82889d9-46dd-5802-aad4-8445c82ac439","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"0c368a74-d5f1-5b39-be2c-ac3b813e07ed","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"957fddaa-86d7-5be8-a6a8-551c9d1d630d","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","First Fix"
"a4810703-de80-5e08-8432-fafe77820c33","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","First Fix","Approval to start work is obtained"
"89398435-ff24-59b9-afaf-26a8dfa907a8","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"8e4379c8-3711-5526-88ff-7a02cde06a98","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"8d8ce4d3-7709-5142-aafc-547caae0d1eb","","checkpoint-group","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix"
"c092743b-13a8-55a6-9df7-049a5b10dd36","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"988cd697-f7e2-50a2-a909-9c0c9b2455d3","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"6f5143ec-1732-52f4-9415-3c048c2229fe","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"40f4e1bd-11d2-58cf-969a-41604db08517","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"330f968c-e02c-5fd1-92f6-71ff78790298","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"fd6233d6-5089-57eb-8d80-06e0e8cd3d85","","checkpoint-status","not-started","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 45 - Job #62074","Edmund Hillary - TH 45 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"ef45fa13-68a2-4d9d-aae2-c02f8fe119f3","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713"
"44722d52-43af-4801-bb3e-5464688ac40a","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist"
"bf624b98-fcff-5e50-a4c7-2b5b37c19671","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Disconnection/Isolation"
"f7123e78-7ea4-56fb-b4e2-af5cf75d1a8c","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"afbb6f1c-3a89-5c30-9fda-be8ba7c0f4f7","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"7376f1ac-9043-5e2e-aca0-aeae2d0dabd3","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"73a5ba7f-52df-5962-8bb3-ce6b2d13be0c","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","First Fix"
"51aa4483-b1ff-568f-91ed-38cc0a1a8a88","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","First Fix","Approval to start work is obtained"
"e415cc2a-eb24-5d12-a93c-64474ba31604","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"2acedec7-b321-574d-8dec-42224ab50752","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"1dde5f1d-cfe2-5a7c-b296-e4bd65599d8a","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix"
"d73844f0-ca5a-58f9-a396-b3cd08b4b960","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"b986d2c2-b598-5619-88c6-b6318d2bcfd2","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"e7c8ecc9-fb86-5859-b6c9-6308d87576c4","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"f623d751-9636-52f6-85ea-4f0e42c15d0a","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"e0104b7d-451e-56fa-b51e-82361f02e093","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"b91d842b-acb7-504a-835b-3150f04de813","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Edmund Hillary","TH 81 - Job #61713","Edmund Hillary - TH 81 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"1cd48246-d96f-46ac-a10e-661ecd4c20f2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page"
"b64e159f-5c8f-497e-9147-58bdbdf0345a","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs"
"e84fbc8c-d9e1-425b-91f5-a8bf9c778916","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965"
"774aac83-7622-4842-8783-61fcabeb3187","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965","Evelyn Page - IA 334 - Refurb Checklist"
"4e57fdb2-f01e-5fb3-8705-5db3abfdbe37","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965","Evelyn Page - IA 334 - Refurb Checklist","Disconnection/Isolation"
"9ad7a841-748e-551d-8aee-c1f8e1a537cc","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965","Evelyn Page - IA 334 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"e5130e47-6958-50ce-a5dd-890678aafec4","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965","Evelyn Page - IA 334 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"4856ddb1-0b82-5eb4-be2a-f789e43e341f","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Ryman Healthcare - Refurbs","Evelyn Page","1. Completed Refurbs","IA 334 - Job #58965","Evelyn Page - IA 334 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
