Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 01 - Zone 5 - Greasy Waste BG (GW),,QA,Hydraulics,New,Level 01,Zone 5,Greasy Waste BG (GW),,
,,Level 02 - Zone 5 - Greasy Waste BG (GW),,QA,Hydraulics,New,Level 02,Zone 5,Greasy Waste BG (GW),,
,,Level 02 - Zone 6 - Greasy Waste BG (GW),,QA,Hydraulics,New,Level 02,Zone 6,Greasy Waste BG (GW),,
,,Level 05 - Zone 6 - GIT 1 - Greasy Waste BG (GW),,QA,Hydraulics,New,Level 05,Zone 6,GIT 1,Greasy Waste BG (GW),
,,Level 05 - Zone 6 - GIT 2 - Greasy Waste BG (GW),,QA,Hydraulics,New,Level 05,Zone 6,GIT 2,Greasy Waste BG (GW),
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Latest specifications & standards nominated in ITP,,Latest specifications and standards nominated in ITP,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,,Correct approved materials as per sample register,,,,,,,
,,Excavation undertaken & no issues,,Excavation undertaken & no issues (Any issues comment below),,,,,,,
,,Pipe bedding material comply (as per AS 3500),,Pipe bedding material comply (as per AS 3500),,,,,,,
,,"Grades, fittings & joints installed to standards",,"Grades, fittings & joints installed to standards",,,,,,,
,,Pipe clean out via water flush,,Pipe clean out via water flush,,,,,,,
,,Inspection & Testing Prior to Concealment to AS 3500.2 section 13,,Inspection & Testing Prior to Concealment to AS 3500.2 section 13,,,,,,,
,,Builder sign off prior concealment,,Builder sign off prior concealment,,,,,,,
,,Seal open ends with caps & high light to avoid damage,,Seal open ends with caps & high light to avoid damage,,,,,,,
,,Backfill & Compaction of Material (As per Specification/Geotechnical report),,Backfill & Compaction of Material (As per Specification / Geotechnical report),,,,,,,
,,CCTV on completion & record results,,CCTV on completion & record results,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Hot Water,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 02 - Zone 6 - Hot Water AG (HWF & HWR),,QA,Hydraulics,New,Level 02,Zone 6,Hot Water AG (HWF & HWR),,
,,"Level 03 - Zone 1 - Grid (AD-AE, 6-7) - Hot Water AG (HWF & HWR)",,QA,Hydraulics,New,Level 03,Zone 1,"Grid (AD-AE, 6-7)",Hot Water AG (HWF & HWR),
,,"Level 03 - Zone 1 - Grid (AD-AE, 7-8) - Hot Water AG (HWF & HWR)",,QA,Hydraulics,New,Level 03,Zone 1,"Grid (AD-AE, 7-8)",Hot Water AG (HWF & HWR),
,,Level 03 - Zone 2 - Hot Water AG (HWF & HWR),,QA,Hydraulics,New,Level 03,Zone 2,Hot Water AG (HWF & HWR),,
,,Level 04 - Zone 1 - Hot Water (HWF) - Hot Water Line 1,,QA,Hydraulics,New,Level 04,Zone 1,Hot Water (HWF),Hot Water Line 1,
,,Level 04 - Zone 1 - Hot Water (HWF) - Hot Water Line 2,,QA,Hydraulics,New,Level 04,Zone 1,Hot Water (HWF),Hot Water Line 2,
,,"Level 05A - Zone 1 - Hot Water (HWF) - Grid (AE-AB, 04-05)",,QA,Hydraulics,New,Level 05A,Zone 1,Hot Water (HWF),"Grid (AE-AB, 04-05)",
,,"Level 05A - Zone 1 - Hot Water (HWF) - Grid (AE-AA, 06-08)",,QA,Hydraulics,New,Level 05A,Zone 1,Hot Water (HWF),"Grid (AE-AA, 06-08)",
,,Level 05A - Zone 2 - Hot Water (HWR),,QA,Hydraulics,New,Level 05A,Zone 2,Hot Water (HWR),,
,,Level 06 - Zone 5 - Hot Water (HW),,QA,Hydraulics,New,Level 06,Zone 5,Hot Water (HW),,
,,Level 06 - Zone 6 - Hot Water (HW),,QA,Hydraulics,New,Level 06,Zone 6,Hot Water (HW),,
,,Hydraulics - Hot Water freeze isolations,grouping,Hydraulics - Hot Water freeze isolations,,,,,,,
,,Hot Water freeze isolations,,QA,Hydraulics,Hot Water freeze isolations,,,,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,,,
,,Material type (as per sample submission),,Material type (as per sample submission),,,,,,,
,,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,,,,,,
,,Welding/pressfit/push fit (as per AS 3500.1),,Welding / pressfit / push fit (as per AS 3500.1),,,,,,,
,,Support & fixings (acoustic/seismic/water hammer),,Support & fixings (acoustic / seismic / water hammer),,,,,,,
,,Pipework installation (as per AS 3500.1),,Pipework installation (as per AS 3500.1),,,,,,,
,,Check no cross connection,,Check no cross connection,,,,,,,
,,Pressure test (1500kpa pressure test),,Pressure test (1500kpa pressure test),,,,,,,
,,3rd Party Inspection,,3rd Party Inspection (Including the below as applicable),,,,,,,
,,Name,Name,3rd Party Inspection (Including the below as applicable),,,,,,,
,,Company,Company,3rd Party Inspection (Including the below as applicable),,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
In Ground Tank,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 05 - Zone 6 - GIT 1,,QA,Hydraulics,New,Level 05,Zone 6,GIT 1,GIT,
,,Level 05 - Zone 6 - GIT 2,,QA,Hydraulics,New,Level 05,Zone 6,GIT 2,GIT,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Latest specifications & standards nominated in ITP,,Latest specifications and standards nominated in ITP,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,,Correct approved materials as per sample register,,,,,,,
,,Manufacturer's Quality,,Manufacturer's Quality,,,,,,,
,,Tank Excavation,,Tank Excavation,,,,,,,
,,Tank Installation & correct invert levels (as per AS 3500.1 Section 8),,Tank Installation & correct invert levels (as per AS 3500.1 Section 8),,,,,,,
,,Builder sign off prior concealment,,Builder sign off prior concealment,,,,,,,
,,Backfilling (as per AS 3500.3 Section 6.2.11),,Backfilling (as per AS 3500.3 Section 6.2.11),,,,,,,
,,Compaction of Material (As per Specification/Geotechnical report),,Compaction of Material (As per Specification / Geotechnical report),,,,,,,
,,Clean & Flush,,Clean and Flush,,,,,,,
,,Inspection Prior to Closure,,Inspection Prior to Closure,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Leak Detection System,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 01 - Zone 5,,QA,Hydraulics,New,Level 01,Zone 5,Leak Detection System,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Latest specifications & standards,,Latest specifications and standards,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,Correct approved materials as per sample register,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Manufacturer's quality,,Manufacturer's quality,,,,,,,
,,Correct connections,,Correct connections,,,,,,,
,,Simulate water leak from the furthest detection points to trigger alarm,,Simulate water leak from the furthest detection points to trigger alarm,,,,,,,
,,System functioning correctly?,,System functioning correctly?,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Pit,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Civil - Pits,grouping,Civil - Pits,,,,,,,
,,Pit 1.1,,QA,Civil,Pits,Pit 1.1,,,,
,,Pit 1.2,,QA,Civil,Pits,Pit 1.2,,,,
,,Pit 1.3 (GPT),,QA,Civil,Pits,Pit 1.3 (GPT),,,,
,,Pit 1.4/EX.3,,QA,Civil,Pits,Pit 1.4/EX.3,,,,
,,Pit 2.1,,QA,Civil,Pits,Pit 2.1,,,,
,,Pit 2.2,,QA,Civil,Pits,Pit 2.2,,,,
,,Pit 2.3,,QA,Civil,Pits,Pit 2.3,,,,
,,Pit 2.4,,QA,Civil,Pits,Pit 2.4,,,,
,,Pit 2.5,,QA,Civil,Pits,Pit 2.5,,,,
,,Pit 2.6,,QA,Civil,Pits,Pit 2.6,,,,
,,Pit 2.7,,QA,Civil,Pits,Pit 2.7,,,,
,,Pit 3.2,,QA,Civil,Pits,Pit 3.2,,,,
,,Civil - Sewer Maintenance Shafts,grouping,Civil - Sewer Maintenance Shafts,,,,,,,
,,Sewer Maintenance Shaft 01-2,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-2,,,,
,,Sewer Maintenance Shaft 01-3,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-3,,,,
,,Sewer Maintenance Shaft 01-4,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-4,,,,
,,Sewer Maintenance Shaft 01-5,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-5,,,,
,,Sewer Maintenance Shaft 01-6,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-6,,,,
,,Sewer Maintenance Shaft 01-7,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-7,,,,
,,Sewer Maintenance Shaft 01-8,,QA,Civil,Sewer Maintenance Shafts,Sewer Maintenance Shaft 01-8,,,,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Latest specifications & standards nominated in ITP,,Latest specifications and standards nominated in ITP,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,Correct approved materials as per sample register,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Manufacturer's Quality,,Manufacturer's Quality,,,,,,,
,,Pit Excavation,,Pit Excavation,,,,,,,
,,Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5),,Pit Installation & correct invert levels (as per AS 3500.3 Section 7.5),,,,,,,
,,Builder sign off prior concealment,,Builder sign off prior concealment,,,,,,,
,,Backfilling (as per AS 3500.3 Section 6.2.11),,Backfilling (as per AS 3500.3 Section 6.2.11),,,,,,,
,,Compaction of Material (As per Specification/Geotechnical report),,Compaction of Material (As per Specification / Geotechnical report),,,,,,,
,,Clean & Flush,,Clean and Flush,,,,,,,
,,Inspection Prior to Closure,,Inspection Prior to Closure,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Pump / Macerator Station,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 01 - Zone 1 - Pump Station,,QA,Hydraulics,New,Level 01,Zone 1,Pump Station,Pump / Macerator Station,
,,"Level 02 - Zone 6 - Pump Station (ZA-ZB, 14-15)",,QA,Hydraulics,New,Level 02,Zone 6,"Pump Station (ZA-ZB, 14-15)",Pump / Macerator Station,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Latest specifications & standards,,Latest specifications and standards,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,Correct approved materials as per sample register,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Manufacturer's quality,,Manufacturer's quality,,,,,,,
,,Pump installed correctly,,Pump installed correctly,,,,,,,
,,Correct invert levels,,Correct invert levels,,,,,,,
,,All valves installed correctly,,All valves installed correctly,,,,,,,
,,Pressure transducer installed correctly,,Pressure transducer installed correctly,,,,,,,
,,Correct ventilation,,Correct ventilation,,,,,,,
,,Clean,,Clean,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Pump / Macerator Station Above Ground,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,"Level 02 - Zone 2 - Grid (AA-AD, 14-16) - Pump Station",,QA,Hydraulics,New,Level 02,Zone 2,"Grid (AA-AD, 14-16)",Pump Station,Pump / Macerator Station Above Ground
,Columns,,,,,,,,,,
,,Employee trained for task and reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Latest specifications and standards,,Latest specifications and standards,,,,,,,
,,Setout & alignment as per latest available drawing,,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Correct approved materials as per sample register,Correct approved materials as per sample register,Setout & alignment as per latest available drawing (include revision below),,,,,,,
,,Manufacturer's quality,,Manufacturer's quality,,,,,,,
,,Pump installed correctly,,Pump installed correctly,,,,,,,
,,Correct invert levels,,Correct invert levels,,,,,,,
,,All valves installed correctly,,All valves installed correctly,,,,,,,
,,Pressure transducer installed correctly,,Pressure transducer installed correctly,,,,,,,
,,Correct ventilation,,Correct ventilation,,,,,,,
,,Clean,,Clean,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Rainwater,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 05 - Zone 2 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 05,Zone 2,Non-Potable Cold Water (NPCW),,
,,Level 06 - Zone 2 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 06,Zone 2,Non-Potable Cold Water (NPCW),,
,,Level 06 - Zone 5 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 06,Zone 5,Non-Potable Cold Water (NPCW),,
,,Level 06 - Zone 6 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 06,Zone 6,Non-Potable Cold Water (NPCW),,
,,Level 07 - Zone 2 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 07,Zone 2,Non-Potable Cold Water (NPCW),,
,,Level 10 - Zone 2 - Non-Potable Cold Water (NPCW),,QA,Hydraulics,New,Level 10,Zone 2,Non-Potable Cold Water (NPCW),,
,Columns,,,,,,,,,,
,,Employee trained for task & reviewed installation instructions,,Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual),,,,,,,
,,Notify & gain permit from principal contractor/client for inspection,,Notify and gain permit from principal contractor / client for inspection (hold point),,,,,,,
,,Setout & alignment as per drawing,,Setout & alignment as per drawing (include revision below),,,,,,,
,,Drawing & revision number(s),Drawing & revision number(s),Setout & alignment as per drawing (include revision below),,,,,,,
,,Material type as per approved sample submission,,Material type as per approved sample submission,,,,,,,
,,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,"Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)",,,,,,,
,,Welding/pressfit/push fit (as per AS 3500.1),,Welding / pressfit / push fit (as per AS 3500.1),,,,,,,
,,Support & fixings (acoustic/seismic/water hammer),,Support & fixings (acoustic / seismic / water hammer),,,,,,,
,,Pipework Installation (as per AS 3500.1),,Pipework Installation (as per AS 3500.1),,,,,,,
,,Check no cross connection,,Check no cross connection,,,,,,,
,,Pressure test (1500kpa pressure test),,Pressure test (1500kpa pressure test),,,,,,,
,,Identifications of services,,Identifications of services,,,,,,,
,,Final sign off,,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,Area clean,Area clean,Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below),,,,,,,
,,,,,,,,,,,
Rough In Checklist,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,"Level 02 - Zone 1 - Grid (AA-AE, 07-09) - Pump Line (PL)",,QA,Hydraulics,New,Level 02,Zone 1,"Grid (AA-AE, 07-09)",Pump Line (PL),
,Columns,,,,,,,,,,
,,,,,,,,,,,
Sanitary,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,"Level 02 - Zone 1 - Grid (AA-AE, 07-09) - Sanitary Drainage (SS)",,QA,Hydraulics,New,Level 02,Zone 1,"Grid (AA-AE, 07-09)",Sanitary Drainage (SS),
,,"Level 02 - Zone 1 - Grid (AA-AE, 07-09) - Chamber Vent (CHV)",,QA,Hydraulics,New,Level 02,Zone 1,"Grid (AA-AE, 07-09)",Chamber Vent (CHV),
,,Level 02 - Zone 6 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 02,Zone 6,Chamber Vent (CHV),,
,,Level 03 - Zone 1 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 03,Zone 1,Chamber Vent (CHV),,
,,Level 03 - Zone 5 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 03,Zone 5,Chamber Vent (CHV),,
,,Level 03 - Zone 6 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 03,Zone 6,Chamber Vent (CHV),,
,,Level 03 - Zone 6 - Space Theatre Function Space (Cold Shell) - Planting Room (03.522) - Sanitary Service AG (SS),,QA,Hydraulics,New,Level 03,Zone 6,Space Theatre Function Space (Cold Shell),Planting Room (03.522),Sanitary Service AG (SS)
,,Level 04 - Zone 1 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 04,Zone 1,Chamber Vent (CHV),,
,,Level 04 - Zone 2 - Vent Pipe (VP),,QA,Hydraulics,New,Level 04,Zone 2,Vent Pipe (VP),,
,,Level 04 - Zone 2 - Mechanical Condensate Drainage,,QA,Hydraulics,New,Level 04,Zone 2,Mechanical Condensate Drainage,,
,,"Level 05 - Zone 1 - Grid (AA-AD, 6-7) - Chamber Vent (CHV)",,QA,Hydraulics,New,Level 05,Zone 1,"Grid (AA-AD, 6-7)",Chamber Vent (CHV),
,,Level 05 - Zone 2 - Vent Pipe (VP),,QA,Hydraulics,New,Level 05,Zone 2,Vent Pipe (VP),,
,,Level 05 - Zone 6 - 50mm Chamber Vent (CHV),,QA,Hydraulics,New,Level 05,Zone 6,50mm Chamber Vent (CHV),,
,,Level 05 - Zone 6 - GIT 1 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 05,Zone 6,GIT 1,Chamber Vent (CHV),
,,Level 05 - Zone 6 - GIT 2 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 05,Zone 6,GIT 2,Chamber Vent (CHV),
,,Level 05A - Zone 1 - Sanitary Drainage AG (SS),,QA,Hydraulics,New,Level 05A,Zone 1,Sanitary Drainage AG (SS),,
,,Level 05A - Zone 2 - Sanitary Drainage (SS),,QA,Hydraulics,New,Level 05A,Zone 2,Sanitary Drainage (SS),,
,,"Level 05A - Zone 5 - Chamber Vent (CHV) - Grid (AA-ZA, 01-02)",,QA,Hydraulics,New,Level 05A,Zone 5,Chamber Vent (CHV),"Grid (AA-ZA, 01-02)",
,,"Level 07 - Zone 2 - Sanitary Drainage - Grid (AA-AE, 08-11)",,QA,Hydraulics,New,Level 07,Zone 2,Sanitary Drainage,"Grid (AA-AE, 08-11)",
,,"Level 07 - Zone 2 - Sanitary Drainage - Grid (AA-AC, 17-19)",,QA,Hydraulics,New,Level 07,Zone 2,Sanitary Drainage,"Grid (AA-AC, 17-19)",
,,Level 08 - Zone 1 - Chamber Vent (CHV),,QA,Hydraulics,New,Level 08,Zone 1,Chamber Vent (CHV),,
,Columns,,,,,,,,,,
,,,,,,,,,,,
Service Log - Thermostatic Mixing Valves (TMV),,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - Thermostatic Mixing Valves,grouping,Hydraulics - Thermostatic Mixing Valves,,,,,,,
,,Level 02 - Zone 1 - Toilet (02.504),,QA,Hydraulics,Thermostatic Mixing Valves,Level 02,Zone 1,Toilet (02.504),,
,,Level 02 - Zone 1 - UD WC (02.537),,QA,Hydraulics,Thermostatic Mixing Valves,Level 02,Zone 1,UD WC (02.537),,
,,Level 02 - Zone 1 - Ensuite (02.572),,QA,Hydraulics,Thermostatic Mixing Valves,Level 02,Zone 1,Ensuite (02.572),,
,,Level 02 - Zone 1 - UD WC (02.570),,QA,Hydraulics,Thermostatic Mixing Valves,Level 02,Zone 1,UD WC (02.570),,
,,Level 03 - Zone 2 - UD Ambulant (03.541),,QA,Hydraulics,Thermostatic Mixing Valves,Level 03,Zone 2,UD Ambulant (03.541),,
,,Level 03 - Zone 2 - Female Amenities (03.517),,QA,Hydraulics,Thermostatic Mixing Valves,Level 03,Zone 2,Female Amenities (03.517),,
,,Level 03 - Zone 2 - UD WC (03.518),,QA,Hydraulics,Thermostatic Mixing Valves,Level 03,Zone 2,UD WC (03.518),,
,,Level 03 - Zone 6 - Male Amenities (03.516),,QA,Hydraulics,Thermostatic Mixing Valves,Level 03,Zone 6,Male Amenities (03.516),,
,,Level 05 - Zone 5 - Female Amenities (05.532),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05,Zone 5,Female Amenities (05.532),,
,,Level 05 - Zone 5 - UD WC (05.533),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05,Zone 5,UD WC (05.533),,
,,Level 05 - Zone 5 - UD Ambulant (05.534),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05,Zone 5,UD Ambulant (05.534),,
,,Level 05 - Zone 5 - All Gender Inclusive (05.537),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05,Zone 5,All Gender Inclusive (05.537),,
,,Level 05 - Zone 5 - Male Amenities (05.535),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05,Zone 5,Male Amenities (05.535),,
,,Level 05A - Zone 1 - WC (05.523),,QA,Hydraulics,Thermostatic Mixing Valves,Level 05A,Zone 1,WC (05.523),,
,,Level 06 - Zone 5 - UD Toilet (06.503),,QA,Hydraulics,Thermostatic Mixing Valves,Level 06,Zone 5,UD Toilet (06.503),,
,Columns,,,,,,,,,,
,,,,,,,,,,,
Sewer AG,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 05 - Zone 2 - Sewer AG (SS),,QA,Hydraulics,New,Level 05,Zone 2,Sewer AG (SS),,
,,"Level 05A - Zone 5 - Sanitary Drainage (AG) - Grid (AA-ZA, 04-05)",,QA,Hydraulics,New,Level 05A,Zone 5,Sanitary Drainage (AG),"Grid (AA-ZA, 04-05)",
,,"Level 05A - Zone 6 - Sanitary Drainage AG (SS) - Grid (ZA-ZB, 09-10)",,QA,Hydraulics,New,Level 05A,Zone 6,Sanitary Drainage AG (SS),"Grid (ZA-ZB, 09-10)",
,,"Level 05A - Zone 6 - Sanitary Drainage AG (SS) - Grid (ZA-ZB, 11-12)",,QA,Hydraulics,New,Level 05A,Zone 6,Sanitary Drainage AG (SS),"Grid (ZA-ZB, 11-12)",
,Columns,,,,,,,,,,
,,,,,,,,,,,
Sewer BG,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Civil - Sewer Drains,grouping,Civil - Sewer Drains,,,,,,,
,,Section 01-2 - 01-3,,QA,Civil,Sewer Drains,Section 01-2 - 01-3,,,,
,,Section 01-3 - Building,,QA,Civil,Sewer Drains,Section 01-3 - Building,,,,
,,Section 01-3 - 01-4,,QA,Civil,Sewer Drains,Section 01-3 - 01-4,,,,
,,Section 01-4 - 01-5,,QA,Civil,Sewer Drains,Section 01-4 - 01-5,,,,
,,Section 01-5 - 01-6,,QA,Civil,Sewer Drains,Section 01-5 - 01-6,,,,
,,Section 01-6 - 01-7,,QA,Civil,Sewer Drains,Section 01-6 - 01-7,,,,
,,Section 01-7 - Building,,QA,Civil,Sewer Drains,Section 01-7 - Building,,,,
,,Section 01-7 - 01-8,,QA,Civil,Sewer Drains,Section 01-7 - 01-8,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 02 - Zone 6 - Sewer BG (SS),,QA,Hydraulics,New,Level 02,Zone 6,Sewer BG (SS),,
,,Level 05 - Zone 4 - Sewer BG,,QA,Hydraulics,New,Level 05,Zone 4,Sewer BG,,
,,Level 05 - Zone 6 - GIT 1 - Sewer BG (SS),,QA,Hydraulics,New,Level 05,Zone 6,GIT 1,Sewer BG (SS),
,,Level 05 - Zone 6 - GIT 2 - Sewer BG (SS),,QA,Hydraulics,New,Level 05,Zone 6,GIT 2,Sewer BG (SS),
,Columns,,,,,,,,,,
,,,,,,,,,,,
Slab Penetrations Template,,,,,,,,,,,
,Scope,,,QA,,,,,,,
,Rows,,,,,,,,,,
,,Civil,grouping,Civil,,,,,,,
,,Civil,,QA,Civil,Slab Penetrations Template,,,,,
,,Hydraulics - New,grouping,Hydraulics - New,,,,,,,
,,Level 06 - Zone 4 - Level 6 zone 4 deck - Lv 6 zone 4,,QA,Hydraulics,New,Level 06,Zone 4,Level 6 zone 4 deck,Lv 6 zone 4,
