"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46640e4b-7c06-47fd-899a-d5fd53d9a582","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f9bd2934-4554-4d61-99a8-41dce02f57e8","","checklist-sectioned","not-started","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities"
"c5302932-ac01-5029-a069-567f62872ad5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)"
"ad98d6aa-e4a6-56a9-94b9-36c84fe808b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Compliance to AS/NZ ISO 9001:2015"
"5de7c072-6132-5d7c-8dda-907cc8572771","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Permacast Project Quality Management Plan"
"128e5c84-2333-5c3e-b9b5-cb5ef092000b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Inspection & Test Plan"
"0ae78849-eee6-57a0-8b71-bbabaf63b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","MDR Index"
"2e677fed-6e9a-5d80-a3db-d13a9ae89558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Prestress"
"bb7eba22-6158-5311-ae65-a48f446df2fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Curing"
"11bd8f05-f60e-5a08-bab7-b2ee408dbbd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Concrete Repair Methodology"
"95a75d31-888d-5447-b534-fa5f7c6fb1ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Shop Drawings"
"b1bb6f33-d6a7-5129-a2ea-9d3f687f988b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Test Panel Prepared and Inspected by Client"
"30dc05fa-cedc-5690-9f65-0cad66e91d73","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","All Technical Query Forms (TQs) Reviewed and Approved for Works"
"380b1763-c15b-5774-b9cd-45da346d316f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Concrete"
"9a8d7fc6-45ab-5478-b7ff-cf131310b3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Concrete","S65 Concrete Mix Design Approved by Client"
"3153ac07-d54d-5afb-841f-4c4edcc9dafd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Steel Reinforcement"
"df56df7e-fc13-521f-9783-0468aead1147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"e490c381-694e-5f46-82db-c4617454f5ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Cut Bar Length Tolerance +0mm -10mm, Bends in Plane, Correct Cog Lengths etc."
"135f8123-2d93-5207-87aa-7d37837e4f9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Prestressing Tendons"
"405d3387-3cae-5448-a15b-1178b5c71936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"6021d487-9137-5541-810f-768379d1bfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Ensure that all Coil Numbers are recorded"
"54e081ee-e9c5-56ab-b9a7-a7763c0a6585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Calculations Submitted and Approved by Client for Works"
"83d392e4-56a5-575d-9b8c-65471effc1f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Jack Calibration Certificates"
"a12e94d7-4f34-5b2e-a45c-d98766cb5d57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Lifting Anchors"
"b4aa6b48-9edf-5a12-b3f9-208b7d242e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Design Approved by Client"
"8b28fa75-f12f-52a6-8c8d-a860de90c1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Devices Approved by Client"
"8f5d588a-22be-5c7c-844d-4e500cce3c82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Inspection of Delivery for Completeness and Quality"
"f585a980-968d-594b-9a34-5d698f16d456","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Cast-in Items and Ferrules"
"ad6a6f8d-c018-5ef9-ac32-32ab5fbae3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","All Cast in Materials Approved"
"e5126b07-90c3-541f-8439-cbddfff0c5cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","Inspection of Delivery for Completeness and Quality"
"ae73c350-c09c-4fde-9040-93d2cc136b0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 46-E&W"
"cb71466e-9982-4d38-b28a-51b6bc3a7202","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E"
"c16beb81-3a62-5327-889e-7c102b46466d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Pre-Pour Checklist"
"d3f848e5-3eaa-537e-b291-5a12dd38f5f7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"bc4971d9-9569-572c-845b-a8459fddf8ad","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"d167623e-d32e-5cc5-8615-33604d2702b5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Blockout Conduits are installed in accordance with Drawings"
"c3415ee3-737d-5a9b-ad32-30a5c0af6309","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Lifting Inserts are installed in accordance with Drawings"
"4b2e0a3d-bb40-50d8-a71d-42d284599384","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Bartek Couplers are installed in accordance with Drawings"
"bd9f0219-33fa-5118-a8ff-61f5fa27b2a3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All LENTON Couplers are installed in accordance with Drawings and staggered aith KSN16M in web"
"490dbc44-0fa9-5e4d-a64a-8ce6dffb0f56","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Bearing plates in Diaphragms are installed as per drawings"
"25494227-77ef-513c-afa6-ae53ebd06330","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"48e24579-5515-50ec-8a01-8e68f6eb52b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","Prestressing Strands"
"1aa68990-d5be-5954-894d-f5fe57794370","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","Stressing Records subject to Client Review"
"6e34de3b-6648-5a9a-b695-cb3045333845","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","HOLD POINT FOR CLIENT TO SIGN OFF"
"107bbea0-5a57-5b38-a1ec-d420e85df611","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"1b2b4481-181b-594b-8782-07a407e3dbf2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"1a1d2720-4dbe-52ce-a59c-b2347d8fa762","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","Installation of tubs"
"a770494e-fad9-590b-9377-5eb71dc926a6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","QA Engineer Check Completed by"
"f0f514e0-6023-5153-9a12-d3c3595ac51a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Pre-Pour Checklist","Client Inspector (if present)"
"f0ddf072-f030-5b0e-8544-df39ccab4a8e","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Supervisor Release"
"680eaf34-48ef-56a2-bd33-914b76be5865","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Supervisor Release","Supervisor Release to Engineering Team"
"ccb9179d-03b1-54b9-a662-4151cc72e110","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist"
"6e35c4c8-a914-535e-9a54-ae8dc5c031e5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Casting Information"
"66871e59-1b96-5205-9484-351ca7a1806c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Concrete Delivery Dockets"
"4a844b3e-1316-555d-b827-1870032443fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Total Concrete Volume"
"852319fb-22e0-5ca7-a002-4e01eb410da4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Mix Design Verified"
"843b0db6-5f3c-5c9c-bd54-8877f91509fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Ambient Temperature within Limits"
"85cae76c-5c26-50f0-a9f6-518f899c7514","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Concrete Temperature"
"46302b42-e53b-52af-98eb-be32eccf87f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"8710d259-43fe-57be-a03c-4e92545aa24c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Trucks Tested for strength"
"dee1c391-6440-52b3-b3f8-e6b12a305f7f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"fd2db5e1-4cb5-5d7b-b026-bc48ebaa2fe6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"5a1ffed5-5c32-5e2b-a91d-54a5fd4de512","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"822edf75-e7f3-5509-aed7-677fd8ed56ba","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Required Finish Applied as per Drawings"
"4307955c-420e-5bfd-b9ea-0f0e67ed980e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"291ce00c-981c-547f-a71a-1126927592be","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Concrete Covered Overnight"
"b69d4d3c-1435-5b65-ac42-95e4b9ebd9ae","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Casting Checklist","Cylinders Stored next to Bed"
"bb8429a0-efb6-5e92-9266-b25f60b535fa","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist"
"bd127ef1-f776-5ebf-a19c-3cdb52240af5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Date Stripped"
"1c02d002-1b4f-5bb5-b1c6-329f97414e22","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"888d6990-23cc-5937-90cf-ef774adbba8b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Verify Destressing/Transfer of stress required strength"
"8b06bea3-2d35-5c88-8d22-626262f9037b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Lifting Strength Achieved"
"bb5f6e1f-c9d9-5085-aca5-2d9192b39399","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Curing strength (Stage-1 Casting)"
"f70df78d-2d56-577f-8c87-456331a110c9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Lifted and Handled as per Drawings"
"8189f80b-9446-5b32-8fcb-7178735d6eb5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Product Clearly Labelled"
"5171b10c-17d1-5138-8f3d-5b52bda654e4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"0d54fd88-41a5-51ae-8600-d357b4d92ee8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Secondary Curing as per Approved Methodology if required"
"88e5c851-e86e-52cc-8e8f-ede756c4dd0e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"c1b79926-2cd5-5d2d-be86-a8b9e7b5c4c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Specified Finish Achieved"
"68f901bc-8763-5b75-9ed2-ecb20c065e5e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Cast-in Items are all in Place and within Specified Tolerance"
"ce054a40-0de6-545b-8e34-de68fb89876a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Post-Pour Works Completed (As Required)"
"75dbae79-14b1-5ded-8f3a-64a0f34192d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Survey Hog of Beams (Dumpy)"
"80728671-c996-5ec0-b327-4cd8180c7ae0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Stripping Checklist","Temperature Logging Completed and Conforming. Attach Results"
"18da2048-337c-543b-a472-9ce4e68cfd42","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified"
"21e88b11-84b3-50a2-a097-ed8221172fd8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","Punchlist Completed"
"b40b28bb-2930-5069-9192-3565548c5627","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","Repairs Required (if applicable)"
"f884404f-b94e-5f95-a6da-ed7bc691bfb8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","Repairs Completed as per approved WMS (if applicable)"
"cb25578f-d805-57d8-b2f9-82126eea2bf9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","Crack Map Completed"
"5ecc50a6-d9b3-5540-8af3-4ead8a7ad305","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","Any NCR Required (if applicable)"
"9dea94a0-d1b6-5c60-b3c8-84203f8d00fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Any Defect Identified","NCR Approved by Client and Repairs Completed (if applicable)"
"bc3e9776-9391-58bb-af87-450b40b134b6","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","As-Built Drawings"
"1a83b38e-8114-5c32-a68c-800de389bb79","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","As-Built Drawings","As-Built Drawings Completed, Stamped and Attached"
"835fbe6b-e0f8-5d93-83ac-8a774c69ce6f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Concrete Strength Test Report"
"f46c6f63-c993-5c75-8dd6-d5da635221ed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Concrete Strength Test Report","Concrete Strength Test Report Received"
"b4f2202e-9de7-5c7f-8882-283dff05310a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements"
"64cf7d34-fb8d-5e37-8936-ada026cf4095","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements","Certificate of Conformance"
"a387aa18-e5d1-5970-8f6f-79e0dd1bf599","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements","Inspection Release Certificate"
"19885522-9a9d-5cd6-b634-ee9bf4fd58e3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements","Punchlist signed copy"
"c850ae70-38c6-5ff7-bcdd-c44141f71832","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements","Delivery Notes"
"e3ef039c-6c4e-5ec2-b29f-fbc650d379bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Transportation Requirements","Delivery Docket"
"e4c81257-a4f7-5f9a-a4d4-e35ffe8c413b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Final Acceptance"
"c6b27823-de2a-52b1-af68-5b9472ad48ef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Final Acceptance","Completed by"
"dfabcced-c73e-5010-8196-69a8fb51cfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Final Acceptance","Reviewed by"
"737ff7f0-0c52-58bc-8970-0b834908150a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-1 Casting 33-W","Final Acceptance","Client Representative (if applicable)"
"b6946d03-7a45-4c77-bac4-47e9aa596107","","checklist-sectioned","work-in-progress","fd983aaf4c519e0c548c183e705570109443b8a6f69c5655e9d71ed6401979e8","checklist","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W"
"91e50689-0e55-52d8-866c-099316e5929e","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist"
"43c76c9c-753b-50f8-8e7f-2adda31ac742","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Details"
"84dea2fb-ac9c-5f59-abfb-7e8c1fef0699","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Shop Drawings approved for Works"
"a1031566-0f23-57aa-9abb-24ed9ae9b997","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Mould and Sacrificial formwork Dimensions are within Shop Drawings Tolerance"
"0a0e3d38-88f9-552c-ba11-831931559174","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Condeck Surface Checked"
"ad8c9604-432c-5536-b4a6-2dccabb6b65d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"e4cfbd43-199f-5e65-8f75-6e9c26ec71d0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"add9cc16-50a5-5465-95c5-4558a1f190ec","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Condeck (Top Slab) - Verify all brackets fixed at slab thickening"
"17408f97-f1b2-5f4b-a6f5-61274f9817f3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Cover maintained and within tolerance"
"7d6e35fd-1988-56d0-95ff-a340bb8d57b5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"e4b8cafa-b708-52f7-a4eb-6c986a65e623","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"df0864a9-d2a3-5c93-b955-d18ca342f0de","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"7807671d-be47-44ee-b1d8-94aedf07a9e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"3bcab97e-f204-4c90-b6fe-e1b1c4d3bb6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"043cd1ad-d7b4-5fe8-855d-e11a501a4a44","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","QA Engineer Check Completed by"
"2e5bc85d-5448-5c25-b674-e37536244312","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Pre-Pour Checklist","Client Inspector (if present)"
"980fcf9b-4237-52cb-8f84-4ecec532ae91","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Supervisor Release"
"c02cec9a-57cd-551b-bb23-be11071d6f6c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Supervisor Release","Supervisor Release to Engineering Team"
"03ea2f6b-c474-510e-8136-69b951126767","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist"
"65478e9b-9474-5d30-9848-d1416ad89ba3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Casting Information"
"25586884-806d-5a09-adda-265ba866340f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Concrete Delivery Dockets"
