resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.004,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.005,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.007,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.006,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.008,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.009,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,4 BR - 0.2.011,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.010,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.012,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.014,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.013,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,DISP - 0.2.043,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-GEN - 0.2.046,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-WOW - 0.2.042,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-LIN - 0.2.044,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CLRM - 0.2.047,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WC-ST - 0.2.045,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-HWP - 0.2.041,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-MEQ - 0.2.040,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-HWB - 0.2.039,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CLN - 0.2.069,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,WC-AC - 0.2.037,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,INT - 0.2.036,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,DTUR - 0.2.035,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CLN-MED - 0.2.034,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,SSTN - 0.2.033,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,B-RES - 0.2.032,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,OFF-NUM - 0.2.031,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,OFF-CLN - 0.2.030,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ST-EQ - 0.2.048,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,FH - 0.E.010,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-BA - 0.2.055,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS-BA - 0.2.056,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-BA - 0.2.051,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS-BA - 0.2.052,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-BA - 0.2.054,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS-BA - 0.2.053,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ASSESS - 0.2.049,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.050,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,2 BR - 0.2.059,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS - 0.2.060,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,1 BR-BA - 0.2.062,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,ENS-BA - 0.2.061,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,Fire Sealing,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,,,Equipotential Bonding,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,Fit-Off,,,,
Final Installation Checklist,checklist,,,,,,,,Final Installation Test Sheet,,,,
,step,,,,,,,CORR - 0.T.014,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,,,Rough-In,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,,,Fit-Off,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,Cable Support,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,,,Conduit,,,,
