resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.056,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.058,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.059,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR - 1.1.061,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.060,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-BA - 1.1.062,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS-BA - 1.1.063,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 1.1.065,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 1.1.064,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,LOUNGE - 1.1.066,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CORR - 1.T.001,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CORR - 1.T.002,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,West Zone - Plant,,,,,,,,
,step,,,,,EDB - 1.E.008,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,RISER - 1.E.009,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,EDB - 1.E.010,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,PLANT - 1.E.011,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,PLANT - 1.E.012,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,Level 02,,,,,,,,,
,step,,,,East Zone - Plant,,,,,,,,
,step,,,,,PLANT - 2.E.007,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,RISER - 2.E.006,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,STAIR 2 - 2.T.005,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,LOBBY - 2.T.006,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,LOBBY - 2-T-009,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,Central Zone - Pallative,,,,,,,,
,step,,,,,LOUNGE - 2.1.006,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.017,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.018,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-2P - 2.2.003,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-1P - 2.2.004,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-1P - 2.2.002,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,OFF-1P - 2.2.001,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,BATH - 2.1.019,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,CORR - 2.T.012,,,,,,,
QA_TEM_042_Rough In Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_043_Fit Off Checklist,checklist,,,,,,Fit-Off,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,DINING - 2.1.029,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-BEV - 2.1.028,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 2.1.025,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-MT - 2.1.030,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-MEQ - 2.1.026,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-HWB - 2.1.027,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ST-GEN - 2.1.021,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-PRINT - 2.1.023,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,SSTN - 2.1.022,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,B-LIN - 2.1.024,,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.067,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS - 2.1.068,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,1 BR-SP - 2.1.070,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,Cable Support,,,,,,
QA_TEM_006_Surface Conduit Installation,checklist,,,,,,Conduit,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,Fire Sealing,,,,,,
QA_TEM_079_Equipotential Bonding,checklist,,,,,,Equipotential Bonding,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Fit-Off,,,,,,
Final Installation Checklist,checklist,,,,,,Final Installation Test Sheet,,,,,,
,step,,,,,ENS 2.1.069,,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,Rough-In,,,,,,
