"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0c79cdc8-1eca-4725-b2ab-7cb0e4e6722c","","fail","","folder","TRUE","FALSE","H&S"
"7bb268e8-bb82-4d34-87e5-d9e14d99e155","","not-started","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist"
"a20a9e5d-7a28-5893-a436-91cefc10446a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist","Details"
"dcc0beb1-0bfc-5472-a696-5a0620adae2b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Attendees documented"
"b9710cd0-d3f1-5c08-bef5-9df5f4d274e6","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Where is each person working and what are they doing?"
"2c29ddea-0276-5cc3-921a-f1f3702ea066","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are any permits required?"
"b324a086-7b1a-51ab-a6bc-ae352472caf8","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any work Hazards?"
"31f66536-b6e2-521d-8cae-96ae552a6c9b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","A JSEA been completed & Approved?"
"f54b7e49-cbec-595e-adf2-8d31a4a3338f","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any concerns; Safety or Production?"
"090bad05-f18f-5f27-a8e8-d16399d73cd5","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Everyone has got their minimum PPE for site and task related PPE"
"7564b949-4300-588c-b914-02248cfde4cf","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All plant tagged and in good condition"
"f0976d07-97c9-53c3-9a5a-f120af95645b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"fde1227b-329f-47cc-a243-efbf63dde5eb","","not-started","H&S - Site Toolbox Checklist","checklist","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist"
"42baa361-eaa7-5ffd-bb69-a567ca6e7663","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist","Details"
"a6599987-779b-5f60-bf47-c3615b39bbb2","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:d4fd86ea-a6f4-4811-a0e3-f7680da06c2a","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employees Attending"
"29b0f444-c27c-50c6-9ada-0e94b720def8","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:4fccfa7b-23fe-41c6-9ebf-c4488154e2a5","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Site Activity / Safe Work Practices / Accident-Incident Investigations Discussed"
"ff500dbf-5855-5756-af8f-4e61bced23da","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2dff9346-05f2-40ab-bace-b2d32c310362","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employee issue raised"
"b404dbcb-29d4-5cdb-8108-decaeb78ed2f","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1a34917a-ecc3-4f61-a772-ef65285087ef","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Safe Observations"
"ed5716db-967d-5e58-b030-706ac2202339","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:849e1728-cd3c-44a9-95cf-af36229afdf2","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","JSEA completed"
"d8aaebac-8764-45a9-b039-9e500a87b9bc","","not-started","H&S - Accident & Incident Investigation Report","checklist","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report"
"36894fb9-0df8-59d3-af41-2b47b921f22c","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report","Details"
"003272eb-841f-5204-a40f-90acb5fbd6eb","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e30f9ba3-2e32-4e5f-b4d2-73df74c2c201","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Particulars of Incident details completed"
"705d7d21-202e-5ca7-a1b1-212114bdee87","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:375ad370-6625-4d6f-b87b-7e1f8e42f6b8","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Injured Person details completed"
"a2295f99-0bd3-5abe-90b8-02e1201b5fa0","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:75245d20-8505-4aa9-9bf0-90d38c9cc885","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Type Of Injury:"
"8569f78c-0746-5c8c-9a42-ea30fbce845b","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:04be056e-6356-4951-8d4f-45b20e2ae31c","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Damaged Property details"
"8c1c7475-2dae-5751-8dff-eca4a82b99bf","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:dab24842-14cd-42ca-a450-b1a1d5b6d03e","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Incident Details Complete"
"9305ef7b-2f2e-5409-8cd2-7a4a4afbfb49","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b847453b-9789-4ed6-ac89-d9d2b709bc14","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Analysis Details Completed"
"8596ded8-4564-5847-92dc-4b1ee614996d","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e9f98c33-3673-4f2f-8b82-5f5978e9f176","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Prevention Details Completed"
"8579fffe-7d0f-583b-8f82-c333ae9743ba","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b05f113c-9ff5-4b27-a366-0b66edf03f92","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Treatment and Investigation of Incident Details Completed"
"59989943-68bc-4e1f-97e0-07e9af794cb6","","work-in-progress","","folder","TRUE","FALSE","H&S","Daily Pre Start"
"3f6933fb-8cab-4e4d-bae5-b11723e53171","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24"
"03240222-7271-5d8a-9e73-df3c20db7f28","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24","Details"
"8c76ea60-48da-579d-93da-ec4cf2ef434a","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","LAUNDRY 1 (3007) ","Trims Checklist","Details","All internal comers scribed"
"2ca5287a-10bf-5aaf-bacf-bc618493a693","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","LAUNDRY 1 (3007) ","Trims Checklist","Details","Adhesive applied to skirting"
"e2ec7883-d1a6-56e5-9a33-aa1d0a286e5f","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","LAUNDRY 1 (3007) ","Trims Checklist","Details","All external comers neat"
"d106c5b8-4644-5bc8-8528-ecbd548d1eb6","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","LAUNDRY 1 (3007) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"3210d374-f91b-5350-a67a-b4b6565272c3","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","LAUNDRY 1 (3007) ","Trims Checklist","Details","Areas complete ready for paint"
"d606583f-740b-4e4a-9488-44d7f8701bc6","","not-started","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) "
"babf8994-0454-4a1a-8e4f-b7b7cd0220d0","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist"
"b70312d4-ba47-519b-af43-3c6de5ceecfc","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details"
"1ca78966-a806-5ab0-b576-bf1c1d0469e9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"1f377647-ee11-5536-ba13-cd3ab4856e1e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"5b2ffff5-f5c2-59ff-b572-5bed6760fac1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"c0ac853a-a62b-5250-970b-a79e8ff44a6e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"baa38211-91e0-5332-a1ae-fe3b124778c8","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"d861cc9c-d294-5f80-a30f-ee5bb29beb94","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"9ba2c9d0-37e4-5e8c-aa30-e19599fac970","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"87ef5664-1df0-5ab4-b853-3dde6be13ee3","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"92b97b9e-87d8-563c-96cd-84c52ab34459","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"fadd940d-72f3-54cb-85d9-926349ee710b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"84abc408-99fa-5b08-9127-506a464a4158","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"e16203b6-bbd4-5c56-a383-11e4a05a3b06","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"1c6bd471-dcef-5f68-a0fc-6aecf152ed59","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"f44e2754-93ce-5e4e-b115-9f557da04df0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"f790ed1c-a66a-44f8-b4a4-fb161da89ca7","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist"
"d6514940-05c1-59a6-a5d3-c7c60837c100","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details"
"e52e803f-4d46-57ea-94bd-6809f9f7929b","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Correct door to location"
"1e8fe390-6755-5718-ba14-8f581955631c","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Door fixed to location with correct undercut"
"b8761e96-572e-52b8-bd23-ca54d10d4066","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"cad2a2f5-33fb-5358-84a5-7fc198209ac5","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","All margins neat with no Whind in door frame"
"b54b5c05-a3db-5c24-8270-a18d43e29944","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"aefe8bad-72a3-554d-916f-4716686760bf","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Door stop fixed correctly"
"94f959cd-1818-5556-aa1a-e2cbf4b67b42","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Door Checklist","Details","Door complete"
"404c57a9-a40e-4a4b-881a-4a320cb675e7","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist"
"1de31742-90c9-5c5d-8587-029de21906b0","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details"
"d7aa544a-2bca-501f-af8c-1dcd2a76bd74","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","Correct trim used"
"cb88b856-b54c-50a1-ad69-f6b062505e37","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","All internal comers scribed"
"39306304-8c6c-5c66-9bc1-462ccc91c904","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","Adhesive applied to skirting"
"ba9ceaa3-6d77-5dad-a091-2b03efc50496","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","All external comers neat"
"20813760-a737-58da-a687-6932589f1899","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"3d266ef5-ac25-5cf8-be9a-2a5f24c3e1ef","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","CHANGE RM 2 (3008) ","Trims Checklist","Details","Areas complete ready for paint"
"fc270f17-5e94-4584-9e5b-d2b11d1192bf","","not-started","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) "
"998d52c8-d5d3-407c-9f71-da2834f7d858","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist"
"9492ed56-6354-55a4-86f7-95f254a27dec","","not-started","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details"
"83ac8b71-6358-59ea-95d2-7240fd9c54f6","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"13ccaabd-9ab5-57c6-97a7-c6ea861e3be7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"8ce73f3a-2c9f-5383-a0da-3ec57dd1630c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"5c0b3b48-7e32-5623-a003-34c58c9ec5de","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"2e1079e0-e155-5fc9-82d6-7aa0cf85299d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"e52dab5d-d04a-55fc-b7b5-296ebcef9ad2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"953cd330-0aa0-51e0-a604-2a3cc2719424","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"0867b091-6e5e-591b-b427-5304e469283f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"cb853cdd-cf5a-5c74-9265-45ee3c43bc5e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"a867a8b3-995b-535b-9bc9-f235abd197af","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"25f5fb6a-85d1-59c7-bb26-b44b72f0bdd2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"6215547b-2aa2-5021-ab65-161e4a396d7b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"81c62cbe-503e-53ce-926e-eb441d9e47bd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"09bbb0f0-dcbc-574f-8682-e1ff3d53a5dd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"d2a7e404-924b-4b5e-8d6a-64e895042be1","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist"
"4143a739-a927-57d3-9874-7e9029342530","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details"
"4349bdf1-7a0b-547c-86ca-5febcfc959de","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","Correct door to location"
"4bb2844a-9353-55e3-a7ad-5486259e1d68","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","Door fixed to location with correct undercut"
"8d3b49e5-37df-5aa8-a39a-b8788745f877","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"6a5d210d-3107-5614-a5f7-eb2ecaaa07e0","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","All margins neat with no Whind in door frame"
"e5055aa2-6324-56b1-8e3e-26fe7703904b","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"831d2389-dfe9-5f87-b02b-04881d645a6e","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 3 ","Zone 3B ","DATA RM 2 (3010) ","Door Checklist","Details","Door stop fixed correctly"
