type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Pipeline & joints are airtight with the air test to show compliance,"Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Hold Point (Click to Attach below),,,,,,,,,,
tickbox,JH Hold Point (Click to Attach/Request below),,,,,,,,,,
tickbox,AECOM Hold Point (Click to Attach/Request below),,,,,,,,,,
tickbox,Independent Certifier Hold Point (Click to Attach/Request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Below Ground Pipework Checklist - Water,,,,,,QA 8 - Below Ground Pipework Checklist - Water (July 2020),7b9e0cfb-ddde-4eba-9c40-d55cde39d945,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure water service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Visual Inspection for copper brazed jointing,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Electro Fusion Welding Record QA16,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document & Bolt tightening to be completed using the correct sequence,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,"Pipeline & joints are watertight up to 1,500KPA for 2hrs","Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Equipment Calibration Register,,,,,,QA 11 - Equipment Calibration Register,8a6f04da-bad2-4a6c-8c8e-7f6bdb622ab6,,,
checkpoint,1,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,2,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,3,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,4,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,5,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,6,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,7,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,8,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,9,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
checkpoint,10,,,,,,,,,,
textbox,Equipment Type:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model and Type:,,,,,,,,,,
textbox,Serial No.:,,,,,,,,,,
textbox,Next Service Due:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Quality Control Pressure Test Report,,,,,,QA 6 - Quality Control Pressure Test Report,8d1bcd91-08a8-4015-8037-abf084c17427,,,
checkpoint,Quality Control Pressure Test Report:,,,,,,,,,,
textbox,Drawing No,,,,,,,,,,
textbox,Rev,,,,,,,,,,
button,Test,"Air,Water",,,,,,,,,
textbox,Section,,,,,,,,,,
textbox,From,,,,,,,,,,
textbox,To,,,,,,,,,,
note,Specified System Working,,,,,,,,,,
textbox,Pressure (KPA),,,,,,,,,,
textbox,Duration (HRS),,,,,,,,,,
note,Specified System Test,,,,,,,,,,
textbox,Pressure (KPA),,,,,,,,,,
textbox,Duration (HRS),,,,,,,,,,
checkpoint,1st Reading,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,KPA,,,,,,,,,,
textbox,Ambient Temp,,,,,,,,,,
checkpoint,2nd Reading,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,KPA,,,,,,,,,,
textbox,Ambient Temp,,,,,,,,,,
checkpoint,Test Result,,,,,,,,,,
textbox,Repeat,,,,,,,,,,
checkpoint,Sign Off,,,,,,,,,,
textbox,Geschke Pty Ltd. Representative,,,,,,,,,,
textbox,Others Present,,,,,,,,,,
textbox,Date of Satisfactory Completion,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Pre Cast Slab Penetration Placement Checklist,,,,,,QA 15 - Pre Cast Slab Penetration Placement Checklist,8ec51eeb-4dac-42a4-808a-e2fc01d900da,,,
checkpoint,Pre Cast Slab Penetration Placement Details:,,,,,,,,,,
textbox,Drawing No. / Rev:,,,,,,,,,,
textbox,Slab No.,,,,,,,,,,
textbox,Total: Sewer - waste penetrations,,,,,,,,,,
textbox,Total: Stormwater penetrations,,,,,,,,,,
textbox,Total: Water,,,,,,,,,,
textbox,Other:,,,,,,,,,,
checkpoint,Geschke Representative Sign Off,,,,,,,,,,
signoff,Request Sign Off,,,,,,,,,,
checkpoint,Construction Company Representative Sign Off,,,,,,,,,,
signoff,Request Sign Off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 5B - Suspended Water Service Installation V.090421,,,,,,QA 5B - Suspended Water Service Installation V.090421,8f958ca0-cbb2-47d2-97f1-1519455de9b8,,,
checkpoint,Installation Test Sheet:,,,,,,,,,,
textbox,Drawing No.:,,,,,,,,,,
textbox,Rev.:,,,,,,,,,,
checkpoint,PIPE CLIP HANGERS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,MATERIAL AND SIZE,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,ALIGNMENT,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,noteLING AND IDENTIFICATION,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,JOINTING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,PENETRATION SEALING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,FIRE STOP COLLARS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,Seismic Bracing Installed - If Applicable,,,,,,,,,,
note,Reference design details below & take photos,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,PRESSURE TESTING COMPLETED (QA6),,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AUTHORITY INSPECTION (if applicable),,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AS BUILT INFORMATION UPDATED ONTO DRAWINGS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 14 Thermostatic Mixing Valve Commissioning V.090421,,,,,,QA 14 - Thermostatic Mixing Valve Commissioning V.090421,92a9a7aa-e18a-4b50-9556-fda865caa448,,,
checkpoint,TMV Commissioning Log Sheet:,,,,,,,,,,
textbox,Building Name:,,,,,,,,,,
textbox,Contact Person:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
textbox,Lic:,,,,,,,,,,
textbox,Registration number:,,,,,,,,,,
textbox,Phone number:,,,,,,,,,,
textbox,Make of valve:,,,,,,,,,,
textbox,Model number:,,,,,,,,,,
textbox,Valve location:,,,,,,,,,,
textbox,Room name:,,,,,,,,,,
textbox,Valve purchased from:,,,,,,,,,,
textbox,Installation date:,,,,,,,,,,
textbox,Valve installed by:,,,,,,,,,,
textbox,Number of outlets served - Baths:,,,,,,,,,,
textbox,Number of outlets served - Basins:,,,,,,,,,,
textbox,Number of outlets served - Showers:,,,,,,,,,,
textbox,Total number of mixing valves on site:,,,,,,,,,,
button,Does the installation comply with the manufacturer's/supplier's published installation instructions?,"No, Yes",,,,,,,,,
button,Does the installation comply with the current requirements of the local water supply authority?,"No, Yes",,,,,,,,,
textbox,Temperature of hot water supply?,,,,,,,,,,
textbox,Temperature of cold water supply?,,,,,,,,,,
textbox,Temperature of warm water delivery at outlet fitting?,,,,,,,,,,
textbox,Dynamic pressure of hot water:,,,,,,,,,,
textbox,Dynamic pressure of cold water:,,,,,,,,,,
checkpoint,Check fail safe operation (hot water at least 20c above warm water),,,,,,,,,,
checkpoint,Commissioned by,,,,,,,,,,
textbox,Commissioned by:,,,,,,,,,,
textbox,Company name:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 9 Flushing V.090421,,,,,,QA 9 - Flushing V.090421,983d0581-e0bf-4b2d-aa5c-5f6cbb42e8d2,,,
checkpoint,Periodic Flushing / Copper Protection Test Sheet,,,,,,,,,,
note,Copper systems are failing in the construction industry due to stagnate water being left in both hot and cold copper pipelines. Copper needs to form a protective layer of copper oxide on the internal surface which is formed by the contact with fresh aerated and oxygenated water. Periodic flushing of the systems is the only way to ensure this occurs.,,,,,,,,,,
note,The purpose of this ITP is to help you create the strategy to get this water out and replaced with fresh water every four weeks.,,,,,,,,,,
checkpoint,Flushing Details:,,,,,,,,,,
textbox,Level / building being flushed:,,,,,,,,,,
radio,Time and Type of flushing:,"Ring main Single point for flushing; the entire loop can be achieved in a maximum 10-minute flush., Non ring mains Any copper sub-branch from the main feed requires individual flush time of 5 minutes (an example of this would be a corridor feed)., Short branches of copper that feed rehaul do not need individual flushing., Multi storey projects will require flushing on each level. Starting from the top and working your way down",,,,,,,,,
textbox,Which fixtures are being used to flush the system (Point of connection and point of discharge):,,,,,,,,,,
textbox,Start time of flushing:,,,,,,,,,,
textbox,Zone/branch to be flushed:,,,,,,,,,,
textbox,Finish time of flushing:,,,,,,,,,,
textbox,Zone/branch to be flushed:,,,,,,,,,,
checkpoint,"Has the schematic / layout of the flushed zone been highlighted, attached and flush points nominated.",,,,,,,,,,
checkpoint,"Is the flushed water clear with no visible debris or dirt. If NO, discuss with project foreman and or head office on why this might be the case.",,,,,,,,,,
checkpoint,Have you set a reminder for the next flushing of this pipework?,,,,,,,,,,
checkpoint,Have the hot and cold been interconnected for flushing purposes?,,,,,,,,,,
checkpoint,Date for next flushing (Flushing to be performed every 4 weeks):,,,,,,,,,,
textbox,Date for next flushing:,,,,,,,,,,
textbox,Test completed by:,,,,,,,,,,
textbox,Builder Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,"Installation Test Sheet (Waste, Vent, Downpipes etc)",,,,,,"QA 4 - Installation Test Sheet (Waste, Vent, Downpipes etc.)",997c57ba-9d02-4ae5-af61-b603f0da76c0,,,
checkpoint,Installation Test Sheet:,,,,,,,,,,
textbox,Drawing No.:,,,,,,,,,,
textbox,Rev.:,,,,,,,,,,
checkpoint,PIPE CLIP HANGERS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,MATERIAL AND SIZE,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,ALIGNMENT,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,noteLING AND IDENTIFICATION,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,JOINTING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,PENETRATION SEALING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,FIRE STOP COLLARS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,TESTING,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AUTHORITY INSPECTION (if applicable),,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
checkpoint,AS BUILT INFORMATION UPDATED ONTO DRAWINGS,,,,,,,,,,
textbox,Details:,,,,,,,,,,
textbox,Tester:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Notes:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 30 - Fixture/Hydraulic Installation (V.060921),,,,,,QA 30 - Fixture/Hydraulic Installation (V.060921),9cbb4370-4148-4469-946f-7f3233c784ce,,,
checkpoint,What is being installed,,,,,,,,,,
tickbox,WC,,,,,,,,,,
tickbox,Shower,,,,,,,,,,
tickbox,Basin,,,,,,,,,,
tickbox,Sink,,,,,,,,,,
tickbox,Tapware,,,,,,,,,,
tickbox,RO Tapware,,,,,,,,,,
tickbox,Boiling Water Unit,,,,,,,,,,
tickbox,TMV Cover,,,,,,,,,,
tickbox,RPZD Cover,,,,,,,,,,
tickbox,Other (Specify below),,,,,,,,,,
textbox,Other (Specify here),,,,,,,,,,
checkpoint,Where is this fixture being installed,,,,,,,,,,
textbox,Location,,,,,,,,,,
checkpoint,Have all parts been connected/completed and tested - Pass=Yes / Fail=No (Detail why below),,,,,,,,,,
checkpoint,Photos of installation taken and uploaded below,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Butt Welding,,,,,,QA 25 - Butt Welding Checklist,9f4551a7-0ed0-4ff2-9a4f-2a09007c9eec,,,
checkpoint,Operator Details:,,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Company:,,,,,,,,,,
textbox,Phone:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
checkpoint,Welding Machine Details:,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Type/Model:,,,,,,,,,,
textbox,Serial Number:,,,,,,,,,,
textbox,Year Built:,,,,,,,,,,
checkpoint,Pipe / Material Details:,,,,,,,,,,
textbox,Dn (OD),,,,,,,,,,
textbox,SDR,,,,,,,,,,
textbox,En,,,,,,,,,,
textbox,Type,,,,,,,,,,
textbox,Parameter,,,,,,,,,,
textbox,SLP,,,,,,,,,,
textbox,SHP,,,,,,,,,,
checkpoint,1,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,2,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,3,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,4,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,5,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
textbox,Bead Size: Min,,,,,,,,,,
textbox,Bead Size: Max,,,,,,,,,,
textbox,Comments,,,,,,,,,,
signoff,Add Operator Signature,,,,,,,,,,
checkpoint,6,,,,,,,,,,
textbox,Time,,,,,,,,,,
textbox,Ambient °C,,,,,,,,,,
textbox,Heater Plate °C,,,,,,,,,,
textbox,Drag Pressure,,,,,,,,,,
textbox,Bead Up: P1 (Kpa/Bar),,,,,,,,,,
textbox,Bead Up: t1 (Evidence),,,,,,,,,,
textbox,Heat Soak: P2 (Kpa/Bar),,,,,,,,,,
textbox,Heat Soak: t2 (Seconds),,,,,,,,,,
textbox,Change Over: t3 (Seconds),,,,,,,,,,
textbox,Pressure Up: t4* (Seconds),,,,,,,,,,
note,*t4 not applicable for SHP situations,,,,,,,,,,
textbox,Weld and Cool: P3 (Kpa/Bar),,,,,,,,,,
textbox,Weld and Cool: t5 (h:m),,,,,,,,,,
textbox,Rough Handling: t6 (h:m),,,,,,,,,,
