"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1b567945-cc4d-4c95-9e02-0c0f77016470","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"899f270a-ab42-55a3-8bfc-65a3fd27c24b","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"2bc6cf37-d992-4c11-b722-a9ca50618c8a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"c3bd9002-5cfb-4196-9e04-d053884f1d64","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Weld plate detail"
"55ca1397-76ca-51cb-bd00-90dbf1e5616a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check"
"2d091dfe-de12-507e-9931-dfe1c9f333f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Dimensions"
"52f58593-19cd-5f0b-b5f5-a8c6c8ce5add","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Clean"
"c4aa49fa-a4b7-51e1-a5c0-82ee2d6f435f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Oiled"
"80ea9a10-1ba9-5eea-ae84-26cf73993118","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould - Workmanship"
"2647aa46-b501-5a5e-aefa-1637339f7711","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Reinforcing"
"5df8921c-6481-5630-b4bb-020619a83912","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Cast In Items"
"9762f098-edc2-5e3e-9ba7-97fa19c3ea3f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Marker Position and No."
"a20d9f80-559d-5fe1-abab-b7196219f4ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Make mould to Green Status"
"3fbb45d0-d797-5387-8e64-ecddbad6ca6a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works"
"71df578b-acff-5fa7-99ea-a0366a9bebaa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Concrete Works Details"
"611e2ee8-eada-5c91-8639-cd76ec891cad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Wilco Sample Taken"
"63cc683a-8ca5-5b86-8c3a-dce72742166c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Bridgeman Sample Taken"
"54e0763a-14c6-5d56-a07a-9759264a73da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Supervisor Approval"
"4bcef869-49d0-5d5e-a7c3-17f750cc4faa","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check"
"c8d04e77-f593-59d9-b05c-402945e1dc4a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Edge Detail"
"b6a197e3-8b1e-543b-b5fe-1b6c5c752a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Bar Projections"
"0428ff38-4f77-58bd-b19e-c3ba9a506825","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Cast in items"
"fbe05c86-0eac-5c95-869e-944b4b6f3f24","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking"
"5071f3f5-fb27-5e62-9be4-07ac3860af85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking","Stripping & Stacking"
"d90c67c8-38c9-4f0f-9d71-b2540d61d716","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 30 "
"40a2c4d5-dd4c-4026-a990-56478b55e297","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -1"
"4f1b1026-c479-5957-8ecd-78316d815723","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -1","Pre-Pour Check"
"b6a4f3f7-03e3-56d2-a72c-6cc453bc082a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check"
"2aa991fc-5ed9-5f8f-a687-793b0e84a429","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Dimensions"
"a8f2db89-a2aa-5328-8437-ffe9c1212148","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Mould Clean"
"4229c829-fc88-5599-9f8f-293a6b472169","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Mould Oiled"
"9a643092-2926-5875-95bb-940ac6a1bf8c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Mould - Workmanship"
"42deabb1-9d32-5fec-97ef-1d710f72f4d5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Reinforcing"
"889d1132-1b49-519e-b69b-12943a208562","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Cast In Items"
"176a42a5-9957-50d5-a2df-5196c1e36c48","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Marker Position and No."
"2c97b201-5e82-5d9a-8d95-4df0a78f13c3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Pre-Pour Check","Make mould to Green Status"
"d8d74568-47b0-5529-87be-a59f420dc356","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Concrete Works"
"b27387e0-2d35-51ff-9a46-162a77d35634","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Concrete Works","Concrete Works Details"
"b8526837-b313-515b-82ea-c464aed4107f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Concrete Works","Wilco Sample Taken"
"ae352906-7dfd-5abe-bb8f-a6cf4d2ea043","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Concrete Works","Bridgeman Sample Taken"
"41625104-b40e-5531-8e6a-5f6ce8d34984","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Concrete Works","Supervisor Approval"
"98b48c7c-98ee-5477-922c-fb5b2879de6f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Post Pour Check"
"6f1e6e4b-adf1-5cec-b825-426d0f16b14e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Post Pour Check","Edge Detail"
"7cb747fa-7e03-56fb-8748-ec7956d460e2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Post Pour Check","Bar Projections"
"f8585ea5-a9e1-558f-b8cb-072924174b91","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Post Pour Check","Cast in items"
"bea9f1b4-dda4-5bb3-a210-b87aa9dbb07d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Stripping and Stacking"
"8ef94f16-d80a-5428-95ea-813c33aa018e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -31","Stripping and Stacking","Stripping & Stacking"
"3bfe2343-fe35-4d5f-95da-e7e7b47e1c67","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -32"
"184bc6a0-1f3e-55cb-bcc6-f946470541df","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check"
"d0b91c52-984f-59d6-89b6-e41cecb65213","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Dimensions"
"804bbeb7-dcb7-59d7-a6e5-c141f0886888","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Mould Clean"
"1bb5bd29-c994-558b-88a3-c00cb39a5cfd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Mould Oiled"
"8fb61c9a-0e50-5c4b-b179-21b49ec17ce9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Mould - Workmanship"
"4dd7eddb-3a1d-5ddb-b7c9-c1a11aada4d2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Reinforcing"
"4742bcc3-8c2c-5dfe-a7ab-048d84656d36","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Cast In Items"
"1fa3fcd0-7382-5db3-89c5-fd254fa20c8f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Marker Position and No."
"aec98a07-a5f0-5d29-9660-5cf69c4a4dff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Pre-Pour Check","Make mould to Green Status"
"a8925a10-4bd9-55c4-a04a-4c6531f359fe","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Concrete Works"
"0522bb94-7178-506a-9421-9ac147814ccb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Concrete Works","Concrete Works Details"
"e9ed5c38-0846-568c-9001-689a0bf82f80","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Concrete Works","Wilco Sample Taken"
"05f93541-b23e-5c55-a650-26dc523195ec","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Concrete Works","Bridgeman Sample Taken"
"21681cc6-0642-5a10-a039-1bd125e5d27d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Concrete Works","Supervisor Approval"
"d6caf869-529b-592c-bfde-1f4f442d0ebb","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Post Pour Check"
"0b002bdb-6852-5290-9a44-e1e2d5d88b5c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Post Pour Check","Edge Detail"
"fea59094-4a18-55ba-9918-e5607fee4446","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Post Pour Check","Bar Projections"
"3e3b77d9-ecfb-51c1-95d6-c561d69ae05e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Post Pour Check","Cast in items"
"862603ba-b440-5a37-8907-826a7d28d8ba","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Stripping and Stacking"
"6a72d2a1-4d23-5ff0-b328-504c337fb2bb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -32","Stripping and Stacking","Stripping & Stacking"
"84ffc63b-9372-466c-b8c0-5ab386d891a3","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -33"
"a228676a-3a72-5031-998e-fbf70bc9f016","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check"
"27e6acd2-77b7-5df9-bd63-b88256e84b69","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Dimensions"
"7af35a05-5e69-5882-94bd-66ccd33918a3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Mould Clean"
"a798a503-1ab1-5dc3-92dc-7c221fbcd84f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Mould Oiled"
"d9567b75-3e18-5658-b66c-2dc6adcc5598","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Mould - Workmanship"
"b871b50b-b6d5-5c8f-996a-ba4f9e63cc03","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Reinforcing"
"3dabb61a-3403-5ff3-befc-d9594d9b3866","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Cast In Items"
"c4e7a4c5-b052-50be-a0ba-f8dd8a799645","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Marker Position and No."
"8736b782-5916-51d5-b20c-90e851378a53","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Pre-Pour Check","Make mould to Green Status"
"d8affb6b-3796-5554-a256-10d87711ec00","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Concrete Works"
"253d617f-4586-5f56-92c8-ebdc5ad0cdd0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Concrete Works","Concrete Works Details"
"b1c869dc-c2e0-53b0-a292-8ff9aa5df6dc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Concrete Works","Wilco Sample Taken"
"b7b0c3df-e209-541a-9955-46dcfab8ff48","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Concrete Works","Bridgeman Sample Taken"
"13497151-bf41-5dea-945b-356f73deb45e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Concrete Works","Supervisor Approval"
"7b0d24a9-1e02-59bf-af00-2b46a5519ed8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Post Pour Check"
"055395ba-738c-5998-abe3-d275fbd5ac9f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Post Pour Check","Edge Detail"
"25d7e64a-82a3-51cf-9e2b-481658535848","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Post Pour Check","Bar Projections"
"6358ce3e-b5c1-5bca-a36a-cc06786561fe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Post Pour Check","Cast in items"
"d6ae4d4c-22f1-5f3e-b469-45b99659e6dc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Stripping and Stacking"
"52bf0cf6-c5fb-5579-a66b-25a5dd952b26","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -33","Stripping and Stacking","Stripping & Stacking"
"37343774-2445-4725-9988-beb9172b9a83","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -34"
"b1633874-fdb8-51eb-9155-c0b116142d7e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check"
"3a28aa26-6837-5e6a-9f30-bfda2169bc6a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Dimensions"
"f61bfe4b-b7ad-5858-a929-05e9b1225e79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Mould Clean"
"4d79c492-6844-5744-abab-d1aa503d7bd6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Mould Oiled"
"78672f45-a973-5927-850d-911c64aef25c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Mould - Workmanship"
"030251db-19b9-5908-81bf-8763bdf25d20","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Reinforcing"
"06337083-830d-5201-826f-b66db617db57","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Cast In Items"
"5190515f-221e-5c5b-9edd-2d9da97b03dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Marker Position and No."
"6071d5d1-36f1-5c98-bbff-0ce8945a2c1c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Pre-Pour Check","Make mould to Green Status"
"639bace4-0a38-538c-85c9-8b483664aa53","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Concrete Works"
"ab340094-f460-5901-9f06-600c09a13d09","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Concrete Works","Concrete Works Details"
"d76c32af-2dc2-578d-a30f-2ca2eb676921","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Concrete Works","Wilco Sample Taken"
"10b44c0d-0abf-5251-9348-e88afea7d32b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Concrete Works","Bridgeman Sample Taken"
"00b88f4a-0410-5789-9e96-649adc5ff466","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Concrete Works","Supervisor Approval"
"ce84734f-de7a-58c0-b3a6-bb5cfaaf04f8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Post Pour Check"
"cd871bc6-93ed-55d5-b049-d062cb8673d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Post Pour Check","Edge Detail"
"bfabf5ee-3341-5f90-b0ec-7cef008d47b8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Post Pour Check","Bar Projections"
"edec4c64-9796-5c1c-891e-c4fc6a04432a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Post Pour Check","Cast in items"
"5e3f0214-f90d-575d-af6d-0543c8a3920b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Stripping and Stacking"
"ddec1494-f498-5a5b-a6d9-8d885058e9bb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -34","Stripping and Stacking","Stripping & Stacking"
"8fec5d96-79ee-4b2c-bb0a-828ee76d284c","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -35"
"c73e61b2-3369-5d06-bf04-bbff357eb6e6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check"
"3b7f38b1-a572-59de-af1b-58713889e35c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Dimensions"
"61f7b018-025a-509a-a6bd-c9424359cf6b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Mould Clean"
"9459f7db-52a5-51cb-b33d-637c974ce362","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Mould Oiled"
"481bf928-83c3-5b41-8b92-291cebc35732","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Mould - Workmanship"
"01e74e52-b9ce-5e34-9d7d-133d92c0522d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Reinforcing"
"09979d6a-693a-51b1-9d64-fdb65855606b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Cast In Items"
"28e9afb5-4094-5d3d-b88a-d38a342ce310","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Marker Position and No."
"2f24a0ae-270e-50d5-be50-13c5fd7c1ec2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Pre-Pour Check","Make mould to Green Status"
"601adb50-b4e7-5845-a18e-c0c1dfabb9a0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Concrete Works"
"b459b515-f72f-5947-b661-4e1c8db90e32","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Concrete Works","Concrete Works Details"
"c54374fc-2a8e-58ce-b705-e75a4e01044c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Concrete Works","Wilco Sample Taken"
"fb976187-c1c1-5c17-be8a-7aeffb2c48a3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Concrete Works","Bridgeman Sample Taken"
"6a9216e3-047c-5e9e-9380-d579337d1f37","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Concrete Works","Supervisor Approval"
"1d4b39c7-bfe9-5d8f-9345-3f156d04e95a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Post Pour Check"
"cc1492c3-a15c-5a25-9e19-243291a2861b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Post Pour Check","Edge Detail"
"fcd88fbb-e3d4-562e-8388-50f8eec3e6ad","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Post Pour Check","Bar Projections"
"3c932876-acda-5334-8e71-3d3d39bd01b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Post Pour Check","Cast in items"
"8d1cb56f-c741-5360-9aa6-6b9e506e709a","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Stripping and Stacking"
"5476c268-17b2-5430-959c-5b1e27811435","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -35","Stripping and Stacking","Stripping & Stacking"
"35e72c82-9763-4cde-a369-105c79c39e82","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 31 - 60","Panel -36"
"1830d7d9-0c43-5aa6-81de-153bbfc03150","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check"
"0b8824d8-7ea0-5b86-988e-2b236716e8cf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Dimensions"
"3be521ca-6b00-58fb-8be9-d7c765cc3925","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould Clean"
"e10b488e-b631-5ef3-9efa-d4c158f1c123","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould Oiled"
"fc231703-d518-5025-8023-535a8cb0bb1d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Mould - Workmanship"
"7ffaf657-9a7d-5b31-8cb3-6f4f25fefce3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Reinforcing"
"ef183c53-61e5-53f2-a5af-deec7bdc688b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Cast In Items"
"36214c82-3329-568e-a0b9-53adefcc320f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Marker Position and No."
"b4621150-c213-5231-9e53-c492da572a74","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Pre-Pour Check","Make mould to Green Status"
"3a9c530c-5114-59ef-b088-e96648cb6fb8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Concrete Works"
"40f336f2-0a9b-5d92-8c4c-469081c5048f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Concrete Works","Concrete Works Details"
"f7a3f452-7542-5351-a40a-90ce4aa7de42","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Concrete Works","Wilco Sample Taken"
"820994e5-b9b1-5f9f-83cf-86967c620dd6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Concrete Works","Bridgeman Sample Taken"
"1a917cb3-3f63-50f6-bae3-f9215ca5b31a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Concrete Works","Supervisor Approval"
"35b457d5-4c0d-5d91-8ce5-01bd6214fb63","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Post Pour Check"
"6f10b386-d597-5164-9525-1f20b201b4e6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 31 - 60","Panel -36","Post Pour Check","Edge Detail"
