"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b3eacfa-211f-4d04-a2d3-b9ce808b8291","","fail","","folder","TRUE","FALSE","Material Inspection "
"6e112e53-eb36-4311-b6a9-2642e3c99de3","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-048 - BB36, BA36, AZ36, AY36, AX36, AW36, AV36, AU36, BP37, BO37, BN37, BM37, BL37, BK37, BJ37, BI37, BH37"
"c5607801-2446-43da-b5ed-55e046957e63","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-049 - BP34, BO34, BN34, BM34, BL34, BK34, BJ34, BI34, BH34, BG34, BF34, BE34, BD34, BC34, BB34, BA34"
"56659d40-313d-4350-ab78-5fd42c7b1c6f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-050 - BQ33, BR33, BS33, BT33, BU33, BV33, BW33, BX33, BY33, BZ33, CA33, CB33, CC33, CD33, CE33, CF33, CG33, CH33, CI33, CJ33, CK33, CL33, CM33, CN33"
"6035da51-dc24-4b87-9a43-34f62ed1e489","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-051 - BG36, BF36, BE36, BD36, BC36, BB36, BA36, AZ36, AY36, AX36, AW36, AV36, AU36, AT36, AS36, AR36, AQ36, AP36, AO36, AN36"
"1948fbe9-9eb8-4c67-8fb4-901903a9b6e2","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-052 - AM34, AN34, AO34, AP34, AQ34, AR34, AS34, AT34, AU34, AV34, AW34, AX34, AX34, AY34, AZ34"
"2a91e0ea-472a-49f9-944e-db7031fe98b7","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-053 - BD33, BE33, BF33, BG33, BH33, BI33, BJ33, BK33, BL33, BM33, BN33, BO33, BP33"
"fc2f6b0d-d055-442a-9f37-0dfafccb4f75","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-054 - BC32 - AM32"
"42f270f9-c47e-42e1-8f1a-4d457c497c4a","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-055 - AD41, AD42, AD43, AF40, AG39 AH39, AI39, AJ39, AK39, AN38, AO38, AP38, AQ38, AR38, AS38, AT38"
"ffbce7d0-a21f-4379-bcb1-37045e09dd9b","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-056 - BQ35, BR35, BS35, BT35, BU35, BV35, BW35, BX35, BY35, BZ35, CA35, CB35, CC35, CD35, CE35, CF35, CG35, CH35, CI35, CJ35, CK35, CL35, CM35, CN35"
"66ce59d9-8d4f-486e-9dfe-964c06e82b45","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-057 -  AN37, AO37, AP37, AQ37, AR37, AS37, AT37"
"74e416e4-007d-44ef-b3cb-57c25154115c","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-058 - AV35, AU35, AT35, AS35, AR35, AQ35, AP35, AO35, AN35, AM35, BP35, BO35, BN35, BM35, BL35, BK35, BJ35, BI35, BH35, BG35, BF35, CO35, CP35, CQ35, CR35"
"95a10930-c19c-48c2-9786-1e41570f12dd","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-059 - AE30, AE31, AE32, AE34, AE35, AE36, AE37, AE38, AE39, AE40"
"1b1a8be9-8310-492c-9870-a1e80b10c256","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-060 - AC27, AC28, AC29, AC30, AC31, AC32, AC33, AC34, AC35, AC36"
"a2c3bf89-05e7-4ec9-986c-50a33e90bd24","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-061 - 36hr Closure 4 - W3, W4, W5, W6, W7, W8, W9, W10, W11"
"76422697-ea36-443e-81bd-1b0916610806","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-062 - AG31, AG32, AG33, AG34, AG35, AG36, AG37, AG38, AW35, AX35, AY35, AZ35, BA35, BB35, BC35, BD35, BE35"
"cfca44b9-8a62-4bc0-8670-56e03744e887","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-063 - V41, U40, U39, U38, T37, S36, R35, Q34"
"1c9a131f-4c22-41ea-9318-5d62ffc9fb9d","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-064 - AI32, AI33, AI34, AI35, AI36, AI37, AI38"
"a661c6b2-3776-43f2-ae61-2149f7b2cd7f","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-065 - AB24, AB25, AB26, AB27, AB28, AB29, AB30, AB31, AB32, AB33, AB34, AB35, AB36, AB37, AB38, AB39, AB40, AB41, AB42, AB43, AB44"
"79d6b53b-1f99-4b2e-9e4e-ec2f253a09be","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-066 - Z43 - Z24"
"319c1588-29fd-4549-94cb-e8df1d3628aa","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-067 (AK38-AK33,AF39-AF31)"
"569ae187-b7bb-4a42-8679-858e2da224f9","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-068 (AC44-AC37,AO32-AM32)"
"9f69eac6-32a2-4d02-9b01-dfd2249e64ca","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-069 - AL33, AL34, AL35, AL36, AL37, AL38, AL39, AJ32, AJ33, AJ34, AJ35, AJ36, AJ37, AJ38"
"797f6da4-f76a-4657-b319-1ed42b2a8265","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-070 - X30, X31, X32, X33, X34, X35, X36, X37, X38, X39, X40, X41, X42, X43"
"9f134363-b0b8-44e0-b6cb-7f45e61629ed","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-071 - S25, S26, S27, S28, S29, S30, S31, S32, S33, S34, S35, X25, X26, X27, X28, X29, X30"
"622f2d87-588f-4f85-b99a-a3d0302bb91d","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-072 - M26, M27, M28, M29, M30, M31, M32, P26, P27, P28, P29, P30, P31, P32, P33, P34"
"e06c371c-b6e0-44a4-b83c-2adcb385d200","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-073 - AH31, AH32, AH33, AH34, AH35, AH36, AH37, AH38"
"a5af9bbc-5ae5-4f61-8f05-f341ce100c1d","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-074 - AD29, AD30, AD31, AD32, AD33, AD34, AD35, AD36, AD37, AD38, AD39, AD40, M26, M27, M28, M29, M30"
"65e51f2a-65d3-43bb-897c-16cf414d82a7","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-075 - AA24, AA25, AA26, AA27, AA28, AA28, AA29, AA30, AA31, AA32, AA33, AA34, AA35, AA36, AA37, AA38, AA39, AA40, AA41, AA42, AA43"
"35c79810-c5f1-480f-aafc-f3fc15605740","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-076"
"191ae8c8-1b05-4555-905b-c877d71e4542","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-077 - R26, R27, R28, R29, R30, R31, R32, R33, R34, O26, O27, O28, O29, O30, O31, O32, O33"
"cdcf8b4e-8217-4d54-a8a0-2a3a94805819","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-078 - K26, K27, K28, K29, K30, K31, K32, I26, I27, I28, I29, I30, I31, G30, G31"
"eb6cbb0b-74d3-4ba0-a6a3-da71e289bf32","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-079 - Stage 2 - MN"
"e4b3290e-6608-4a25-88ea-fc1b8364ddd8","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-080 - W31, W32, W33, W34, W35, W36, W37, W38, W39, W40, W41, W42, W43"
"80c4943a-6133-4d0d-9fbb-472cb634f8c6","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-081 - D26, D27, D28, D29, D30, D31, G26, G27, G28, G29, W28, W29, W30"
"d7b1b4ad-99f4-4912-a4c3-d608ef67c074","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-082 - Stage 2 - MN - U"
"36c23d01-1e35-4767-8ddf-8168d7f4a8c5","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-083"
"045d41ec-196c-40d6-a547-402259e187c7","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-084 - Stage 2"
"e887d0a4-42c0-4015-b75f-bddc4ae0aa6d","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-085"
"219ce51b-3618-421e-8e62-c974ccf73df9","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-086"
"b78de207-9168-4195-9b44-55abcb633b98","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-087 - A23, A24, A25, A26, A27, A28, A29, A30, A31, C24, C25, C26, C27, C28, C29, C30, C31"
"7050c212-4c12-4b8e-ab80-473fbda72c50","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-088 - Stage 2 (MN)"
"70a92caf-b0aa-4032-94d9-2582c24f7522","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-089 - AA16, AA17, AA18, AA19, AA20"
"c1572a30-9249-4437-906b-e8dd23937c92","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-090 - Stage 2 - MN (20mm mix)"
"154b2135-41ed-472f-ae72-5f47f86808df","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-091 - Stage 2 - MN - 40mm mix"
"59d1aa36-c74e-4c90-bd91-00bfe1f0b7a2","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-092 - AA21, AA22, AA23, W16, W17, W18, W19, W20, W21, W22, W23, W24, W25, W26, W27"
"f03f9943-8db0-4816-a875-488ac38729fa","","pass","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-093 - Stage 2 - B25-B31,E26-E31,T25-T30"
"bd4f66b5-7829-47b9-9368-94aedf1c9c36","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-094 - Stage 2"
"65c6a0bf-41b0-4bcd-b66e-b262118e1711","","fail","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-095 - Stage - MN (20mm)"
"677e7159-0e9e-43a3-9dc3-f4d71eff3932","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-096 - Stage 2 & 3 - AGL Blockouts"
"cf66e575-6a5d-4d09-b527-2a652c82cf8f","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-097 - PCC Sustainability Mix Trial"
"be112266-0242-4e13-b942-055a37c167f9","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-098"
"fa13a41f-fa0b-46dd-9dd5-55716d3720a6","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-099 - Stage 7 - AE46, AF47, AG48, AH49, AI49, AJ50, AK50, AL51"
"512d7169-6b61-4e5a-b7d6-07a0639c5819","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-100"
"92307a19-5bb5-4223-ab5a-a46a19309c41","","work-in-progress","Ω (Deprecated) FH-ZU2-QU-ITP0013 - PCC Pavements - Rev 2","checklist","FALSE","FALSE","FH-ZU2-QU-ITP013 - PCC Pavements","FH-ZU2-QU-ITP013-LOT-101 - Stage 7 - W44-W47, Z44-Z47, AB45-AB47, AD46, AD47"
"a4d4e822-a012-40c3-a3d2-6c6bdd78bfa2","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing"
"65dfb035-2781-48b5-a111-04cf8102ec95","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-001 - Joint Sealing - Stage 1"
"7d53ccdd-cffe-4942-9900-9f5aa99c3d8e","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-002 - Joint Sealing - Stage 3 Delta/Lima Intersection (Central Area)"
"7a926cfe-d842-42ab-975a-1d9b15bb3044","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-003 - Joint Sealing - Stage 3 East (Northern Section)"
"179121e1-f806-4528-a1d3-a5dd3254d990","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-004 - Joint Sealing - Stage 3 East (Southern Section) & Delta/Lima Intersection (Northern Central Area)"
"5323d86a-cf9c-4496-909c-7314b04fc49c","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-005 - Joint Sealing - IWDI"
"a629f168-0e21-41bc-9fa2-dd19e55200b5","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-006 - Joint Sealing - Stage 3 Delta/Lima Intersection (Northern Area)"
"b557bb82-56f9-4364-a53a-bed2c5b5cfc6","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-007 - Joint Sealing - Stage 3 West (South Western Section)"
"aea038e8-d98d-438c-bf26-86ad26ffdd4c","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-008 - Joint Sealing - Stage 3 West (South Central Section)"
"0d1000a6-3e23-4206-9f15-ffdfc19520d7","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-009 - Joint Sealing - Stage 4 - Taxiway Alpha (36-hr Closure Area)"
"99d3a9a9-96d7-43a7-bdcd-c955493082a5","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-010 - Joint Sealing - Stage 3 Central west area (South Side)"
"5e75a7aa-a038-4c0d-abe7-27acfef0983e","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-011 - Stage 3 West of intersection (North Side)"
"86507c20-ca4c-4f8f-8119-379365b8e109","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-012 - Stage 3 West (North Side)"
"2494d593-a811-4621-9261-c4917ead40ba","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-013 - Stage 3 West (South Side)"
"5628624b-ebf1-4521-893c-0a9ed911acd7","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-014 - Stage 2 South"
"f8c9e3bf-7312-44fb-9dd0-3076d4b57b01","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-015 - Stage 2 - North East"
"5095bd33-900e-4f9c-b881-f07909dd4881","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-016 - Stage 2 North West and West"
"4eb6049e-e1b2-454f-8a59-d45c8ee15b4b","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-017 - Stage 2 - South West and West"
"d9fcd078-0a2c-4a8f-9adf-bc6d5b7f31c1","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-018 - Stage 2 Blockouts"
"34721153-71aa-4abc-b30e-bf26034c59f2","","pass","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP014 - Sawcutting & Joint Sealing","FH-ZU2-QU-ITP014-LOT-019 - Joint Sealing - Twy Alpha North Shotcrete Batter"
"6faac85f-2b97-41c8-a4c0-fc8142151af6","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement"
"a3038bc8-9634-4228-84a8-6c251f74144b","","pass","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement","FH-ZU2-QU-ITP015-LOT-001 - Pre 36hr Closure (HESLC Shoulder)"
"52207fac-2b1a-4700-a279-e652ba12314d","","pass","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement","FH-ZU2-QU-ITP015-LOT-002 - 36hr Closure 1 - HESLC Transition Pavement"
"6bc9e273-8d23-4dbc-b8fd-c7efd51e51f4","","pass","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP015 - High Early Strength Lean Concrete Placement","FH-ZU2-QU-ITP015-LOT-003 - 36hr Closure 3 - HESLC Shoulder Pavement"
"d1884a1c-5dd1-484a-b6fb-455fc66885f1","","pass","","folder","TRUE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix"
"1aac264a-da7e-4bcb-ae9d-1ec2154f1ce1","","pass","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix","FH-ZU2-QU-ITP016-LOT-001 - RWY 0927 Patch"
"06789ab4-886f-4ac4-8904-c36fab6a2405","","pass","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix","FH-ZU2-QU-ITP016-LOT-002 - TWY Tango Patch"
"aac0c55a-5b78-4012-af55-705711d34c85","","pass","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix","FH-ZU2-QU-ITP016-LOT-003 - AC14 (Transition & Runway Patch) Shift 1 - Stage 4"
"89f0c7e1-9c3a-4fdd-9294-d5125c4ccd30","","pass","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix - Rev 0","checklist","FALSE","FALSE","FH-ZU2-QU-ITP016 - Asphalt Production - Airport Mix","FH-ZU2-QU-ITP016-LOT-004 - AC14 (Transition & Runway Patch) Shift 2 - Stage 4"
