"label","b90b17c5-c938-504b-858f-958b6b3ee56c","","note","Ref docs - IFC Drawings",,,
"label","008491aa-d615-5d87-9650-3b754c95f04d","","note","Acceptance criteria - Is the correct material being used?",,,
"button","c97ad939-9caf-5273-ad08-fe26fd30cbf1","","button","Acceptance","Yes,No,N/A",,
"label","c3baa1a7-7015-529b-af4c-a2b40e103d0a","","note","Please tick appropriate Box:",,,
"boolean","9df9dd85-f06f-5b17-a78f-3dbf5b734a26","","tickbox","Site Won",,,
"boolean","aedb946a-847c-5a06-9cf3-18f4ba542d32","","tickbox","20mm Class 2",,,
"boolean","f0039bd3-6656-5f7f-b165-4a61f5c89409","","tickbox","20mm Class 3",,,
"boolean","03821815-54e0-5be1-8250-d818f656cca2","","tickbox","20mm Class 4",,,
"text","7e52d1ac-955b-54fb-84e1-38246021e4d5","","textbox","Other",,,
"label","7e3cf997-3b70-5f57-a9d5-ed9883e1b1ea","","note","Key - H",,,
"label","77f1e18b-bd79-5fc2-b275-6763b0c2b116","","note","Resp - SE",,,
"checkpoint-group",,"","section","2.0"
"checkpoint-status",,"","checkpoint","2.1 - Conformance of Previous Layer"
"label","990cfbed-91b4-5099-8c00-399b09f93777","","note","Ref docs - IFC Drawings",,,
"label","d784cbce-dd68-5cb0-a867-d36e6e37a4e1","","note","Acceptance criteria - Has the previous layer passed acceptance criteria?",,,
"button","075347a9-5acf-5739-b6d9-9456c77f6b43","","button","Acceptance","Yes,No,N/A",,
"label","32e4286a-589a-53ba-81c1-65ea5d5d577a","","note","Key - W",,,
"label","b204799c-53da-5a6b-b902-90291f80c51d","","note","Resp - SE",,,
"label","0e74f50a-4504-5654-abef-7576e9ef74c0","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","9a7d7f44-03cc-5c09-b175-e2874035aebe","","tickbox","Refer to ITP for previous layer",,,
"checkpoint-group",,"","section","3.0"
"checkpoint-status",,"","checkpoint","3.1 - Placement"
"label","df57071a-8818-59df-b216-dbe29735040b","","note","Ref docs - IFC Drawings",,,
"label","e300ad99-0943-5e18-9628-ae6d4f3d6f5d","","note","Acceptance criteria - Has the fill been placed in a maximum compacted layer as outlined below?",,,
"label","8c005233-6347-56ab-8dfe-975b78840386","","note","• Maximum Layer Depth: 200mm",,,
"button","d1d25de0-4a39-5635-8dc4-2a097ab3eb87","","button","Acceptance","Yes,No,N/A",,
"label","a0f967f6-105d-56e7-ba97-8167b419068e","","note","Key - S",,,
"label","cb95eede-bd62-5f34-b56c-ed8f8f4ef53b","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","3.2 - Moisture"
"label","f62defce-a951-5e05-8388-9bf876649af4","","note","Ref docs - IFC Drawings",,,
"label","3d7eeb1e-7241-54a1-8b73-aef8bedff322","","note","Acceptance criteria - Has the material maintained at optimum moisture content (>85%), with additional water being added if required during compaction?",,,
"button","71f44e5a-eb29-5b48-8078-502c771c205f","","button","Acceptance","Yes,No,N/A",,
"label","2748664d-5688-508c-8baa-4e6c357080d2","","note","Key - S",,,
"label","f9e98a1c-9c71-5ee0-add7-22351e084e76","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","3.3 - Compaction"
"label","b00fc3fe-21e6-5b19-816e-5aaea1356c25","","note","Ref docs - IFC Drawings Civil Specification",,,
"label","f2274e02-2355-59f7-86ed-8fb7c6e90703","","note","Acceptance criteria - Has the layer been adequately compacted achieving a mean value density ratio of:",,,
"label","ed88c015-6dd2-5be9-bfea-5a759ac3a9b7","","note","• Lower Subbase: 98% Std",,,
"label","35b6f60a-0d0c-59a5-a700-36350c61ad7c","","note","• Upper Subbase: 95% Mod",,,
"label","d06ac943-06d6-52ec-a38d-29b16deae856","","note","• 3 x tests to be conducted per compacted layer per approved lot map.",,,
"button","17753ba1-49e8-50fd-a569-ebaf1cf0721d","","button","Acceptance","Yes,No,N/A",,
"label","f4acfd7b-b677-5f20-958f-b2f7d6589f6b","","note","Key - W",,,
"label","79cd9298-e759-525e-8bff-cc2a31c196fc","","note","Resp - SE",,,
"label","53d2fdd7-b5ff-543a-b39d-523e12e0ad34","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","5c72fa10-f344-5776-865a-fd6524e4494f","","tickbox","Compaction test results",,,
"checkpoint-status",,"","checkpoint","3.4 - Test Rolling"
"label","176159a5-664d-53f2-bc86-5d7018d39126","","note","Ref docs - IFC Drawings",,,
"label","3ffcfccb-6777-5870-bfc4-9ca01af1fb14","","note","Acceptance criteria - Does the layer withstand test rolling without visible deformation of springing?",,,
"text","ac6863c8-1510-5283-b878-be18f149d5ef","","textbox","List attendees:",,,
"button","5f0b76e1-0fc4-524a-af31-e1a95c79abc3","","button","Acceptance","Yes,No,N/A",,
"label","9bf66fd0-0a9e-5133-9f78-822ab8ba767e","","note","• If ‘no’, please see sections 3.5 and 3.6.",,,
"label","45505644-99ff-54dc-96c2-1750aad7370f","","note","• If ‘yes’, proceed to section 4.0.",,,
"label","c11841a9-4889-557d-bdef-4fbf0c827ebe","","note","Key - H",,,
"label","bd683620-bc2f-597c-aae2-c7f5cdcc6b6b","","note","Resp - SE",,,
"label","e90c588b-0790-554a-bd1a-2318a1a5fc7f","","note","RJE Key - W",,,
"checkpoint-status",,"","checkpoint","3.5 - Identification of soft, wet or unstable material"
"label","63bfcd15-a562-5ea0-a660-80143c98f6c1","","note","Acceptance criteria - What quantity of soft, wet or unstable material is present?",,,
"text","41160065-0334-5464-b4d0-9b7ba190a902","","textbox","Acceptance",,,"m"
"label","516247a6-cbee-542a-85ee-b1fda4c75748","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","3.6 - Treatment of unsuitable material"
"label","629d7526-07fe-5223-9177-247204687c9e","","note","Acceptance criteria - Has rectification process been submitted for review?",,,
"label","ff9cbc4f-662b-5e0b-a464-300ec55ef1c4","","note","• What was the rectification process used?",,,
"button","3280043d-6e76-55cd-a786-e3f75dbed375","","button","Acceptance","Yes,No,N/A",,
"text","d9d71016-bff1-546e-b608-7fafb9355468","","textbox","Process Used:",,,
"label","97268a5e-91e6-5423-9b45-b279672887e5","","note","Resp - SE",,,
"checkpoint-group",,"","section","4.0"
"checkpoint-status",,"","checkpoint","4.1 - Pavement Finish"
"label","5a78741d-ae8c-58d3-8700-cb16d962429c","","note","Acceptance criteria - Has the pavement course been finished to a smooth and uniform surface?",,,
"button","3f24f1aa-be3f-5b9b-9ab9-d4c492ebeffd","","button","Acceptance","Yes,No,N/A",,
"label","54c29084-a42e-59e3-afe2-e1e1f89ecf92","","note","Key - W",,,
"label","7980d070-218c-5a91-a466-fcc6f4f5dc89","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.2 - Width & Alignment"
"label","0e228b1b-6a7a-5d93-b6dc-2a7934eae341","","note","Acceptance criteria - Has the pavement been constructed at the correct width and alignment as detailed in the construction drawings?",,,
"button","933b2f40-855c-54c7-8158-3e528ed2761e","","button","Acceptance","Yes,No,N/A",,
"label","0c9d7578-8148-56ba-a84c-aaefcaf5f19e","","note","Key - W",,,
"label","edf75990-3ac6-554e-b973-aa8f24d78c59","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.3 - Surface Level of Pavement Courses"
"label","7920e365-1665-5d36-8c2a-a44195d1477f","","note","Acceptance criteria - Has the prepared layer been surveyed in accordance with and verifying specified requirements?",,,
"label","d342d55e-89ec-5518-a7cc-d0aa63252e84","","note","All crushed rock layers:",,,
"label","c238dd2b-2aa9-5296-942b-c97ee4508041","","note","• Mean Range: +10mm to -10mm",,,
"button","232abf2d-3652-5a97-bdef-2064e47368c0","","button","Acceptance","Yes,No,N/A",,
"label","bdcfd733-1704-5b64-92b7-e6c4856e9417","","note","Key - H",,,
"label","c8000161-a8a8-5cab-b69d-dcc3ecdf1e6f","","note","Resp - SE",,,
"label","448089fd-716a-585f-a338-f9acd7a9df0c","","note","RJE Key - H",,,
"label","98c472a2-b726-5b8f-ba88-116cc70c45b6","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","94f4d4de-c80b-5608-928f-be913980e2d5","","tickbox","As-Built Reports",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"

"checklist-sectioned",,"","checklist","CC0394 - ITP-011 - Kerb","itp",,,2,"Yes","CC0394 - ITP-011 - Kerb REV0","aaf6b5a9-e813-421c-ae01-16979d3d97b5"
"checkpoint-group",,"","section","Lot Conformance."
"checkpoint-status",,"","checkpoint","Lot Conformance"
"select","218666c2-27ba-502e-9cad-2c3bad812763","","dropdown","Lot Status","Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,
"text","33008354-9542-54d8-8706-063820a39c07","","textbox","Lot opened date:",,,
"text","4c5c8cf6-caa0-5fe4-b6bf-4ce7a42d07a6","","textbox","Lot opened by:",,,
"text","c524888a-664f-582f-ba74-89f01fa78830","","textbox","Date lot closed:",,,
"button","cb21b33f-809a-51d7-bbf4-3c03ea3076d3","","button","NCR raised?","Yes, No",,
"text","3efbc0e7-3d5c-5e15-a1d8-e9f31764d729","","textbox","NCR Raised Date:",,,
"button","0a017936-6f22-5b77-a33e-1e48b0456b1c","","button","NCR closed?","Yes, No",,
"text","1372566d-0ac5-5331-9193-b6df4e8ecf3a","","textbox","NCR Closed Date:",,,
"text","1633ecbd-1986-5a84-8245-2a6f49ec29a2","","textbox","NCR Number:",,,
"text","a5f20f96-6cd2-5ca3-82f3-dd3c021d3477","","textbox","Comments",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","1.0"
"checkpoint-status",,"","checkpoint","1.1 - Survey Set-out"
"label","0ae6d879-0ae1-5286-81bb-b2a75801a83a","","note","Ref docs - IFC Drawings",,,
"label","35863936-8604-5e6b-8120-4845cb85e794","","note","Acceptance criteria - Prior to the commencement of works, the contractor shall engage a suitably qualified surveyor to set out the works and clearly mark its limits.",,,
"button","36c858ab-3aef-5d22-a709-2119c76a191e","","button","Acceptance","Yes,No,N/A",,
"label","abc86fe8-48cc-524d-8214-9cb8f8a3ab46","","note","Key - W",,,
"label","927beacf-0c07-518d-ada5-7ce49d6ca835","","note","Resp - SE",,,
"label","c9957923-1178-591a-a41a-e29da33ed7e8","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","26078f25-9f57-55ba-b62d-0e525c4aaeea","","tickbox","Work Lot Map",,,
"checkpoint-status",,"","checkpoint","1.2 - Approved Material Type"
"label","49c41681-404a-56dd-bba4-6ca212f9df95","","note","Ref docs - IFC Drawings",,,
"label","4481e486-9152-53d5-ad78-9d7bced254cc","","note","Acceptance criteria -",,,
"label","03142c48-01bb-515d-9af0-9fbb6e3dbc3f","","note","Acceptance",,,
"text","3b4af81c-52ce-5c6e-8e6f-fbbdf7c07a1d","","textbox","Approved kerb mix:",,,
"label","5d1bd4e7-9dcc-5c4e-a64f-11eac0d74552","","note","Key - H",,,
"label","7633aa1c-2594-584f-b1f5-040956ecccba","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.3 - Preparation of Bedding"
"label","53c2c47e-355d-59e6-81e6-b7556041d397","","note","Ref docs - AS2876",,,
"label","13b31c32-eec0-5c9c-b7dc-92f29c542613","","note","Acceptance criteria - Where kerb is constructed over pavement layers, bedding shall be provided between the pavement layer & the underside of the edging, or the edging thickened to match the pavement layer.",,,
"label","2ee6adde-c78c-5f37-8ab0-e3f0ee19ec8e","","note","• Where edgings are not constructed over pavement layers, bedding shall be greater than 100mm compacted thickness.",,,
"button","d051ef3c-824b-5a51-8f20-8d66e5f3702b","","button","Acceptance","Yes,No,N/A",,
"label","db75f9f2-6612-5071-9bea-dc20ada939aa","","note","Key - S",,,
"label","013933fc-6ec8-598a-bcf2-d2297410e03b","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.4 - Air Temperature"
"label","2630eaa2-e72a-5bad-a028-b819a8e1f9e9","","note","Ref docs - AS2876",,,
"label","e96201d9-3214-573a-b891-05563b986953","","note","Acceptance criteria - Concrete shall not be mixed when the temperature is lower than 5⁰C or greater than 35⁰C.",,,
"button","06096772-3cf5-5619-8b6e-9886b1161e25","","button","Acceptance","Yes,No,N/A",,
"label","789c82ec-323f-5dc3-9d10-e9399cb36e15","","note","Key - S",,,
"label","dad0a39e-2262-5362-b56d-b3e5bd075ca2","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.5 - Concrete Placement"
"label","de757d1f-7d44-5c3e-a712-e62b6e281d59","","note","Ref docs - AS3610 AS2876",,,
"label","6b6ab994-342e-554e-9b12-f99916d6c1b2","","note","Acceptance criteria - Concrete shall be thoroughly compacted by means of continuous tamping & internal vibration shall be worked around any embedment’s & into corners of formwork to produce a dense concrete free from voids, honeycombing, segregation, or surface defects.",,,
"label","1d13dab3-b156-54c9-b6a5-f5b5a44b37a1","","note","• Concrete shall be finished to ensure a smooth surface with a uniform colour & appearance, & screeded to achieve the specified level, dimensions, falls & tolerances.",,,
"button","7e7d8020-1cdc-5608-a3e1-d9dc919d9060","","button","Acceptance","Yes,No,N/A",,
"label","500df396-f791-52d5-b810-b7c9b8466110","","note","Key - S",,,
"label","bc0f26c2-5584-520b-b0bf-e7d4c3e7ab8c","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.6 - Joints"
"label","993425b7-1371-5c9c-b201-cd825ec9c568","","note","Ref docs - AS3610 AS2876",,,
"label","54fb89f2-8687-592c-a7e6-7d54e1bee095","","note","Acceptance criteria - Transverse joints shall be constructed at regular intervals not exceeding 3m. For extruded edgings this shall be done by a method which does not damage or distort the adjacent surfaces.",,,
"label","7a7c17c0-c366-5aca-bad3-5f06373d793a","","note","• 6mm saw cut joints within 24-72hrs post pour",,,
"label","1cef008c-e77f-5762-b01e-bfb76c29c4cb","","note","• Sikaflex polyurethane joint sealant or equivalent used to fill saw cuts.",,,
"button","605f3fe8-313a-5dd0-9d21-acc787dc4597","","button","Acceptance","Yes,No,N/A",,
"label","36636ede-8f00-5a5d-84b9-bb643e6de99b","","note","Key - S",,,
"label","ebf13f6b-3fe9-54cc-ad52-1c97b2029869","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.7 - Completion of Works"
"label","6e926377-d864-594d-a0af-e92f657e695b","","note","Ref docs - IFC Drawings",,,
"label","3cd62c15-f223-52c4-a389-236adca77f9a","","note","Acceptance criteria - Correct kerb type installed as per IFC drawings.",,,
"label","c0d83e38-00b9-58f5-94e9-ffb9bc10c719","","note","• Line & level confirmed at time of pour.",,,
"button","ee7821e4-6360-5c7b-b186-129b1cebde04","","button","Acceptance","Yes,No,N/A",,
"label","1f22de03-75b1-5a57-9d73-e762c0fe8f12","","note","Key - H",,,
"label","3956a781-879e-5070-beeb-1a0cf2d048e3","","note","Resp - SE",,,

"checklist-sectioned",,"","checklist","CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","",,,4,"Yes","CC0394 - ITP-013 - Fencing and Acoustic Wall Construction REV01","c1fec3c0-e516-450d-9fc2-b81571d209c8"
"checkpoint-group",,"","section","1.0 Pre-start activities"
"checkpoint-status",,"","checkpoint","1.1 - Safety"
"label","c5d9c5b2-e55b-5fbc-b74b-8ef09e4d0cb1","","note","Ensure that the following items have been actioned: SWMS if applicable; Plant Pre-start Inspection; Service locations identified; Traffic Management Plans (if required); All staff inducted",,,
"label","f5151e71-59a7-5031-82f3-0eb3d6cb2535","","note","Ref docs - SMP",,,
"label","a45688ca-947b-5bf3-82e6-1382eeb56c4e","","note","Acceptance criteria - SWMS submitted reviewed and accepted if required. Plant inspections completed and entered. Pre-work briefings completed. Service Diagrams available and services located. Has all of the above been completed?",,,
"button","d1f65f37-ca58-5b29-a01f-df4b87e7c643","","button","Acceptance","Yes, No, N/A",,
"label","02ec33b9-1341-5296-8de0-02abf044a1d6","","note","Freq - Once (Pre-Start)",,,
"label","6e8d6a36-4de8-5cce-838b-b842988acffe","","note","Verification of acceptance by Symal - Key - H",,,
"label","c5de2983-265b-5a9d-9aca-5215001277d2","","note","Resp - SE",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","1.2 - Relevant Permits Required"
"label","ace230d5-c0d9-537f-aeaf-0335ce600b9f","","note","Ref docs - SMP",,,
"label","3d9984a8-9920-5cfe-83ab-690d777c0e4c","","note","Acceptance criteria:",,,
"boolean","c447a2df-b236-5d11-b504-20b349ad976d","","tickbox","Permit to Work.",,,
"boolean","1e3a5527-42b5-58c6-96c6-fb6eb3052006","","tickbox","Penetration Permit",,,
"boolean","10da44ec-79c1-5f1a-8a00-f59396c298f9","","tickbox","Hot Works Permit",,,
"boolean","ef38e683-12a9-5d84-88e6-a20b74e3615b","","tickbox","DBYD",,,
"boolean","4be1f42f-a89a-5898-b7f8-d295777b3e13","","tickbox","Excavation Permit.",,,
"boolean","00cdbb2c-4658-5d4f-8291-50be08c738ad","","tickbox","Vegetation Removal Permit.",,,
"label","22e2bab1-4710-5403-80c9-24e0f8b002b2","","note","Have any/all of the above permits been acquired/completed and signed off?",,,
"button","47ca6468-b8ff-5928-836f-7dfc2eec8fa8","","button","Acceptance","Yes, No, N/A",,
"label","506830b0-c5c6-5553-87a9-1d5c99f6baf7","","note","Freq - Prior to start of works",,,
"label","a4811c51-ddbc-5370-8697-12c955801d99","","note","Verification of acceptance by Symal - Key - H",,,
"label","38030f12-33c7-598f-b498-bdf40e452fab","","note","Resp - SE",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","1.3 - Fencing Materials"
"label","177bc0dc-afa9-5de0-a14e-f33d6bb961d4","","note","Ref docs - IFC Drawings",,,
"label","956d933d-37f0-5f79-b7d9-69009a525534","","note","Acceptance criteria - Fencing or acoustic wall Material complies with specifications and IFC Drawings. Do the construction materials comply with regulations and drawings?",,,
"label","917d3291-d944-57ec-8315-272a1e30f022","","note","Fencing Type (Select 1):",,,
"boolean","4debbabe-5065-533b-914d-14b5d9eaf899","","tickbox","2900mm Palisade fence – Black powder coated",,,
"button","d6d1a04a-87be-5ad5-b3cc-4635c7510351","","button","Acceptance","Yes, No, N/A",,
"label","5334678d-dd7f-562b-8c48-090b39b247e7","","note","Freq - Prior to start of works",,,
"label","4a15bb3a-d9d8-51a4-a324-239b4aefe3e8","","note","Verification of acceptance by Symal - Key - H",,,
"label","2f34c946-9c5d-5301-8503-6857f0a8f3d2","","note","Resp - SE",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","2.0 Preparation"
"checkpoint-status",,"","checkpoint","2.1 - Clearing Fence Alignment"
"label","36e926db-bccf-5d56-8713-442dc21dfb2c","","note","Acceptance criteria - All logs, stumps, saplings, and undergrowth within 1 m of the fence line, and all trees which will interfere with the proper construction of the fence shall be removed and disposed of safely and correctly. High points shall be cut down to provide the clearance shown on IFC drawings and low spots shall be filled with surplus earth from holes and trimmings. Has all of the above been completed safely and correctly to IFC drawings?",,,
"button","82224463-ebd6-5eb8-8bca-ac68e870edfe","","button","Acceptance","Yes, No, N/A",,
"label","25fea686-d733-5828-9725-005d7567fc19","","note","Freq - Each possession",,,
"label","846dca06-17b0-5cb3-89cc-a140b42fbad2","","note","Verification of acceptance by Symal - Key - I",,,
"label","be0ec81d-7305-5415-8f1f-2e3d4c918f1f","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.2 - Set out"
"label","5ed41ca6-4af5-5ec5-9af8-f07f5b0defe5","","note","Ref docs - IFC Drawings",,,
"label","96654af6-6ddb-5bcc-81c7-3a6d5b29c1db","","note","Acceptance criteria - Surveyor to set fencing alignment and individual post/sleeve set out in accordance with IFC alignment plan/design model. Has all of the above been completed safely and correctly to IFC drawings?",,,
"button","4aa7abaf-8e1f-5652-b4c6-3fd858b988cf","","button","Acceptance","Yes, No, N/A",,
"label","6e0c5e4e-517d-5aaf-a25f-0b22353fb366","","note","Freq - Each possession",,,
"label","904543e3-c166-5a05-84e4-d9e3fa9d3a73","","note","Verification of acceptance by Symal - Key - I",,,
"label","3cec873a-99fb-5f15-9f88-a73791c21251","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.3 - Checking fencing alignment"
"label","a15f061f-9763-579b-928f-cbc563be9f78","","note","Ref docs - IFC Drawings",,,
"label","7073c44c-35a9-57d9-ab3c-4f41004741c9","","note","Acceptance criteria - Physically check survey set out of fencing alignment. Has the above been completed complies to IFC drawings ?",,,
"button","a6cdf53c-f51e-5dee-8165-8e4c9cf0eef4","","button","Acceptance","Yes, No, N/A",,
"label","12919959-5f76-5fff-8306-687c2f648e1a","","note","Freq - Each possession",,,
"label","2c2fb60d-f8aa-5d96-8f6d-1c22ebc50252","","note","Verification of acceptance by Symal - Key - I",,,
"label","6a299cbe-84c3-5683-a52e-12a4d0c479be","","note","Resp - SE",,,
"checkpoint-group",,"","section","3.0 Footing and Post Construction"
"checkpoint-status",,"","checkpoint","1.2 - Set out"
"label","1d10197b-9b2f-5621-b987-c187dced90a5","","note","Ref docs - IFC Drawings",,,
"label","64e4da87-2d3b-5324-b4cd-c4e840b0cf55","","note","Acceptance criteria - Has the footing location and height been set out by a Surveyor?",,,
"button","dfa99a16-f8bb-51e8-9303-93d4f67b9e53","","button","Acceptance","Yes, No, N/A",,
"label","4584d2df-d455-5e5e-a784-68ee3627690c","","note","Verification of acceptance by Symal - Key - S",,,
"checkpoint-status",,"","checkpoint","2.2 - Excavation of hole"
"label","ac047b35-247d-52f0-9ac5-badb91aa7bc6","","note","Ref docs - IFC Drawings",,,
"label","22f8248f-3886-572a-943d-096aad315f89","","note","Acceptance criteria - Hole to be excavated to the depth and diameter specified in the design drawings. The design dimensions are:",,,
"text","9b768947-0beb-5f1b-832f-1137d205c1a5","","textbox","Depth:",,,
"text","31eea89a-3b19-5280-81a1-44d661a9c9d5","","textbox","Diameter:",,,
"label","27e40e65-ca65-50e8-916d-09a76074c731","","note","Verification of acceptance by Symal - Key - S",,,
"checkpoint-status",,"","checkpoint","2.3 - Inspection of hole"
"label","911cef4c-4f47-5954-b3e7-d4fbfa1f2d2d","","note","Ref docs - IFC Drawings",,,
"label","f43d2fb9-b4e4-5988-841e-ee87c29c2dab","","note","Acceptance criteria - Is the hole clean and free of debris & water?",,,
"button","aeae6087-8522-5e9d-a9d6-7c3f543b7275","","button","Acceptance","Yes, No, N/A",,
"label","e01e8a05-aa1f-5fdb-a4b6-e7611a0067fa","","note","Verification of acceptance by Symal - Key - H",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","2.4 - Concrete pour"
"label","335bca2d-01b4-5250-a45f-a64874ccfdd3","","note","Ref docs - IFC Drawings",,,
"label","11257bf8-4dea-5bbb-a20e-77a8b9c24ea4","","note","Acceptance criteria - Confirm concrete grade is 25 Mpa [KN3] or better.",,,
"button","5bdb18fb-d90c-5a7d-9597-98a0dd320c1c","","button","Acceptance","Yes, No, N/A",,
"label","261a9bfe-aa0b-575a-82fa-edd97488fddb","","note","Verification of acceptance by Symal - Key - H",,,
"boolean","2fa4e115-9e98-5cb2-8390-9df129a52668","","tickbox","Remarks/record - Concrete docket attached",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","2.5 - Installation of post"
"label","625f4d6f-4618-51d5-98f8-e1d2d59255cb","","note","Ref docs - IFC Drawings",,,
"label","578f5e44-fa98-505e-8690-2e4195990afc","","note","Acceptance criteria - The fence post will be inserted into the footing and measured for verticality with spirit level. Has all of the above been completed safely and correctly?",,,
"button","7eded736-1e45-5aea-a9b5-999ec6765aee","","button","Acceptance","Yes, No, N/A",,
"label","7b28113e-cd5e-5ac8-bd5d-ba357c0996f9","","note","Freq - Each possession",,,
"label","e639e25b-6e73-5bbd-b672-6069be12bcf2","","note","Verification of acceptance by Symal - Key - I",,,
"label","aaa8b1ef-3384-5465-ab08-08c47af013b2","","note","Resp - SE",,,
"checkpoint-group",,"","section","4.0 Fence Construction"
"checkpoint-status",,"","checkpoint","4.1 - Concrete curing"
"label","6e5f2a09-6f86-56c7-ae60-13d38fe3a3ec","","note","Acceptance criteria - Has concrete been allowed to cure for at least 24hrs prior to proceeding?",,,
"button","bf95331b-0d65-53ec-999d-7d7fe2ffcce0","","button","Acceptance","Yes, No, N/A",,
"label","73e15420-e209-5a21-b6b9-10bdb6daba28","","note","Verification of acceptance by Symal - Key - H",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","4.2 - Installation of tension Wires and Bracing"
"label","f890fb3f-b7b5-5a83-9f8c-b743f8f79a75","","note","Ref docs - IFC Drawings",,,
"label","45fe17e4-0c05-54de-b597-6fa2b7c9b317","","note","Acceptance criteria - Once post have been installed, tension wire is to be installed as per IFC drawing. CHS Brace to be installed at the end bays and Corners fixed at each end via approved proprietary post and rail clamps. Has all of the above been completed safely and correctly?",,,
"button","f400fb0f-b4c4-5285-a975-2e10aecfbf3e","","button","Acceptance","Yes, No, N/A",,
"label","0c23e204-9cf6-5307-a977-08d271b22b4c","","note","Freq - Each possession",,,
"label","9e0d378c-18d9-5629-a4cd-01ecf46867b2","","note","Verification of acceptance by Symal - Key - I",,,
"label","077db618-48df-563f-ade0-38a01f06ee31","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.3 - Installation of Wire Mesh"
"label","5839959c-3760-5430-8872-9dc7a297ba5b","","note","Ref docs - IFC Drawings",,,
"label","3ed6c88b-b761-521e-aa5c-556bbb8af92b","","note","Acceptance criteria - Chain mesh to be installed as per IFC Drawing. Chain wire mesh shall be tightened and securely fastened to posts and spaced at not more than 400 mm intervals online posts and at not more than 500 mm intervals online wires. Has all of the above been completed safely and correctly?",,,
"button","5a2581d4-fec1-5ce4-bc96-308c51aed2e3","","button","Acceptance","Yes, No, N/A",,
"label","a877ee4b-340e-5916-a978-7ceeb261d1c6","","note","Freq - Each possession",,,
"label","a307c58a-fcaa-5735-b55e-fd702b419166","","note","Verification of acceptance by Symal - Key - I",,,
"label","af4b49f3-8677-5f65-8919-751917ed74a7","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.4 - Installation of acoustic and retaining wall panels"
"label","bfe8d0e2-a5aa-5e87-b4cb-4c047712ce7d","","note","Ref docs - IFC Drawings",,,
"label","5e3e46ac-bf21-52f6-b85e-8297857d9518","","note","Acceptance criteria - Panels have been installed so that the faces between panels are flush at the joints. Panels have been checked for verticality using a spirit level.",,,
"button","13f7c9ec-377d-56c2-bce2-1da889176f1e","","button","Acceptance","Yes, No, N/A",,
"label","cc375b90-aeb1-5665-9bac-9571518bb20a","","note","Freq - Each possession",,,
"label","a1e7c052-b7a8-52c5-9aa1-b90ab9394291","","note","Verification of acceptance by Symal - Key - I",,,
"label","9e0993a6-779e-5b09-8754-2b147c36b8ed","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.5 - Installation of Gates"
"label","ffa7b321-6531-520a-a1e4-57a388eec560","","note","Ref docs - IFC Drawings",,,
"label","00124c88-100f-5c98-adee-081302abc7d1","","note","Acceptance criteria - Install gates of the type, size and location as specified on IFC Drawings. Gate posts are to be of the dimensions and firmly set in the ground to the depth specified on IFC drawings. All gates shall be hung with galvanized hinges securely attached to gate posts and be able to swing freely. Has all of the above been completed safely and correctly?",,,
"button","5609be51-74fa-5592-ad48-4f86091c4077","","button","Acceptance","Yes, No, N/A",,
"label","e286dd79-526d-5e04-aac1-2fd2275dda06","","note","Freq - Each possession",,,
