"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"2fe26b2f-6ee3-4f91-a7c9-74f1a54be56a","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-L (EXISTING)","AE-ITCX-31 - Fit-Off General"
"df073b15-f467-4b99-8e67-4fa02aba4c14","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-L (EXISTING)","AE-ITCX-018 - DB Fit Off Sheet"
"cd35de4d-7747-4084-b222-416cee30df79","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-L (EXISTING)","AE-ITCX-006 - Distribution Board Visual Inspection"
"d7f32d6d-56d1-4ede-a364-095d5a0e9b4a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)"
"8398327f-3ab6-4dfa-9a91-67697455e27a","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)","AE-ITCX-029 - Rough-In"
"a3455899-eef2-4e97-8348-5eb19bccc7ad","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)","AE-ITCX-030 - Cut-Out Sheet"
"a20d023b-aad3-4dc1-a04c-e7e25f910254","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)","AE-ITCX-31 - Fit-Off General"
"d2bbd5f7-e4b2-4506-b368-4ebd97b2dc49","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)","AE-ITCX-018 - DB Fit Off Sheet"
"5ee5280b-446c-4942-a962-dd6977f4487a","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-OTH-P(EXISTING)","AE-ITCX-006 - Distribution Board Visual Inspection"
"f080ccde-6a77-4200-8d53-836e497b2e6e","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01"
"e7223078-b1fe-4f4f-9373-3d3678edf60e","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-029 - Rough-In"
"8c9594b4-9d38-49e2-bf0d-559aac2ac734","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-030 - Cut-Out Sheet"
"299d7114-920b-4c59-93a4-3c3316eaf096","","checklist-flat","work-in-progress","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-31 - Fit-Off General"
"5e48afbd-5f51-42eb-8781-d6b06bb65230","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-018 - DB Fit Off Sheet"
"b1e565a2-834f-4d9e-8543-d6c1c5d59aa5","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"055a40a3-0399-4763-b94e-365bb9161cd5","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"32cf0b9c-df05-4832-bd01-ba6916ceacf1","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"be58f33a-fba6-469e-b9d9-0bdf9ea93f7b","","checklist-flat","fail","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-32 - Electrical Commissioning"
"043687ec-8aa0-4c34-ad0a-3b2ca2b85450","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-U.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"2165922d-2dec-43a0-95a6-ceba65d571d7","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01"
"19e0db35-4e24-4c09-b0a5-f700d9647968","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-029 - Rough-In"
"f23dfd62-d3dd-47f6-8592-bdf9adcffbe1","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-030 - Cut-Out Sheet"
"a74c5302-e334-4d8c-bf86-f4190139a9d4","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-31 - Fit-Off General"
"748f9884-24ac-4282-bd40-95d1044aac30","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-018 - DB Fit Off Sheet"
"a68ab3f0-e219-4c93-90fe-fe900cf2b329","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"ac2705ba-48cc-4cc3-bc36-6c8f3b9fd310","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"f8a49bba-5cc2-4c9c-9c7d-148ee9beab2d","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"eb5e6379-7243-4125-8091-055e70a1f8be","","checklist-flat","pass","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-32 - Electrical Commissioning"
"6254d312-895d-4311-ae67-2e6529e7aa97","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-U.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"9c442e3f-fcd9-44ee-9e09-b78ce3b94b31","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01"
"2c330adc-dd72-4eac-aa0b-3537094c50c1","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-029 - Rough-In"
"137b469c-f26c-4b9f-ab9f-2aa6f6517b17","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-030 - Cut-Out Sheet"
"77ab7315-be79-4ed3-a6c4-5f2243f189ea","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-31 - Fit-Off General"
"e15ec24b-e2e2-43cb-b806-c39943caf720","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-018 - DB Fit Off Sheet"
"4271051e-0763-4adf-a467-5a2b7c913b1b","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"7d5dd155-473b-4ed1-b4dd-d32764ed267c","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"b4cab061-d04c-4d56-a4c5-b3e227958ae4","","checklist-sectioned","fail","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"3251c7c7-1010-49f8-96a7-6aafd5f28624","","checklist-flat","fail","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-32 - Electrical Commissioning"
"e96b4b52-48ff-472a-b24b-5d491b7cda2d","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-A.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"d66a3a80-3f43-4861-9598-ecd9706cce87","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01"
"9db2fd1e-f289-4299-8915-ac9cc7eff1bb","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-029 - Rough-In"
"e9330a51-d56d-41ec-8c0f-e1e5fe29d22e","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-030 - Cut-Out Sheet"
"ecda729e-524c-4929-9f77-ff810ff0b10f","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-31 - Fit-Off General"
"74d56b2c-4c9b-4ded-9205-bce72a0d9ac9","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"5df4f7ec-a658-4fb3-b408-3aac39bcbaf6","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"b6412fd1-75b1-4ec6-aaac-5efaa86ccb95","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"412c63a8-6d58-4dc2-8879-555f61e73b2e","","checklist-sectioned","work-in-progress","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"01de1bec-45be-4916-8684-0ff7563d94e3","","checklist-flat","fail","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-32 - Electrical Commissioning"
"0f4ea511-6fa0-441e-b5fb-c66b944b75c3","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-SCN-B.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"00dda976-9205-483b-9fd5-056bafe47333","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01"
"0050aeee-cbb0-441f-bc06-5a9efd624924","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-029 - Rough-In"
"775f3e3d-7e5f-4eca-9f66-56b33ab2c0e4","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-030 - Cut-Out Sheet"
"10615ece-cf7e-4d4c-b0ec-bc274c9282de","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-31 - Fit-Off General"
"937c521e-91e1-4a86-8d01-34b3df34c085","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-018 - DB Fit Off Sheet"
"07389c42-3a0c-467a-81c8-730e61ee1709","","checklist-flat","fail","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"5e19169e-f030-489d-808c-da198a5196db","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"0facc90b-2c94-4461-ac40-d98a9275a82c","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"41e4a072-17d4-47b8-a2f6-f136716a3441","","checklist-flat","pass","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-32 - Electrical Commissioning"
"5a568320-8dbd-4833-b25c-b2684522a6d9","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-A.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"1ad74568-d041-4dd6-971a-bd873c0293ff","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01"
"6bfe3709-0165-4230-9107-9b34218e6662","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-029 - Rough-In"
"0388f4c3-b0bc-4f74-ae4d-2957a3be189d","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-030 - Cut-Out Sheet"
"6bb35472-fdfa-46f6-9b00-581e2791af31","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-31 - Fit-Off General"
"23b314b6-3620-4c7e-8262-4b69d896b632","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"6da77e1a-1c70-4bf3-94d3-a24c0e25c177","","checklist-flat","work-in-progress","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"897f22f2-4b32-4ac4-9f45-021b73d0a841","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"a5bc2c29-3355-42eb-a8dd-586a3b0e62c8","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"fd349d4a-d939-48c3-9b39-ae1ce17268b4","","checklist-flat","fail","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-32 - Electrical Commissioning"
"4509b896-454e-43fa-82f4-e67834abd305","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-PAEDS-B.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"46236cba-966b-48a8-8efe-514a04bd3a12","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01"
"94332c1f-35c1-45b6-a4f2-dbe181b2be0b","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-029 - Rough-In"
"6fd520dd-bb66-4649-be03-ea2c21a0766a","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-030 - Cut-Out Sheet"
"da99989b-a6ee-469f-a86a-eab0f8e3f112","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-31 - Fit-Off General"
"85aab83f-06ef-4782-861b-a0631f666265","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"9f1ac24a-b67d-4a24-ba6d-041603217255","","checklist-flat","pass","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"a2ef2aaf-6ad0-45bd-95e6-e3455ddc2759","","checklist-flat","work-in-progress","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L1-00-1-B.01","AE-ITCX-032 - Electrical Commissioning Checklist"
"80b46789-40ca-4289-8246-cee06ebe2932","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS"
"b1a46461-b9be-4274-aaf0-69c74e6b46eb","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-029 - Rough-In"
"4090d858-07a5-4536-ac76-801ae154aa2d","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-030 - Cut-Out Sheet"
"43ea94b1-ebf8-4c61-a91f-b48e371c3a25","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-31 - Fit-Off General"
"98bd8ac1-e5d3-49cb-9eab-df57eb6752e1","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-018 - DB Fit Off Sheet"
"0f1747f3-5682-424d-93e2-81e82269d512","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-006 - Distribution Board Visual Inspection"
"d7d29d8d-df84-45b1-ae6e-f29cb7cc6aa2","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01"
"cc9e9693-c1ae-4807-be1a-98b9172cc0b2","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-029 - Rough-In"
"86afc411-5de3-4c38-834a-2fc0cb6d527e","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-030 - Cut-Out Sheet"
"45d1f95b-1634-4f32-98b5-2400d8be9ba1","","checklist-flat","pass","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-31 - Fit-Off General"
"cf298217-f066-454c-aa96-a3ad24f76f37","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"099014ee-8508-4c94-bb69-d3a6fb106b62","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"1e66824a-2a51-471d-80a6-057f23339219","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"92b5ac63-8813-42a1-973c-e8e5fd177105","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"fa423883-85c7-4937-bccc-c56e7df16f2c","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-32 - Electrical Commissioning"
"ebdc1ac3-3c9b-4c31-8549-a620c73b22a4","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-B.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"242f65e1-1cb9-4d20-8981-8450410bb0e9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-U.01"
"d7816b08-dde9-4e43-be79-b33513558b3e","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-PLANT-U.01","AE-ITCX-029 - Rough-In"
