"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c2f94543-f509-47ac-8743-87d69682c255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages"
"2db5e0c0-0dd4-4096-80d3-26360dce5920","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages","N17"
"385a1c1a-7f4c-4926-b846-0a3a54046ca5","","folder-normal","work-in-progress","","step","FALSE","FALSE","Consent Packages","N17","Stage 1"
"82f1b01b-43e5-4fab-84f8-9c4f662a97aa","","checklist-sectioned","work-in-progress","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 1","Building Consent Lodgement Checklist"
"7937701d-c421-4c48-af56-f5c333704859","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 1","Latest Building Consent - BC Number"
"894879f0-edec-457b-aec9-3af330d07fab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Building Consent Amendments - BC Number"
"4dbe1e36-91cf-4c2c-af42-c8024fd908cc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Minor Variations - BC Number"
"5cb36431-5058-5aa6-81fd-f84dc5ffd291","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 2"
"3666d5e3-dbc7-5045-a4cd-1309d960ba01","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 2","Building Consent Lodgement Checklist"
"6f96070f-c9f4-5e5d-8619-dcac6e16ab99","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 2","Latest Building Consent - BC Number"
"00d412a4-0030-5acd-9a7b-bb470232e12b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Building Consent Amendments - BC Number"
"c4e9d2f1-a67d-526a-b1a7-ff86f4184a28","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Minor Variations - BC Number"
"6df01095-df9a-5d23-95fb-9ab7a7941b75","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 3"
"b53762e9-0f70-533e-a731-a4b2d0cc3385","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 3","Building Consent Lodgement Checklist"
"ed8a182b-9e6e-5235-bfba-502ff49f492e","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 3","Latest Building Consent - BC Number"
"c75777a9-3ca3-51b4-9d35-4fc8466db691","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Building Consent Amendments - BC Number"
"e77aaef6-fb78-5aa1-a21a-5580b152bdd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Minor Variations - BC Number"
"96221d37-c834-479b-a3fd-4de6a4e1cdb3","","folder-normal","not-started","","step","TRUE","FALSE","Consent Packages","N18"
"1e5d8e32-37c3-5f57-bf32-d0e3a1589714","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 1"
"646d9a46-8144-5d4a-b635-2c461f793803","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 1","Building Consent Lodgement Checklist"
"07f27535-d429-557d-abd5-0f1526dc02fa","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 1","Latest Building Consent - BC Number"
"1e6f6c92-366d-5a10-b231-203e6f13ca01","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Building Consent Amendments - BC Number"
"07ad53e2-63ca-599f-809e-541312baad32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Minor Variations - BC Number"
"2e1cf26b-9dea-501f-8fa7-cf6c965b3a09","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"bf70cba6-aeda-543b-bba9-afb89ec3f49a","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"51d90c95-03fb-5552-9cf8-59bcafa209d8","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"3dfd4dae-1b5a-5308-896d-4d871808fc9a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"cb0d6728-bc8f-5af4-9e91-282ef54370ca","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"dbb03692-99f0-5c53-a163-fe8f6bb588df","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"317fb69c-5be7-5d3a-9dec-4e2b3e374e3d","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"bb184290-a49a-54ad-a6fe-4f39cb782840","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"4a40f258-a0d0-569c-958c-f6eca4c4201f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"7b508d34-99e2-5f96-9835-cf5a9424450f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"74bcacdf-9904-44a7-9092-99f237568d89","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Building Compliance","Council Inspections","IDT Public Drainage or water supply"
"367a03e3-c2e0-4a2c-8ffd-ddbc7455f3be","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Building Compliance","Council Inspections","IDT Stormwater dual purpose tank or rain water tank"
"28ab3093-a34e-41c9-b33c-58964f2b7902","","folder-progress","no-status-not-started","","checklist","TRUE","FALSE","Building Compliance","Council Inspections","IFI Residential or Building Final Inspection"
"63a22316-a4a0-4bde-bb71-f4916bdd9547","","checklist-flat","not-started","3b1306deb55e4da158e411dec878f6028b3743c093c6d9c5d4b2a85f1483d058","checklist-flat","FALSE","FALSE","Building Compliance","Compliance Documentation"
"f739d6c4-d945-49bf-a735-08543374fb34","","checklist-sectioned","not-started","ef0d131d375c5f73d4bd901a2ec3d1ee1e2b5aa6220f428e2be5ae677221d5ff","checklist","FALSE","FALSE","Building Compliance","Code Compliance Certificate (CCC)"
"7e0a1ea2-ba40-4b49-9998-cee69a8d9424","","folder-normal","pass","","step","TRUE","FALSE","Material Inspections Reports"
"e9b8a3e1-081b-41eb-ada4-a5f1cf1f2aa1","","folder-normal","pass","","step","TRUE","FALSE","Material Inspections Reports","1. Structural Materials"
"125aa9c2-f935-4cc1-ad67-e0f5b670d353","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","H & I Beams-MIR-0047"
"62bdc2eb-89da-4fb5-9c86-a6e7155904c7","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","RHS & SHS-MIR-0005"
"71474975-a5df-4ee4-b917-0ea17b52ebb5","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","JIS-MIR-0006"
"22abb193-af51-42dd-85c5-4a959ef7ac86","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0007"
"c5a50d44-c799-4cdd-a0d5-ae5caf4307f6","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","RHS & SHS-MIR-0013"
"2bc82828-6f1d-4f03-a550-a01bb015332d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","RHS-MIR-0012"
"2dba2e88-ecab-470e-ba29-87e4385f8184","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","RHS-MIR-0018"
"da821af8-ce5b-4336-9af9-b1bacf24b165","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SCREW-MIR-0020"
"5b6858f1-8e40-411f-a3cb-93bfaf4648b7","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","GALV-MIR-0017"
"77804f8a-3066-48c0-b75c-81fa53020456","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","JIS-MIR-0033"
"248ca20c-d41b-472f-868a-f6fb6e1395ae","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0037"
"220df67f-da05-461f-9686-38b3a6274d83","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0032"
"3f0d0c85-63cd-480e-8491-44ebb198537f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","BULON-MIR-0028"
"a0c45a33-cb50-40c6-bc8a-ae67ef4f7982","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0040"
"1107b4e1-cbb0-4671-8867-f6e6647e097c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0042"
"cea26b04-e79a-43eb-a552-fa86dc3d88d2","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0043"
"d660a201-7fc4-425b-839f-ed73403a0729","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0046"
"735f0754-17ad-4239-ad1c-687f49c29f0d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","H&I BEAMS-MIR-0055"
"669cb2b2-2ff2-4ce4-96d8-68a8568fac4d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0064"
"be93fff5-0955-4743-aa15-ab29f4c5b339","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0070"
"47b08e78-f019-4830-b4b2-46f340eb1c41","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SS-MIR-0076"
"0a7f03e0-b32e-452f-a2bc-1476708e2697","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","H&I BEAMS-MIR-0044"
"2afed8a1-ba0c-4e81-900e-76c1eeedd2c6","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","H&I BEAMS-MIR-0073"
"2b83f423-25d0-46b3-af6a-87eccb12f12f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","H&I BEAMS-MIR-0081"
"f4713a8a-6a43-41c7-93b3-86b269af1cec","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","JIS-MIR-0088"
"65d3d047-b215-434f-a9de-e28d470381af","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0094"
"38a1998e-6b47-4b5c-a363-2cb9b7070289","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HEMPEL PAINT-MIR-0095"
"0b2f7133-3297-4f7d-84da-2b05cd667a5f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","HIT RE & CB-MIR-0089"
"68982d57-2c57-4e69-a29d-b0fcc0f7650a","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","GALV-MIR-0098"
"971f8faf-2b7f-4c77-beea-1e1987ac5fc1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","GALV-MIR-0100"
"13e51ced-ef26-4339-8f72-40f47bd92d7f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","SHS-MIR-0103"
"a14cb6ff-9e7f-4693-947e-21145703abc8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","BULON&HOT DIP GALVANIZED &NUTS+WASHERS-MIR-0105"
"0d15fe87-d6da-47bd-ad66-81ae1ecf9908","","folder-normal","pass","","step","TRUE","FALSE","Material Inspections Reports","2. Architect Materials"
"b46edf3c-04ca-414b-b10f-d7e64668ce93","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","USG BORAL-MIR-0009"
"a72bd4a7-e9ce-4ddf-8a98-efcd5fce2fe4","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","WATERPROOFING MESH-MIR-0022"
"1d39ccf8-eb31-4a33-a871-d2f0ee1c6502","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","STRONGTIE-MIR-0026"
"3911b48b-525d-4f4c-abad-be79a61275bb","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","SHERA BOARD & SCREW FIX-MIR-0029"
"495b89e2-7e9a-4505-b835-1cb3213a266d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","QUIETWALK & THERMOPRO-MIR-0039"
"b99c2d04-182e-491f-bf45-3bf7b7a147d4","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","HWB & HWF-MIR-0048"
"d19e443a-2d3a-4e16-9eca-970e2967bfd9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","MAPEI KERABOND & ISOLASTIC &TOPCEM-MIR-0062"
"3f9af05c-8d11-4634-ab0e-90487fbdd92c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","DULUX PAINT-MIR-0074"
"684b71c1-421c-4e0d-a4b1-389fa2dcf052","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","GYPSUM BOARD & PLASTERBOARD SCREWS-MIR-0059"
"e917ff23-fa1d-477f-bf8e-b52dfc98bd3a","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","SIKAFLEX-MIR-0077"
"ba413366-edeb-49f5-9fd2-8e29d95d6a32","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","MAPEI KERACOLOR SF-MIR-0087"
"aefc4ff1-10d8-4f34-9e42-01b7ed53c043","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","MAPEI_Kerabond, Isolastic, Topcem-MIR-0085"
"1973d691-331b-47ba-a41a-2447551c69f1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","BORAL EASY JOINT& JOINTING PAPER TAPE/ MOISTURE BOARD SHEETROCK-MIR-0093"
"c64c0ea9-def0-455c-88d4-7214bbe82b9f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","ROCKWOOL-MIR-0035"
"c23652c8-4fef-46eb-ae23-137f4e268f2d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","ROCKWOOL-MIR-0061"
"5a6f2346-3fd6-409d-a400-5aa05f6f221e","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","2. Architect Materials","DULUX DIAMOND A1000-MIR-0075"
"d05ef789-bc95-4889-927c-4fee221352e4","","folder-normal","pass","","step","TRUE","FALSE","Material Inspections Reports","3. MEP-F Materials"
"cdcfc94e-8cd6-4bf6-9e5e-8df603ecfd7a","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","FIRE SPRINKLER & BRACKET-MIR-0002"
"3f22e224-aa1d-41ea-8ca3-a3c0dc854a30","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","SIAM THREADED ELBOW & TEES & PIPE CAP-MIR-0003"
"d1ff8b03-f513-42e9-b850-17dd1d212de2","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","DWV BEND & STRAIGHT & COUPLING-MIR-0004"
"af4db1b1-9c3c-4dff-9840-eb7e856d546c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RAUPIANO PLUS PIPE-MIR-0010"
"8ca7588c-716d-4b89-9cf5-2cb83c68b105","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","K-FLEX THERMAL INSULATION-MIR-0008"
"afb6a5bf-acd9-4f93-8aed-9ecb72cae8c0","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","MAYER STAINLESS STEEL PIPE/ SLIP& REDUCING COUPLING-MIR-0016"
"5de574e0-743f-441c-97e5-bcaa8a0f3473","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RAUPIANO PLUS PIPE-MIR-0015"
"b26ac787-3657-4445-be3f-c0db6e0bba80","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","FLEXIBLE AIR DUCT-MIR-0014"
"b5df20de-df67-49b5-b774-31f45ae50f20","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","PEX PIPE-EQUAL ELBOW-PROFILE BEND-STRAIGHT&REDUCING COUPLING-MIR-0019"
"975d2aa2-1ff7-43c1-bdfc-eb7c619b45ea","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","STAINLESS STEEL HOOD VENT-MIR-0021"
"77170aa2-6444-41eb-90f4-f1eb1e31caf2","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","CLASSIC SHOWER MIXER-FLOOR WASTE-MIR-0024"
"09e5d6da-a7f2-43eb-a613-cd5fb529b062","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","SINK MIXER-KITCHEN SINK/TAP-LAUNDRY TROUGH-ROBE HOOK-MIR-0025"
"1c31890a-62ea-4b34-b051-964b4070c7bc","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","FLEX WATER HOSE-WASHING MACHINE STOP-MIR-0023"
"e0c41ab1-de9f-4b30-8747-4d384b3dc8fb","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","K-FLEX THERMAL INSULATION-MIR-0034"
"468de496-1ddb-4a45-a8e9-0d3f41252af7","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","FLAT PVC EXHAUST/ CONNECTOR DUCT-ADHESIVE-MIR-0031"
"a06229db-d3c2-4f6b-8f9a-8101766908a1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","HOLE TRAP OMEGA-MIR-0038"
"d722fcdb-ed71-41df-8df2-2290028cb747","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RIGID PVC CONDUIT & PLAIN COUPLING-MIR-0030"
"84d46e68-e138-450a-9a6a-133045cf9f29","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","PVC ROUND DUCT & ROUND TEE DUCT-MIR-0041"
"b6b36fdd-3032-4271-9667-e7d19c15c6cf","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","GALVANIZED CHS-MIR-0001"
"b10d918a-eb1c-4d61-90ab-c36e7c3e5a6f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","PAIR COPPER PIPE-MIR-0036"
"1265396c-fd93-4bea-a267-d02e17e46796","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","BULON & FIRESTOP INTUMESCENT SEALANT & NAIL -MIR-0049"
"eee98f77-c7b4-467c-a3ad-cc1eed4c8cb1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RAUPIANO PLUS PIPE-MIR-0045"
"48991510-eb0c-46a2-81bc-95d190ca9f35","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","HILTI FIRESTOP INTUMESCENT SEALANT/ WRAP STRIP/ COLLAR/ BANDAGE-MIR-0054"
"d51197e8-6516-489e-920d-c825c9ea860b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","MLEX REWIRABLE MODULES M&F -MIR-0056"
"3f67afb0-66de-47ae-bfbb-d1f275c03f8d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RANGE HOOD ADAPTOR-MIR-0058"
"de6b40ac-487d-438a-a619-128d104dbf7c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","SAMIOS-TRITEC VALVE & LOXEAL THREADSEALANT-SOLVENT WELD-MIR-0060"
"c0996641-f599-4eac-a5c7-c4d50a62e4f9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RAUPIANO PLUS PIPE-MIR-0063"
"421cdf96-783c-4cf1-a08c-26d4169e8976","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","ELECTRIC CABLE CU/PVC-MIR-0069"
"c149b30d-94af-4f74-837e-2c78a6dede1d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","RAUPIANO PLUS UPVC ADAPTOR-MIR-0067"
"f913eadb-4a36-4ffb-8097-04d7992a7772","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","DN 25/32/40/50 SIAM THREADED ELBOW/TEES/NIPPLE-MIR-0071"
"5e4f91e6-3736-4879-9113-6d36e4682c43","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","DN 25/32/40/50 SIAM THREADED COUPLING/NIPPLES-MIR-0072"
"ea46ab20-e027-4dbb-9cae-99862446cbae","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","SWITCH & DOUBLE POWER POINT WHITE-MIR-0068"
"64ea7c6b-65d5-4875-b578-83e87725f15b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","CO AXIAL CABLE-MIR-0057"
"5d8fa020-248c-4c9d-a9d6-b71a27ce6d7d","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","INTUMESCENT CEILING FIRE DAMPER-MIR-0065"
"5cff8ef1-d136-4d41-bd5e-c35cdbfa4b75","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","ELECTRIC CABLE CU/PVC-MIR-0078"
"a952081c-bf8a-4ab3-973c-c7649b08c92e","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","BOSTIK TYPE N BLUE & SOUDAL PRIMING FLUID RED-MIR-0080"
"65368e9b-fac6-4a6e-9c1a-89843e88ba11","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","3. MEP-F Materials","SAMIOS TRITEC VALVE & LOXEAL THREADSEALANT/ TRAP PVC/ PVP PIPE CLIP HEAD-MIR-0079"
