"Type","Id","Name","Values","Prompting Name","Usage Count","Resource Id"
"textbox","4e2953c8-ab05-599a-9c2d-b406ea03fe49","Min. Testing Frequency",,,,
"textbox","22e8adf1-0744-5111-9b54-e57eddb61547","Min. No. of Tests",,,,
"note","11bfbc21-36d6-5720-9f38-98e4e75464f6","Check Item - MRTS04",,,,
"note","34d2878c-1f22-595d-9b41-fba1f8cc2620","Reference - Table A1",,,,
"checkpoint",,"Compaction: Q140A, Top 300mm below Subgrade = 97%, Greater than 300mm below Subgrade = 95%",,,,
"note","78a06d76-469c-5420-a2ad-b16e38916738","Acceptance Criteria and Frequency (Project Specific) - Max Lot Size: 5000m2",,,,
"note","47fba057-e2ee-5776-96b5-33238ce0ca5e","○ 1 per 500m2",,,,
"note","f90943e0-b812-5fd6-8c08-c0ffa03ec31d","○ 1 per lot",,,,
"note","00ba6312-0609-5c85-9a60-23364679e4e4","Check Item - Check Item",,,,
"note","2abf9436-c985-534d-a36b-e3af23ea0f33","Reference - Table 15.3b",,,,
"checkpoint",,"Final Verification",,,,
"note","140aaa3c-ffc8-532d-ad31-445218ab9585","Project Manager Verify that the Above has been Constructed according to Specification",,,,
"textbox","8890cd5d-6a81-5113-9e52-91a61c5fbbc7","Print Name:",,,,
"date","81d9a246-8475-5332-bdb8-b8be0a2ecf54","Date:",,,,
"note","c6dd5671-d3c5-5945-b8ad-8b742ae6c804","Client Verify that the Above has been Constructed according to Specification",,,,
"textbox","13194d41-37d9-5d77-aed6-d8455a074597","Print Name:",,,,
"date","bae80399-6a62-549d-88cc-d5d75092a5d3","Date:",,,,
"signoff",,"Signature",,,,

"checklist",,"03.28 - Sheet or Strip Filter Drains","itp","03.28 - Sheet or Strip Filter Drains",0,"d665febf-4f91-4b67-8037-36d8c8237514"
"section",,"Details",,,,
"checkpoint",,"Sheet filter drains shall be a suitable proprietary product, compromising a plastic core of thickness not less than 18mm, encased by a non-woven geotextile which complies with MRTS27 Geotextiles.",,,,
"note","45acf056-6ef6-5d22-9497-f1fbb0ce199a","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","9cdce72b-7063-5ff4-8f44-cfa0c77b071e","Check Item - Check Item",,,,
"note","f0d337ea-86df-5265-9f8f-df7c330005df","Reference - MRTS03 Cl 23.2",,,,
"checkpoint",,"Strip filter drains shall be a suitable proprietary product, compromising a plastic core of thickness not less than 40mm, designed to allow the drainage of water along the drain and encased by a non-woven geotextile which complies with MRTS27 Geotextiles.",,,,
"note","1c0b80c4-f37d-5f8d-9f7c-1027259aff46","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","e8e82090-0197-53c0-a9f3-70a058d152cb","Check Item - Check Item",,,,
"note","80cd21de-2b31-540a-b806-4cc7d1576e9d","Reference - MRTS03 Cl 23.2",,,,
"checkpoint",,"The plastic core shall permit the passage of high water flows, and shall have a crush strength not less than 200kPa",,,,
"note","1c21c023-f4ea-5fe2-bd9c-8d375dfe29d8","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","5b0ea90d-579a-5e5e-899c-04b739d3baab","Check Item - Check Item",,,,
"note","885fb8f4-24d3-5236-8935-8bfe4719d060","Reference - MRTS03 Cl 23.2",,,,
"checkpoint",,"Drainage pipes, fittings, and joining materials/procedures shall comply with the relevant requirements as specified.",,,,
"note","03946b28-b98d-5394-9f51-83b03ab89aa8","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","12380d22-239f-537e-9a51-1704981d7e89","Check Item - Check Item",,,,
"note","36e21049-c346-5c43-9178-6d71d047941c","Reference - MRTS03 Cl 23.2",,,,
"checkpoint",,"Concrete, where required, shall be grade N20/20 in accordance with clause 6.1",,,,
"note","44d76908-043f-54ad-b0b5-a34a03eaab2d","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","6e4ffe53-96aa-5c4e-b667-77071628f604","Check Item - Check Item",,,,
"note","06128ca1-5047-54aa-aab1-f7279b462b82","Reference - MRTS03 Cl 23.2",,,,
"checkpoint",,"Materials shall not be exposed to heat or direct sunlight or stored directly on the ground.",,,,
"note","c1e19313-0cce-514e-8082-1a401f99e344","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","39472d00-3f24-55bd-81f6-caa84f2d17f0","Check Item - Check Item",,,,
"note","de408d6f-6c0c-57a9-aebe-71e151f06d0a","Reference - MRTS03 Cl 23.3",,,,
"checkpoint",,"Sheet/Strip filter drains shall be constructed in the locations and in accordance with the drawings and manufacturer's recommendations.",,,,
"note","b216d639-4b64-5b3a-86a5-7471cd6fb409","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","2adcdbc4-814f-5eca-bf13-3133a7b67eb4","Check Item - Check Item",,,,
"note","3f127b21-b6f7-59f9-8891-94913efbb324","Reference - MRTS03 Cl 23.4",,,,
"checkpoint",,"Where sheet filter drains are used against structures employing weepholes, the core of the drain shall have cutouts of a size and spacing recommended by the manufacturer.",,,,
"note","0f559686-a6fd-54ee-b761-29498a32136b","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","e750a659-5dee-567c-a716-6441b1ee8e6c","Check Item - Check Item",,,,
"note","dbf3009a-bb12-582f-96ed-dcfe27434d6f","Reference - MRTS03 Cl 23.4",,,,
"checkpoint",,"Collector pipes shall be constructed to the shapes specified in the drawings and jointed in accordance with the manufacturer's recommendations.",,,,
"note","dfbadf15-890d-52c2-878d-7ce50dfb2584","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","aa03eacf-51cd-5312-ad42-b179af54f640","Check Item - Check Item",,,,
"note","2f4aea0d-faf8-5d22-9391-01505ac2ccdf","Reference - MRTS03 Cl 23.4",,,,
"checkpoint",,"Filling around collection pipes shall be general backfill in accordance with Clause 20 of MRTS04. Fill material shall be compacted to a relative compaction not less than 97%.",,,,
"note","93fc46fc-07e5-5ea9-bd78-75203b8869d9","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","e79335cf-9a18-54d3-898a-11a30c99e142","Check Item - Check Item",,,,
"note","6f0daeac-4604-59dc-8e6f-b6dc40ca2bfe","Reference - MRTS03 Cl 23.4",,,,
"checkpoint",,"Concrete outlets, concrete surrounds, galvanised chicken-wire cones and pest-proof flaps shall be provided in accordance with Standard Drawing 1116.",,,,
"note","b4526929-0696-5be3-9860-28f925e12ff0","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","dbbf33db-5409-5d11-b74d-a62005854214","Check Item - Check Item",,,,
"note","cc3d90da-4e8f-5f20-8400-0d4a04c6fe81","Reference - MRTS03 Cl 23.4",,,,
"checkpoint",,"Final Verification",,,,
"note","64249e76-c71c-5f4e-bb57-eaec73d16336","Project Manager Verify that the Above has been Constructed according to Specification",,,,
"textbox","60649bc0-8f0b-5c75-9d50-9c9139d092de","Print Name:",,,,
"date","afd48734-ff14-52f2-bd4e-79e15446091d","Date:",,,,
"note","a4b64119-b554-565a-a8fb-303350c54c25","Client Verify that the Above has been Constructed according to Specification",,,,
"textbox","0790801b-6fea-5102-be30-c236b5e42983","Print Name:",,,,
"date","a82e0241-def5-508b-877a-04bc9afcf05b","Date:",,,,
"signoff",,"Signature",,,,

"checklist",,"03.05 - Supply and Installation of Precast Box Culverts","itp","03.05 - Supply and Installation of Precast Box Culverts",0,"d8a29db0-0dd5-4479-9c0b-ecfec7c93802"
"section",,"Details",,,,
"checkpoint",,"Contractor shall set out installation as shown on the drawings. The Administrator will determine the design appropriateness of the set out with regard to the actual site conditions.",,,,
"note","302270cc-f1bd-594f-806a-c956939e584b","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","5882dd5a-d533-576f-9cc1-6c5d46b5e63e","Check Item - Hold Point 1",,,,
"note","e7acdec9-5fe7-5e70-a9a0-70eb4c46c68e","Reference - MRTS01 Cl. 8",,,,
"signoff",,"HOLD POINT",,,,
"checkpoint",,"Concrete Pipe culvert components comply with MRTS25/26, Box Culverts Comply with MRTS24",,,,
"note","87547852-0f52-57db-b359-a717d458bcf9","Acceptance Criteria and Frequency (Project Specific) - Manufacture and Test Certificates",,,,
"note","02af03a9-e65d-5cfc-8a44-dd4bf8231373","Check Item - Check Item",,,,
"note","9ddc4543-4ace-5de1-9e0b-378b77fa613f","Reference - MRTS03 Cl10.2, MRTS25, MRTS26, MRTS24",,,,
"checkpoint",,"Component size, wall thickness and class is as specified in the drawings",,,,
"note","c38cb170-b005-527e-af1f-f77efafd54f1","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","7139e858-f14c-5b68-ad0d-c4b677f3a9fc","Check Item - Check Item",,,,
"note","3f743402-b90c-5688-a354-deb56f5810a7","Reference - MRTS03 Cl11.2",,,,
"checkpoint",,"Procedure for excavation, installation and backfill submitted 14 days prior to works.",,,,
"note","436b2aa2-d5d8-5897-adae-f335a979c11e","Acceptance Criteria and Frequency (Project Specific) - Written",,,,
"note","a0177c5e-6a61-5777-94a1-716757f7a2ee","Check Item - Milestone",,,,
"note","28d6ea53-8096-5067-a532-ee62806e6678","Reference - MRTS03 Cl11.3.1",,,,
"checkpoint",,"Culvert Construction Procedures accepted prior to commencement of Installation",,,,
"note","2c472caa-618c-5aa8-a062-d11a611fb88f","Acceptance Criteria and Frequency (Project Specific) - Written",,,,
"note","d7a0065c-e7e4-5f89-acde-511bc6208f1a","Check Item - Hold Point 2",,,,
"note","1b98e760-155a-5660-b549-b771ad12904c","Reference - MRTS03 Cl11.3.1",,,,
"signoff",,"HOLD POINT",,,,
"checkpoint",,"Components installed in the locations and in accordance with the details as shown on the drawings",,,,
"note","daf23f25-4039-54be-baa4-9a21ab5b3ca3","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","ca210cfe-4267-56b1-9d95-1eff8db13e36","Check Item - Check Item",,,,
"note","7b5c2220-57da-5330-8f0c-5aa81bfad14c","Reference - MRTS03 Cl11.3.1",,,,
"checkpoint",,"Excavations completed as per MRTS04",,,,
"note","295ce655-4732-5afb-99dc-571a7b963c30","Acceptance Criteria and Frequency (Project Specific) - Visual, MRTS04 ITP",,,,
"note","899eb13f-b6e6-5324-9a26-b27bbb28226b","Check Item - Check Item",,,,
"note","4e55d192-eff9-5361-aa38-df10bdefe954","Reference - MRTS03 Cl12.3.1",,,,
"checkpoint",,"Where material on or against which culvert bases are to be constructed is other than rock, the material is compacted as per bottom of excavations in accordance with MRTS04 General Earthworks.",,,,
"note","042a4bf8-38f9-5188-99a6-02b1dc095234","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","f1f5270e-b36e-5568-971e-ba3e76bf3fda","Check Item - Check Item",,,,
"note","c7c3848f-7e1e-55ff-ba0f-2c4382bc4785","Reference - MRTS03 Cl14.3.1",,,,
"checkpoint",,"Cast in-situ concrete bases, footings, infill floors and box culverts constructed without a foundation bedding unless specified otherwise in the drawings",,,,
"note","13b5cac0-4c3c-59b8-9ca3-28c2f3d5371e","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","a31eb3cd-344d-5ef0-9b6b-c4447c0c085a","Check Item - Check Item",,,,
"note","64747b48-0a5e-543b-9c48-316d0d56e322","Reference - MRTS03 Cl14.3.1",,,,
"checkpoint",,"Construction of bases, footings, infill floors and box culverts include the construction of nibs and integral cut-off walls",,,,
"note","f8964375-f04d-554a-8425-b57a13fab2e6","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","767aff34-b643-5aa6-b396-3d477024ea26","Check Item - Check Item",,,,
"note","3a8cae43-3fe6-507a-be87-f0ef02ece222","Reference - MRTS03 Cl14.3.1",,,,
"checkpoint",,"Components are assembled as per manufaturers specifications",,,,
"note","4707bdca-b11c-5723-a1c2-ff37d4a1d935","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","2e4d8adb-6f30-54fd-a788-7f13b222c8db","Check Item - Check Item",,,,
"note","fff4747a-c632-52ec-8950-d225389df28a","Reference - MRTS03 Cl11.3.3",,,,
"checkpoint",,"If Possible, Contruction commenced at outlet, Ends of components free from foreign matter",,,,
"note","1b5120a5-1e38-5306-912f-7a54018e8f3f","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","56db9dfb-1036-5cb6-87b0-1345b81b5071","Check Item - Check Item",,,,
"note","9b1b794d-66b4-536b-bf37-831a761918fe","Reference - MRTS03 Cl11.3.4",,,,
"checkpoint",,"Box culverts installed in accordance with Standard Drawings 1250 and 1260 or project drawings.",,,,
"note","c506fbd3-db4d-5ed6-a990-446caa796885","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","70a76c8a-90ff-5ee8-916f-76e808a8651c","Check Item - Check Item",,,,
"note","09f93c08-6c14-5acc-af98-b7aab35b7d56","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"Holding down anchors installed to retain the units, where specified, as per the details on STD DWG 1250 and 1260.",,,,
"note","2cd406e9-f1cb-54c6-b9e3-5f5508813b80","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","3b6a4af4-aebb-56e2-9ef3-e081ddf9af13","Check Item - Check Item",,,,
"note","caa49183-bafb-5860-8890-66cd00a9de38","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"Where spanning slabs are installed, locating dowels installed in the tops of the units and the spanning slabs seated on continuous cement mortar pads on the adjacent unit.",,,,
"note","b43e8bd0-ff6f-5cd3-b044-900a605a7de7","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","5d700914-c236-54c8-b0ff-5ba71bce4d63","Check Item - Check Item",,,,
"note","938b18e4-004f-5314-ab84-7055e76b1723","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"In multiple cell culverts, the gaps between the lines of installed cells shall be a minimum of 40mm wide and filled with 1:10 leanmix with max 10mm aggregate.",,,,
"note","6d19aa28-a348-5f75-85ef-ee078e5d304b","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","8ba97083-c7f6-5dfa-87a1-ba570d294fcd","Check Item - Check Item",,,,
"note","677feac6-652f-564b-b1d4-d0f6a8e1008d","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"Where spanning slabs are installed, the space between the slabs is filled with lean mix concrete.",,,,
"note","e14a08f8-34c0-5d87-b4e5-b6123aabf94c","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","da983322-4c82-5e3f-8f45-e795ffb21c04","Check Item - Check Item",,,,
"note","ed0ceb3f-e502-5095-abbc-4b72f5cfd0f9","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"Lean mix backfill cured for 24 hours before any other backfill material is placed over the culvert.",,,,
"note","88974e6f-bc81-57d1-b88e-ea891878b065","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","5a7568ef-5a5f-5e87-bcd9-3dcc9c1394db","Check Item - Check Item",,,,
"note","e59aa115-2269-5872-b1d3-4b8e9495029e","Reference - MRTS03 Cl11.3.6",,,,
"checkpoint",,"Backfilling of culverts shall be carried out in accordance with Clauses 15 and 20 of MRTS04",,,,
"note","8dfb762c-ccb1-52fa-b1dd-30c7805b67ac","Acceptance Criteria and Frequency (Project Specific) - Visual, MRTS04 ITP",,,,
"note","21564789-d1dc-51aa-b5a9-d805d3830c4c","Check Item - Check Item",,,,
"note","076c91c0-6db9-51dc-823f-ad5d36835e59","Reference - MRTS03 Cl. 11.3.10",,,,
"checkpoint",,"Backfilling of culverts shall not commence until all the conformance and As Constructed Survey requirements have been met.",,,,
"note","98f017ad-fded-58da-824e-416bf7a7a18c","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","029db868-be16-5f25-be45-2f405fde5826","Check Item - Hold Point 4",,,,
"note","aad86d91-5fba-56aa-8a0a-7d5e05b8dab8","Reference - MRTS03 Cl. 11.3.10",,,,
"signoff",,"HOLD POINT",,,,
"checkpoint",,"Survey Requirements: All points (inlets and outlets) shown on the drawings.",,,,
"note","5ee08173-eb60-56cb-87da-ca6aef5a3ef5","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","748b3450-5c0a-5651-a426-091a80643ed3","Check Item - Check Item",,,,
"note","55d64058-9a69-52cd-b40d-2799920a1268","Reference - MRTS03.1 Cl. 1",,,,
"checkpoint",,"Final Verification",,,,
"note","bfcb299a-ff11-5f18-8b78-93e93ccd5522","Project Manager Verify that the Above has been Constructed according to Specification",,,,
"textbox","a43661cc-dbc2-520f-9fc4-cec462e15c09","Print Name:",,,,
"date","87b3d257-744c-5fa8-a586-40b9d1a27e20","Date:",,,,
"note","c20b3801-d69d-568b-96fc-2fe5de6c4f8e","Client Verify that the Above has been Constructed according to Specification",,,,
"textbox","7349051d-1c34-5619-85a7-57b1c9c5e9e8","Print Name:",,,,
"date","8f37c291-e6bd-5ff1-a573-4486dabbfd5e","Date:",,,,
"signoff",,"Signature",,,,

"checklist",,"03.41 - Rock Protection","itp","03.41 - Rock Protection",0,"e4ec68b2-9b65-4a32-9d30-ca668f8e5e58"
"section",,"Details",,,,
"checkpoint",,"Rock complies with size requirements specified on drawings, otherwise shall be not less than 150mm and not greater than 500mm. Rock shall be well graded with not less than 50% larger than a size twice the minimum specified",,,,
"note","dabbef2d-e7f5-51d8-a076-32517f8ec6f9","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","143961b3-28bf-5dcf-9297-f7bc9c22571c","Check Item - Check Item",,,,
"note","0c5f1b7f-e721-5c64-96f6-348140021fe4","Reference - MRTS03 Cl. 35.2",,,,
"checkpoint",,"Rock shall be clean, hard, dense and durable igneous or metamorphic rocks. It shall be resistant to weathering, free from overburden, spoil, shale and organic matter.",,,,
"note","8eba3246-6227-5e3e-ac88-896b24877d5e","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","66081353-0646-5223-baf3-0e8d8e17c5d6","Check Item - Check Item",,,,
"note","069b72c5-8c70-5e1c-82d3-d853a2f95c60","Reference - MRTS03 Cl. 35.2",,,,
"checkpoint",,"Rock Protection constructed in the locations and in accordance with the drawings",,,,
"note","9aef47f3-08a4-5a7d-a6fd-7e842ea243ed","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","7945f1c0-a5e7-58d2-b8af-91596cf3f408","Check Item - Check Item",,,,
"note","824bbcb3-146f-5be2-b33d-e3aeab69872f","Reference - MRTS03 Cl. 35.3",,,,
"checkpoint",,"Rock Protection is uniform in appearance and does not have noticeable veritical or horizontal irregularities",,,,
"note","a9a89661-628c-5d44-a6e4-45eaaae95e29","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","2660bde0-2756-514e-ac90-9b8ba1e5cf86","Check Item - Check Item",,,,
"note","557fe4b9-7004-5101-9c6f-906b775a131e","Reference - MRTS03 Cl. 35.3",,,,
"checkpoint",,"Rock material shall be placed such that larger rocks are uniformly distributed throughout the rockwork layer with smaller rocks filling the voids.",,,,
"note","63fd7481-ced3-5458-aca6-f0c52151c10c","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","50893025-8651-5029-9e14-0d7806349450","Check Item - Check Item",,,,
"note","384c5751-0892-5c6c-87fd-858ef1a9cbec","Reference - MRTS03 Cl. 35.3",,,,
"checkpoint",,"Where constructed on an embankment, rock protection is constructed concurrent with the embankment with no more than 1m vertical height of open embankment above the completed rock protection",,,,
"note","078111e5-8102-5611-bc1e-8efa5cbf94e0","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","c1e056fa-bf9b-5a45-a913-cb49d4993cd2","Check Item - Check Item",,,,
"note","61582bb0-4e41-5d48-a1ea-128df168ebc9","Reference - MRTS03 Cl. 35.3",,,,
"checkpoint",,"Cement mortar shall consist of one part Type GP cement to three parts fine sand. Materials shall coply with MRTS70",,,,
"note","dfb7ca6d-f9c2-522f-8d6d-19536e2d1afb","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","11e2262c-09e4-531e-9f1d-d3c3b1dc1bf6","Check Item - Check Item",,,,
"note","7a195aef-69dd-53e9-97ec-918d84d48c24","Reference - MRTS03 Cl. 35.3",,,,
"checkpoint",,"Final Verification",,,,
"note","0513a163-2da2-54be-ae4a-de7e3222ea22","Project Manager Verify that the Above has been Constructed according to Specification",,,,
"textbox","8afbd0ce-37b0-597a-b7b5-780aa939df56","Print Name:",,,,
"date","fd656446-258f-5ba2-ab60-9466ca662ac4","Date:",,,,
"note","d723769d-aa05-5fdd-b38b-bf02d0d890ae","Client Verify that the Above has been Constructed according to Specification",,,,
"textbox","6bee60f6-18b9-5b76-ae23-edc203f3a62c","Print Name:",,,,
"date","5a7824a5-a43d-5df9-8040-66e01eb469d5","Date:",,,,
"signoff",,"Signature",,,,

"checklist",,"03.03 - Culvert Component/End Structure Insitu Cast","itp","03.03 - Culvert Component/End Structure Insitu Cast",0,"f3b8df10-43d7-4259-90f3-13e8abb83aaf"
"section",,"Details",,,,
"checkpoint",,"Concrete Conforms with Cl 6.1 (MRTS 70), Concrete Mortar conforms to Cl6.2, Steel Reinforcing conforms to MRTS71, Rock Masonry conforms to Cl33, Grouted Rock Pitching complies with Cl 34, Steel Wire Matresses comply with Cl 37",,,,
"note","fdc264d4-4dd7-522b-a9a6-ac860ad288a7","Acceptance Criteria and Frequency (Project Specific) - Visual, MRTS70 ITP",,,,
"note","d9892b4f-be4d-5609-aa6a-525bb2a38843","Check Item - Check Item",,,,
"note","b7c0cef4-8ec7-5d96-ba00-2d68a1be7ea5","Reference - MRTS03 Cl 14.2, Cl 15.2, Cl16.2",,,,
"checkpoint",,"Cast-in-situ end structures such as headwalls, wingwalls, aprons and kerbs to culverts constructed in the locations specified on the project drawings and comply with standard drawings 1304, 1305 for pipe culverts and 1240, 1250 & 1260 for box culverts as applicable",,,,
"note","b20fade4-1e46-5de6-8811-638203778710","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","a8e3a2a9-893e-50de-b28f-c6cbd94b4358","Check Item - Check Item",,,,
"note","619ffd61-2d79-5047-b3f5-5161cf6f47f2","Reference - MRTS03 Cl 15.3",,,,
"checkpoint",,"Where material on or against which culvert bases are to be constructed is other than rock, the material is compacted as per bottom of excavations in accordance with MRTS04 General Earthworks.",,,,
"note","e1949ab2-fed2-5d56-bce5-f1a86ca072ec","Acceptance Criteria and Frequency (Project Specific) - Visual, ITP",,,,
"note","6ca35884-402a-509f-8a3e-0ed957ab3fd4","Check Item - Check Item",,,,
"note","dad98307-375c-5158-9d6e-e3157f14a304","Reference - MRTS03 Cl 15.3",,,,
"checkpoint",,"Endwalls, wingwalls and concrete aprons constructed without a foundation bedding unless specified otherwise in the drawings.",,,,
"note","4edd7ed8-760f-552f-9531-df214aa719ee","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","366c0ea0-082b-5b8c-9420-cad165b8c091","Check Item - Check Item",,,,
"note","7b4b54e4-f7a7-5020-997e-d4d93864a676","Reference - MRTS03 Cl 15.3",,,,
"checkpoint",,"Endwalls and wingwalls seperated with an expansion gap unless otherwise specified on the drawings.",,,,
"note","af2a7639-05e8-5983-bc9e-74ed640974e1","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","0068ff1d-acc0-5876-ba42-fd960472630d","Check Item - Check Item",,,,
"note","1f6eaa16-db28-58a9-a4ef-beb5f8b422df","Reference - MRTS03 Cl 15.3",,,,
"checkpoint",,"Construction of culvert base, walls or endwalls shall include the construction of integral nib or cutoff walls where relevant",,,,
"note","0e53747d-30ca-5300-83d1-68843d74697a","Acceptance Criteria and Frequency (Project Specific) - Visual",,,,
"note","dd0099f4-8e7d-5196-855b-731d2fa88909","Check Item - Check Item",,,,
"note","07278121-9025-5a7a-ac2d-68dcd9586892","Reference - MRTS03 Cl 17.3, Cl 18.3",,,,
"checkpoint",,"Final Verification",,,,
"note","95ddb6a9-b8bb-5371-b839-7078f735fe7c","Project Manager Verify that the Above has been Constructed according to Specification",,,,
"textbox","746781f1-ab2d-57d5-8a92-1bb0f664feca","Print Name:",,,,
"date","1e1f5f74-f68c-52c2-8637-df7276bedaa3","Date:",,,,
"note","bd65d252-4678-5da6-a18f-ca6cb2a7aec9","Client Verify that the Above has been Constructed according to Specification",,,,
"textbox","61cc2711-5b50-554e-8e35-16b80c97a3e2","Print Name:",,,,
"date","7465ab3f-d62d-5773-a65e-7485de3440ea","Date:",,,,
"signoff",,"Signature",,,,

"checklist-flat","93d3506a-a15e-4039-8a9e-c44cf8b60cb8","","","",1,"96a2ab11de59cd971925dad4b88213d3a0182dc951cafa8db62df00cbeb7ff97"
"checkpoint-no-value","b2dceae1-6f3c-431f-831e-6b41e00eeeff","Received Instruction",,,,
"textbox","e4f2777a-7f04-50de-9745-2958c8a5f7c0","Reference/SI Number",,,,
"date","65b6d5f6-7f80-577f-bcf6-70ffa15492b8","Date Instructed",,,,
"textbox","9f6df03a-9879-5224-900b-760dab7f436a","Client",,,,
"textbox","23c0b2aa-79e1-54c5-95fa-1603cc37dd53","Scope of work",,,,
"textbox","2bf62a9a-13fa-5a6f-9829-91da02b98aea","Agreed value",,,,
"signoff","899bcdee-7434-47b3-89d9-9543876b8cb1","Approval",,,,
"checkpoint","05a186f2-1bb1-49b6-b698-a0075cec0e13","Job Complete",,,,
"date","ed6455d7-5e8a-52bf-8b9e-11a3372735e5","Date Complete",,,,
"textbox","22759515-1c8e-5c8a-bdf8-fc349711cb11","Details of work",,,,
"labour-materials","40537615-018e-59a6-9c8d-62638c7abeba","Labour and Materials",,,,
"signoff","a1f6db10-ec9b-4e21-99e3-ce665914bbd2","Attach Signature",,,,
"checkpoint-no-value","54448d7b-622a-4c5a-9284-0dd6f6064094","Values",,,,
"number","8bc11931-2076-562b-8733-9481cc5af9c0","Labour value",,,,
"number","91d0d905-5143-55a8-b499-3bb811a6bc68","Materials value",,,,
"textbox","0162cfe6-2eb5-5a66-9d0b-672250d2e67a","Other items",,,,
"number","87cc2e94-2852-5e3f-8f1b-d8b46bb36442","Total value",,,,

