,,"Region C - Door 17",,"door 17","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Door 18",,"door 18","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Door 19 ED.148",,"pre-wire","site qa","level 0","region c","common areas","door 19 ed.148"
,,"Region C - Door 20 FD.155",,"door 20 fd.155","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Door 21 ID.135",,"pre-wire","site qa","level 0","region c","common areas","door 21 id.135"
,,"Region C - Door 22",,"pre-wire","site qa","door 22","level 0","region c","common areas"
,,"Region C - Door 23 EW.174.1",,"pre-wire","site qa","level 0","region c","common areas","door 23 ew.174.1"
,,"Region C - Door 24",,"pre-wire","site qa","level 0","region c","common areas","door 24"
,,"Region C - Camera 9",,"pre-wire","site qa","camera 9","level 0","region c","common areas"
,,"Region C - Camera 2",,"camera 2","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Camera 4",,"pre-wire","site qa","level 0","camera 4","region c","common areas"
,,"Region C - Camera 5",,"pre-wire","site qa","level 0","region c","common areas","camera 5"
,,"Region C - Camera 6",,"pre-wire","site qa","level 0","region c","common areas","camera 6"
,,"Region C - Camera 7",,"camera 7","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Camera 8",,"camera 8","pre-wire","site qa","level 0","region c","common areas"
,,"Region C - Camera 18",,"pre-wire","site qa","level 0","region c","common areas","camera 18"
,,"Level 1","grouping","level 1"
,,"Region A - CS 103",,"pre-wire","site qa","caresuites","level 1","region a","cs 103"
,,"Region A - CS 104",,"pre-wire","site qa","caresuites","level 1","cs 104","region a"
,,"Region A - CS 105",,"pre-wire","site qa","caresuites","level 1","cs 105","region a"
,,"Region A - CS 106",,"pre-wire","site qa","caresuites","cs 106","level 1","region a"
,,"Region A - CS 107",,"pre-wire","site qa","caresuites","cs 107","level 1","region a"
,,"Region A - CS 108",,"cs 108","pre-wire","site qa","caresuites","level 1","region a"
,,"Region A - CS 109",,"cs 109","pre-wire","site qa","caresuites","level 1","region a"
,,"Region A - CS 110",,"pre-wire","site qa","caresuites","cs 110","level 1","region a"
,,"Region A - CS 111",,"cs 111","pre-wire","site qa","caresuites","level 1","region a"
,,"Region A - CS 112",,"cs 112","pre-wire","site qa","caresuites","level 1","region a"
,,"Region A - CS 113",,"cs 113","pre-wire","site qa","caresuites","level 1","region a"
,,"Region A - CS 114",,"pre-wire","site qa","caresuites","level 1","region a","cs 114"
,,"Region A - CS 115",,"pre-wire","site qa","caresuites","level 1","cs 115","region a"
,,"Region A - CS 116",,"pre-wire","site qa","caresuites","level 1","cs 116","region a"
,,"Region A - Corridor",,"corridor","pre-wire","site qa","level 1","common areas","region a"
,,"Region A - Stairwell 241",,"pre-wire","site qa","level 1","common areas","region a","stairwell 241"
,,"Region A - Stairwell 242",,"pre-wire","site qa","level 1","common areas","stairwell 242","region a"
,,"Region A - Corridor 253",,"pre-wire","site qa","level 1","common areas","corridor 253","region a"
,,"Region A - Triage 265",,"pre-wire","site qa","level 1","common areas","region a","triage 265"
,,"Region A - Meeting Room",,"pre-wire","site qa","level 1","common areas","meeting room","region a"
,,"Region A - Stairwell 292",,"pre-wire","site qa","stairwell 292","level 1","common areas","region a"
,,"Region A - RN Office 297, 296",,"pre-wire","site qa","rn office 297, 296","level 1","common areas","region a"
,,"Region A - Slice Room 298",,"slice room 298","pre-wire","site qa","level 1","common areas","region a"
,,"Region A - Camera 26",,"pre-wire","site qa","camera 26","level 1","common areas","region a"
,,"Region A - Door 29",,"door 29","pre-wire","site qa","level 1","common areas","region a"
,,"Region A - Door 27",,"pre-wire","site qa","level 1","common areas","door 27","region a"
,,"Region A - Door 26",,"pre-wire","site qa","level 1","common areas","region a","door 26"
,,"Region A - Door 25",,"pre-wire","site qa","door 25","level 1","common areas","region a"
,,"Region A - Camera 25",,"camera 25","pre-wire","site qa","level 1","common areas","region a"
,,"Region A - Door 28",,"door 28","pre-wire","site qa","level 1","common areas","region a"
,,"Region A - Door 30",,"pre-wire","site qa","level 1","common areas","door 30","region a"
,,"Region B - CS 117",,"pre-wire","site qa","caresuites","region b","cs 117","level 1"
,,"Region B - CS 118",,"pre-wire","site qa","caresuites","cs 118","region b","level 1"
,,"Region B - CS 119",,"cs 119","pre-wire","site qa","caresuites","region b","level 1"
,,"Region B - CS 135",,"cs 135","pre-wire","site qa","caresuites","region b","level 1"
,,"Region B - CS 136",,"pre-wire","site qa","caresuites","region b","level 1","cs 136"
,,"Region B - S 101",,"pre-wire","site qa","caresuites","region b","level 1","s 101"
,,"Region B - CS 102",,"cs 102","pre-wire","site qa","caresuites","region b","level 1"
,,"Region B - Office 231",,"pre-wire","site qa","region b","office 231","level 1","common areas"
,,"Region B - Dining 210",,"pre-wire","site qa","dining 210","region b","level 1","common areas"
,,"Region B - Private Dining",,"private dining","pre-wire","site qa","region b","level 1","common areas"
,,"Region B - Lounge 201",,"pre-wire","site qa","region b","level 1","common areas","lounge 201"
,,"Region B - Library 203",,"library 203","pre-wire","site qa","region b","level 1","common areas"
,,"Region B - Servery 208",,"servery 208","pre-wire","site qa","region b","level 1","common areas"
,,"Region B - Comms Room 225",,"pre-wire","site qa","region b","level 1","common areas","comms room 225"
,,"Region B - Camera",,"pre-wire","site qa","region b","camera","level 1","common areas"
,,"Region B - Camera",,"pre-wire","site qa","region b","camera","level 1","common areas"
,,"Region B - Corridor",,"corridor","pre-wire","site qa","region b","level 1","common areas"
,,"Region B - Corridor",,"corridor","pre-wire","site qa","region b","level 1","common areas"
,,"Region C - CS 120",,"pre-wire","site qa","caresuites","cs 120","level 1","region c"
,,"Region C - CS 121",,"pre-wire","site qa","caresuites","cs 121","level 1","region c"
,,"Region C - CS 122",,"cs 122","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 123",,"cs 123","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 124",,"cs 124","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 125",,"pre-wire","site qa","caresuites","level 1","region c","cs 125"
,,"Region C - CS 126",,"pre-wire","site qa","caresuites","level 1","region c","cs 126"
,,"Region C - CS 127",,"pre-wire","site qa","caresuites","level 1","region c","cs 127"
,,"Region C - CS 128",,"pre-wire","site qa","caresuites","cs 128","level 1","region c"
,,"Region C - CS 129",,"pre-wire","site qa","caresuites","cs 129","level 1","region c"
,,"Region C - CS 130",,"pre-wire","site qa","caresuites","level 1","region c","cs 130"
,,"Region C - CS 131",,"pre-wire","site qa","caresuites","cs 131","level 1","region c"
,,"Region C - CS 132",,"pre-wire","site qa","caresuites","cs 132","level 1","region c"
,,"Region C - CS 133",,"cs 133","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 134",,"cs 134","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 135",,"cs 135","pre-wire","site qa","caresuites","level 1","region c"
,,"Region C - CS 136",,"pre-wire","site qa","caresuites","level 1","region c","cs 136"
,,"Region C - Corridor",,"corridor","pre-wire","site qa","level 1","region c","common areas"
,,"Region C - Stairwell 241",,"pre-wire","site qa","level 1","region c","common areas","stairwell 241"
,,"Region C - Stairwell 242",,"pre-wire","site qa","level 1","region c","common areas","stairwell 242"
,,"Region C - Corridor 253",,"pre-wire","site qa","level 1","region c","common areas","corridor 253"
,,"Region C - Triage 265",,"pre-wire","site qa","level 1","region c","common areas","triage 265"
,,"Region C - Meeting Room",,"pre-wire","site qa","level 1","region c","common areas","meeting room"
,,"Region C - Stairwell 292",,"pre-wire","site qa","stairwell 292","level 1","region c","common areas"
,,"Region C - RN Office 297, 296",,"pre-wire","site qa","rn office 297, 296","level 1","region c","common areas"
,,"Region C - Slice Room 298",,"slice room 298","pre-wire","site qa","level 1","region c","common areas"
,,"Region C - Camera 26",,"pre-wire","site qa","camera 26","level 1","region c","common areas"
,,"Region C - Door 29",,"door 29","pre-wire","site qa","level 1","region c","common areas"
,,"Region C - Door 27",,"pre-wire","site qa","level 1","region c","common areas","door 27"
,,"Region C - Door 26",,"pre-wire","site qa","level 1","region c","common areas","door 26"
,,"Region C - Door 25",,"pre-wire","site qa","door 25","level 1","region c","common areas"
,,"Region C - Camera 25",,"camera 25","pre-wire","site qa","level 1","region c","common areas"
,,"Region C - Door 28",,"door 28","pre-wire","site qa","level 1","region c","common areas"
,,"Region C - Door 30",,"pre-wire","site qa","level 1","region c","common areas","door 30"
,,"Level 2","grouping","level 2"
,,"Region A - CS 203",,"pre-wire","site qa","caresuites","level 2","cs 203","region a"
,,"Region A - CS 204",,"pre-wire","site qa","caresuites","cs 204","level 2","region a"
,,"Region A - CS 205",,"pre-wire","site qa","caresuites","cs 205","level 2","region a"
,,"Region A - CS 206",,"pre-wire","site qa","caresuites","cs 206","level 2","region a"
,,"Region A - CS 207",,"cs 207","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 208",,"cs 208","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 209",,"cs 209","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 210",,"cs 210","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 211",,"cs 211","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 212",,"cs 212","pre-wire","site qa","caresuites","level 2","region a"
,,"Region A - CS 213",,"pre-wire","site qa","caresuites","level 2","region a","cs 213"
,,"Region A - CS 214",,"pre-wire","site qa","caresuites","level 2","cs 214","region a"
,,"Region A - CS 215",,"pre-wire","site qa","caresuites","cs 215","level 2","region a"
,,"Region A - CS 216",,"pre-wire","site qa","caresuites","cs 216","level 2","region a"
,,"Region A - Corridor",,"corridor","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Stairwell 426, 442",,"pre-wire","site qa","common areas","level 2","stairwell 426, 442","region a"
,,"Region A - Cons Room 465",,"cons room 465","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Triage Room 466",,"triage room 466","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Stairwell 492",,"pre-wire","site qa","common areas","stairwell 492","level 2","region a"
,,"Region A - RN Office 496, 497",,"rn office 496, 497","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Stairwell 292",,"pre-wire","site qa","stairwell 292","common areas","level 2","region a"
,,"Region A - RN Office 297, 296",,"pre-wire","site qa","rn office 297, 296","common areas","level 2","region a"
,,"Region A - Slice Room 498",,"pre-wire","site qa","slice room 498","common areas","level 2","region a"
,,"Region A - Camera 32",,"pre-wire","site qa","common areas","level 2","camera 32","region a"
,,"Region A - Camera 31",,"pre-wire","site qa","common areas","camera 31","level 2","region a"
,,"Region A - Door 38",,"pre-wire","site qa","common areas","level 2","door 38","region a"
,,"Region A - Door 41",,"pre-wire","site qa","common areas","level 2","door 41","region a"
,,"Region A - Door 42",,"door 42","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Door 43",,"door 43","pre-wire","site qa","common areas","level 2","region a"
,,"Region A - Door 40",,"pre-wire","site qa","common areas","level 2","region a","door 40"
,,"Region A - Door 39",,"door 39","pre-wire","site qa","common areas","level 2","region a"
,,"Region B - CS 201",,"cs 201","pre-wire","site qa","caresuites","region b","level 2"
,,"Region B - CS 202",,"pre-wire","site qa","caresuites","region b","level 2","cs 202"
,,"Region B - CS 217",,"pre-wire","site qa","caresuites","cs 217","region b","level 2"
,,"Region B - CS 218",,"cs 218","pre-wire","site qa","caresuites","region b","level 2"
,,"Region B - CS 219",,"cs 219","pre-wire","site qa","caresuites","region b","level 2"
,,"Region B - CS 235",,"pre-wire","site qa","caresuites","region b","level 2","cs 235"
,,"Region B - CS 236",,"pre-wire","site qa","caresuites","region b","level 2","cs 236"
,,"Region B - CS 127",,"pre-wire","site qa","caresuites","region b","cs 127","level 2"
,,"Region B - Corridor",,"corridor","pre-wire","site qa","region b","common areas","level 2"
,,"Region B - Lounge 401",,"pre-wire","site qa","region b","common areas","level 2","lounge 401"
,,"Region B - Activities 403",,"pre-wire","site qa","region b","activities 403","common areas","level 2"
,,"Region B - Servery 408",,"servery 408","pre-wire","site qa","region b","common areas","level 2"
,,"Region B - Dining Room 409",,"pre-wire","site qa","region b","common areas","level 2","dining room 409"
,,"Region B - Private Dining 412",,"pre-wire","site qa","region b","common areas","level 2","private dining 412"
,,"Region B - Camera 29",,"pre-wire","site qa","region b","common areas","level 2","camera 29"
,,"Region C - CS 220",,"pre-wire","site qa","caresuites","cs 220","region c","level 2"
,,"Region C - CS 221",,"cs 221","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 222",,"cs 222","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 223",,"cs 223","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 224",,"pre-wire","site qa","caresuites","region c","level 2","cs 224"
,,"Region C - CS 225",,"pre-wire","site qa","caresuites","region c","level 2","cs 225"
,,"Region C - CS 226",,"pre-wire","site qa","caresuites","region c","cs 226","level 2"
,,"Region C - CS 227",,"pre-wire","site qa","caresuites","cs 227","region c","level 2"
,,"Region C - CS 228",,"pre-wire","site qa","caresuites","cs 228","region c","level 2"
,,"Region C - CS 229",,"cs 229","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 230",,"pre-wire","site qa","caresuites","cs 230","region c","level 2"
,,"Region C - CS 231",,"pre-wire","site qa","caresuites","cs 231","region c","level 2"
,,"Region C - CS 232",,"cs 232","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 233",,"cs 233","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 234",,"cs 234","pre-wire","site qa","caresuites","region c","level 2"
,,"Region C - CS 235",,"pre-wire","site qa","caresuites","region c","level 2","cs 235"
,,"Region C - Corridor",,"corridor","pre-wire","site qa","region c","common areas","level 2"
,,"Region C - RN Office 521, 522",,"pre-wire","site qa","rn office 521, 522","region c","common areas","level 2"
,,"Region C - Electrical Room 524",,"pre-wire","site qa","electrical room 524","region c","common areas","level 2"
,,"Region C - Triage Room 523",,"pre-wire","site qa","region c","common areas","level 2","triage room 523"
,,"Region C - Triage 265",,"pre-wire","site qa","region c","common areas","level 2","triage 265"
,,"Region C - Stairwell 537",,"stairwell 537","pre-wire","site qa","region c","common areas","level 2"
,,"Region C - Sluice Room 546",,"pre-wire","site qa","region c","common areas","level 2","sluice room 546"
,,"Region C - Stairwell 572, 573",,"stairwell 572, 573","pre-wire","site qa","region c","common areas","level 2"
,,"Region C - don/doff 574",,"don/doff 574","pre-wire","site qa","region c","common areas","level 2"
,,"Region C - Camera 28",,"pre-wire","site qa","region c","common areas","camera 28","level 2"
,,"Region C - Door 29",,"door 29","pre-wire","site qa","region c","common areas","level 2"
,"Columns"
,,"Area accessible & substrate acceptable",,"area accessible & substrate acceptable"
,,"CAT Wire",,"cat wire"
,,"Cables",,"cables"
,,"Flush Boxes (Photos Attached)",,"flush boxes (photos attached)"
,,"ELV Board",,"elv board"
,,"Chorus Fibre",,"chorus fibre"
,,"Fixtures in place",,"fixtures in place"
,,"First Fix Completed",,"first fix completed"

