type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,Hot water delivery in the kitchen does not exceed 65degC,,,,,,,,
checkpoint,"All fixtures have been run, sinks plugged for water hold test, and under sink traps checked for any evidence of leaking",,,,,,,,
checkpoint,All fixtures have been tested for any evidence of water hammer,,,,,,,,
checkpoint,Wet area grated outlets are installed correctly,,,,,,,,
checkpoint,A visual inspection to ensure all traps & wastes are clear of debris,,,,,,,,
checkpoint-no-status,Kitchen,,,,,,,,
checkpoint,Final check for cross connection for all fixtures has occurred,,,,,,,,
checkpoint,All cover plates & mixer handles are securely fastened and defect free,,,,,,,,
checkpoint,Pullout mixer function has been checked and has clear,,,,,,,,
checkpoint,Water pressure has been tested and hot & cold water through all fixtures do not exceed 500kPa,,,,,,,,
checkpoint,Hot water delivery in the kitchen does not exceed 65degC,,,,,,,,
checkpoint,"All fixtures have been run, sink plugged for water hold test, and under sink trap checked for any evidence of leaking",,,,,,,,
checkpoint,All fixtures have been tested for any evidence of water hammer,,,,,,,,
checkpoint,Dishwasher has been run through a short cycle,,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Hot Water Plant,,,,,,Amenities - FINAL Commissioning - Hot Water Plant,,
section,Details,,,,,,,,
checkpoint,Hot water plant commissioning report to be uploaded here,,,,,,,,
checkpoint,Hot water plant final install photos to be uploaded here (show temperature on plant setting),,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Cold Water Pumpset,,,,,,Amenities - FINAL Commissioning - Cold Water Pumpset,,
section,Details,,,,,,,,
checkpoint,Cold water pumpset commissioning report to be uploaded here,,,,,,,,
textbox,Cold water pumpset has been commissioned to achieve a set working pressure of,,,kPa,,,,,
checkpoint,Cold Water pumpset final install photos to be uploaded here (show connection to active board),,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Sewer Pumpwell/s,,,,,,Amenities - FINAL Commissioning - Sewer Pumpwell/s,,
section,Details,,,,,,,,
checkpoint,Sewer pumpwell/s commissioning report/s to be uploaded here,,,,,,,,
checkpoint,Sewer pumpwell final install photos to be uploaded here (show connection to active board),,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Stormwater Pumpwell/s,,,,,,Amenities - FINAL Commissioning - Stormwater Pumpwell/s,,
section,Details,,,,,,,,
checkpoint,Stormwater pumpwell/s commissioning report/s to be uploaded here,,,,,,,,
checkpoint,Stormwater pumpwell final install photos to be uploaded here (show connection to active board),,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Stormwater Treatment System/Filter,,,,,,Amenities - FINAL Commissioning - Stormwater Treatment System/Filter,,
section,Details,,,,,,,,
checkpoint,Stormwater treatment system/ filter commissioning report/s to be uploaded here,,,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - GIT,,,,,,Amenities - FINAL Commissioning - GIT,,
section,Details,,,,,,,,
checkpoint,Plant & Equipment Installation checked off as below,,,,,,,,
label,Add Comments &/or Photos below as applicable,,,,,,,,
label,Installer is a Registered Plumber (VIC) with endorsements for this work,,,,,,,,
button,Installation complies with current AS/NZS-3500 (2018),"Yes,No,N/A",,,,,,,
button,Installation complies with current drawings & specifications,"Yes,No,N/A",,,,,,,
button,Installation materials were used in accordance with manufacturer requirements,"Yes,No,N/A",,,,,,,
button,Check for damage or leaks,"Yes,No,N/A",,,,,,,
button,Check plant/equipment is level & aligned correctly,"Yes,No,N/A",,,,,,,
button,Check connecting pipework levels & alignment are correct,"Yes,No,N/A",,,,,,,
button,Check control panels are accessible,"Yes,No,N/A",,,,,,,
button,Check maintenance hatches are accessible,"Yes,No,N/A",,,,,,,
button,Check access ladders are installed,"Yes,No,N/A",,,,,,,
button,Check filter cartridge containers are accessible,"Yes,No,N/A",,,,,,,
button,Check all wiring or pneumatic lines have been installed correctly,"Yes,No,N/A",,,,,,,
button,Check all fixings & anchor points are installed & torqued correctly,"Yes,No,N/A",,,,,,,
button,Check pressure relief or back-wash pipes discharge to a dedicated drain point,"Yes,No,N/A",,,,,,,
button,Check pressure/temperature gauges are visible,"Yes,No,N/A",,,,,,,
button,Check isolation & non-return valves are installed correctly & flow direction is correct,"Yes,No,N/A",,,,,,,
button,Check all vent & breather pipes are installed correctly,"Yes,No,N/A",,,,,,,
button,Check gas flues & power manifolds are installed to regulation,"Yes,No,N/A",,,,,,,
button,Check protective covering is installed & area has been left clean,"Yes,No,N/A",,,,,,,
,,,,,,,,,
checklist,FINAL Commissioning - Diversion Valve,,,,,,Amenities - FINAL Commissioning - Diversion Valve,,
section,Details,,,,,,,,
checkpoint,Diversion Valve commissioning report to be uploaded here,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
