Type,Id,Name,Values,Prompting Name,Resource Id
note,592d2188-3269-5697-a6c3-acbbf70737b1,Verification Activity: Activity - HP,,,
note,8b4c3044-7670-510a-9877-2fb346213beb,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.08.2 - Dry Pack Mortar,,,
note,bc415a1b-696b-5a55-8143-ab5c161a66d0,Acceptance / Conformance Criteria - Dry pack mortar where specified on the drawings shall be places as per the manufactures instructions.,,,
note,3497142d-f243-5a8d-9be2-ce7568b448bc,Standard / Specification - Downer,,,
note,f99c52e3-5888-5a4b-9bce-7354556879ec,Verifying Document - Pre pour,,,
note,4c63d7de-d2f6-5dcd-a6c9-650d45058db5,Frequency - Before Works,,,
note,0a914d3b-42c3-54b9-9825-3359f3ae4990,Verification Activity: Activity - R,,,
note,53ee03dd-1ade-5cad-b017-c44bc5b48127,Verification Activity: By - PE,,,
checkpoint,,3.08.3 - Reinforcement Pre Pour Inspection,,,
note,42a17dd3-d295-5d6b-b380-447c658db28e,"Acceptance / Conformance Criteria - Handling, Fabrication, Placing and Fixing shall be inspected prior to pouring concrete.",,,
note,2af99b23-dbfe-5ed0-87c8-ce749b036717,Standard / Specification - Downer,,,
note,9affa3d5-1486-542b-a9d2-ee8d51017ec7,Verifying Document - Pre pour,,,
note,3e50e346-575b-5748-b476-67754d8ebc63,Frequency - Each Pour,,,
note,0a3b6477-fa0a-57c6-9aa7-d4438541a7ae,Verification Activity: Activity - R,,,
note,2384d2d0-d928-537a-bf85-fd5f2a402d49,Verification Activity: By - PE,,,
checkpoint,,3.08.4 - Pre-Pour Inspection,,,
note,0c8f35e6-f474-5ea8-aed5-1ded1a659a16,Acceptance / Conformance Criteria - Pouring of any concrete must be inspected by the Engineer prior to further work being carried out in the area.,,,
note,070abcb2-7bf3-5d84-9c6f-33dcd92c65fb,Standard / Specification - Downer,,,
note,66acced7-8b9f-5989-9f56-a0091a8b6302,Verifying Document - Signed Pre-Pour,,,
note,7b32fc0c-01de-5596-9243-19fd69a3df18,Frequency - 48 Hours Notice Prior to Each Occurrence,,,
note,e788a677-e575-56ea-983a-c85f93bb281d,Verification Activity: Activity - HP,,,
note,43366cc7-9dd2-5ad0-9fe0-3fca307e02b1,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.08.5 - Delivery Dockets,,,
note,02b4606a-efbc-5629-abaa-968be95213fb,"Acceptance / Conformance Criteria - The delivery docket of each batch delivered certifying the mix designation, cement type, specified strength, slump, date, mixing time, water added during batching and maximum aggregate size.",,,
note,631c12cb-2d6f-508e-ad19-e9a7ce9788ae,Standard / Specification - Downer,,,
note,3b998771-c19d-5c84-8f0b-40cc49fe060a,Verifying Document - Dockets,,,
note,7fb6e36c-ba86-57a3-bf57-d0765b07e8eb,Frequency - Each Pour,,,
note,4395b7f3-7ead-58ed-82e6-d5fb8519306b,Verification Activity: Activity - R,,,
note,425eee7d-b0ef-505b-8ff7-088d243ed20b,Verification Activity: By - PE,,,
section,,3.09 Stormwater Concrete Capping (Post Pour),,,
checkpoint,,3.09.1 - Post Pour Inspection,,,
note,40c46004-a0d2-55b3-a8b8-8c3b33037ae3,"Acceptance / Conformance Criteria - Following the concrete pour, the concrete shall be inspected for Size, Shape, Features, inserts, reliefs, and Finish against the drawings.",,,
note,411daf79-3c25-57cf-ae76-78628629977e,Standard / Specification - Downer,,,
note,a3e75254-9229-55f5-9653-09df3c558c89,Verifying Document - Post Pour,,,
note,78ab019f-3d34-52c5-b593-b4913cf5aa03,Frequency - Each Pour,,,
note,fb8ec1e5-57ab-53d6-b80e-f7c853b534f4,Verification Activity: Activity - R,,,
note,ed99a297-8f95-516f-8e5f-18f02a31ff66,Verification Activity: By - PE,,,
checkpoint,,3.09.2 - Construction joints,,,
note,3eef2fc6-cb15-5b10-8ec5-92adcf30affc,Acceptance / Conformance Criteria - Construction joints shall be placed as per the drawings / agreement.,,,
note,c4fe7329-89d1-5b92-97fb-946425b4de35,Standard / Specification - Downer,,,
note,8c200ebd-8252-5998-a899-76c41ab70a2e,Verifying Document - Post Pour,,,
note,7109bee6-d043-51e5-9868-872c9082099d,Frequency - Each Pour,,,
note,bbcc0d1b-9163-541c-8742-77a41ffea878,Verification Activity: Activity - R,,,
note,0e00c0a9-2e62-57ed-90f3-3b3db0efe016,Verification Activity: By - PE,,,
checkpoint,,3.09.3 - Defective Concrete Finishes,,,
note,a826d68e-d3e9-5374-b462-7f774e9b20f6,Acceptance / Conformance Criteria - Repair of defective concrete finish other than that due to minor porosity of the surface shall be carried out only when approved by the Engineer.,,,
note,79d88ba9-d28a-5aa0-8420-589301486a67,Standard / Specification - NZS 3114,,,
note,51411ba0-df15-5afa-9058-69a514ce4bff,Verifying Document - NCR,,,
note,5178402c-3803-58ae-9609-e3477c92a417,Frequency - Prior to non Minor Repair,,,
note,0c46167d-50f4-5af7-81da-627189c701b5,Verification Activity: Activity - V,,,
note,fab78af2-0726-52ba-b6d3-5e0ca7dceb51,Verification Activity: By - SE,,,
section,,3.10 16.35 CCTV Inspections,,,
checkpoint,,3.10.1 - CCTV stormwater pipe,,,
note,9b110b3d-b14a-500b-9f70-6bfee2d47466,Acceptance / Conformance Criteria - Every stormwater pipeline 300mm and greater shall be inspected by means of CCTV camera at the completion of each pipe trench backfill and compaction and at the completion of Earthworks operations (or at a time otherwise agreed with the Engineer).,,,
note,33ba4a54-0d0b-549a-803e-2113e2b980a5,"Standard / Specification - PS 16.34, PS 16.35.1",,,
note,a10ba199-9940-51e5-bd48-fcffc08e0e56,Verifying Document - CCTV Video and Report,,,
note,e7ec6065-f0ef-5743-8684-aa5761cd04e3,"Frequency - At completion of pipes laying, backfilling but prior to final surfacing (Pavements, etc.)",,,
note,c4d739e9-d404-5135-9f86-101444ebec1c,Verification Activity: Activity - I,,,
note,6da0e0e0-2b67-5a23-be2f-a5acbdabd9f5,Verification Activity: By - PE,,,
checkpoint,,3.10.2 - Pavement Construction CCTV Review,,,
note,856f1831-3c20-5a03-ade3-5bb0c01dbeba,"Acceptance / Conformance Criteria - Prior to pavement construction, The Contractor shall submit the pipe condition inspection report to the Engineer for acceptance. The pipe condition inspection report is to be based on CCTV for all pipes upon completion of backfilling the trench.",,,
note,29ebfdb2-81c5-5080-8628-ddd2129a1380,Standard / Specification - PS 16.37,,,
note,b096192c-aecf-5fcf-9c3b-abf79330ef6c,Verifying Document - Engineers Acceptance,,,
note,227d49f2-89ee-5142-aed3-b693f5bc28e4,Frequency - Prior to pavement construction above Stormwater pipelines,,,
note,da035812-d13b-5178-b416-e457d43c05cc,Verification Activity: Activity - HP,,,
note,587f0ad7-ea70-570a-b2ad-7682d65e9ec1,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
section,,3.11 As Built Records,,,
checkpoint,,3.11.1 - Survey Requirements - Stormwater Systems - Underground:,,,
note,c597a341-c1b0-5fb6-bd9b-1b8e6bc1c3d0,"Acceptance / Conformance Criteria - The following items shall be recorded for asbuilt drawings.: Trench invert. Pipe/structure bedding and backfill compaction. Pipe/structure size, class, alignment, and level. Manhole and catchpit position, levels (lid and inverts). Outlet structures including position, levels, erosion provisions and fish passages.",,,
note,178957d6-1815-56b9-8eec-b2ed2bbe4cff,Standard / Specification - PS 16.33,,,
note,a470446c-240f-5e87-a0bc-9a7dfe0076f2,Verifying Document - Survey,,,
note,85b7f2fc-fca9-5599-954d-88a20587b9a6,Frequency - All underground Stormwater Systems,,,
note,297aa355-398b-5be0-87c3-36edee67c577,Verification Activity: Activity - I,,,
note,c1bef070-6ad4-58dc-b8ed-62f707bf1462,Verification Activity: By - SV,,,
checkpoint,,3.11.2 - Survey Requirements - Stormwater Systems – Above ground:,,,
note,54850b2d-ac5d-5b3b-8ff5-cfa01879fe43,"Acceptance / Conformance Criteria - The following items shall be recorded for asbuilt drawings: Treatment swales, wetlands, basin’s location, profile and grade. Diversion Drain location, profile, and grade. Trench excavation and invert. Line, levels and grade of kerb and channels. Rodding eye locations.",,,
note,cf027f9f-d387-570b-80d6-c9c7a1996470,Standard / Specification - PS 16.33,,,
note,ce1e0489-3673-55e7-ab1c-47486e9ecb0c,Verifying Document - Survey,,,
note,bba38cb5-4871-5fa6-829b-1af2c5118f4f,Frequency - All above ground Stormwater Systems,,,
note,4f3331d3-fc36-58e6-aefb-4483ee8174ec,Verification Activity: Activity - I,,,
note,d6f5d537-2878-5e6a-be62-f8c7ba769148,Verification Activity: By - SV,,,
,,,,,
checklist,,ITP - Underpass Construction - 103 - Rev C,itp,ITP - Underpass Construction - 103 - Rev C,edefa31c-13de-4dc3-8e73-96af6fbb071d
section,,3.03 Subsoil Drain,,,
checkpoint,,3.03.1 - Trench Grade,,,
note,,"Acceptance / Conformance Criteria - Unless otherwise specified trenches shall have: a minimum gradient of not less than 1 in 100; vertical sides from the trench bottom to a minimum of 300 mm above the top of the pipe; and a minimum depth that will ensure that, when the pipes are laid, the invert level shall be not less than one metre below finished subgrade level.",,,
note,,Standard / Specification - NZTA F/5 PS 16.11.2,,,
note,,Verifying Document - Note only,,,
note,,Frequency - Each Pipe,,,
note,,Verification Activity: Activity -,,,
note,,Verification Activity: By -,,,
checkpoint,,3.03.2 - Bedding and Installation of Drainage Pipe,,,
note,,"Acceptance / Conformance Criteria - Prior to laying the drain pipes, the Constructor shall ensure that pipes do not become contaminated with clay or soil and that pipe slots are not blocked. Any such blockages shall be removed before pipes are laid.",,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Each Pipe,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.3 - Bedding Placement,,,
note,,"Acceptance / Conformance Criteria - The filter material shall be placed, and the drain pipe installed such that the pipe is at a uniform grade and is underlain by a minimum of 50 mm and overlaid by a minimum of 150mm of filter material which completely surrounds the drain pipe. The filter material shall be placed in a manner to achieve a generally uniform dense state.",,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Each Pipe,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.4 - Pipe Orientation,,,
note,,Acceptance / Conformance Criteria - Pipes should generally be laid so that the perforations are oriented as shown in accordance with the manufacturer’s recommendations for corrugated HDPE pipes.,,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Each Pipe,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.5 - Pipe Jointing,,,
note,,"Acceptance / Conformance Criteria - The drain pipe lengths shall be joined following the manufacturer’s instructions or as approved by the Engineer, with the pipe jointing carried out to leave a smooth flush internal surface. The top ends of the pipes shall be capped.",,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Each Joint,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.6 - Pipe Installation Inspection,,,
note,,Acceptance / Conformance Criteria - The drain pipe installation shall be inspected and approved by the Engineer before placing filter material and backfill.,,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Engineers Acceptance,,,
note,,Frequency - Prior to backfilling,,,
note,,Verification Activity: Activity - HP,,,
note,,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.03.7 - Lose Debris Removal,,,
note,,"Acceptance / Conformance Criteria - Prior to placing filter material and backfill, the base and sides of the trench shall be cleaned of loose debris so far as is practical.",,,
note,,Standard / Specification - PS 16.11.3,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Prior to backfilling,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.8 - Subsoil Backfilling,,,
note,,Acceptance / Conformance Criteria - The backfill shall be filter sand as detailed in clause 2.2 of this specification. The backfill material shall be placed in layers not exceeding 150 mm loose depth and shall be positively compacted around the sides of the pipe to provide support of not less than that of the adjacent material,,,
note,,Standard / Specification - NZTA F/5 PS 16.11.2,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - Each Pipe,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
checkpoint,,3.03.9 - Overlaying,,,
note,,Acceptance / Conformance Criteria - The completed drains shall be backfilled with an overlying capping layer to prevent the ingress of surface water.,,,
note,,Standard / Specification - PS 16.11.4,,,
note,,Verifying Document - Site Records,,,
note,,Frequency - On Completed Drains,,,
note,,Verification Activity: Activity - S,,,
note,,Verification Activity: By - SE,,,
section,,4.21 Underpass Materials,,,
checkpoint,,4.21.01 - Concrete Plant,,,
note,5a825b5a-a81e-5763-a66f-a3c4ab9c07aa,Acceptance / Conformance Criteria - All plants supplying concrete to the project shall hold and maintain a current quality Certificate of Audit in accordance with NZS 3104 throughout the duration of their supply of concrete for the contract. A copy of each plant’s current Certificate of Audit shall be submitted to the Engineer prior to their initial supply of concrete.,,,
note,59574125-fa0e-51a5-b0b1-305fc8c48fc0,Standard / Specification - PS 19.7.1,,,
note,a34ecc5c-a8a9-5471-8641-078cc46e395f,Verifying Document - Audit Cert,,,
note,e3ebcf79-48e9-5d4d-a489-f797dd8e07c7,Frequency - Prior to their initial supply of concrete,,,
note,642f912f-eb4e-5693-915c-b1da3c7b0ae8,Verification Activity: Activity - HP,,,
note,1bdfbb34-22fc-5cac-badf-aa16b428f0fb,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.21.02 - Blinding Concrete,,,
note,0b9ec629-0e91-52c2-84a8-2312db9d6d4e,Acceptance / Conformance Criteria - Blinding concrete shall have a minimum 28 days compression strength of 10 MPa and comply with the requirements for Prescribed Mix concrete specified by NZS 3104.,,,
note,24c7d13e-d811-5526-a8b3-d4e5db24cb7d,"Standard / Specification - PS 19.5.1, PS 19.7.10",,,
note,acdca211-7142-57e4-9733-55a2e313315a,Verifying Document - Approved Mix Design,,,
note,95a8af9c-0114-52f3-86ad-22661cc7cb79,Frequency - Submitted to and approved by the Engineer prior to concreting,,,
note,dec02c4e-a6b1-5312-90ac-8e6590e96adc,Verification Activity: Activity - HP,,,
note,6a8ed684-f053-5001-8c22-b2d53cb2bdc7,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.21.03 - Underpass Entrances Concrete,,,
note,638f4e29-af56-5a25-8c6e-4b1ed8411883,Acceptance / Conformance Criteria - The Underpass Entrances (insitu) concrete shall be a Normal 40MPA 19mm Mix.,,,
note,1cde5f44-36f4-5146-82ae-09ac30b33502,"Standard / Specification - PS 19.6.1, PS 19.7.9",,,
note,2df2edec-93ec-504a-8c3f-aef59704321c,Verifying Document - Approved Mix Design,,,
note,1887868a-bd9b-58f2-8097-ff9c3d6e075f,Frequency - Submitted to and approved by the Engineer prior to concreting,,,
note,95be1982-df6b-5548-8fdf-1794f1272a38,Verification Activity: Activity - HP,,,
note,e2d71b85-aea0-5514-906a-894b68b85239,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.21.04 - Precast Mild steel fixings,,,
note,545e51c8-998d-5db4-ab11-ab655af9b089,"Acceptance / Conformance Criteria - All mild steel fixings including bolts, nuts, inserts, washers, cleats and brackets shall be hot dip galvanised after fabrication.",,,
note,e83dea8a-bb7d-530a-a507-1e3e935c3b15,Standard / Specification - PS 19.15.6,,,
note,386f9756-0252-5e91-961f-be0c39092910,Verifying Document - Datasheet / Mill Certs,,,
note,8e6012fe-5fa6-5645-ab36-85e2437c148b,Frequency - Prior to use,,,
note,7d7c5b81-c6d5-5666-9315-8e665aa790fe,Verification Activity: Activity - R,,,
note,40acf20c-f89c-56a7-aac9-d3aab1360982,Verification Activity: By - SE,,,
checkpoint,,4.21.05 - Precast Stainless steel,,,
note,6eabb8c3-b7cc-503f-a1bd-080fbd01b7c9,Acceptance / Conformance Criteria - Stainless steel shall be type 316 unless otherwise specified.,,,
note,b7802ea9-fffb-5d0d-8d4e-a8511c63bb5c,Standard / Specification - PS 19.15.7,,,
note,beb3303d-d6a6-5b0a-9def-894f21bd4a32,Verifying Document - Datasheet / Mill Certs,,,
note,f2e60124-0673-55b1-ac18-b95ea4948217,Frequency - Prior to use,,,
note,c4aa85c4-253f-51c8-8034-03eca82556b1,Verification Activity: Activity - R,,,
note,5c89fe7f-88fc-535f-b560-a91e60cca1d6,Verification Activity: By - SE,,,
checkpoint,,4.21.06 - Reinforcement cover spacer blocks,,,
note,25f9dead-3803-5267-b4f2-b7fc85c343fb,Acceptance / Conformance Criteria - Reinforcement cover spacer blocks shall be either Concrete spacer blocks made from concrete containing 8% Microsilica and with a specified strength at least 10MPa stronger than the surrounding concrete or Plastic spacer blocks are in general undesirable in corrosive environments but may be acceptable in specific areas.,,,
note,cc19571e-22e3-549e-9f0b-ce04fb0758b1,Standard / Specification - PS 19.7.8,,,
note,8d10cb49-39e2-5fd3-9bb5-1eac253672ec,Verifying Document - Datasheets,,,
note,b7a30e4e-2653-5f3d-a6b6-958ba21dc61a,Frequency - Prior to use,,,
note,787eaa1b-fa2d-5975-bffa-558bb9a0bcf8,Verification Activity: Activity - R,,,
note,6a6f5f82-a7d4-5363-9f7d-38835f0f052e,Verification Activity: By - SE,,,
section,,4.22 Underpass Materials – Associated Works,,,
checkpoint,,4.22.01 - uPVC Pipe,,,
note,58f48794-78c3-5ce8-99ac-d37e605b1df8,Acceptance / Conformance Criteria - Pipes and fittings shall comply with the requirements of AS/NZS 1254:2010 for uPVC pipes,,,
note,26a72867-eb08-5843-b7ad-5541570c7d65,Standard / Specification - PS 19.27,,,
note,c81c7cb5-7ccd-551d-8d39-70dd73cfc5ef,Verifying Document - Datasheets,,,
note,51204c4f-7bc5-54bc-8d6d-dca676b57ad5,Frequency - Prior to use,,,
note,559b7457-9230-5915-b77d-afb55d2d7e42,Verification Activity: Activity - R,,,
note,9b279fb8-aa65-55b4-a993-bd63b0b974c7,Verification Activity: By - SE,,,
checkpoint,,4.22.02 - Anti-Graffiti Product,,,
note,ed1a3651-466d-5660-9109-bca5d1059484,Acceptance / Conformance Criteria - Permanent (not sacrificial) anti-graffiti coatings shall be applied to the exposed faces of all concrete surfaces including wingwalls. The coatings shall have a design life of not less than 10 years. The Contractor shall submit the proposed extent of application for authorisation by the Engineer.,,,
note,548b5106-8ea7-51e6-af37-18da6cfedfd7,"Standard / Specification - PS 19.24.1, PS 19.24.2",,,
note,07d6f0fe-95e2-54a0-9809-ac754836368a,Verifying Document - Details of prequalified Product,,,
note,a7361187-0b65-5bb7-a912-e41336e4af3c,Frequency - Prior to Application,,,
note,7ef4e30e-d2c6-59d5-a9e6-a5dc54812ae4,Verification Activity: Activity - HP,,,
note,20a8db01-e966-5932-b0fb-9c6cac10ab56,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.03 - Anti-Graffiti Label,,,
note,20979e24-72ce-5988-9502-e5de0a0ba4bc,"Acceptance / Conformance Criteria - At least two weeks prior to the applicable works, the Contractor shall submit details of the label to the Engineer for authorisation.",,,
note,4aa7b91f-db86-5e38-b2f8-81f7e1636eee,Standard / Specification - PS 19.24.4,,,
note,8c1a0e9f-8abd-528b-ab36-1bfc0bd87773,Verifying Document - Label Details,,,
note,70bc2670-8e2b-530e-b3e5-f8deb658774b,Frequency - At least two weeks prior to the applicable works,,,
note,edaf5609-e538-5c3c-aded-be2080ca2cc5,Verification Activity: Activity - HP,,,
note,a7499e86-ed88-58da-b080-2f456e1734ae,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.04 - Steelwork Fabrication Notice,,,
note,43092ea8-2c44-5563-931e-f42c02583fe6,"Acceptance / Conformance Criteria - To allow for the provision of inspection and verification, the Contractor shall, in writing, notify the Engineer at least one weeks prior to commencement of the workshop fabrication work.",,,
note,1f363a02-311e-5738-8a15-1cf7065bdf85,Standard / Specification - PS 19.26.6,,,
note,c351b5ba-0384-5f39-adc7-fc55d3d54458,Verifying Document - Notice,,,
note,16aac013-c8eb-56cd-a7d3-f71078b04d7e,Frequency - At least one weeks prior to fabrication,,,
note,377d1077-20a8-5fed-98c3-1715cc9bb805,Verification Activity: Activity - HP,,,
note,7ba80646-ab1f-5b2a-8f75-339cd746a4ea,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.05 - Steelwork Shop and Erection Drawings,,,
note,22459906-5f11-50a1-9b2a-e0a0b125f719,Acceptance / Conformance Criteria - The Contract Drawings show the design intent. The Contractor shall submit shop and erection drawings to the Engineer for approval a minimum of 10 days prior to fabrication.,,,
note,7c2647c3-47c9-5832-bc71-1aecebc187a0,Standard / Specification - PS 19.26.7,,,
note,1ee22e0e-0ce2-5e61-8e05-c3c725c12d29,Verifying Document - Drawings,,,
note,8f2978f9-3860-5bf1-9aa9-1f7491f46758,Frequency - 10 days prior to fabrication,,,
note,d5a93200-74f8-5af4-8172-8f6c13b06f66,Verification Activity: Activity - HP,,,
note,a9416b2c-8158-5279-9d18-ea2265828bf1,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.06 - Welding Plan,,,
note,a5082915-36f2-5f7f-8314-af6727f8ac67,"Acceptance / Conformance Criteria - The Welding Plans shall comply with AS/NZS 5131, Section 7.",,,
note,37f48751-a29d-59e5-a9c1-ad99b7e317e5,Standard / Specification - PS 19.26.8,,,
note,23ab5077-2f96-5fb2-8d08-94490f3bfa29,Verifying Document - Welding Plan,,,
note,a3a806e8-7c84-573a-ac02-17e10e8b7d47,Frequency - Prior to Welding,,,
note,a4d1b7d6-de9d-5cf1-8c2e-a2152d4ae192,Verification Activity: Activity - R,,,
note,062deea6-8de8-5057-b659-d02686b4f1bc,Verification Activity: By - SE,,,
checkpoint,,4.22.07 - Welder Qualiications,,,
note,9b4968fd-9a57-5f47-8626-f79f5e0ce522,"Acceptance / Conformance Criteria - Welder Qualiications shall comply with AS/NZS 5131, Section 7.",,,
note,7a3928dc-716a-58c1-ad8a-b895867f1b4e,Standard / Specification - PS 19.26.8,,,
note,975a9e08-049c-52ba-a981-b58ada2f14f4,Verifying Document - Qualifications,,,
note,38929fc8-b89c-588f-983c-eb85b668d8d2,Frequency - Prior to Welding,,,
note,ef241d45-3c38-5108-b0a7-3a963d00f521,Verification Activity: Activity - R,,,
note,da6a157a-18fb-5210-b827-7d6f5aeff4f0,Verification Activity: By - SE,,,
checkpoint,,4.22.08 - Supply of Non-slip Coating,,,
note,c15ed590-5b65-5de0-a327-33e8a2dca326,Acceptance / Conformance Criteria - The top of the underpass floor slab and bottom chamfers will have Sikafloor 91 or Sikafloor 150.,,,
note,f8d5076e-38d6-5c4d-88dd-e45dcf58d475,Standard / Specification - PS 19.23.1,,,
note,bd257fb3-bf3e-587f-be54-35ee7f447de8,Verifying Document - Datasheet,,,
note,10c07705-8623-5fb7-a39d-172189c34fa8,Frequency - Prior to use,,,
note,12954c93-453d-5d29-9360-621fbdfee3e3,Verification Activity: Activity - R,,,
note,c1ed26ee-9aac-5119-90e8-f7a724022ffc,Verification Activity: By - SE,,,
checkpoint,,4.22.09 - Joint Sealing and Waterproofing Sealant,,,
note,b63b998c-109b-5e1e-828a-c0e645e301ed,"Acceptance / Conformance Criteria - Joints are to be sealed using a fuel resistant, multi-component polysulphide sealant designed for horizontal and vertical joints in concrete and is joint sealant pourable or gunning grade as appropriate.",,,
note,f2084351-8dfc-5b2f-9ce1-ff488c39e696,"Standard / Specification - PS 19.22.1, PS 19.22.7",,,
note,2e96da32-cafb-59d2-9834-d23e547b9602,Verifying Document - Datasheet,,,
note,6000cc61-582a-5db4-9bb0-307a99a797ce,Frequency - Prior to use,,,
note,76d6171b-0cac-5867-a60f-17b20c07cc8a,Verification Activity: Activity - R,,,
note,719b027f-c463-53b7-9b39-a1bd699b6258,Verification Activity: By - SE,,,
checkpoint,,4.22.10 - Debonding tape / Backing Rod,,,
note,c8e61dee-3614-5fc5-981d-25549fb79c4a,"Acceptance / Conformance Criteria - A polyethylene bond breaker tape, or a closed cell, polyethylene backing rod shall be used in movement joints unless joint sealant is natureally bond breaking.",,,
note,c39ce643-08a6-53b9-9edb-d4f9a39bb454,Standard / Specification - PS 19.22.3,,,
note,3c9c9ddb-f577-51cd-b28f-4b082f18aac6,Verifying Document - Datasheet,,,
note,21d29b28-202b-5c2c-abd4-b717485fbb57,Frequency - Prior to use,,,
note,f745acf0-69fc-5171-85ca-442c0ad09852,Verification Activity: Activity - R,,,
note,e5abab30-2e8f-574a-878f-8118d07046b2,Verification Activity: By - SE,,,
checkpoint,,4.22.11 - Compressible filler board,,,
note,7d64cda1-ea26-59c2-b7f1-03c2b217dca6,Acceptance / Conformance Criteria - Details of the Compressible filler board proposed to be used shall submitted to the Engineer for acceptance at least 1 week prior to installation.,,,
note,6f41f44d-a3dc-5d56-b29b-c40534b6f4d6,Standard / Specification - PS 19.22.6,,,
note,9416ce14-15b7-5cd2-b6c6-19ffd2f0451d,Verifying Document - Datasheet,,,
note,7d6be9ac-2323-54b0-a2e0-47a23a2ee968,Frequency - prior to installation.,,,
note,b6a63abf-1952-5214-81fe-03883fb7a5bb,Verification Activity: Activity - HP,,,
note,17764c61-2575-5ec5-83ce-0f632a8864cd,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.12 - Reinforcement bars,,,
note,04cc4d1a-878a-5266-9e1a-7b48ad8a3ec8,"Acceptance / Conformance Criteria - All Reinforcement bars shall be of New Zealand origin unless otherwise accepted, grade 500 ductility class E and shall be manufactured by the micro-alloy process. Quenched and tempered reinforcement shall not be permitted.",,,
note,9a3b0fca-aa79-5d28-8192-e1d5266b6d6a,Standard / Specification - PS 19.16.12,,,
note,b2c3fa86-8b48-51ac-89f8-ef2a66716b4e,Verifying Document - Mill Certs,,,
note,11f87309-812d-5039-ae7f-946e42c0d52c,Frequency - Each Item,,,
note,f38e71c6-a94b-55f3-896a-ee2600e35476,Verification Activity: Activity - R,,,
note,98ff664b-c0f2-59d6-87f8-e135a49e202e,Verification Activity: By - SE,,,
checkpoint,,4.22.14 - Reinforcement Welding Approval,,,
note,70874d40-097c-5e37-99dd-14fb4b658414,"Acceptance / Conformance Criteria - Steel reinforcement shall not be welded, except where specified on the Drawings or approved by the Engineer. In either case, welding of reinforcement shall comply with AS/NZS 1554.3.",,,
note,f6acbd9f-0dae-5b04-8986-001dbb11014f,Standard / Specification - PS 19.16.15,,,
note,f66e186a-7374-5b50-ab60-3659ae0a4718,Verifying Document - Engineers Approval,,,
note,0efc08b2-c886-5f07-b35d-601a49e23017,Frequency - Before Welding,,,
note,db825aec-1248-5a19-b18b-1a0065d0469b,Verification Activity: Activity - HP,,,
note,2a06a9cc-9c6b-5791-b925-4bc7b5156787,Verification Activity: By - ENG,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,4.22.15 - Welding TPI Inspections,,,
note,7f82326a-8edd-51d4-88c3-7bdbcdf83a64,"Acceptance / Conformance Criteria - The welding shall be inspected by the Contractor’s Third Part Inspector who shall meet the “Qualifications of Inspectors” requirements of AS/NZS 1554.3 Clause 10.2. Inspections of the welding shall be in accordance with AS/NZS 1554.3 with the following additional requirements: All welding shall undergo visual scanning. Welding shall be non-destructively tested to the extent and standards of acceptance of AS/NZS 1554.1 Appendix F, for SP welds. All welds shall be visually scanned by the steel fabricator. 30% of the welds shall undergo visual examination in accordance with Table 6.2.2 and 5% of the welds shall be subjected to radiography or ultrasonic testing in accordance with Table 6.2.1 of AS/NZS 1554.1.",,,
