"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f9061ee6-fe65-4b8a-8712-9f5959a367f7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"dee3eb21-b0c9-46f6-9a45-31588aecd398","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground"
"dbeac0c9-4d85-4822-ba52-f3ca796aa8ec","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","ITP 30_In Ground Drainage_Stack & Underfloor (grid 9-12_A-C)"
"8487f3f9-b54f-4197-9669-483da58f2a08","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Drainage"
"0e873c23-53fc-458c-9299-63d3324bb47c","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 01_In Ground Drainage_160 HDPE Drain (grid 10-J-E)"
"6a4777c4-ab2a-429f-be77-05e5a59cefa5","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 01_In Ground Drainage_450 HDPE Stormwater"
"5cc674b4-5f80-4731-afad-d4c007af3906","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 02_In Ground Drainage_250 HDPE Drain (grid 10-E-C)"
"036b33e3-57ac-4482-927c-8c74c7c664e8","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 03_In Ground Drainage_250 HDPE Drain (grid 10-C-A)"
"00d6745f-7b66-4c94-bfd9-ccdea9b8e027","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 04_In Ground Drainage_160 HDPE Drain (grid J-K) (Grid 1-10)"
"f3faf661-8770-4510-ac13-602e46e69c2c","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 05_In Ground Drainage_160 HDPE Drain (grid 6-4_1-10)"
"52cb05f1-285c-4d52-973f-b030ce48376f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 06_In Ground Drainage_160 HDPE Drain (grid A-B_1-10)"
"82a90989-74d8-4e91-8119-f92233239fc4","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 07_In Ground Drainage_Tradewaste 110 HDPE (grid 8-9_E-A)"
"bc41ee13-76bf-4a40-bb3c-f0010132ec42","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 08_In Ground Drainage_160 HDPE Drain (grid D-C_1-10)"
"e15dd2d7-00a0-494b-b34f-4a687a55a071","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 09_In Ground Drainage_160 HDPE Drain (grid E-D_7-10)"
"c0a52735-3544-4388-b71b-e29dfe2aa261","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 10_In Ground Drainage_110 HDPE Underfloor Stacks"
"902ec6a5-ccf7-4ce4-b590-5eba2648fcdf","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 11_In Ground Drainage_110 HDPE Underfloor (grid 7-8 to H-K)"
"7395e3b1-3c2c-445f-a207-ed0f1532630a","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 12_In Ground Drainage_250MM Sewer Inspection Opening 1"
"83a7c666-0493-4418-9ee3-8a265ab228e8","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 13_In Ground Drainage_110mm HDPE Underfloor-stack"
"1de80936-3d1c-4a5b-ab46-fc2bd4040ff9","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 14_In Ground Drainage_Stack-Underfloor (grid 6-H_9-K)"
"5abb02ea-49f0-4885-bc37-acf235a4fae9","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 15_In Ground Drainage_110mm HDPE Underfloor-stack (grid L-5_3)"
"7bbf594e-e22b-4c3b-923e-2d4b0afebe1f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 16_In Ground Drainage_110mm HDPE Underfloor (grid L-H_3-5)"
"6feb5836-6925-48ee-8b81-5efb80cff086","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 17_In Ground Drainage_110mm HDPE Underfloor-stack (grid H-F_6-4)"
"c5d833b1-a817-495d-bf95-6a83058f0e81","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 18_In Ground Drainage_110mm HDPE Underfloor-stack (grid H-F_6-4)"
"48443104-93d1-4666-959f-d19895f63f6f","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 19_In Ground Drainage_250mm Sewer Inspection Opening 2"
"1bb4af63-d8fc-4757-9b62-9cb70b77391e","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 20_In Ground Drainage_Stack & Underfloor (grid 10-7_F-L)"
"04b29084-b77f-4acb-9838-6056157b1195","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 21_In Ground Drainage_Stack & Underfloor (grid 6-8_F-H)"
"d0898b89-c168-4c1d-9a13-fba50a8fd129","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 22_In Ground Drainage_Stack & Underfloor 110mm (grid 2-5_A-D)"
"de4c4e7c-193f-4c4a-abd2-16eb603f6011","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 23_In Ground Drainage_Stack & Underfloor 110mm (grid 2-5_A-D)"
"5f0f6117-9f6e-419b-81ad-ade3c681f7a4","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 24_In Ground Drainage_Stack & Underfloor (grid 6-10_A-E)"
"8e9cee4d-e22d-4aad-acdb-49dbf5132820","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 25_In Ground Drainage_Stack & Underfloor (grid 6-10_A-E)"
"f40f7707-0a08-49f6-84cd-40e7667c13f0","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 26_In Ground Drainage_Stack & Underfloor (grid 1-3_L-H)"
"0c89e8f4-160a-4897-8e99-4473eb9b1fea","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 27_In Ground Drainage_Stack & Underfloor 110mm (grid 1-3_L-H)"
"22579ab1-dc10-4228-9470-175174c93b80","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 28_In Ground Drainage_Stack & Underfloor (grid 12-H_12-A)"
"1c749fbb-42f3-4c7b-950d-6cc711e3cf06","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 29_In Ground Drainage_Stack & Underfloor (grid 13-10_L-3) (C-F)"
"92a88e54-b977-4860-ab07-1c9baa7c49bf","","checklist-flat","pass","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage","ITP 31_In Ground Drainage_Stair 3 HDPE and Syfonics Drain (Grid 11-2_A-B)"
"9a9bb16b-f45b-4dd2-8182-fb28ccf1e3a9","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Drainage"," ITP 32_In Ground Drainage_Holding Tank & Connections"
"c1261ee3-e184-4e23-8829-fa2b242408d6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Pressure Services"
"af926056-cdc6-4996-a9c3-8922b9f36a3a","","checklist-flat","work-in-progress","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 01_In Ground Pressure Services_100mm Treated Water Copper (grid 1_G-L)"
"c5ef5bdb-a126-4a94-8852-bc28248ac58a","","checklist-flat","work-in-progress","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 02_In Ground Pressure Services_100mm Treated Water (grid 12-13_A)"
"66cad521-d6ee-4c02-a2bc-96e8b9a66ae8","","checklist-flat","pass","ITP-005 - Inground Pressure Service","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Pressure Services","ITP 03_In Ground Pressure Services_Pipework from Water Meter to RPZD"
"0439fde0-9a36-4264-8653-4d8a418e566a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In-Ground","In-Ground Stormwater"
"6285e267-c371-4659-8191-0e8d2635475c","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 01_In Ground Stormwater_Northern Roadway"
"7410a731-1678-44b7-9274-fc8a212fc0d5","","checklist-flat","work-in-progress","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 02_In Ground Stormwater_ Detention Tank to Existing Junction Box"
"c575b3b6-6d33-41d5-b38d-7819c9562867","","checklist-flat","not-started","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 03_In Ground Stormwater_ Inlets to Detention Tank"
"41ee44c7-92f3-464a-9a64-0d68eeb859b7","","checklist-flat","not-started","ITP-006-Inground Drainage (B)","checklist-flat","FALSE","FALSE","Site QA","In-Ground","In-Ground Stormwater","ITP 04_In Ground Stormwater_ Atrium Stormwater & Pits"
"a5193a82-9f03-4d5c-a5c6-7e751fda9fc5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor"
"793cc473-1bb7-4b50-9a2e-cdc7f0708f18","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Ground Floor","East"
"056c4221-ffaa-4693-8d74-5e3b664e0fc3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Ground Floor","East","Suspended Drainage"
"1ce2cb73-81bf-482e-8e46-74ee475c6683","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.106","Inwall Installation Checklist"
"9b9698a3-7056-41db-9a44-c293919ef28b","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.106","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"55394bcb-8109-488f-9ed7-aeae6c50e08b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.107"
"0ce63ce6-b72c-4855-b2d6-b1fcd3333500","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.107","Inwall Pipe Installation (1stFix)"
"73bf8876-b9b0-490e-8171-c27d8e8b16d8","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.107","Inwall Installation Checklist"
"23ac65de-0771-4816-b0e0-a95fb522f17c","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.107","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"4346a173-128c-4bc6-b67c-273da8bc6abf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.108"
"f5d9121b-d993-4958-816a-4f4d85e1c961","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.108","Inwall Pipe Installation (1stFix)"
"d11a6278-87df-4d45-b063-9a9aa6232d35","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.108","Inwall Installation Checklist"
"de808e7f-ae1a-49e6-b4b8-13ba84c95a8d","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.108","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"22aa84d7-f385-4d25-88df-806209097e4d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.109"
"a7008b2a-9ade-4705-b216-17519f3dab68","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.109","Inwall Pipe Installation (1stFix)"
"6c6a0453-b8a4-4593-98bd-45c86aaf2428","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.109","Inwall Installation Checklist"
"00ca1a2f-864d-4bfb-aa9d-eab469db5eb5","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.109","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"6cb8a007-adb5-4fdd-9202-2bec9059c491","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.110"
"b770c95d-8c22-4c8e-a2da-8a3a2fe6ad9a","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.110","Inwall Pipe Installation (1stFix)"
"824ee2a8-b5b1-4f14-956c-9c23f6f88431","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.110","Inwall Installation Checklist"
"3b81184e-e6c8-40cb-9c4f-7366b0726cf1","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.110","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"b4cc3df6-c490-4238-b890-460dce522dcf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.111"
"686be190-c75e-43d6-b995-fc5ef5bfce6b","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.111","Inwall Pipe Installation (1stFix)"
"42f87c07-98bd-4cf2-999f-6294d91864d9","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.111","Inwall Installation Checklist"
"ff4e1ac7-6ec3-4a01-8fda-28dec1803b02","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.111","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"7e6ea250-25f6-4bd8-9ea8-de5b7f2a1473","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.112"
"ba388846-4e83-4a37-9e7f-787ac7408231","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.112","Inwall Pipe Installation (1stFix)"
"a668d038-a627-4fc8-8bb2-4389300ba196","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.112","Inwall Installation Checklist"
"d9f4e169-cf98-49fb-ac56-448b5037cc72","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.112","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"ed6acba8-94fe-4cbc-b83e-768589c890d2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.113"
"2688bac7-46fe-4eed-90ea-ca2adf01f1b9","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.113","Inwall Pipe Installation (1stFix)"
"7ba46528-c1b2-4b16-8b98-cd8bf98f4731","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.113","Inwall Installation Checklist"
"0a5ad3c2-d07d-438b-85fe-6a9cfa8eb403","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.113","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"287c6d1f-4601-431d-b181-31e0cbc34ea7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.114"
"7f5169eb-3183-47af-aaba-890e8cb15650","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.114","Inwall Pipe Installation (1stFix)"
"b515d20f-ef62-41c3-aa11-bc34ed4fc905","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.114","Inwall Installation Checklist"
"1415b039-0446-474e-9426-bf8fa632447d","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.114","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"02b71173-3209-4cff-a782-eee54e951ff1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.115"
"7c7eb95d-3a64-4035-b7a4-0c2d4e8ad5d7","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.115","Inwall Pipe Installation (1stFix)"
"a94f7bc3-d269-48f4-85d4-d403850a24d8","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.115","Inwall Installation Checklist"
"2897df96-98f5-4acd-adbc-8e5852da26aa","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.115","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"7a8c8d4b-c4f1-4736-94f2-1891637f5fd1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.116"
"43df273a-65a1-4635-b5c5-95e5834702c7","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.116","Inwall Pipe Installation (1stFix)"
"7bd74d07-7693-4b7f-92ba-ab302e4fd629","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.116","Inwall Installation Checklist"
"31937699-3a3c-4084-9bb4-fba76c5f0a92","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.116","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"116a0a4d-cc6a-4587-b45b-fd88ed976ad0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.117"
"06d356cc-db19-44c4-b058-807a008e2583","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.117","Inwall Pipe Installation (1stFix)"
"de562e92-a8d9-4330-af94-0a11bd60a0fa","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.117","Inwall Installation Checklist"
"41154f54-03d3-4808-b874-5cde52b40812","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.117","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"8e5ee742-bedc-4a8e-9ed1-46035b3694b2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.118"
"14ff437f-1573-41a4-9067-26a6ce74d5ef","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.118","Inwall Pipe Installation (1stFix)"
"10a9545a-dcb3-42af-b54e-244b86982474","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.118","Inwall Installation Checklist"
"1c571c6e-ba7a-4e75-9ede-8dc787b64869","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.118","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"cdc6be18-9582-40db-a2c9-a74859474c82","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.119"
"52162032-0e70-48d1-8c46-6d787de2b447","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.119","Inwall Pipe Installation (1stFix)"
"ac160961-ca1c-4d6a-ae0d-d1709e346dab","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.119","Inwall Installation Checklist"
"2d0c5b97-3112-4b26-a450-16807d3e5885","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.119","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"d1f59f71-7a91-4e78-bbce-de3bd621c002","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","ENS 3.120"
"6f14b932-a4eb-4df5-b992-319dd6c13846","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.120","Inwall Pipe Installation (1stFix)"
"d26ef32c-5746-4ca8-937c-f5c2bc92885a","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.120","Inwall Installation Checklist"
"0cc07d9a-e072-4afc-97df-3004445a468c","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","ENS 3.120","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"577591f4-7dd5-4550-9e50-7298297c0d49","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 3","West","1 Bed 3.121"
"b004eef5-c847-4ac7-965d-994ff616f20f","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.121","Inwall Pipe Installation (1stFix)"
"686338f6-f01a-4acc-908c-bc4a73ce16d3","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.121","Inwall Installation Checklist"
"04272b97-21b2-42c1-902b-9d776e297dfb","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 3","West","1 Bed 3.121","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"8bb9d12e-e916-48e6-b8de-30791581373c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4"
"55e1c8cf-8d02-46a1-b1ac-79f4c1120a85","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4","East"
"d90d87ef-574a-416d-93d9-0f819090df27","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 4","East","OT ST. & CLEAN UP 4.031"
"789716b7-5993-4f77-aa79-f834976f9b29","","checklist-flat","not-started","ITP-004-Inwall Pipe Installation (B)","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","OT ST. & CLEAN UP 4.031","Inwall Pipe Installation (1stFix)"
"b75c6e35-5165-4334-be88-babd950a9b09","","checklist-flat","not-started","In Wall Pipework Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","OT ST. & CLEAN UP 4.031","Inwall Installation Checklist"
"b096df18-f79b-422e-85d4-fc12b1aaef4c","","checklist-flat","not-started","Sanitary & Tapware Commissioning Sheet","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","OT ST. & CLEAN UP 4.031","Sanitary & Tapware Commissioning Sheet (2nd Fix)"
"510982b8-1412-4d37-91a2-70fcf5b2b11a","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Level 4","East","Sleeving of Penetrations"
"ae968205-cd05-44b4-972a-40380679c310","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","Sleeving of Penetrations","ITP 22_Sleeving of Penetrations_Level 4 Lot 1"
"446de95a-0861-4199-95c9-980984521585","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","Sleeving of Penetrations","ITP 23_Sleeving of Penetrations_Level 4 Lot 4"
"dab81374-53b7-4585-8644-41b26f7f61ee","","checklist-flat","pass","ITP-001-Sleeving of Penetrations (B)","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","Sleeving of Penetrations","ITP 27_Sleeving of Penetrations_Level 4 Lot 2 & 3"
"fec093e5-60cf-4aab-975d-07cc15aa63ad","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 4","East","Suspended Drainage"
"a19979a9-6441-4099-b200-4ec08cdd913f","","checklist-flat","work-in-progress","ITP-002-Suspended Drainage","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","Suspended Drainage","ITP 01_Suspended Drainage_Level 4_Grids 1-6 & F-L"
"b50fd4f7-5001-4695-8f87-7df86d7dd192","","checklist-flat","work-in-progress","ITP-002-Suspended Drainage","checklist-flat","FALSE","FALSE","Site QA","Level 4","East","Suspended Drainage","ITP 02_Suspended Drainage_Level 3_Grids 7-13 & F-L"
"4b6bfe4b-e19a-4c3a-a027-b3fe4f0ff7c5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 4","East","Suspended Pressure Services"
