resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,615,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,616,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,617,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,618,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,619,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,620,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,621,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,622,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,623,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,Level 7,,,,,,,
,,,step,,,,,701,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,702,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,703,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,704,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,705,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,706,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,707,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,708,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,709,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,710,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,711,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,Level 8,,,,,,,
,,,step,,,,,801,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,802,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,803,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,804,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,805,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,806,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,807,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,808,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,809,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,810,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,811,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,Level 9,,,,,,,
,,,step,,,,,901,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,902,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,903,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,904,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,905,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,906,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,907,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,908,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,909,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,910,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,911,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,Level 10,,,,,,,
,,,step,,,,,1001,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1002,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1003,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1004,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1005,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1006,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1007,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1008,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,1009,,,,,,
Hobs,,,checklist,,,,,,Hobs,,,,,
Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,checklist,,,,,,Laundry,,,,,
Internal Wet Areas,,,checklist,,,,,,Internal Wet Areas,,,,,
Balcony Waterproofing (+Apply Polyguard),,,checklist,,,,,,Balcony ,,,,,
,,,step,,,,,Pool Area,,,,,,
Planter Box Waterproofing,,,checklist,,,,,,Planter Boxes,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,External Areas ,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Swimming Pool,,,,,
,,,step,,,,Level 11,,,,,,,
,,,step,,,,,Roof,,,,,,
"Roof, Terraces & Walkways Waterproofing",,,checklist,,,,,,Exposed Roof,,,,,
