resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1310,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1310,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1311,,,,,,,,
,step,,,Stage 13,Lot 1311,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1311,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1311,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1311,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1311,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1311,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1311,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1311,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1311,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1311,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1311,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1312,,,,,,,,
,step,,,Stage 13,Lot 1312,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1312,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1312,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1312,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1312,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1312,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1312,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1312,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1312,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1312,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1312,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1313,,,,,,,,
,step,,,Stage 13,Lot 1313,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1313,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1313,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1313,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1313,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1313,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1313,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1313,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1313,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1313,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1313,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1316,,,,,,,,
,step,,,Stage 13,Lot 1316,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1316,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1316,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1316,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1316,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1316,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1316,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1316,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1316,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1316,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1316,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1317,,,,,,,,
,step,,,Stage 13,Lot 1317,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1317,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1317,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1317,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1317,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1317,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1317,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1317,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1317,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1317,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1317,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1318,,,,,,,,
,step,,,Stage 13,Lot 1318,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1318,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1318,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1318,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1318,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1318,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1318,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1318,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
Fit-off Kitchen Sink & Tapware,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Kitchen Sink & Tapware Installation,,,,,,
Fit-off Dishwasher,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Dishwasher Installation,,,,,,
Fit-off Laundry Trough & Tapware,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Laundry Trough & Tapware Installation,,,,,,
Fit-off Washing Machine Stops,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Washing Machine Stops Installation,,,,,,
Fit-off Tundish,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Tundish Installation,,,,,,
Fit-off Hose Tap,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Hose Tap Installation,,,,,,
Fit-off Gas Appliance,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Gas Appliance Installation,,,,,,
Installation Hot Water Unit,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Fit-off,Hot Water Unit Installation,,,,,,
,step,,,Stage 13,Lot 1318,Plumbing Services Testing,,,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Testing,Testing Drainage Pipework (Hydrostatic Test),,,,,,
Testing Drainage Pipework (Hydrostatic Test),checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Testing,Testing Potable Water Pipework,,,,,,
Testing Gas Service,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Testing,Testing Gas Service,,,,,,
,step,,,Stage 13,Lot 1318,Plumbing Services Commissioning,,,,,,,
Commission Rain Water Pressure Pump Set,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Commissioning,Commission Rain Water Pressure Pump Set,,,,,,
Commission Water Storage Tank,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Commissioning,Commission Water Storage Tank,,,,,,
Commission Hot Water Generating Plant,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Commissioning,Commission Hot Water Generating Plant,,,,,,
Commission Reduced Pressure Zone Device,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Commissioning,Commission Reduced Pressure Zone Device,,,,,,
Commission Fixture Group,checklist-flat,,,Stage 13,Lot 1318,Plumbing Services Commissioning,Commission Fixture Group,,,,,,
,step,,,Stage 13,Lot 1319,,,,,,,,
,step,,,Stage 13,Lot 1319,Authority Connections,,,,,,,
Installation Authority Main to Meter,checklist-flat,,,Stage 13,Lot 1319,Authority Connections,Authority Main to Meter Installation,,,,,,
,step,,,Stage 13,Lot 1319,In-ground Plumbing Services,,,,,,,
Installation Drainage (In-ground),checklist-flat,,,Stage 13,Lot 1319,In-ground Plumbing Services,Drainage Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1319,In-ground Plumbing Services,Water Service Installation (In-ground),,,,,,
Installation Water Service (In-ground),checklist-flat,,,Stage 13,Lot 1319,In-ground Plumbing Services,Gas Service Installation (In-ground),,,,,,
,step,,,Stage 13,Lot 1319,Plumbing Services Rough-in,,,,,,,
Installation Waste & Vent,checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Rough-in,Waste & Vent Installation,,,,,,
Installation Water Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Rough-in,Water Service Installation (Rough-ins),,,,,,
Installation Gas Service (Rough-ins),checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Rough-in,Gas Service Installation (Rough-ins),,,,,,
,step,,,Stage 13,Lot 1319,Plumbing Services Fit-off,,,,,,,
Fit-off Toilet & Cistern,checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Fit-off,Toilet & Cistern Installation,,,,,,
Fit-off Wash Basin & Tapware,checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Fit-off,Wash Basin & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Fit-off,Shower & Tapware Installation,,,,,,
Fit-off Shower & Tapware,checklist-flat,,,Stage 13,Lot 1319,Plumbing Services Fit-off,Bath & Tapware Installation,,,,,,
