resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.35,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.36,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.37,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.38,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.39,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.40,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.41,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.42,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.43,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,Displays,,,,,,
,step,,,,,,,,,Display 10 CIRC 1.37 DF,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
,step,,,,,,,,,DB CBD 1.33 - 2 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,MSB 1.49 - 6 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Lift 1.52 - 1 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,MSR 1.50 - 2 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,WIFI,,,,,,
,step,,,,,,,,,OUTSIDE ROOM 1.35 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,OUTSIDE ROOM 1.41 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,CIRC 1.44 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,CIRC 1.55 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,Comms Room,,,,,,
,step,,,,,,,,,Services (Riser),,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Doors,,,,,,
,step,,,,,,,,,Data Room 1.48 Double Door,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,MSR 1.50 Single Door Mortise,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,Cameras,,,,,,
,step,,,,,,,,,C-101,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,C-102,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,C-103,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,C-104,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,Stage 4,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
,step,,,,,,,,,Flexi 1.58,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Stair 1.74,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,Rooms,,,,,,
,step,,,,,,,,,Room 1.62,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.63,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.66,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.67,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.68,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.69,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.71,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.72,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.73,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.78,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Room 1.79,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,Displays,,,,,,
,step,,,,,,,,,Display 11 CIRC 1.70 DF,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Display 12 CIRC 1.60 DF,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
,step,,,,,,,,,DLY CON 4 1.64 - 4 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,DB CBD 1.77 - 2 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,Flex Room 1.58 - 2 Data,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,WIFI,,,,,,
,step,,,,,,,,,OUTSIDE ROOM 1.73 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,OUTSIDE ROOM 1.68 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,CIRC 1.60 - WIFI,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Cameras,,,,,,
,step,,,,,,,,,C-103,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,,,,,,C-104,,,,,
LAN Testing (Pohutukawa Care Building),checklist,,,,,,,,,,LAN Testing,,,,
Fit Off (Pohutukawa Care Building),checklist,,,,,,,,,,Fit Off,,,,
,step,,,,Commissioning,,,,,,,,,,
,step,,,,,Ground,,,,,,,,,
,step,,,,,,Stage 1,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Stairs G.04,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lift G.08,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.02,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.18,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.19,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.20,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.21,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.23,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.24,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 1 CIRC G.17 DF,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 2 CIRC G.28 SF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Café G.13 - 8 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Nurse Manager G.14 - 4 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Admin G.15 - 4 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Nurse Station G.29 - 6 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DB CBD G.27 - 4 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Plant Room - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Wind Lobby Intercom G.12 - 1 Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.02 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.17 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.22 - WIFI,,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Doors,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.03 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Wind Lobby G.12 Slidding Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CRIC G.22 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DLY CON 1 G.25 Double Door,,,,,
,step,,,,,,,,Cameras,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G01,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G02,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G03,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G04,,,,,
,step,,,,,,Stage 2,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.31,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.32,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.33,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.35,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.36,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.37,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 3 CIRC G.34 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.34 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE G.31 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE G.32 - WIFI,,,,,
,step,,,,,,Stage 3,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.49.1 A,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.49.1 B,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Dining G.49 A,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Dining G.49 B,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Strair G.55,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.41,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.42,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.43,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.44,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.45,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.47,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room G.48,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 4 SF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MSR G.38 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.49.1 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CM Kitchen G.51 - 6 Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Outside G.41 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.46 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.50 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.57 - WIFI,,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Doors,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MSR G.38 Single Door Mortise,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CM Kitchen G.51 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Stair G.55 Double Door with Door Reed,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Sluice G.58 Single Door ,,,,,
,step,,,,,,,,Cameras,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G05,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G06,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G07,,,,,
,step,,,,,,,MATV,,,,,,,
,step,,,,,,,,Common Area,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lounge G.49.1 - 1 TV,,,,,
,step,,,,,,Stage 4,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory Pod G.90 A,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory Pod G.90 B,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,WC G.92 ,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Stairs G.83,,,,,
,step,,,,,,,,Memory Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.65,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.66,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.67,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.73,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.74,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.75,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.76,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.77,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.78,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.79,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.80,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.82,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.87,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.88,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory G.89,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 4 CIRC G.81 DF,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 4 CIRC G.62 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,QUIET G.64 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Drug G.69 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Wind Lobby Intercom G.60,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.62 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.63 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE MEMORY G.76 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE MEMORY G.80 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE MEMORY G.87 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE MEMORY G.89 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MEMORY POD G.90 - WIFI,,,,,
,step,,,,,,,,Service areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Services (Riser),,,,,
,step,,,,,,,ESS,,,,,,,
,step,,,,,,,,Doors,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Wind Lobby G.60 Slidding Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Waiting G.61 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Drug G.69 Single Door Mortise,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC G.62 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory Pod G.90 Double Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Dly Con 2 G.84 Single Door,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Stair Memory Door,,,,,
,step,,,,,,,,Cameras,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G08,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G09,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G10,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G11,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,C-G12,,,,,
,step,,,,,,,MATV,,,,,,,
,step,,,,,,,,Common Area,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Quiet G.64 - 1 TV,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Memory Pod G.90 - 1 TV,,,,,
,step,,,,,Level 1,,,,,,,,,
,step,,,,,,Stage 1,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lift Lobby Hallway,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Library 1.56,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.01,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.02,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.03,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.11,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.12,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.13,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.14,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.15,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.16,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 7 CIRC 1.04 SF,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 8 CIRC 1.10 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Staff Room 1.17 - 1 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,MDR 1.20 - 6 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Nurse Station 1.19 - 6 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Electrical Board - 4 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,DB CBD 1.08 - 2 Data,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lift 1.05 - 1 Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.03 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.12 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,OUTSIDE ROOM 1.15 - WIFI,,,,,
,step,,,,,,,,Service areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Services (Riser),,,,,
,step,,,,,,Stage 2,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Dinning 1.26,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.30,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.31,,,,,
,step,,,,,,,,Displays,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Display 9 CIRC 1.29 DF,,,,,
,step,,,,,,,GCS,,,,,,,
,step,,,,,,,,Common Area Data,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Kitchen 1.28 - Data,,,,,
,step,,,,,,,,WIFI,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC 1.29 - WIFI,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,CIRC 1.25 - WIFI,,,,,
,step,,,,,,Stage 3,,,,,,,,
,step,,,,,,,PERS,,,,,,,
,step,,,,,,,,Common areas,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Lift Lobby Hallway CIRC 1.44,,,,,
,step,,,,,,,,Rooms,,,,,,
Commissioning (Pohutukawa Care Building),checklist,,,,,,,,,Room 1.34,,,,,
