"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1671c6c2-a56e-4b36-88bc-533e760a90ea","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"0d36627b-82c3-5af4-ae89-63ef4b562e73","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"aa50bfb2-6554-4539-8279-14c920cf3146","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ebd1a396-762d-4ea3-bfb1-6896713175f4","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"af1551e6-21e4-5f8b-a181-97172899b480","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check"
"1ae7ce08-f03b-5b95-8d78-654bf70e7117","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Dimensions"
"70eebb2f-7c5f-5456-9005-e99b74910b38","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Clean"
"b44a3b2c-e396-546a-ac44-e05934e34c9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Oiled"
"5adf9f56-442e-5300-bac7-912866a27bf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould - Workmanship"
"7a6e8347-5e31-54a0-beba-5f6765bbb801","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Reinforcing"
"6910bf30-4c35-5ce7-9b45-1f6983715c49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Cast In Items"
"88e7a1de-988e-5362-aae9-cc03d1fe6560","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Marker Position and No."
"3cd8466e-3edc-5c56-8442-c7681091f935","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Make mould to Green Status"
"40220abf-cf83-571a-b0de-4bc76835d077","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works"
"19bd8f32-2801-5159-a0e4-8bdb9a2e62da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Concrete Works Details"
"bc48eecb-a474-5283-a981-77a6e9d4f13a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Wilco Sample Taken"
"c3e6333f-e9b0-5296-9620-aea1e4f741fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Bridgeman Sample Taken"
"937bf7d4-3c4b-516a-9623-3c270438c3d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Supervisor Approval"
"713e9a59-7a3b-5768-8ba6-f0395251965a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check"
"7b4d6499-a947-5487-832c-25dd86280306","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Edge Detail"
"15c94d03-c8b9-5b9a-a36a-0cef5a72ce21","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Bar Projections"
"bb870eb7-22a0-5b78-bc65-1e236ae926b6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Cast in items"
"e70e0326-7296-55c8-a9af-198bda8e0cc7","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking"
"0b57953c-a8cf-5f2a-b74b-afa6b3b913d9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking","Stripping & Stacking"
"53c8a716-83de-4eb4-9a47-ce5093d3cc7a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 35"
"b9bcc049-a618-45ba-9bc8-f5e8e619d53e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -1"
"791fd434-632b-5759-a82a-16592aca2734","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -1","Pre-Pour Check"
"10906378-4892-56ef-ac7e-5bba728b1bae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Pre-Pour Check","Marker Position and No."
"01920308-8662-522c-8335-f76cd244b146","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Pre-Pour Check","Make mould to Green Status"
"ec837137-dee1-5bfc-acea-36ff4b5b5dd9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Concrete Works"
"f2fcf508-3271-59cb-be7f-da7febcb10c2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Concrete Works","Concrete Works Details"
"b73e48b8-343e-5963-9188-11b9a1a576fc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Concrete Works","Wilco Sample Taken"
"6a7a8e77-3c01-5459-9021-792b49718aad","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Concrete Works","Bridgeman Sample Taken"
"cd76ffa7-6317-5a5f-8907-2613aeb89d82","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Concrete Works","Supervisor Approval"
"6d8d5309-cf52-5bce-a57c-fcc9f870af6d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Post Pour Check"
"8b1aa021-c2c9-5399-9c1b-f638b7d1a22e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Post Pour Check","Edge Detail"
"9d3c3337-0732-59c4-afbd-bdb86e6a99c4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Post Pour Check","Bar Projections"
"fe3e79dc-c6f6-522d-8b05-fdc7cd2bdf32","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Post Pour Check","Cast in items"
"9c26ed8d-4319-56f7-8875-75ec426584f2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Stripping and Stacking"
"c090c883-b62e-5467-9195-38c23acc7bd9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40A","Stripping and Stacking","Stripping & Stacking"
"c2bcbf45-3a8c-4db2-831c-dde813465278","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -40B"
"0fc943bc-41ae-5502-a9f4-d2da29d9d230","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check"
"b4145f59-23b5-5700-b85d-8728f16cbc70","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Dimensions"
"e02f33a0-b2b8-5b1a-9394-b1976c0e3c52","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Mould Clean"
"0cc89086-6797-5594-a74c-7d2b35938c7a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Mould Oiled"
"535cbdb9-8dc7-5e74-97eb-2ecb019f2354","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Mould - Workmanship"
"66e87cb0-3b52-54b7-b52c-28a4ac11118a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Reinforcing"
"c5e12f99-2f24-50a3-931c-7951cd996a22","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Cast In Items"
"025508bc-7422-5247-a4b1-067ae72492b1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Marker Position and No."
"90d266f9-ec02-5b62-8cea-91d7cfe63d44","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Pre-Pour Check","Make mould to Green Status"
"088d4554-9185-5c2e-85ad-e06ba1097157","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Concrete Works"
"63f03c90-25dc-5d7b-a376-ead747780c26","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Concrete Works","Concrete Works Details"
"5a927145-8c92-5fc1-a823-b1ede108d457","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Concrete Works","Wilco Sample Taken"
"5340c8d8-03a9-5fef-94b4-93a81a84f505","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Concrete Works","Bridgeman Sample Taken"
"84de7091-27e7-53cc-bc59-530251a83d15","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Concrete Works","Supervisor Approval"
"f68819d7-39fa-5514-89df-2bc1d663b306","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Post Pour Check"
"494edb33-d32b-58cd-b059-40567ace0d4c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Post Pour Check","Edge Detail"
"be5c50dd-6c74-5954-9e9d-291048c5c009","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Post Pour Check","Bar Projections"
"9f466aa4-6641-53e1-bf82-699f25de7edb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Post Pour Check","Cast in items"
"9200f82a-d509-5cc7-af78-497fb8c6799d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Stripping and Stacking"
"28dd28ce-1ef3-5815-8b33-b177fc96f4f3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -40B","Stripping and Stacking","Stripping & Stacking"
"3e8135d5-2d90-4385-86ec-f2722b6c6bc3","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -41"
"6b4237a7-224c-58d9-82c3-59e832a2d8f0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check"
"fbb56a68-62f3-537f-a2f6-84d574aa4a75","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Dimensions"
"3909956f-d2bf-5f19-b8ad-33fd3d2ef8b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Mould Clean"
"2da983fb-e7a2-59b5-bc5e-836754fefee2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Mould Oiled"
"ed829fce-0cd4-5055-b45b-7cd1f83b2c10","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Mould - Workmanship"
"e8aed570-85c2-5994-90fb-7dabf2351fdf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Reinforcing"
"b8356d03-b636-547d-9096-0a86b90db41d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Cast In Items"
"ed0b40a0-5f5c-5387-975d-aa3d9ce76f0e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Marker Position and No."
"c8291f3f-c1e3-5679-b03e-00000a9dfb7d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Pre-Pour Check","Make mould to Green Status"
"a194625f-ee92-551b-8d6e-332dcf5063e8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Concrete Works"
"43ad3e30-279d-5771-970a-81b350b12399","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Concrete Works","Concrete Works Details"
"4260e3db-2ba0-517b-92c1-b496e296b514","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Concrete Works","Wilco Sample Taken"
"c17813e1-6feb-53fa-bd0e-f6cd1c034650","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Concrete Works","Bridgeman Sample Taken"
"100e52a6-b86d-5ed7-8f68-c0882a46c3df","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Concrete Works","Supervisor Approval"
"a4f41dee-3d9d-500f-a351-18369ac90128","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Post Pour Check"
"06a6831f-4402-5717-8bef-448194852fba","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Post Pour Check","Edge Detail"
"b48adb2a-5aba-5c0c-ae12-42dd454c44a6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Post Pour Check","Bar Projections"
"4ced0bd7-fa29-598b-97ce-ddf4e84aa085","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Post Pour Check","Cast in items"
"2ef11d78-91cb-504b-b359-f23eec079092","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Stripping and Stacking"
"73213ac1-216c-5af5-9050-70efbe4e1de2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -41","Stripping and Stacking","Stripping & Stacking"
"6b630768-c9ef-4da1-9e59-bf087b93d3b9","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -42"
"3c5297f8-83d8-5616-8054-225f246e3d3b","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check"
"d5e85ee0-5b26-50e5-bb41-484c2f5b262f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Dimensions"
"c8f0c6a6-73d4-58f8-ab5b-1fe20fda0a8f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Mould Clean"
"ece6a637-4f61-51b4-8e49-10549592e9cc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Mould Oiled"
"5f8245dd-d606-5d3e-a202-2a0e32189108","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Mould - Workmanship"
"7a3b2a0f-0c47-52df-ab87-0480f3e350eb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Reinforcing"
"d4c2b869-56d6-558f-8006-0c4ccdd18283","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Cast In Items"
"add68657-d144-547c-9982-579406c0296e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Marker Position and No."
"075fdbf6-72dd-5fad-a15f-de3891f3522a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Pre-Pour Check","Make mould to Green Status"
"f364b946-8fc6-5ab6-98d9-133c0c2d7400","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Concrete Works"
"6f80b06b-09d6-5a73-bb43-e5927969b099","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Concrete Works","Concrete Works Details"
"e0bae10e-add2-5281-a768-ef7e5100752b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Concrete Works","Wilco Sample Taken"
"b4d86b64-cb4b-561d-80ed-749d9aaf0505","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Concrete Works","Bridgeman Sample Taken"
"00a6f93e-7fd0-58bd-9b3d-150273578224","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Concrete Works","Supervisor Approval"
"2a4e7728-c771-5082-bc79-42e650f05b1f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Post Pour Check"
"ad3b2803-ea28-575d-bb59-c9c35eaa290a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Post Pour Check","Edge Detail"
"a494e131-8093-521c-83d9-41ce88280db4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Post Pour Check","Bar Projections"
"a98fc48f-20df-563c-a486-3dbfcb92310d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Post Pour Check","Cast in items"
"89bbfc27-0d7d-5445-a054-7bdf7a7500f6","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Stripping and Stacking"
"4e1033ae-7990-5e4f-86a0-77c8733f333b","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -42","Stripping and Stacking","Stripping & Stacking"
"ff1a2fdb-70ab-4a47-8994-0b123d7249c5","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -43"
"08ac8c9d-e2fa-5741-b15d-b4152ed1844d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check"
"0abdd2cb-7968-5bcc-9c8e-e441d21ebed4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Dimensions"
"884b580d-df87-553e-bef8-70819e0c67ad","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Mould Clean"
"1ea93330-89cb-52cb-a851-9caed43978d9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Mould Oiled"
"319da202-5c16-50df-bd38-3861c179e8b8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Mould - Workmanship"
"43b7b53d-efef-599f-a612-4e8f7a730417","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Reinforcing"
"503e7f9a-0444-545d-8d94-7501844ecc05","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Cast In Items"
"e34e7b2b-40a1-5e9e-b003-4b5c67381822","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Marker Position and No."
"9ad868e5-1842-5bef-8997-855c175854f7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Pre-Pour Check","Make mould to Green Status"
"01c12a51-c805-5484-af40-cafe60635595","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Concrete Works"
"697eb2c3-f189-5065-99bb-df361d3689b5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Concrete Works","Concrete Works Details"
"a47ed5ad-89f0-5628-aea4-243bc4a30743","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Concrete Works","Wilco Sample Taken"
"d70f8913-878a-5190-87fd-dd8c829a61dc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Concrete Works","Bridgeman Sample Taken"
"d118f45b-9d5f-52c7-ab69-7c681139cd8a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Concrete Works","Supervisor Approval"
"4eb0f249-1951-5738-a6d2-15252dba6cdb","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Post Pour Check"
"5560e1fd-7cfd-54ea-ab8e-95672b129303","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Post Pour Check","Edge Detail"
"0e45542e-e9ee-5161-9e16-64c95cbc4b25","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Post Pour Check","Bar Projections"
"432f4502-dcab-5c20-9b47-5e0d9156cf39","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Post Pour Check","Cast in items"
"fd50f9ee-257a-5baa-8a56-e4d9519e79ca","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Stripping and Stacking"
"f25e524a-63b0-50d0-ad85-3a08405cd419","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -43","Stripping and Stacking","Stripping & Stacking"
"bfde4d42-0fee-48b7-8f86-ca61a1551150","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -44"
"484ca7bc-1316-54e2-acae-abdddeaf2c11","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check"
"53c51791-a2f8-53ec-8ee0-2c6c9efb7a00","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Dimensions"
"02f184fa-af6f-5fdb-b424-3c099970f7f0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Mould Clean"
"6ac6fce5-a7f8-5daa-8faf-811ffa928f8f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Mould Oiled"
"e2e13abb-a087-5fc3-8e4b-e4cc6a83232f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Mould - Workmanship"
"40bd0d5a-962c-5d92-95ae-4b6dd6eb96e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Reinforcing"
"aae159e5-beff-516f-8cfb-4f585068697c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Cast In Items"
"688323e4-2751-574a-8deb-ac82c393fdef","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Marker Position and No."
"16beb316-6fa3-52b9-aa8b-16696e5c83ad","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Pre-Pour Check","Make mould to Green Status"
"bd0a9f34-c63b-5ede-9f5b-346a51032d95","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Concrete Works"
"63e831ec-a42b-541b-bf06-461399a3e5fd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Concrete Works","Concrete Works Details"
"ba76d03f-d9f6-594b-8bd8-785b74bdd11f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Concrete Works","Wilco Sample Taken"
"c87d32b8-22b3-5e4b-a115-4d287e443819","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Concrete Works","Bridgeman Sample Taken"
"5ce092db-cf85-5500-ab2d-9a6749174394","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Concrete Works","Supervisor Approval"
"8bfda39e-8a35-5357-9822-59906bd132a2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Post Pour Check"
"c998266d-2950-5b38-8580-75eb7e98f751","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Post Pour Check","Edge Detail"
"482364d1-5f0a-5821-a8bf-c8f318c02286","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Post Pour Check","Bar Projections"
"2cb8288c-a5e9-5343-b5c9-49f7c6c5405f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Post Pour Check","Cast in items"
"6a9d1fda-5ccb-5dcd-a515-d06eaee57382","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Stripping and Stacking"
"a8466359-8041-51dd-a94b-ded8d79a4f09","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -44","Stripping and Stacking","Stripping & Stacking"
"7a20eab1-9138-4e93-8a94-ee987fe79d65","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 35 - 71","Panel -45"
"77cf8b78-9cc2-57a4-804f-f8f37786e036","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -45","Pre-Pour Check"
"2b487c65-6f6a-5fe0-86c8-93d1038fd06e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 35 - 71","Panel -45","Pre-Pour Check","Dimensions"
