resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.126 - BED 11,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-238,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.124 - BED 12,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-239,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.135 - BED 13,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-240,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.133 - BED 14,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-241,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.131 - BED 15,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-242,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.129 - BED 16,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-243,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.141 - BED 17,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-244,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.139 - BED 18 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-245,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.073 - BED 19,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-246,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMG.071 - BED 20 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E03-247,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND LG.SMP.NORTH EDB - EDB,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-248,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST1 - STAIR 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-249,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST2 - STAIR 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-250,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST3 - STAIR 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-251,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST4 - STAIR 4,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-252,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST5 - STAIR 5,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-253,,,,,
,step,,,,,,,CABLE ROUGH IN - LOWER GROUND SW.STA.ST6 - STAIR 6,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E03-254,,,,,
,step,,,,,CABLE TRAY INSTALLATION,,,,,,,,
,step,,,,,,E04,,,,,,,
,step,,,,,,,CABLE SUPPORT & PROTECTION - BASEMENT 2,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,QES-ITC-E04-001,,,,,
,step,,,,,,,CABLE SUPPORT & PROTECTION - BASEMENT 1 ZONE 1,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,QES-ITC-E04-002,,,,,
,step,,,,,,,CABLE SUPPORT & PROTECTION - BASEMENT 1 ZONE 2,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,QES-ITC-E04-003,,,,,
,step,,,,,,,CABLE SUPPORT & PROTECTION - LOWER GROUND ZONE 1,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,QES-ITC-E04-004,,,,,
,step,,,,,,,CABLE SUPPORT & PROTECTION - LOWER GROUND ZONE 2,,,,,,
QA_TEM_008_Cable Support Prior to Cabling,checklist,,,,,,,,QES-ITC-E04-005,,,,,
,step,,,,,MSB,,,,,,,,
,step,,,,,,E05,,,,,,,
,step,,,,,,,MSB-A - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E05-001,,,,,
,step,,,,,,,MSB-B - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E05-002,,,,,
,step,,,,,,,MSB - TX-SMHRU-A TO MSB-A - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-003,,,,,
,step,,,,,,,MSB - TX-SMHRU-B TO MSB-B - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-004,,,,,
,step,,,,,,,MSB - MSB-A TO MSSB B-2-3 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-005,,,,,
,step,,,,,,,MSB - MSB-A TO MSSB B-2-4 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-006,,,,,
,step,,,,,,,MSB - MSB-A TO DB-UPS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-007,,,,,
,step,,,,,,,MSB - MSB-A TO DB-B2-1-E - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-008,,,,,
,step,,,,,,,MSB - MSB-A TO DB-B2-COMMS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-009,,,,,
,step,,,,,,,MSB - MSB-A TO FIP - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-010,,,,,
,step,,,,,,,MSB - MSB-B TO MSSB-B2-01 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-011,,,,,
,step,,,,,,,MSB - MSB-B TO MSSB-B2-02 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-012,,,,,
,step,,,,,,,MSB - MSB-B TO DB-SOLAR - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-013,,,,,
,step,,,,,,,MSB - MSB-B TO DB-B2-1-NE - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-014,,,,,
,step,,,,,,,MSB - MSB-A TO DB-B1-2-NE - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-015,,,,,
,step,,,,,,,MSB - MSB-A TO DB-B1-2-E - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-016,,,,,
,step,,,,,,,MSB - MSB-A TO DB-B1-COMMS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-017,,,,,
,step,,,,,,,MSB - MSB-B TO DB-B1-1-E - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-018,,,,,
,step,,,,,,,MSB - MSB-B TO DB-B1-1-NE - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-019,,,,,
,step,,,,,,,MSB - MSB-A TO DB-LG-2-NE - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-020,,,,,
,step,,,,,,,MSB - MSB-A TO DB-LG-2-E - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-021,,,,,
,step,,,,,,,MSB - MSB-B TO DB-LG-1-E - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-022,,,,,
,step,,,,,,,MSB - MSB-B TO DB-LG-COMMS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-023,,,,,
,step,,,,,,,MSB - MSB-B TO DB-LG-1-NE - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-024,,,,,
,step,,,,,,,MSB - MSB-A TO LIFT 1 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-025,,,,,
,step,,,,,,,MSB - MSB-A TO LIFT 2 - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E05-026,,,,,
,step,,,,,,,MSB - CABLE TERMINATIONS - (MSB-A CONSUMERS MAINS),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E05-027,,,,,
,step,,,,,,,MSB - CABLE TERMINATIONS - (MSB-B CONSUMERS MAINS),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E05-028,,,,,
,step,,,,,,,MSB - FINAL INSTALLATION TEST SHEET (MSB-A CONSUMER & SUBMAINS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E05-029,,,,,
,step,,,,,,,MSB - FINAL INSTALLATION TEST SHEET (MSB-B CONSUMER & SUBMAINS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E05-030,,,,,
,step,,,,,DB,,,,,,,,
,step,,,,,,E06,,,,,,,
,step,,,,,,,DB-B2-1-E - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-001,,,,,
,step,,,,,,,DB-B2-1-E - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-002,,,,,
,step,,,,,,,DB-B2-1-E - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-003,,,,,
,step,,,,,,,DB-B2-COMMS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-004,,,,,
,step,,,,,,,DB-B2-COMMS - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-005,,,,,
,step,,,,,,,DB-B2-COMMS - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-006,,,,,
,step,,,,,,,DB-SOLAR - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-007,,,,,
,step,,,,,,,DB-SOLAR - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-008,,,,,
,step,,,,,,,DB-SOLAR - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-009,,,,,
,step,,,,,,,DB-B2-1-NE - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-010,,,,,
,step,,,,,,,DB-B2-1-NE - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-011,,,,,
,step,,,,,,,DB-B2-1-NE - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-012,,,,,
,step,,,,,,,DB-B1-2-NE - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-013,,,,,
,step,,,,,,,DB-B1-2-NE - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-014,,,,,
,step,,,,,,,DB-B1-2-NE - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-015,,,,,
,step,,,,,,,DB-B1-2-E - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-016,,,,,
,step,,,,,,,DB-B1-2-E - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-017,,,,,
,step,,,,,,,DB-B1-2-E - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-018,,,,,
,step,,,,,,,DB-B1-COMMS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-019,,,,,
,step,,,,,,,DB-B1-COMMS - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-020,,,,,
,step,,,,,,,DB-B1-COMMS - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-021,,,,,
,step,,,,,,,DB-B1-1-E - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-022,,,,,
,step,,,,,,,DB-B1-1-E - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-023,,,,,
,step,,,,,,,DB-B1-1-E - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-024,,,,,
,step,,,,,,,DB-B1-1-NE - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-025,,,,,
,step,,,,,,,DB-B1-1-NE - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-026,,,,,
,step,,,,,,,DB-B1-1-NE - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-027,,,,,
,step,,,,,,,DB-LG-2-NE - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-028,,,,,
,step,,,,,,,DB-LG-2-NE - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-029,,,,,
,step,,,,,,,DB-LG-2-NE - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-030,,,,,
,step,,,,,,,DB-LG-2-E - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-031,,,,,
,step,,,,,,,DB-LG-2-E - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-032,,,,,
,step,,,,,,,DB-LG-2-E - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-033,,,,,
,step,,,,,,,DB-LG-1-E - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-034,,,,,
,step,,,,,,,DB-LG-1-E - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-035,,,,,
,step,,,,,,,DB-LG-1-E - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-036,,,,,
,step,,,,,,,DB-LG-COMMS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-037,,,,,
,step,,,,,,,DB-LG-COMMS - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-038,,,,,
,step,,,,,,,DB-LG-COMMS - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-039,,,,,
,step,,,,,,,DB-LG-1-NE - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E06-040,,,,,
,step,,,,,,,DB-LG-1-NE - CABLE TERMINATIONS (DB SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E06-041,,,,,
,step,,,,,,,DB-LG-1-NE - FINAL INSTALLATION TEST SHEET (DB SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E06-042,,,,,
,step,,,,,LUMINAIRES,,,,,,,,
,step,,,,,,E07,,,,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - BASEMENT 2,,,,,,
,step,,,,,,,,QES-ITC-E07-001,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - BASEMENT 1 ,,,,,,
,step,,,,,,,,QES-ITC-E07-002,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - LOWER GROUND,,,,,,
,step,,,,,,,,QES-ITC-E07-003,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 1,,,,,,
,step,,,,,,,,QES-ITC-E07-004,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 2,,,,,,
,step,,,,,,,,QES-ITC-E07-005,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 3,,,,,,
,step,,,,,,,,QES-ITC-E07-006,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 4,,,,,,
,step,,,,,,,,QES-ITC-E07-007,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 5,,,,,,
,step,,,,,,,,QES-ITC-E07-008,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,,,LIGHT FITTING INSTALLATION - STAIR 6,,,,,,
,step,,,,,,,,QES-ITC-E07-009,,,,,
QA_TEM_016_Light Fitting Installation,checklist,,,,,,,,,Light Fitting Installation,,,,
QA_TEM_023_Emergency & Exit Lighting,checklist,,,,,,,,,Emergency & Exit Lighting,,,,
,step,,,,,FIT OFF,,,,,,,,
,step,,,,,,E08,,,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.001 - SECURE LOBBY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-001,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.002 - SALLY PORT,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-002,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.003 - STORE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-003,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.005 - PLANT,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-004,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.006 - MAIN SWITCH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-005,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.007 - UPS,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-006,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.008 - COMMS,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-007,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.009 - STORAGE AREA,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-008,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.009a - MAINT STORE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-009,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.0010 - BELONGINGS STORE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-010,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMP.0013 - RAINWATER HARVESTING,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-011,,,,,
,step,,,,,,,FIT OFF - BASEMENT 2 B2.SMG.0012 - UNDERCROFT,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-012,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMC.001 - LOBBY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-013,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.015 - SECURE LOBBY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-014,,,,,
,step,,,,,,,FIT OFFN - BASEMENT 1 B1.SMG.016 - ACC WC,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-015,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.017 - CONSULT,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-016,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.01 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-017,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.010 - STORE 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-018,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.023 - HEARING WAITING,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-019,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.022 - MHA HEARING ,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-020,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.025 - FAMILY LOUNGE 1 ,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-021,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.126 - SENSORY 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-022,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.027 - OFFICE 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-023,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.029 - PAT BELONG,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-024,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.041 - INTERVIEW 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-025,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.119 - LAUNDRY 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-026,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.22a - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-027,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.118c - D LINEN,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-028,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.23a - HANDWASH / UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-029,,,,,
,step,,,,,,,FIT OFF - BASEMENT 1 B1.SMG.C.23b - HANDWASH / UTILITY BAY,,,,,,
