"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"00afe5cb-830f-4993-9f4b-4854e2986ac5","","folder-normal","","","step","TRUE","FALSE","Underslab"
"9d210ee2-7ba5-45fb-870a-bfc43278efbd","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A"
"3de3059e-1866-4715-aa08-33565ba7883b","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 2"
"76ef1343-0584-4c50-8051-04f34ed680b0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 2","Zone 1"
"b73ec8b7-40e7-44f3-8376-86b082900ec1","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 3"
"9ded4e51-17b7-4408-9e00-657b556ee5d0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 1"
"d1f937f5-9669-402c-b9e6-b534c532879f","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 2"
"45feea80-ebcc-4efb-85bc-b9241dd5ce88","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 3"
"332bf045-7ad2-4aa1-84d8-22cdcf7f9d26","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 4"
"02e78c12-88e6-47e7-b611-53540e748d0c","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D"
"ebee71ae-f79b-43a9-93ce-3f0556635522","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D","Level 3"
"f4f20681-4b9f-45d2-b08e-f12438c7d551","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 1"
"a966ad41-59be-426c-bd51-61e35aae604d","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 2"
"cb961389-5dcf-4e2e-ace4-f63cce1becd4","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 3"
"c62dcaeb-ee10-40b5-a3bf-95b40e6344f9","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 4"
"0f79d3dd-c6cb-4e94-b0dc-b8e00e265b0d","","folder-normal","","","step","TRUE","FALSE","First Fix"
"ab5f2a9c-ade7-46fa-a761-36f4261e647e","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement"
"bf92d4fc-4a95-4805-be5b-31aa22073b11","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB1 (Ground)"
"17119767-ece0-4a5c-8c93-f8113a0c6df0","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Cold Water"
"4dfb6698-0931-44e1-b2cf-de3e95cd072c","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Waste"
"d2c46a1d-fb01-4510-8565-066f246626c3","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Stormwater"
"ad291e93-af8e-46e7-b199-08ce9d14c9bc","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB2 (Level 1)"
"8fd341cc-31a5-453c-8777-042a90b5f254","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Cold Water"
"877ca8da-588e-463b-954a-6b61c3a86396","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Hot Water"
"350797ec-c7f8-48e3-9012-e67be94e9d61","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Waste"
"281ddfb7-56b0-4dd4-b78a-47da0de1d1d8","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Stormwater"
"3fa1376d-b662-4544-8e93-6ebc67530bd1","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB3 (podium)"
"0b301b03-16b9-45da-9ebe-2d0f8c932537","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB3 (podium)","Stormwater"
"f336212c-95ad-4ca7-ac34-4c78f13b35d5","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A"
"3dcf5499-bca3-436c-90ec-3df84f3a834e","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2"
"c5e5fb5f-d939-469d-88b4-246524349b38","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2","Corridor incl. stacks"
"bf79082d-6c1c-4467-989a-4331e6bfb967","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 6","Zone 4","Hot Water"
"c71a5e4b-cacb-4863-859d-71e1e0572e3d","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 6","Zone 4","Waste"
"1efe0eeb-8be9-4ea6-ad20-f720e65c6c24","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7"
"7f1a7e07-038d-426b-85b1-679fde6cf175","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7","Corridor incl. stacks"
"79f62de2-f983-4461-b283-814b255ded3d","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Corridor incl. stacks","Cold Water"
"264b3bfb-8dae-4792-a89a-edcb2bd1322c","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Corridor incl. stacks","Hot Water"
"9144ead2-1226-4e81-b9fa-7a723e598164","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7","Zone 1"
"9aefbdbc-c7c6-4528-8bb6-5323f3805fc7","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 1","Cold Water"
"1a532ccb-687b-4478-b739-1b0ce8bfb9f0","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 1","Hot Water"
"1d9d5dc6-6539-408e-943c-28647f82f6a1","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 1","Waste"
"90f4ab80-fa8c-49ca-932a-c639c6c61e94","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7","Zone 2"
"0d852499-1986-4056-a8aa-225fef9b9321","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 2","Cold Water"
"4c52f062-00d5-4a40-8fe6-9a84753e4848","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 2","Hot Water"
"17e80743-178e-4ae5-b5e8-e210bcf0e310","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 2","Waste"
"b14ffdb9-d91a-4975-94f4-3188ff1feb39","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7","Zone 3"
"cc666f88-dcd1-43ef-b81d-25a04643334d","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 3","Cold Water"
"2a00b1c5-4cf6-4cd9-a783-1c072efb91a8","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 3","Hot Water"
"b6999ca8-604a-47c0-8abc-4a87ef4afd9b","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 3","Waste"
"1c1583cb-d402-4112-9bbb-b07a9a4186a7","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 7","Zone 4"
"657efcef-9856-4ead-8e92-5306b4192386","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 4","Cold Water"
"f5263db4-5e49-401e-bb5a-6ea7a96561d7","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 4","Hot Water"
"70e496fa-7125-4be9-98a0-f57f3e943b9b","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 7","Zone 4","Waste"
"92cb1a6d-841b-48e3-8951-0c9c23b4b53b","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8"
"86b4e4d8-59cd-40aa-b6e1-3f0150b62df7","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8","Corridor incl. stacks"
"7177cc02-6730-4ba7-8284-b3806a45e683","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Corridor incl. stacks","Cold Water"
"a7ad8a4f-6866-414a-ac5a-bc3711bdf6b4","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Corridor incl. stacks","Hot Water"
"97785974-3761-4ba8-b74b-4b05419d0c9d","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8","Zone 1"
"585c77fd-1a99-4421-88da-377e265f70ca","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 1","Cold Water"
"019daae4-5e20-4887-8262-8a6258398452","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 1","Hot Water"
"ec1816e6-aa3d-47f1-b51b-57aae30cfbaa","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 1","Waste"
"329fef96-56d4-4cb3-ac65-fad084a92921","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8","Zone 2"
"dbd5bd10-ec8c-4659-84b9-d3c04ce45449","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 2","Cold Water"
"0889a872-039d-4e31-8ac1-e6344dd33125","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 2","Hot Water"
"814eefec-4cea-4b25-8220-04d43d85f19e","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 2","Waste"
"8fe55460-1016-4869-b168-75465b335543","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8","Zone 3"
"b7fe55dd-06ac-43f1-900a-b3596938b259","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 3","Cold Water"
"962bfe56-332f-4029-af73-919c859ee718","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 3","Hot Water"
"40f6559c-524a-4571-83c3-550ba31126a7","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 3","Waste"
"74615139-bf79-436d-9f95-ecca4ff3434e","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Level 8","Zone 4"
"913b6d23-88dd-448b-b194-49e0a7c15e5f","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 4","Cold Water"
"ebbb0eb0-894e-496c-9bfc-d7d35932b793","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 4","Hot Water"
"41ca81c0-d90d-4640-aef0-a5892b892fbe","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Level 8","Zone 4","Waste"
"b93228dd-828c-45f9-b8c1-332f40e3d089","","folder-normal","","","step","TRUE","FALSE","First Fix","Building E","Roof"
"8bba112c-e59c-4129-99b0-64530a793bff","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Building E","Roof","Stormwater"
"cd4b7465-7aec-4bd9-96d2-d1a2349898cf","","folder-normal","","","step","TRUE","FALSE","Second Fix"
"6d1919b9-bcdf-4547-b0b3-6044bff6da58","","folder-normal","","","step","TRUE","FALSE","Second Fix","Basement"
"0596e938-eaa9-441c-be1d-39083a5d4ed2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Basement","LB1 (Ground)"
"09f769ca-37e5-469a-95b2-83f9d609a150","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Basement","LB2 (Level 1)"
"8f1df2c0-9dce-4d10-969a-26a38a7bc8cd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Basement","LB3 (podium)"
"f68727e5-f1c3-4168-ad1c-2ac3c0b94137","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building A"
"78d0b031-48c6-4e94-b91d-b192fb6f229f","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building A","Level 2"
"7d699219-750c-4272-9395-f51e016a5bd4","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 2","Corridor incl. stacks"
"ebd22429-6893-4de3-952b-acaf9671ddba","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 2","Unit 2.1"
"4012eb8b-ebc5-45f1-99c2-8c7cd4b72bbb","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 2","Unit 2.2"
"1a465758-9dc4-4fad-b60f-785f9ea1ca1f","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building A","Level 3"
"42d9f718-050b-4060-ab10-be362a07fbe0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Corridor incl. stacks"
"1b91c094-2174-4684-9995-3a16fd932a58","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.1"
"06d4e420-e9eb-4be4-912d-43438cdede39","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.2"
"b4418e38-b715-4807-b4cc-b465c6dc4e31","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.3"
"b064e66c-c8b6-4516-b9ae-8a51a96b6f4c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.4"
"a3c8807c-6de6-445a-a6ee-a31352e7fd8a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.5"
"8adf575c-1c2a-4785-bdac-6d8a56205487","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.6"
"10c30fac-493e-4f98-ada7-4c274906e8e6","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.7"
"04cfd7ea-9933-4c01-b6ad-60cb80906522","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.8"
"3dd8a468-f7c2-42db-9df7-9c291d154bf5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.9"
"4b1534be-ac43-4cca-9b63-43d24732314b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.10"
"e1774fa3-254b-4703-96f6-71348d09775c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.11"
"81f92c03-c045-48df-bc58-6510bacf26ac","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.12"
"a441e394-3a62-4252-91a6-fa09c76fc8cd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.13"
"ddb6728d-22d6-4a2f-999e-cab04aae4710","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 3","Unit 3.14"
"57cfd0a2-3172-4cfb-a3d0-480f70ff1a5b","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building A","Level 4"
"cbca2bcb-b125-42f2-9840-f09269db5929","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Corridor incl. stacks"
"43b59759-e7eb-4d86-98c7-bd27e7e502b0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.1"
"405fac06-c900-448d-96f4-97a38db98fdd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.2"
"5cf18182-65ea-430e-a2bd-d19703faebd4","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.3"
"79c98d27-bd2d-4af4-b580-3c0a6f113577","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.4"
"8a522a24-85e6-4a5a-90d1-5c5eb8875c16","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.5"
"c50e847a-63d6-4cbe-9693-2e3a26eeb25a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.6"
"146a8631-dd00-49b3-ba29-81c89bd6b461","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.7"
"4c3f7fdd-3289-4312-a40d-a5fdca2c3bf9","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.8"
"350fc222-5328-4146-ae75-ad93a1338cd2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.9"
"f9abb76a-84fe-4496-a495-4c6238f3f266","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.10"
"e71c1419-857f-404f-b915-13642f532d57","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.11"
"b87b0b49-e0e9-4e6a-8818-0a78852a1c25","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.12"
"3c070fde-55aa-4948-8a59-9f2f6b89e0dd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.13"
"4a310713-b913-4114-b9c0-1864a1085f90","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 4","Unit 4.14"
"31109e8c-76ae-484f-b113-cb38dd566476","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building A","Level 5"
"0dc9f14d-b978-4216-8405-b6561a4331e6","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Corridor incl. stacks"
"ed42d6b3-9e82-4615-90d2-99689e5f4606","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.1"
"90222a01-152a-4a80-b5ba-c6c1b60e9f82","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.2"
"4152a1cf-4463-41e5-bed7-84a7918610fe","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.3"
"d4a93635-7fb0-4e2f-ab40-56a271d1913e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.4"
"182e6e8e-0b14-45a2-99d4-fe12c9e01f5f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.5"
"9f700439-6cc8-4722-8460-c1d49679898f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.6"
"b1552914-c5a8-4c7c-8647-3167ea1b3fd7","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.7"
"ae460cb4-bcfa-4173-86ec-6bb890570935","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.8"
"b46ee363-20e7-45fe-aea6-68e5bcfff366","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.9"
"fe87f6f4-8565-479c-a04e-96abf16f8bd3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.10"
"07ede5a4-91b8-43cc-9607-da840625cc95","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.11"
"67101123-dece-467b-b046-e680aaceeb5f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building A","Level 5","Unit 5.12"
"994b903b-fd0a-45f9-a3d9-707bbc9c9264","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D"
"a786eac9-7d42-47a6-bd76-89470911ab73","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D","Level 3"
"a3136a99-ea00-4b04-b50f-3aa830a5cfeb","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Corridor incl. stacks"
"8b1bc873-f630-42cc-af2c-f52dab5f89db","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Activities Area"
"c59b81d6-dac6-44d1-bd23-ecd2b429e9e4","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Accessible WC"
"c9c51173-1331-4499-90ed-ab3d5f3f13f9","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Sluice room"
"a972ffb7-53a8-404e-9b4d-03a012fb461e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Drugs room"
"02271789-3e49-4f77-baa0-60473d4bf48f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Kitchenette"
"d73c7c15-1474-42ea-b79b-b9cfc926701f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.1"
"4711bd66-2176-45f9-bcdf-3eb5a14a996e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.2"
"5b36d3a5-9f5d-4ee7-b961-9a19f2e0f5db","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.3"
"33d748f0-918b-4b05-b730-5c5e204d4a52","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.4"
"782ca7d7-d526-44c1-90b1-b9c49762e6f5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.5"
"5e5e446e-74e2-4d3b-8775-35cb35957fd6","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.6"
"299e3e1f-25ee-4c1f-a414-d55613d38934","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.7"
"3cc5eda3-0b4d-4735-b3ff-15aca063bdc7","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.8"
"5b1cba1e-bc5b-490e-90b0-7916fe32fe7c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.9"
"eaecc926-8037-4c5d-99f4-6f492f2e6a3c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.10"
"d2d442ad-e84b-4cd1-8d11-e7047465dff0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.11"
"c21fff87-ed82-4b3b-8615-83085ee4b471","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.12"
"0040741d-1ced-42bd-b8da-40362ce97b40","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.13"
"27ada6b7-7ed1-4028-b629-21675770ba1f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.14"
"887d5086-331b-405d-8482-ca5d35a0a7f1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.15"
"f2e63d9b-9635-497b-95e2-90596d829374","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.16"
"9661e6b1-87b8-4dda-8c93-564eb0e26d6b","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.17"
"8dbedc67-9505-4d4b-b0d7-2be766bfab87","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 3","Unit 3.18"
"59012d06-c673-46cd-9ed3-d81c0dbfa79d","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building D","Level 4"
"32a887d3-e7f0-45e4-ab72-e6c4e861551f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Corridor incl. stacks"
"387d9169-670d-4800-9df1-b5c12257f668","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Family Room"
"e2cc6fe9-5ad3-4a03-896b-9b607d8ed6c0","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","WC"
"5fc935b9-48ef-40fb-8a28-0f99b3c926a2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Sluice room"
"9889dfad-306b-4747-b923-b59bedf446d9","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Drugs room"
"b98220b7-1c4a-4c36-8c77-1e930d716bc2","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Kitchenette"
"c3feb501-f562-45f0-a755-06755bbfc0ff","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Laundry"
"3776b79a-1289-4b83-b345-1eb9265d523e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building D","Level 4","Unit 4.1"
