Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,,
,,Level 03 - 1.327 Bay 3 Flush Boxes ,,Site QA,First Fix,Level 03,1.327,Bay 3,Flush Boxes,,
,,Level 03 - 1.327 Bay 3 Body Protection ,,Site QA,First Fix,Level 03,1.327,Bay 3,Body Protection,,
,,Level 03 - 1.328 Bay 4 Cabling Power,,Site QA,First Fix,Level 03,1.328,Bay 4,Cabling,Power,
,,Level 03 - 1.328 Bay 4 Cabling Lighting,,Site QA,First Fix,Level 03,1.328,Bay 4,Cabling,Lighting,
,,Level 03 - 1.328 Bay 4 Flush Boxes ,,Site QA,First Fix,Level 03,1.328,Bay 4,Flush Boxes,,
,,Level 03 - 1.328 Bay 4 Body Protection ,,Site QA,First Fix,Level 03,1.328,Bay 4,Body Protection,,
,,Level 03 - 1.329 Bay 5 Cabling Power,,Site QA,First Fix,Level 03,1.329,Bay 5,Cabling,Power,
,,Level 03 - 1.329 Bay 5 Cabling Lighting,,Site QA,First Fix,Level 03,1.329,Bay 5,Cabling,Lighting,
,,Level 03 - 1.329 Bay 5 Flush Boxes ,,Site QA,First Fix,Level 03,1.329,Bay 5,Flush Boxes,,
,,Level 03 - 1.329 Bay 5 Body Protection ,,Site QA,First Fix,Level 03,1.329,Bay 5,Body Protection,,
,,Level 03 - 1.33 Bay 6 Cabling Power,,Site QA,First Fix,Level 03,1.33,Bay 6,Cabling,Power,
,,Level 03 - 1.33 Bay 6 Cabling Lighting,,Site QA,First Fix,Level 03,1.33,Bay 6,Cabling,Lighting,
,,Level 03 - 1.33 Bay 6 Flush Boxes ,,Site QA,First Fix,Level 03,1.33,Bay 6,Flush Boxes,,
,,Level 03 - 1.33 Bay 6 Body Protection ,,Site QA,First Fix,Level 03,1.33,Bay 6,Body Protection,,
,,Level 03 - 1.331 Resus Bay Cabling Power,,Site QA,First Fix,Level 03,1.331,Resus Bay,Cabling,Power,
,,Level 03 - 1.331 Resus Bay Cabling Lighting,,Site QA,First Fix,Level 03,1.331,Resus Bay,Cabling,Lighting,
,,Level 03 - 1.331 Resus Bay Flush Boxes ,,Site QA,First Fix,Level 03,1.331,Resus Bay,Flush Boxes,,
,,Level 03 - 1.332 Corridor Cabling Power,,Site QA,First Fix,Level 03,1.332,Corridor,Cabling,Power,
,,Level 03 - 1.332 Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.332,Corridor,Cabling,Lighting,
,,Level 03 - 1.332 Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.332,Corridor,Flush Boxes,,
,,Level 03 - 1.333 Procedure 1 Cabling Power,,Site QA,First Fix,Level 03,1.333,Procedure 1,Cabling,Power,
,,Level 03 - 1.333 Procedure 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.333,Procedure 1,Cabling,Lighting,
,,Level 03 - 1.333 Procedure 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.333,Procedure 1,Flush Boxes,,
,,Level 03 - 1.333 Procedure 1 Body Protection ,,Site QA,First Fix,Level 03,1.333,Procedure 1,Body Protection,,
,,Level 03 - 1.334 Scope Dirty Zone Cabling Power,,Site QA,First Fix,Level 03,1.334,Scope Dirty Zone,Cabling,Power,
,,Level 03 - 1.334 Scope Dirty Zone Cabling Lighting,,Site QA,First Fix,Level 03,1.334,Scope Dirty Zone,Cabling,Lighting,
,,Level 03 - 1.334 Scope Dirty Zone Flush Boxes ,,Site QA,First Fix,Level 03,1.334,Scope Dirty Zone,Flush Boxes,,
,,Level 03 - 1.334a Scope Clean Zone Cabling Power,,Site QA,First Fix,Level 03,1.334a,Scope Clean Zone,Cabling,Power,
,,Level 03 - 1.334a Scope Clean Zone Cabling Lighting,,Site QA,First Fix,Level 03,1.334a,Scope Clean Zone,Cabling,Lighting,
,,Level 03 - 1.334a Scope Clean Zone Flush Boxes ,,Site QA,First Fix,Level 03,1.334a,Scope Clean Zone,Flush Boxes,,
,,Level 03 - 1.335 Procedure 2 Cabling Power,,Site QA,First Fix,Level 03,1.335,Procedure 2,Cabling,Power,
,,Level 03 - 1.335 Procedure 2 Cabling Lighting,,Site QA,First Fix,Level 03,1.335,Procedure 2,Cabling,Lighting,
,,Level 03 - 1.335 Procedure 2 Flush Boxes ,,Site QA,First Fix,Level 03,1.335,Procedure 2,Flush Boxes,,
,,Level 03 - 1.335 Procedure 2 Body Protection ,,Site QA,First Fix,Level 03,1.335,Procedure 2,Body Protection,,
,,Level 03 - 1.336 Future Procedure 3 Cabling Power,,Site QA,First Fix,Level 03,1.336,Future Procedure 3,Cabling,Power,
,,Level 03 - 1.336 Future Procedure 3 Cabling Lighting,,Site QA,First Fix,Level 03,1.336,Future Procedure 3,Cabling,Lighting,
,,Level 03 - 1.336 Future Procedure 3 Flush Boxes ,,Site QA,First Fix,Level 03,1.336,Future Procedure 3,Flush Boxes,,
,,Level 03 - 1.336 Future Procedure 3 Body Protection ,,Site QA,First Fix,Level 03,1.336,Future Procedure 3,Body Protection,,
,,Level 03 - 1.337 Shell B Theatre Support Cabling Power,,Site QA,First Fix,Level 03,1.337,Shell B - Theatre Support,Cabling,Power,
,,Level 03 - 1.337 Shell B Theatre Support Cabling Lighting,,Site QA,First Fix,Level 03,1.337,Shell B - Theatre Support,Cabling,Lighting,
,,Level 03 - 1.337 Shell B Theatre Support Flush Boxes ,,Site QA,First Fix,Level 03,1.337,Shell B - Theatre Support,Flush Boxes,,
,,Level 03 - 1.338 Stairs Cabling Power,,Site QA,First Fix,Level 03,1.338,Stairs,Cabling,Power,
,,Level 03 - 1.338 Stairs Cabling Lighting,,Site QA,First Fix,Level 03,1.338,Stairs,Cabling,Lighting,
,,Level 03 - 1.338 Stairs Flush Boxes ,,Site QA,First Fix,Level 03,1.338,Stairs,Flush Boxes,,
,,Level 03 - 1.339 Shell C Cabling Power,,Site QA,First Fix,Level 03,1.339,Shell C,Cabling,Power,
,,Level 03 - 1.339 Shell C Cabling Lighting,,Site QA,First Fix,Level 03,1.339,Shell C,Cabling,Lighting,
,,Level 03 - 1.339 Shell C Flush Boxes ,,Site QA,First Fix,Level 03,1.339,Shell C,Flush Boxes,,
,,Level 03 - 1.34 Link Cabling Power,,Site QA,First Fix,Level 03,1.34,Link,Cabling,Power,
,,Level 03 - 1.34 Link Cabling Lighting,,Site QA,First Fix,Level 03,1.34,Link,Cabling,Lighting,
,,Level 03 - 1.34 Link Flush Boxes ,,Site QA,First Fix,Level 03,1.34,Link,Flush Boxes,,
,,Level 03 - 1.341 Corridor Cabling Power,,Site QA,First Fix,Level 03,1.341,Corridor,Cabling,Power,
,,Level 03 - 1.341 Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.341,Corridor,Cabling,Lighting,
,,Level 03 - 1.341 Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.341,Corridor,Flush Boxes,,
,,Level 03 - 1.342 Shell A Cabling Power,,Site QA,First Fix,Level 03,1.342,Shell A,Cabling,Power,
,,Level 03 - 1.342 Shell A Cabling Lighting,,Site QA,First Fix,Level 03,1.342,Shell A,Cabling,Lighting,
,,Level 03 - 1.342 Shell A Flush Boxes ,,Site QA,First Fix,Level 03,1.342,Shell A,Flush Boxes,,
,,Level 03 - 1.345 Equipment Room Cabling Power,,Site QA,First Fix,Level 03,1.345,Equipment Room,Cabling,Power,
,,Level 03 - 1.345 Equipment Room Cabling Lighting,,Site QA,First Fix,Level 03,1.345,Equipment Room,Cabling,Lighting,
,,Level 03 - 1.345 Equipment Room Flush Boxes ,,Site QA,First Fix,Level 03,1.345,Equipment Room,Flush Boxes,,
,,Level 03 - 1.346 Corridor Cabling Power,,Site QA,First Fix,Level 03,1.346,Corridor,Cabling,Power,
,,Level 03 - 1.346 Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.346,Corridor,Cabling,Lighting,
,,Level 03 - 1.346 Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.346,Corridor,Flush Boxes,,
,,Level 03 - 1.347 Cleaners Room Cabling Power,,Site QA,First Fix,Level 03,1.347,Cleaners Room,Cabling,Power,
,,Level 03 - 1.347 Cleaners Room Cabling Lighting,,Site QA,First Fix,Level 03,1.347,Cleaners Room,Cabling,Lighting,
,,Level 03 - 1.347 Cleaners Room Flush Boxes ,,Site QA,First Fix,Level 03,1.347,Cleaners Room,Flush Boxes,,
,,Level 03 - 1.348 Procedure Zone Corridor Cabling Power,,Site QA,First Fix,Level 03,1.348,Procedure Zone Corridor,Cabling,Power,
,,Level 03 - 1.348 Procedure Zone Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.348,Procedure Zone Corridor,Cabling,Lighting,
,,Level 03 - 1.348 Procedure Zone Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.348,Procedure Zone Corridor,Flush Boxes,,
,,Level 03 - 1.349 Disposal / Dirty Utility Cabling Power,,Site QA,First Fix,Level 03,1.349,Disposal / Dirty Utility,Cabling,Power,
,,Level 03 - 1.349 Disposal / Dirty Utility Cabling Lighting,,Site QA,First Fix,Level 03,1.349,Disposal / Dirty Utility,Cabling,Lighting,
,,Level 03 - 1.349 Disposal / Dirty Utility Flush Boxes ,,Site QA,First Fix,Level 03,1.349,Disposal / Dirty Utility,Flush Boxes,,
,,Level 03 - 1.35 Comms Cabling Power,,Site QA,First Fix,Level 03,1.35,Comms,Cabling,Power,
,,Level 03 - 1.35 Comms Cabling Lighting,,Site QA,First Fix,Level 03,1.35,Comms,Cabling,Lighting,
,,Level 03 - 1.35 Comms Flush Boxes ,,Site QA,First Fix,Level 03,1.35,Comms,Flush Boxes,,
,,Level 03 - 1.352 Pre Op Corridor Cabling Power,,Site QA,First Fix,Level 03,1.352,Pre Op Corridor,Cabling,Power,
,,Level 03 - 1.352 Pre Op Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.352,Pre Op Corridor,Cabling,Lighting,
,,Level 03 - 1.352 Pre Op Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.352,Pre Op Corridor,Flush Boxes,,
,,Level 03 - 1.353 Pre Op 3 Cabling Power,,Site QA,First Fix,Level 03,1.353,Pre Op 3,Cabling,Power,
,,Level 03 - 1.353 Pre Op 3 Cabling Lighting,,Site QA,First Fix,Level 03,1.353,Pre Op 3,Cabling,Lighting,
,,Level 03 - 1.353 Pre Op 3 Flush Boxes ,,Site QA,First Fix,Level 03,1.353,Pre Op 3,Flush Boxes,,
,,Level 03 - 1.353 Pre Op 3 Body Protection ,,Site QA,First Fix,Level 03,1.353,Pre Op 3,Body Protection,,
,,Level 03 - 1.353a WC (inside Pre Op 3) Cabling Power,,Site QA,First Fix,Level 03,1.353a,WC (inside Pre Op 3),Cabling,Power,
,,Level 03 - 1.353a WC (inside Pre Op 3) Cabling Lighting,,Site QA,First Fix,Level 03,1.353a,WC (inside Pre Op 3),Cabling,Lighting,
,,Level 03 - 1.353a WC (inside Pre Op 3) Flush Boxes ,,Site QA,First Fix,Level 03,1.353a,WC (inside Pre Op 3),Flush Boxes,,
,,Level 03 - 1.353a WC (inside Pre Op 3) Body Protection ,,Site QA,First Fix,Level 03,1.353a,WC (inside Pre Op 3),Body Protection,,
,,Level 03 - 1.354 Pre Op 4 Cabling Power,,Site QA,First Fix,Level 03,1.354,Pre Op 4,Cabling,Power,
,,Level 03 - 1.354 Pre Op 4 Cabling Lighting,,Site QA,First Fix,Level 03,1.354,Pre Op 4,Cabling,Lighting,
,,Level 03 - 1.354 Pre Op 4 Flush Boxes ,,Site QA,First Fix,Level 03,1.354,Pre Op 4,Flush Boxes,,
,,Level 03 - 1.354 Pre Op 4 Body Protection ,,Site QA,First Fix,Level 03,1.354,Pre Op 4,Body Protection,,
,,Level 03 - 1.354a WC (inside Pre Op 4) Cabling Power,,Site QA,First Fix,Level 03,1.354a,WC (inside Pre Op 4),Cabling,Power,
,,Level 03 - 1.354a WC (inside Pre Op 4) Cabling Lighting,,Site QA,First Fix,Level 03,1.354a,WC (inside Pre Op 4),Cabling,Lighting,
,,Level 03 - 1.354a WC (inside Pre Op 4) Flush Boxes ,,Site QA,First Fix,Level 03,1.354a,WC (inside Pre Op 4),Flush Boxes,,
,,Level 03 - 1.354a WC (inside Pre Op 4) Body Protection ,,Site QA,First Fix,Level 03,1.354a,WC (inside Pre Op 4),Body Protection,,
,,Level 03 - 1.355 Pre Op Large 5 Cabling Power,,Site QA,First Fix,Level 03,1.355,Pre Op - Large 5,Cabling,Power,
,,Level 03 - 1.355 Pre Op Large 5 Cabling Lighting,,Site QA,First Fix,Level 03,1.355,Pre Op - Large 5,Cabling,Lighting,
,,Level 03 - 1.355 Pre Op Large 5 Flush Boxes ,,Site QA,First Fix,Level 03,1.355,Pre Op - Large 5,Flush Boxes,,
,,Level 03 - 1.355 Pre Op Large 5 Body Protection ,,Site QA,First Fix,Level 03,1.355,Pre Op - Large 5,Body Protection,,
,,Level 03 - 1.355a ACC WC (inside Pre Op Large 5) Cabling Power,,Site QA,First Fix,Level 03,1.355a,ACC WC (inside Pre Op - Large 5),Cabling,Power,
,,Level 03 - 1.355a ACC WC (inside Pre Op Large 5) Cabling Lighting,,Site QA,First Fix,Level 03,1.355a,ACC WC (inside Pre Op - Large 5),Cabling,Lighting,
,,Level 03 - 1.355a ACC WC (inside Pre Op Large 5) Flush Boxes ,,Site QA,First Fix,Level 03,1.355a,ACC WC (inside Pre Op - Large 5),Flush Boxes,,
,,Level 03 - 1.355a ACC WC (inside Pre Op Large 5) Body Protection ,,Site QA,First Fix,Level 03,1.355a,ACC WC (inside Pre Op - Large 5),Body Protection,,
,,Level 03 - 1.356 Pre Op Large 2 Cabling Power,,Site QA,First Fix,Level 03,1.356,Pre Op Large 2,Cabling,Power,
,,Level 03 - 1.356 Pre Op Large 2 Cabling Lighting,,Site QA,First Fix,Level 03,1.356,Pre Op Large 2,Cabling,Lighting,
,,Level 03 - 1.356 Pre Op Large 2 Flush Boxes ,,Site QA,First Fix,Level 03,1.356,Pre Op Large 2,Flush Boxes,,
,,Level 03 - 1.356 Pre Op Large 2 Body Protection ,,Site QA,First Fix,Level 03,1.356,Pre Op Large 2,Body Protection,,
,,Level 03 - 1.356a WC (inside Pre Op Large 2) Cabling Power,,Site QA,First Fix,Level 03,1.356a,WC (inside Pre Op Large 2),Cabling,Power,
,,Level 03 - 1.356a WC (inside Pre Op Large 2) Cabling Lighting,,Site QA,First Fix,Level 03,1.356a,WC (inside Pre Op Large 2),Cabling,Lighting,
,,Level 03 - 1.356a WC (inside Pre Op Large 2) Flush Boxes ,,Site QA,First Fix,Level 03,1.356a,WC (inside Pre Op Large 2),Flush Boxes,,
,,Level 03 - 1.356a WC (inside Pre Op Large 2) Body Protection ,,Site QA,First Fix,Level 03,1.356a,WC (inside Pre Op Large 2),Body Protection,,
,,Level 03 - 1.357 Pre Op 1 Cabling Power,,Site QA,First Fix,Level 03,1.357,Pre Op 1,Cabling,Power,
,,Level 03 - 1.357 Pre Op 1 Cabling Lighting,,Site QA,First Fix,Level 03,1.357,Pre Op 1,Cabling,Lighting,
,,Level 03 - 1.357 Pre Op 1 Flush Boxes ,,Site QA,First Fix,Level 03,1.357,Pre Op 1,Flush Boxes,,
,,Level 03 - 1.357 Pre Op 1 Body Protection ,,Site QA,First Fix,Level 03,1.357,Pre Op 1,Body Protection,,
,,Level 03 - 1.357a WC (inside Pre Op 1) Cabling Power,,Site QA,First Fix,Level 03,1.357a,WC (inside Pre Op 1),Cabling,Power,
,,Level 03 - 1.357a WC (inside Pre Op 1) Cabling Lighting,,Site QA,First Fix,Level 03,1.357a,WC (inside Pre Op 1),Cabling,Lighting,
,,Level 03 - 1.357a WC (inside Pre Op 1) Flush Boxes ,,Site QA,First Fix,Level 03,1.357a,WC (inside Pre Op 1),Flush Boxes,,
,,Level 03 - 1.357a WC (inside Pre Op 1) Body Protection ,,Site QA,First Fix,Level 03,1.357a,WC (inside Pre Op 1),Body Protection,,
,,Level 03 - 1.358 Pre-Admission Office Cabling Power,,Site QA,First Fix,Level 03,1.358,Pre-Admission Office,Cabling,Power,
,,Level 03 - 1.358 Pre-Admission Office Cabling Lighting,,Site QA,First Fix,Level 03,1.358,Pre-Admission Office,Cabling,Lighting,
,,Level 03 - 1.358 Pre-Admission Office Flush Boxes ,,Site QA,First Fix,Level 03,1.358,Pre-Admission Office,Flush Boxes,,
,,Level 03 - 1.359 Corridor Cabling Power,,Site QA,First Fix,Level 03,1.359,Corridor,Cabling,Power,
,,Level 03 - 1.359 Corridor Cabling Lighting,,Site QA,First Fix,Level 03,1.359,Corridor,Cabling,Lighting,
,,Level 03 - 1.359 Corridor Flush Boxes ,,Site QA,First Fix,Level 03,1.359,Corridor,Flush Boxes,,
,,Level 03 - 1.36 Female Staff Change Cabling Power,,Site QA,First Fix,Level 03,1.36,Female Staff Change,Cabling,Power,
,,Level 03 - 1.36 Female Staff Change Cabling Lighting,,Site QA,First Fix,Level 03,1.36,Female Staff Change,Cabling,Lighting,
,,Level 03 - 1.36 Female Staff Change Flush Boxes ,,Site QA,First Fix,Level 03,1.36,Female Staff Change,Flush Boxes,,
,,Level 03 - 1.360a WC Cabling Power,,Site QA,First Fix,Level 03,1.360a,WC,Cabling,Power,
,,Level 03 - 1.360a WC Cabling Lighting,,Site QA,First Fix,Level 03,1.360a,WC,Cabling,Lighting,
,,Level 03 - 1.360a WC Flush Boxes ,,Site QA,First Fix,Level 03,1.360a,WC,Flush Boxes,,
,,Level 03 - 1.360b Shower Cabling Power,,Site QA,First Fix,Level 03,1.360b,Shower,Cabling,Power,
,,Level 03 - 1.360b Shower Cabling Lighting,,Site QA,First Fix,Level 03,1.360b,Shower,Cabling,Lighting,
,,Level 03 - 1.360b Shower Flush Boxes ,,Site QA,First Fix,Level 03,1.360b,Shower,Flush Boxes,,
,,Level 03 - 1.361 Staff ACC WC / Shwr Cabling Power,,Site QA,First Fix,Level 03,1.361,Staff ACC WC / Shwr,Cabling,Power,
,,Level 03 - 1.361 Staff ACC WC / Shwr Cabling Lighting,,Site QA,First Fix,Level 03,1.361,Staff ACC WC / Shwr,Cabling,Lighting,
,,Level 03 - 1.361 Staff ACC WC / Shwr Flush Boxes ,,Site QA,First Fix,Level 03,1.361,Staff ACC WC / Shwr,Flush Boxes,,
,,Level 03 - 1.362 Male Staff Change Cabling Power,,Site QA,First Fix,Level 03,1.362,Male Staff Change,Cabling,Power,
,,Level 03 - 1.362 Male Staff Change Cabling Lighting,,Site QA,First Fix,Level 03,1.362,Male Staff Change,Cabling,Lighting,
,,Level 03 - 1.362 Male Staff Change Flush Boxes ,,Site QA,First Fix,Level 03,1.362,Male Staff Change,Flush Boxes,,
,,Level 03 - 1.362a WC Cabling Power,,Site QA,First Fix,Level 03,1.362a,WC,Cabling,Power,
,,Level 03 - 1.362a WC Cabling Lighting,,Site QA,First Fix,Level 03,1.362a,WC,Cabling,Lighting,
,,Level 03 - 1.362a WC Flush Boxes ,,Site QA,First Fix,Level 03,1.362a,WC,Flush Boxes,,
,,Level 03 - 1.362b Shower Cabling Power,,Site QA,First Fix,Level 03,1.362b,Shower,Cabling,Power,
,,Level 03 - 1.362b Shower Cabling Lighting,,Site QA,First Fix,Level 03,1.362b,Shower,Cabling,Lighting,
,,Level 03 - 1.362b Shower Flush Boxes ,,Site QA,First Fix,Level 03,1.362b,Shower,Flush Boxes,,
,,Level 03 - 1.363 Staff Room Cabling Power,,Site QA,First Fix,Level 03,1.363,Staff Room,Cabling,Power,
,,Level 03 - 1.363 Staff Room Cabling Lighting,,Site QA,First Fix,Level 03,1.363,Staff Room,Cabling,Lighting,
,,Level 03 - 1.363 Staff Room Flush Boxes ,,Site QA,First Fix,Level 03,1.363,Staff Room,Flush Boxes,,
,,Level 03 - 1.364 Office (Gridline N4 N5) Cabling Power,,Site QA,First Fix,Level 03,1.364,Office (Gridline N4 - N5),Cabling,Power,
,,Level 03 - 1.364 Office (Gridline N4 N5) Cabling Lighting,,Site QA,First Fix,Level 03,1.364,Office (Gridline N4 - N5),Cabling,Lighting,
,,Level 03 - 1.364 Office (Gridline N4 N5) Flush Boxes ,,Site QA,First Fix,Level 03,1.364,Office (Gridline N4 - N5),Flush Boxes,,
,,Level 03 - 1.365 Office (Gridline N4 N5) Cabling Power,,Site QA,First Fix,Level 03,1.365,Office (Gridline N4 - N5),Cabling,Power,
,,Level 03 - 1.365 Office (Gridline N4 N5) Cabling Lighting,,Site QA,First Fix,Level 03,1.365,Office (Gridline N4 - N5),Cabling,Lighting,
,,Level 03 - 1.365 Office (Gridline N4 N5) Flush Boxes ,,Site QA,First Fix,Level 03,1.365,Office (Gridline N4 - N5),Flush Boxes,,
,,Level 04 - Stair 1 (Gridline N2 N3) Cabling Power ,,Site QA,First Fix,Level 04,Stair 1 (Gridline N2 - N3),Cabling,Power,,
,,Level 04 - Stair 1 (Gridline N2 N3) Cabling Lighting ,,Site QA,First Fix,Level 04,Stair 1 (Gridline N2 - N3),Cabling,Lighting,,
,,Level 04 - Stair 1 (Gridline N2 N3) Flush Boxes,,Site QA,First Fix,Level 04,Stair 1 (Gridline N2 - N3),Flush Boxes,,,
,,Level 04 - Comms (Gridline N3 N4) Cabling Power ,,Site QA,First Fix,Level 04,Comms (Gridline N3 - N4),Cabling,Power,,
,,Level 04 - Comms (Gridline N3 N4) Cabling Lighting ,,Site QA,First Fix,Level 04,Comms (Gridline N3 - N4),Cabling,Lighting,,
,,Level 04 - Comms (Gridline N3 N4) Flush Boxes,,Site QA,First Fix,Level 04,Comms (Gridline N3 - N4),Flush Boxes,,,
,,Level 04 - Room A (Gridline N2 N3) Cabling Power ,,Site QA,First Fix,Level 04,Room A (Gridline N2 - N3),Cabling,Power,,
,,Level 04 - Room A (Gridline N2 N3) Cabling Lighting ,,Site QA,First Fix,Level 04,Room A (Gridline N2 - N3),Cabling,Lighting,,
,,Level 04 - Room A (Gridline N2 N3) Flush Boxes,,Site QA,First Fix,Level 04,Room A (Gridline N2 - N3),Flush Boxes,,,
,,Level 04 - Bed Lift Cabling Power ,,Site QA,First Fix,Level 04,Bed Lift,Cabling,Power,,
,,Level 04 - Bed Lift Flush Boxes,,Site QA,First Fix,Level 04,Bed Lift,Flush Boxes,,,
,,Second Fix,grouping,Second Fix,,,,,,,
,,Level 01 - Tenancy A (Gridline N2 - N4) Power,,Site QA,Second Fix,Level 01,Tenancy A (Gridline N2 - N4),Power,,,
,,Level 01 - Tenancy A (Gridline N2 - N4) Lighting,,Site QA,Second Fix,Level 01,Tenancy A (Gridline N2 - N4),Lighting,,,
,,Level 01 - Stair 1 (Gridline N2-N3) Power,,Site QA,Second Fix,Level 01,Stair 1 (Gridline N2-N3),Power,,,
,,Level 01 - Stair 1 (Gridline N2-N3) Lighting,,Site QA,Second Fix,Level 01,Stair 1 (Gridline N2-N3),Lighting,,,
,,Level 01 - Public WC (Gridline N3) Power,,Site QA,Second Fix,Level 01,Public WC (Gridline N3),Power,,,
,,Level 01 - Public WC (Gridline N3) Lighting,,Site QA,Second Fix,Level 01,Public WC (Gridline N3),Lighting,,,
,,Level 01 - Lobby (Gridline N2 - N4) Power,,Site QA,Second Fix,Level 01,Lobby (Gridline N2 - N4),Power,,,
,,Level 01 - Lobby (Gridline N2 - N4) Lighting,,Site QA,Second Fix,Level 01,Lobby (Gridline N2 - N4),Lighting,,,
,,Level 01 - Comms (Gridline N3 - N4) Power,,Site QA,Second Fix,Level 01,Comms (Gridline N3 - N4),Power,,,
,,Level 01 - Comms (Gridline N3 - N4) Lighting,,Site QA,Second Fix,Level 01,Comms (Gridline N3 - N4),Lighting,,,
,,Level 01 - Backup Generator (Gridline N1 - N4) Power,,Site QA,Second Fix,Level 01,Backup Generator (Gridline N1 - N4),Power,,,
,,Level 01 - Backup Generator (Gridline N1 - N4) Lighting,,Site QA,Second Fix,Level 01,Backup Generator (Gridline N1 - N4),Lighting,,,
,,Level 01 - Corriddor (Gridline N3 - N4) Power,,Site QA,Second Fix,Level 01,Corriddor (Gridline N3 - N4),Power,,,
,,Level 01 - Corriddor (Gridline N3 - N4) Lighting,,Site QA,Second Fix,Level 01,Corriddor (Gridline N3 - N4),Lighting,,,
,,Level 01 - Tenancy B Power,,Site QA,Second Fix,Level 01,Tenancy B,Power,,,
,,Level 01 - Tenancy B Lighting,,Site QA,Second Fix,Level 01,Tenancy B,Lighting,,,
,,Level 01 - MSB Room (Gridline N4 - N5) Power,,Site QA,Second Fix,Level 01,MSB Room (Gridline N4 - N5),Power,,,
,,Level 01 - MSB Room (Gridline N4 - N5) Lighting,,Site QA,Second Fix,Level 01,MSB Room (Gridline N4 - N5),Lighting,,,
,,Level 01 - Pot Tanks (Gridline N5 - N6) Power,,Site QA,Second Fix,Level 01,Pot Tanks (Gridline N5 - N6),Power,,,
,,Level 01 - Pot Tanks (Gridline N5 - N6) Lighting,,Site QA,Second Fix,Level 01,Pot Tanks (Gridline N5 - N6),Lighting,,,
,,Level 01 - Stair 2 (Gridline N7 - N8) Power,,Site QA,Second Fix,Level 01,Stair 2 (Gridline N7 - N8),Power,,,
,,Level 01 - Stair 2 (Gridline N7 - N8) Lighting,,Site QA,Second Fix,Level 01,Stair 2 (Gridline N7 - N8),Lighting,,,
,,Level 01 - Outside STR (Gridline N3 - N4) Power,,Site QA,Second Fix,Level 01,Outside STR (Gridline N3 - N4),Power,,,
,,Level 01 - Lift Power,,Site QA,Second Fix,Level 01,Lift,Power,,,
,,Level 02 - 1.201  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.201,Corridor,Fitoff,Power,
,,Level 02 - 1.201  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.201,Corridor,Fitoff,Lighting,
,,Level 02 - 1.202  Shell Fitoff Power,,Site QA,Second Fix,Level 02,1.202,Shell,Fitoff,Power,
,,Level 02 - 1.202  Shell Fitoff Lighting,,Site QA,Second Fix,Level 02,1.202,Shell,Fitoff,Lighting,
,,Level 02 - 1.203  Stair 1 Fitoff Power,,Site QA,Second Fix,Level 02,1.203,Stair 1,Fitoff,Power,
,,Level 02 - 1.203  Stair 1 Fitoff Lighting,,Site QA,Second Fix,Level 02,1.203,Stair 1,Fitoff,Lighting,
,,Level 02 - 1.204  Shell for Future Ward Expansion Fitoff Power,,Site QA,Second Fix,Level 02,1.204,Shell for Future Ward Expansion,Fitoff,Power,
,,Level 02 - 1.204  Shell for Future Ward Expansion Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204,Shell for Future Ward Expansion,Fitoff,Lighting,
,,Level 02 - 1.204a  Shell for Future Ward Expansion Fitoff Power,,Site QA,Second Fix,Level 02,1.204a,Shell for Future Ward Expansion,Fitoff,Power,
,,Level 02 - 1.204a  Shell for Future Ward Expansion Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204a,Shell for Future Ward Expansion,Fitoff,Lighting,
,,Level 02 - 1.204.1  Mech Riser Fitoff Power,,Site QA,Second Fix,Level 02,1.204.1,Mech Riser,Fitoff,Power,
,,Level 02 - 1.204.1  Mech Riser Fitoff Lighting,,Site QA,Second Fix,Level 02,1.204.1,Mech Riser,Fitoff,Lighting,
,,Level 02 - 1.207  Corridor Fitoff Power,,Site QA,Second Fix,Level 02,1.207,Corridor,Fitoff,Power,
,,Level 02 - 1.207  Corridor Fitoff Lighting,,Site QA,Second Fix,Level 02,1.207,Corridor,Fitoff,Lighting,
,,Level 02 - 1.209  Comms Fitoff Power,,Site QA,Second Fix,Level 02,1.209,Comms,Fitoff,Power,
,,Level 02 - 1.209  Comms Fitoff Lighting,,Site QA,Second Fix,Level 02,1.209,Comms,Fitoff,Lighting,
,,Level 02 - 1.21  Ante Room Fitoff Power,,Site QA,Second Fix,Level 02,1.21,Ante Room,Fitoff,Power,
