"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-001 - Stripping Topsoil Clearing & Grubbing"
"4b79cf1d-23f6-4872-85f2-6fb834e80331","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-046 - SUP - CFA Crossover - Occo"
"fa23a54e-c5f0-4f44-8739-9c410fba6679","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-047 - Zone 3.1 Occo - Bridgewater - CFA - CH15126 - CH15202"
"19dd0d87-f174-475d-97f8-b1d79abeede9","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-048 - Zone 3.1 Occo - CFA - Police - CH15313 - CH15364"
"f9a40071-963e-41b1-b1b0-fddecd8da1ec","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-049 - Zone 4 - Bus Bay - CH13480 - CH13500"
"84a49276-590a-4b0f-854a-f73fe1cff3f8","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-050 - Zone 4 - Bus Bay - CH14280 - CH14295"
"63abf8c5-7cf8-4e04-859d-2799fc412c4d","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-051 - Zone 3 Occo - CFA CM - CH15276 - CH15325"
"7c942f22-3669-45c2-b4a9-ce4cb98da5af","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-052 - Zone 3.3 - SUP - CH14440 - CH14500"
"333d0bab-9388-4c40-a5c1-e216bbd34587","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-053 - DPV Crossover "
"0483061b-c0a3-41ed-8111-f5e9c1ab4863","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-054 - Police Crossover "
"43e90bb6-194e-4fec-bf18-f159cc34a6b8","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-055 - SUP - Zone 4 - Zone 4 West - CH13340 - CH13280"
"a3f551e0-6380-415e-99f1-fb41193e51f4","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-056 - SUP - SES - Stadium WB  - CH15404 - CH15487"
"63e63727-987b-4e6a-8363-1361e59030af","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-057 - SES Crossover - Z3 Occo"
"d7cd2cb8-16be-440b-a1b9-baec68d792ae","","checklist-sectioned","","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-058 - SES CM Crossover - Z3 Occo"
"bac8c4d7-c1b5-4a8a-b1ff-8ba4be5d3703","","checklist-sectioned","","04a68656ee636da465c2eaddd0227c326e167729923359a5da9e2513101d985f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-059 - Maintenance Strip - CH13600 - CH13920"
"632c467b-1f9c-4cd5-b03f-8fcea169453d","","checklist-sectioned","","04a68656ee636da465c2eaddd0227c326e167729923359a5da9e2513101d985f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-060 - Maintenance Strip - CH14000 - CH14280"
"06fc1a3c-5431-4cb3-8e1e-ee1e945dd6d5","","checklist-sectioned","","04a68656ee636da465c2eaddd0227c326e167729923359a5da9e2513101d985f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-061 - Zone 3.3 - SUP - CH14360 - CH14400"
"ccc359ae-2650-4a2a-b9e9-3517315e864f","","checklist-sectioned","","04a68656ee636da465c2eaddd0227c326e167729923359a5da9e2513101d985f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-062 - Zone 3.3 - Maintenance Strip CH14420 - CH14500"
"f59a0c20-03aa-41bb-a2da-865ba0158e12","","checklist-sectioned","","04a68656ee636da465c2eaddd0227c326e167729923359a5da9e2513101d985f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-054 - Traffic Island, Median Island & Driveways","ITP-054-A1-LOT-063 - Maintenance Strip - CH13420 - CH13340"
"68924e3a-776b-4a0e-897a-7ec36fad0913","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-063 - Permanent Line Marking"
"d7cadf3a-f4e9-4e28-a0c3-186744db7b21","","checklist-sectioned","","de4e9443614cae911a102eaf20df61bab6799738dbdf7ad5607ceffcaadc06db","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-063 - Permanent Line Marking","ITP-063-A1-LOT-001 - Zone 4 SUP Line-marking"
"18b80b1e-9618-4c17-a556-1ef0ff4ace2d","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-065 - Wire Rope Safety Barrier (WRSB)"
"c5bcc917-b792-4e31-bdf4-ec9bffa27f0c","","checklist-sectioned","","42da820a612d90ce8c9b80252a3a8d8922a3130912999559b6367e1437741fdc","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-065 - Wire Rope Safety Barrier (WRSB)","ITP-065-A1-LOT-001 - WRSB Anchor Block Pour - Hume Hwy North median - Northbound and Southbound"
"a5fa2b26-3269-4531-9dc2-4bfff5b3683b","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-074 - Installation of Fencing"
"0144a2ba-888f-4be2-b8ef-e79e3b34e87f","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement"
"80ae39d3-e578-48e6-a91a-769232d3c6ca","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-001 - Hume Hwy North (Sth Bound) - Base Course"
"0669a6fe-7755-4800-88f1-c8152ab01db1","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-002 - Hume Hwy North (Nth bound) - Base Course"
"48771162-ea38-46c1-b667-bb1bf8284162","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-003 - Hume Hwy North (Nth Bound) - Intermediate Course"
"3f19de63-d2d4-47e9-8aad-fe974e2f0408","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-004 - Hume Hwy South - Base Course"
"7800cdfd-7a06-41bc-9a87-885342c53a0a","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-005 - Hume Hwy South - Intermediate Course"
"22e4e574-505e-41dd-b701-0a005521b271","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-006 - Hume Hwy North (Sth Bound) - Intermediate Course"
"01f931b1-9d9f-40f0-b40f-b7c0a50cf70b","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-007 - Hume Hwy North (Sth Bound) - Base Course CH70462 - CH70430"
"21c7a63b-76a3-4b7d-9825-f2c4cdcdfd04","","checklist-sectioned","","f32b252f5af3c6cf79a392cf888978c9baf0ccc93ee26823f10513349d1d3f1f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-008 - Hume Hwy North (Sth Bound) - Intermediate Course CH70462 - CH70430"
"edd03dfa-6221-4162-99ae-61decee6ee83","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-009 - Bridgewater Road PT3 - Base - CH25080 - CH25120"
"746ff3fc-f288-43f6-938b-03fa1282ee97","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-010 - Bridgewater Road PT3 - Intermediate - CH25080 - CH25120"
"1bfc5032-85a3-409a-9dd0-7ba999768caf","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-011 - Bridgewater Road PT6 - Base - CH25090 CH25100"
"e745fab7-6c8b-4418-b31d-ae7ebb45b118","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-012 - Bridgewater Road PT6 - Intermediate - CH25090 - CH25100"
"f8428d73-6ae6-42a1-985f-748b93e6812d","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-013 - Bridgewater Road PT10 - Patching 1 - CH25080 - CH25105"
"5b312a20-2c93-4de5-87bb-45f64a6f6eb5","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-014 - Bridgewater Road PT10 - Patching 2- CH25080 - CH25105"
"61071324-87c0-41c4-9e84-3cf2f51e187f","","checklist-sectioned","","53ef4c5e54f151fd5402c551709589d3d88c653f63450c30aa3b067b4abbfc5f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-015 - Craigieburn Rd Eastbound - CH16010 to CH16300 - Layer 1"
"c9922c07-e3da-45c6-aae7-aafa6e66cc7a","","checklist-sectioned","","53ef4c5e54f151fd5402c551709589d3d88c653f63450c30aa3b067b4abbfc5f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-016 - Craigieburn Rd Westbound CH16080 to CH16260 - Layer 1"
"91f1b3fc-61b2-427a-9fd3-31dfcc2c6838","","checklist-sectioned","","53ef4c5e54f151fd5402c551709589d3d88c653f63450c30aa3b067b4abbfc5f","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-017 - Craigieburn Rd WB - CH26160 to CH26360 Including Hume Slip Lane"
"7561895e-6d21-4199-af0e-0095a9a42213","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-018 - Craigieburn Rd EB CH16290 to CH16360 (Layer 1)"
"30adfae1-25c2-4449-922c-e73884a6c2e2","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-019 - Craigieburn Rd EB CH16290 to CH16360 (Layer 2)"
"3b2aeb77-be6b-4246-aa69-05ac44547f78","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-020 - Hume Slip Lane CH70070 to CH70200 - Base Course"
"fe42c1f0-c5c5-415b-89d8-d8c5ed1e6828","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-021 - Craigieburn Rd Eastbound CH25910 to CH26020 - Base Course - Type 11"
"ab42f3d3-0f02-4c30-97bf-8ad61f1a2b59","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-022 - Craigieburn Rd Westbound CH16020 to CH16150 - Base Course"
"e3feafd7-e66c-49be-8a7f-b176fde8ce0a","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-023 - Craigieburn Rd Eastbound CH25910 to CH26020 - Intermediate Course - Type 11"
"e985f0e4-a632-44a7-8b71-f0ffb8280a73","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-024 - Craigieburn Rd Westbound CH16020 to CH16150 - Intermediate Course"
"0b733608-3c6d-4db4-80ed-02a798bc0f55","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-025 - Zone 3.1 Westbound CH14780 to CH15030 - SF layer"
"d3d2ffc2-cb24-4c67-bdb3-9524f13bd88a","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-026 - Zone 3.1 Westbound CH14780 to CH15030 - SS layer"
"9dfed113-acce-4194-9940-1cab4bbc69cc","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-027 - Zone 3.1 Westbound CH15040 to CH15070 - SF layer"
"cf0d3f90-4ee6-44a5-a2bd-fde629c8de87","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-028 - Zone 3.1 Westbound CH15040 to CH15070 - SS layer"
"de71fd36-e0e3-41dd-9e9c-ae9f6c26e227","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-029 - WC -  Hume HWY STH BND 2 right turning lane & middle through lane "
"bd0d7041-24ef-4777-9b29-6e9df953ae16","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-030 - WC - Hume Sth Bnd to CRG Intersection shoulder and 2 through lanes"
"9f9e68fe-2e1e-476c-a919-73fb7189eb0d","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-031- pt3 Walter/hardy intersection base course"
"ce874653-ffee-4ba3-8414-d365f2df09e2","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-032-Craigieburn to hume right turn & left turn slip to hume"
"915fb4e3-33ad-47d4-9124-5dc2f7e3d3f5","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-033 - Zone 3.1-Chinnock Slip lane-Type N-layer1"
"70b1af86-6dd9-46fd-853b-6971de347287","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-034 - Zone 3.1-Chinnock Slip lane-Type N- layer 1"
"5f0bff11-d2c8-4271-b7f2-670d24a5731d","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-035 - SF Base course shell subway slip lane up to plaza west driveway"
"61e499da-1ee6-4bf4-88ca-92a685b75d56","","checklist-sectioned","","e7bf9784812dde2ecfacf94d28e7ea4bb7073568311e16a7f258279a8ea2c2dd","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-036 -SI intermediate course shell subway slip lane up to plaza west driveway"
"002799d8-3cba-4f4b-ada8-3881dbb0e43a","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-037 - Zone 3.1E Base course SF CH15119 to CH15215"
"d39e42f2-5cd4-426e-9987-307e09d6d0f4","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-038 - Zone 3.1E Base course SI CH15119 to CH15215"
"64f215da-c85c-4b1d-8e4d-069621c3484e","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-039 - PT11 - CRG WB - CH15854 - CH15719 - 1st Layer"
"9ed71c6d-b3a8-495c-a7f5-ad4d5df8d189","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-040 - PT11 - CRG WB - CH15854 - CH15719 - 2nd Layer"
"bddeda31-ad3f-4723-9f1f-66f14bb56295","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-041 - PT1 - CRG WB - CH14260 - CH14000 - 1st Layer"
"5575ce13-3e6f-4ae7-9176-57d6d6f55941","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-042 - PT1 - CRG WB - CH14360 - CH14000 - 2nd Layer"
"c74e12d4-476c-4a68-abc2-fd744de15c55","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-043 - PT1 - CRG WB - CH14000 - CH13440 - 1st Layer (excluding Slow lane)"
"428a6077-a98e-4239-8945-327e4e96de12","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-044 - PT1 - CRG WB - CH14360 - CH14260 - 1st Layer"
"2bd37089-3f1f-49c8-b46d-efaec0edd3dc","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-045 - PT1 - CRG WB - CH13460 - CH14000 - 2nd Layer"
"fe19e12c-8085-42dc-a28a-1a9be3687bb1","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-046 - PT11 - CRG WB - CH15800 - CH115980 - 1st Layer"
"41494836-7c5b-4f22-b35b-04cb6154e04f","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-047 - Rayfield to Plumpton WB SF Layer"
"501791de-21a9-4d4a-806b-b8aa265bae1a","","checklist-sectioned","","3a7e182341c7ca08102207506e3f0ab9d27ea46c2be17150e49d3c0c4210f6ad","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-048 - Rayfield to Plumpton SI layer"
"499c5651-66d5-42b4-96cc-2ffe3190795b","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-049- Rayfield to Plumpton EB SF LAYER"
"bd825942-7d6b-437a-a735-ec0e592ef0f0","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-050 - Parish - CFA - 1st Lift - CH15305 - CH15208"
"cd70df6e-8e9e-4193-ae55-64a81096d62e","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-051 - Parish - CFA - 2nd Lift - CH15305 - CH15208"
"02c2a74c-850a-49c2-83ed-2daabb417646","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-052 - Z3 Occo - CRG Rd EB - x2 Fast Lanes - PT11 - Base - SI - CH15319 - CH15460"
"edb28449-f08d-476e-b3b8-f155b4f6f24d","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-053 - Z3 Occo - CRG Rd EB - x2 Fast Lanes -  PT11 - Intermediate - SI - CH15319 - CH15460"
"3e6a3dac-9c9d-4878-9b5a-787e848c6c7f","","checklist-sectioned","","ae1343afe25c2970a38bd7e9a9b40d6eaf5cf004a9ade84399529fb4c731e166","checklist","FALSE","FALSE","AREA 1 ITP's","ITP-075 - Asphalt Placement","ITP-075-A1-LOT-054 - Zone 3 east Craigieburn rd CH25215 to CH 25365 EB SI 1st LAYER"
