"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6f69b477-4022-42c0-853f-fb7bbe343980","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"9ef568b4-1073-4238-8132-76c41e82e311","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Central Utilities (CU)"
"cc6fcaf3-9be1-400b-8cbd-ccd3948af75f","","checklist-flat","pass","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 07 (Duncan 1)","Hydraulic Plant - MA07-103 - #AST1085 - L1"
"b43e98e5-f433-4aff-97a8-467cd6b61acd","","folder-normal","pass","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 08 (Duncan 2)"
"643f5a2e-5a60-4d85-8398-ca4bbcdb6613","","checklist-flat","pass","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 08 (Duncan 2)","Plant Stair 1 - MA08-007 - #AST1167 - GR"
"25664af8-e8fb-4325-9d8f-fd8df8275c2d","","checklist-flat","pass","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 08 (Duncan 2)","Hydraulic Plant - MA08-103 - #AST1168 - L1"
"7f365bb1-807d-4c34-8291-fd9c04bcddc0","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 09 (Eastlakes 1)"
"49636e47-53da-400a-a25c-8ec28debc9ba","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 09 (Eastlakes 1)","Plant Stair 1 - MA09-007 - #AST1250 - GR"
"9302ce38-5ac3-4b9f-b409-c0904a73cbed","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 09 (Eastlakes 1)","Hydraulic Plant - MA09-103 - #AST1251 - L1"
"834c61f9-e7ca-4bc1-8418-b676e0539183","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 10 (Eastlakes 2)"
"31cfa5ac-ca6d-4035-a1ec-1c435740e098","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 10 (Eastlakes 2)","Plant Stair 1 - MA10-007 - #AST1333 - GR"
"674b1171-86fe-45b6-9197-d1af5ffcc3f3","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 10 (Eastlakes 2)","Hydraulic Plant - MA10-103 - #AST1334 - L1"
"117662a9-f597-4aec-8e8c-b76c115a9e03","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 11 (Franco 1)"
"e7325419-bdc0-4635-a84c-9c263d1130c5","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 11 (Franco 1)","Plant Stair 1 - MA11-007 - #AST1416 - GR"
"c1694cc6-7e21-4895-9dd6-93f636279cb1","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 11 (Franco 1)","Hydraulic Plant - MA11-103 - #AST1417 - L1"
"5faefec8-fe8b-497b-98dc-d3f6bafd736a","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 12 (Franco 2)"
"d021b2b6-ad78-429e-87b8-1f3e7877e4b0","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 12 (Franco 2)","Plant Stair 1 - MA12-007 - #AST1499 - GR"
"22f285c5-974d-4095-b5d0-2e8b21362977","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 12 (Franco 2)","Hydraulic Plant - MA12-103 - #AST1500 - L1"
"812cedfb-44a9-46c4-bd8f-037bd0e6993e","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 13 (Galvin 1)"
"20949123-2aab-429d-b299-4d663acdb31b","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 13 (Galvin 1)","Plant Stair 1 - MA13-007 - #AST1582 - GR"
"6cf416ba-dcc5-4a9a-92af-013e3f29670b","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 13 (Galvin 1)","Hydraulic Plant - MA13-103 - #AST1583 - L1"
"aadad918-0b8e-4a52-a58a-fee9b0a8f871","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 14 (Galvin 2)"
"8b19529b-b1e3-4410-b1ee-d68153fc12a9","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 14 (Galvin 2)","Plant Stair 1 - MA14-007 - #AST1665 - GR"
"7557e364-fdf3-4b0a-b900-d5a84e0d0ed3","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 14 (Galvin 2)","Hydraulic Plant - MA14-103 - #AST1666 - L1"
"80b618c8-8e5c-452a-bb5d-05dcdd60a9c3","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 15 (Hailar 1)"
"d9d9f257-bc88-4960-9e2c-582ea5ba70e8","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 15 (Hailar 1)","Plant Stair 1 - MA15-007 - #AST490 - GR"
"950f7697-3dcc-4eee-b1ec-1508985e68e5","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 15 (Hailar 1)","Hydraulic Plant - MA15-103 - #AST491 - L1"
"d6829cda-e1bc-4d6f-a421-ac9e6ece1d97","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 16 (Hailar 2)"
"00d7d0b1-fa38-4e5a-8cd1-be7805905851","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 16 (Hailar 2)","Plant Stair 1 - MA16-007 - #AST324 - GR"
"63e4d05c-3a5d-488e-b00b-f684793c46be","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Main Accommodation 16 (Hailar 2)","Hydraulic Plant - MA16-103 - #AST325 - L1"
"534071d8-97ab-4d89-8919-0b0939f1c264","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Reception Discharge"
"f802a840-139b-48f2-9a8e-e3e24634d089","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Reception Discharge","Mechanical Plant - RD-048 - #AST1735 - GR"
"77409995-73c2-482a-a131-7b35c13a0daa","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Recreation"
"40471dda-b913-407d-aa50-e411d39af03b","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Recreation","Mechanical Plant 2 - RC-023 - #AST3892 - GR"
"8409e278-5de7-44d7-a0fd-227056c2d093","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Security & Emergency Services Group Building"
"b0060ed8-1be8-4e4c-b585-bc221998866b","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Security & Emergency Services Group Building","Meters - SE-038 - #AST134 - GR"
"766728d3-31a7-41aa-a40c-02c3379fc4fd","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","State Services Building"
"70f5b68c-de69-4452-b48f-53ca4dbd1a86","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","State Services Building","Plant - SS-006 - #AST103 - GR"
"ccfb8a50-4563-4958-bf1c-7d1d7a720e1b","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","Gas OPSO Valve","Visits"
"97a6234f-5c15-4c2a-b196-ec30ca33a240","","checklist-flat","not-started","QA 6D - Quality Control Gas Regulation Test Report","checklist-flat","FALSE","FALSE","DLP Maintenance ","Gas OPSO Valve","Visits","Plant Room 3 - VI-149 - #AST150 - GR"
"b3104324-bc51-4de4-b966-c9628441f2f2","","folder-normal","fail","","step","TRUE","FALSE","DLP Maintenance ","TMV"
"f654bf19-3333-438e-8d1c-9858fa00e5c3","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Alkara Entry"
"f8a51556-2484-4427-8503-e05cb9b329ff","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Alkara Entry","Acc Prisoner Wc - EN01-001 - #AST4 - GR"
"d9b7a815-48e0-4b39-8690-fd44766a1494","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Alkara Entry","Staff Wc - EN01-016 - #AST7 - GR"
"1899f7e0-e4ce-4b95-bb4e-21a1f95a48f9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Alkara Entry","Acc Staff Wc - EN01-017 - #AST8 - GR"
"f3535ba2-7d3a-4c61-8fd4-3d416c58d51d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Alkara Entry","Dispensary - Satellite - EN01-014 - #AST17 - GR"
"ffbd638b-0049-42e9-9aad-5a9d53baaaa5","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Alkara Entry","Consult Room - Satellite - EN01-015 - #AST18 - GR"
"3f3f4804-fd84-4b9d-9916-a5ae5d1688ac","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Bennetti Entry"
"392cce64-5078-4c89-b594-28794a0be935","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Bennetti Entry","Staff Wc - EN02-016 - #AST4043 - GR"
"a8273d02-ba02-4576-a085-1d840eae565a","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Bennetti Entry","Acc Prisoner Wc - EN02-001 - #AST4044 - GR"
"0d779422-204a-49fc-acb3-95cc3483ec3c","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Bennetti Entry","Acc Staff Wc - EN02-017 - #AST4045 - GR"
"a822cf00-8e58-4a80-8f9a-2f775c0173f7","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Bennetti Entry","Dispensary - Satellite - EN02-014 - #AST4054 - GR"
"ee11d122-e515-4e73-9498-be35c010055c","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Bennetti Entry","Consult Room - Satellite - EN02-015 - #AST4055 - GR"
"6c1be161-9c12-4f90-bc3b-6358c8831eb4","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Ceti Entry"
"1e540900-aaa0-4cc8-9fc3-ec5bbc5c2c1b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Ceti Entry","Staff Wc - EN03-016 - #AST4058 - GR"
"70979843-b7ed-4302-817a-4452ecc700e9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Ceti Entry","Acc Prisoner Wc - EN03-001 - #AST4059 - GR"
"5ad08b6a-edf4-49cd-ae8f-8764a50ca257","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Ceti Entry","Acc Staff Wc - EN03-017 - #AST4060 - GR"
"16e93d31-bac9-4539-af5e-d60e59df336d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Ceti Entry","Dispensary - Satellite - EN03-014 - #AST4069 - GR"
"b1519067-acd0-48f2-aee7-5b2576f866d2","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Ceti Entry","Consult Room - Satellite - EN03-015 - #AST4070 - GR"
"6c40e5db-32a6-4349-be62-2e1e4409d302","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Cultural Centre"
"1f55fe60-1422-4fd8-9048-651ba2419027","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Cultural Centre","Corridor - CC-001 - #AST4028 - GR"
"fcadcf8d-2de4-47bf-ade5-26da2b69e3bf","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Cultural Centre","Wc Airlock - CC-013 - #AST4030 - GR"
"c085ca46-732b-4441-a9ac-a4fd509e40ba","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Cultural Centre","Acc Staff Wc - CC-014 - #AST4031 - GR"
"f618e403-1eb9-414b-a7ce-498dcdab42e7","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Cultural Centre","Islamic Wash - CC-018 - #AST4680 - GR"
"4e7bd35a-6096-4423-9d71-b8363b80c72b","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Duncan Entry"
"15f7db73-5538-4070-a344-5b5277eea433","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Duncan Entry","Staff Wc - EN04-016 - #AST4073 - GR"
"347aac90-f320-4cc4-b93f-24a84dc2aa7f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Duncan Entry","Acc Prisoner Wc - EN04-001 - #AST4074 - GR"
"d365c40f-a68e-4fab-929b-a92d35f48979","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Duncan Entry","Acc Staff Wc - EN04-017 - #AST4075 - GR"
"e0741a38-dd1d-49a4-b892-24e1cf986d82","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Duncan Entry","Dispensary - Satellite - EN04-014 - #AST4084 - GR"
"4c3555b3-b39e-4f68-a37e-d0326170d678","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Duncan Entry","Consult Room - Satellite - EN04-015 - #AST4085 - GR"
"571cce74-ec07-4818-a288-3d5e53972971","","folder-normal","work-in-progress","","step","TRUE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry"
"57006821-84b2-4cff-8af2-ab988f765e86","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry","Staff Wc - EN05-016 - #AST4088 - GR"
"61b9c252-6a2f-4b7e-a5c8-2e89a0b43087","","checklist-flat","pass","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry","Acc Prisoner Wc - EN05-001 - #AST4089 - GR"
"cae143db-b444-4fd3-a1be-4bb5e0f91635","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry","Acc Staff Wc - EN05-017 - #AST4090 - GR"
"949f68f4-c658-4ba0-b2ff-f2536d7646cd","","checklist-flat","pass","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry","Dispensary - Satellite - EN05-014 - #AST4099 - GR"
"ba98ec3b-c412-4b6f-b7a5-91300200cda1","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Eastlakes Entry","Consult Room - Satellite - EN05-015 - #AST4100 - GR"
"230b62aa-3f5b-454f-ae27-40a048da43fa","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Education Programs"
"8eb2e5a7-0899-4b79-8392-424bb70671c3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Protection Foyer - EP-012 - #AST4147 - GR"
"e81c07ad-88b7-4736-ada5-c60869bc7a95","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Staff Wc 1 - EP-015 - #AST4148 - GR"
"92261ada-f609-499f-b91d-8e75744d32da","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Female Staff Wc - EP-026 - #AST4157 - GR"
"0c8065ec-5a4a-476a-877b-a97527161678","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Male Staff Wc - EP-027 - #AST4158 - GR"
"92134b6d-649a-421d-927b-a5ff0056cc85","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Acc Staff Wc - EP-028 - #AST4159 - GR"
"ba7079d8-41ff-4e9a-b907-510da6f88ec1","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Education Programs","Education Programs Courtyard - EP-054 - #AST4161 - GR"
"e9e41b1c-a4cd-4e2d-9c8a-78fae035bd06","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","External Stores"
"66efdb0c-cfe9-4f7d-b9ed-cb476a0edee9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Staff Acc Wc - ES-015 - #AST57 - GR"
"55f9bbe0-802c-446a-a4fe-46c2aed53b67","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Female Staff Wc - ES-016 - #AST58 - GR"
"9f38748c-f147-4df9-ba63-682142648e03","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Male Staff Wc - ES-017 - #AST59 - GR"
"8a28e198-e66d-48d6-b27f-7caf5ed0945f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Prisoner Wc 1 - ES-027 - #AST62 - GR"
"e894076c-447e-4eea-b751-71294cb3025e","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Prisoner Wc 3 - ES-026 - #AST72 - GR"
"59ecb18d-c097-4b5d-ac8d-2448c37b58e0","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","External Stores","Prisoner Wc 2 - ES-025 - #AST73 - GR"
"62d7fbd3-d328-4fcb-81ba-d342056e6934","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Franco Entry"
"985080fb-9897-4347-bd5d-8fdbec791b71","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Franco Entry","Staff Wc - EN06-016 - #AST4103 - GR"
"699aef9f-b5f0-4e7b-8098-fbb58ee93a38","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Franco Entry","Acc Prisoner Wc - EN06-001 - #AST4104 - GR"
"7863df84-aa2a-46cc-bd10-989973cb58cb","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Franco Entry","Acc Staff Wc - EN06-017 - #AST4105 - GR"
"064701a2-68d6-4a86-8106-1a28dfe040f9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Franco Entry","Dispensary - Satellite - EN06-014 - #AST4114 - GR"
"05b63d4a-7a1d-4270-99fe-669e5fe2d559","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Franco Entry","Consult Room - Satellite - EN06-015 - #AST4115 - GR"
"37af32f3-1187-4a59-a600-00ec835a1108","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Galvin Entry"
"9f350f28-d69c-4712-a635-97ca838920bb","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Galvin Entry","Staff Wc - EN07-016 - #AST4118 - GR"
"12e9c13c-16c3-4729-a449-587281958315","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Galvin Entry","Acc Prisoner Wc - EN07-001 - #AST4119 - GR"
"cae9094a-16b7-4e26-a10a-936ded21fefa","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Galvin Entry","Acc Staff Wc - EN07-017 - #AST4120 - GR"
"9776b5ce-a91c-4dde-b5a9-8a549d421948","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Galvin Entry","Dispensary - Satellite - EN07-014 - #AST4129 - GR"
"33b2ea92-32b1-48c3-81aa-83e74dafaf1f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Galvin Entry","Consult Room - Satellite - EN07-015 - #AST4130 - GR"
"86d1d617-d9bf-4cf3-8594-138fbe96b7d5","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Gatehouse"
"eedf1113-205a-4b23-be24-cd0d92b5a85b","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Visitor Acc Wc - GH-012 - #AST74 - GR"
"740bb399-fb03-4d46-9ac9-c4ed874a054f","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Kennel - GH-028 - #AST76 - GR"
"c6aad40b-8fa3-4f9f-a1b5-e774fae034f3","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Locksmith - GH-038 - #AST80 - GR"
"a38caf58-5549-4fcc-ae65-7c9a33857590","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Female Wc 1 - GH-041 - #AST81 - GR"
"db2e2223-58c0-4e24-a085-86075c0caa5d","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Male Staff Wc 2 - GH-062 - #AST86 - GR"
"fa31f6f7-95ea-4471-b5d2-1e48d8e4b7ec","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Female Staff Wc 2 - GH-063 - #AST87 - GR"
"4fc0dffa-5326-4be9-af91-bfebc9ff3547","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Unisex Wc - GH-064 - #AST88 - GR"
"c0f295e6-2577-48c7-80da-f96c2d2d2d99","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Staff Wc 2 - GH-205 - #AST91 - L1"
"8c44e9b0-3424-4441-82cc-e89b8dc6d4ae","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Male Wc - GH-112 - #AST93 - GR"
"8bee92bd-184f-4eb6-835d-08b5c55afede","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Staff Wc 2 - GH-205 - #AST94 - L1"
"30147370-6a16-4dca-a2c1-fb8a6b76f8c9","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Female Wc - GH-106 - #AST4688 - GR"
"a3cb53cf-89d0-4946-a9b7-6d45a6de1019","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Acc Staff Wc - GH-107 - #AST4689 - GR"
"e4e9ea86-0711-4233-b2e5-c3545af349e0","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Gatehouse","Visitor Male Wc - GH-010 - #AST4690 - GR"
"7f2f3a95-aeff-4f25-a710-74d3390c3cfd","","folder-normal","not-started","","step","TRUE","FALSE","DLP Maintenance ","TMV","Hailar Entry"
"14dfd129-c1d6-408e-be43-0881ee87a9a8","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Hailar Entry","Staff Wc - EN08-016 - #AST4133 - GR"
"b2943a2a-f24d-40fa-8a15-744e3eacf66e","","checklist-flat","not-started","TMV 12 Month Service Log V.040221","checklist-flat","FALSE","FALSE","DLP Maintenance ","TMV","Hailar Entry","Acc Prisoner Wc - EN08-001 - #AST4134 - GR"
