"Warnings","Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"","4844bcc0-5510-5ea7-954d-5709d6e77639","note","RECORDS: Refer to Overall Project ITP for Written approvals QA.1 Geschke Quality Submission Register",,,,,,
"","8688973e-580c-521e-a2ef-ab63fd5d5227","note","ACCEPTANCE CRITERIA: Technical Data is marked with Approved For Construction",,,,,,
"","bcb9c29c-4d10-58fe-9307-f7fb3cb80757","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","650067d7-f4fd-51b4-b854-7a1c032537d0","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","e435cb21-9254-5f72-8f6b-dd34ca67dd9b","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","1309be08-a328-434d-8b1e-531b100612e9","checkpoint","4. Approve shop drawings",,,,,,
"","e745eb57-8603-559c-a4c8-0161dad852a7","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"","7610d3ca-cefb-5da4-b772-f9b08eaa1ef8","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"","0d000ef2-9abb-5855-acad-717d29720935","note","ACCEPTANCE CRITERIA: Drawings are marked with Approved For Construction",,,,,,
"","6c873f21-a11b-5fe2-8348-eb058d7a2b10","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","04480fbd-5b24-5218-9ae0-41a1add9a686","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","840e34bf-364b-55b0-853c-dbb09dc2b066","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","ed168b19-34ec-4eca-b2b7-9e43667ca138","checkpoint","5.01. Check set out - Works by Delta",,,,,,
"","2f5d3c92-b74b-5a37-8791-2b7410bd4ade","note","STAGE / FREQUENCY: Prior to commencement / Once per grid",,,,,,
"","4aef75fb-96f1-56e4-a30c-94d2366ef86d","note","ACCEPTANCE CRITERIA: Set-out of pits is marked with pegs and alignment matches design layout",,,,,,
"","896486f4-d9e0-589c-bfbd-ff59e938c842","note","Height control point is marked within 40m of works area.",,,,,,
"","910ebd13-ef48-5195-b307-d22c12848672","note","All 'known' existing services have been potholed, marked using a riser 1m above ground and backfilled with sand.",,,,,,
"","80584e9f-b783-579a-bdbf-2d373956ff7d","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","c9f3304a-3c33-5973-8975-2616504cf418","note","INSPECTOR / APPROVER: Foreman. Delta",,,,,,
"","9ad7cf58-d4a5-5db8-940f-68975769d27e","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","77431653-995a-4ace-8f16-a1f479a45b45","checkpoint","5.02. Check excavations",,,,,,
"","31fae4e3-e09c-5061-9060-86d4ed0daa19","note","STAGE / FREQUENCY: Prior to commencement / Once per grid",,,,,,
"","18382bba-eb68-52bb-9f70-b9de3e873c02","note","RECORDS: 'Before' Photographs",,,,,,
"","5075a1a9-1580-5548-9343-0db42c4f4c21","note","ACCEPTANCE CRITERIA: Alignment commences at outlet and proceeds upstream",,,,,,
"","016f9252-71f9-5743-8531-0c0edce96d79","note","Minimum falls",,,,,,
"","f47f7e19-4586-5d39-a733-9f6a253768d1","note","Excavation alignment is outside of minimum clearances from above ground assets, below ground assets and boundaries or plan for excavation works or temporary works meets requirements within exclusion zone.",,,,,,
"","01fbf527-7206-5681-a244-1b6f59c3a7a4","note","INSPECTION / TEST PROC: Visual Inspection",,,,,,
"","65e836c8-b615-5f9b-83b1-d0f9b5e3c02f","note","INSPECTOR / APPROVER: Foreman. LLB",,,,,,
"","a5e514d7-adb8-5b8e-a394-df6e6e372568","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","12ec5c7c-51ba-4129-a8dd-c0098be83840","checkpoint","5.03. Approve Temporary Traffic Management Plan if trench crosses existing road, road reserve or footway",,,,,,
"","57bd8763-fd51-5070-8dbd-e9262baa04b7","note","STAGE / FREQUENCY: Prior to commencement / Each TMP",,,,,,
"","aea906af-f26d-5f81-a1ee-1b30392f229b","note","RECORDS: Copy of Consent and Traffic Management Plan",,,,,,
"","a845e705-da73-5d36-9ed5-764c10af7bc9","note","SPECIFICATION / STANDARD: ACOR Consultants Civil Specification Section 6.2.4",,,,,,
"","08946a2c-eb10-5c8c-8cd0-14ff16e194b6","note","ACCEPTANCE CRITERIA: A copy of the consent for working in the Road Reserve and Temporary Traffic Management Plans approved by the relevant Statutory Officer",,,,,,
"","b4a32c14-779b-55e0-80ae-e31020b76fe2","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","aa2b6ade-d039-5ed6-a124-dc0b69f55bf2","note","INSPECTOR / APPROVER: Contractors Authorised Representative. LLB",,,,,,
"","591e8f8c-978e-5af7-bfff-6f6f28f8ca68","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","fd6c715e-ece4-42d1-93ab-3b766d513205","signoff","hold point",,,,,,
"","d1f73b11-5d13-493d-8ef5-4a588869df74","checkpoint","6. Check deliveries of materials",,,,,,
"","9d8a4093-5711-5eb3-b30a-82ec2309416c","note","STAGE / FREQUENCY: Each delivery",,,,,,
"","ddafe402-bf29-5e52-b6e8-92002eeb9866","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"","55a02ce1-c761-5c8d-997b-7809e49d42e3","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"","dfdcc1cd-2aab-5726-9c19-8cebf0825dea","note","Grade or class matches
design",,,,,,
"","71d23c89-7dbb-5c18-83ea-76f954556b73","note","Size and thickness
matches design",,,,,,
"","9e1a1ba9-8427-5d9b-b242-3800df4375a3","note","Supplied items are free of
defect",,,,,,
"","86dcfe28-9be5-5a81-8866-6cc13cd393e9","note","Marking, packaging and
preservation is fit for storage / construction.",,,,,,
"","2e6802d8-89c9-5e57-b922-6504e966cc46","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","9dc8ff4e-5257-53de-b86c-2fa4ad32b710","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","4d05ae0b-3ec3-50be-9af1-cdcd43203737","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","0960b55a-15c4-4c5b-b939-531de1587c75","checkpoint","7.01. Check below ground pipework - pipes and fittings",,,,,,
"","6587e6f6-8857-58ce-a81e-e69a0d7f018e","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per grid",,,,,,
"","51ff1b33-3f20-5c1b-946d-dfe5b18568dd","note","RECORDS: 'During' Photographs & As-built Survey by Delta",,,,,,
"","f63e3666-152a-53fe-a6b3-93c60acab6a4","note","SPECIFICATION / STANDARD: AS 2566, AS 3500, AS 4130 and AS 5065",,,,,,
"","11d98606-c4df-5995-9604-5b5d4a5065c2","note","ACCEPTANCE CRITERIA: Joints, fittings and connections match design",,,,,,
"","19fc3ed7-2d4a-598e-b197-9e5525441206","note","Alignment and position are as drawn",,,,,,
"","a9d3c499-2d16-5906-a2f6-2d40e1ab833e","note","INSPECTION / TEST PROC: Visual Inspection & Document and Review",,,,,,
"","f87725be-7882-5a46-839c-7d99fe66332b","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","63902c13-9d83-5cb0-8476-8552efa85cd8","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","fd5a59bc-17ca-44e3-8713-25d220952574","signoff","hold point",,,,,,
"","9dcef363-7a08-40a2-87d5-47157c39c8cd","checkpoint","7.02. Check below ground pipework - high ends and flushing points",,,,,,
"","a23ebf66-8470-51c4-ad24-e68cff41e6bf","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per grid",,,,,,
"","a5f06519-a097-5c0a-9438-394f9a11ff00","note","ACCEPTANCE CRITERIA: Capped at surface level with hinged lid, cast iron box in concrete surround 300 x 300 x 150mm",,,,,,
"","d7d6e1b7-55fc-5b3d-9010-dbf2121c3186","note","INSPECTION / TEST PROC: Visual Inspection",,,,,,
"","85aa3c7c-a514-53f4-a494-cd0d9424b2c1","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","d859aba2-bb4e-5787-9ff8-f51eca18a00d","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","6f5f0f62-f67d-4b70-98db-fcfbbdecbd6a","signoff","hold point",,,,,,
"","66d44003-ff43-4ec8-94b4-0c99ddd54cc0","checkpoint","7.03. Check below ground pipework - haunching, surrounding and encasing",,,,,,
"","116b7a4d-b37b-5890-9c19-2ef492f2425a","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per grid",,,,,,
"","ad62d472-435e-5bb3-814b-d16aae29631e","note","RECORDS: Photograph",,,,,,
"","46a79d42-7477-5de8-9968-d405dfe77cd8","note","SPECIFICATION / STANDARD: AS 1289 3.6.1 ACOR Consultants Civil Specification Section 6.19.3",,,,,,
"","c0fbbf83-66c2-59b7-ba63-11f2dd49fd9a","note","ACCEPTANCE CRITERIA: Free draining granular material",,,,,,
"","61b3c230-eedf-5c4c-ab90-9f05e93e2c39","note","All faces of filter material in contact with topsoil or similar shall be covered in geotextile",,,,,,
"","ce343597-2b89-547e-adae-4bf2831ea165","note","Material used is as specified and approved.",,,,,,
"","918be02e-b6a6-5a1a-9839-eb369acd7333","note","INSPECTION / TEST PROC: Visual Inspection",,,,,,
"","d2767c7d-2d8d-5d33-bd5f-f4856228c8a9","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","d74f6797-3c56-5c4d-8779-04c503ef3494","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","177f4d74-6d08-44c0-aa53-a067c3322ca2","checkpoint","8. Check Completed Surface - Make Good",,,,,,
"","dce6dc94-4517-57ea-b403-733cfca67c81","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","e3846798-21c4-50e2-940e-4efa5c61d919","note","RECORDS: 'Upon completion' Photographs",,,,,,
"","9e0ec8ef-887d-5a06-a253-0d1424e803ed","note","ACCEPTANCE CRITERIA: Completed surface is free of obstruction/debris and matches finished levels for pipework less depth of works by others",,,,,,
"","1cc14c4a-453a-5a62-b1fc-462636b96b1d","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"","33e2b17a-1c55-56c4-9246-90f468242246","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","99c569b5-7437-5d5d-b0e6-884ae95e3856","note","HOLD OR WITNESS POINT:",,,,,,
"","76009441-b406-5a2c-b191-3ae372055b22","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"","297f0374-c02d-451f-9292-f4542b8e0f76","signoff","hold point",,,,,,
"","7ca51f55-864f-43f9-9018-cde177e1b6c4","checkpoint","9. Obtain 'as built' documents - Works by Delta",,,,,,
"","93c52f42-ea40-521c-b108-a5f5e2cff2cb","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","8087767b-333f-5e05-9eb0-7043923ed488","note","RECORDS: As built documents by Delta",,,,,,
"","723ca511-6a90-5520-b884-1220284158e5","note","ACCEPTANCE CRITERIA: Drawings are marked with As-Built",,,,,,
"","07a79762-12e9-5e5c-9b4f-6af501b5b26e","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","6b1a0a76-d16e-511f-9238-c077e472a5a7","note","INSPECTOR / APPROVER: Engineer. Delta",,,,,,
"","89918e03-93b9-50cf-9589-ffe0837930f3","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","29a72d54-4668-48f0-82fa-668393fcbe13","checkpoint","10. Obtain operating and maintenance manuals",,,,,,
"","63efa2eb-fea7-582c-9919-aa2f8ceebea5","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","de7d9af8-0442-5628-bcca-4f3d8d4daf8c","note","RECORDS: Manuals",,,,,,
"","a5d4f506-c0bf-511e-8f30-2ea093e4fea4","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","6cfa71b0-06d6-5bd2-ac4e-59806bcedd44","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"","59e07c13-61cc-510b-81e0-f2db1f8b0938","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","b42b13a6-2efe-42b0-87b3-8c8cf1ca5242","checkpoint","11. Obtain Guarantees",,,,,,
"","814f23f8-7599-53fa-995a-51f98f900fa4","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","345d632d-1f3d-565d-b1ce-16d22c671d99","note","RECORDS: Written guarantees",,,,,,
"","7728e5a2-8c4d-5c9c-8a38-f72b7aa1f7a4","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","fa565cb3-984a-5bb4-8f59-55e1254fdfd8","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","d11330c1-db74-536f-8249-dcd3a19b564a","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","ba243496-d682-4cb2-9043-b57a2a2b8afc","checkpoint","12. Final commissioning & inspection",,,,,,
"","12376f84-d771-574e-aabc-7a1854862690","note","STAGE / FREQUENCY: Prior to practical completion",,,,,,
"","a1830aad-a648-517b-95fd-6d5a7638c5dd","note","RECORDS: Final commissioning checklist",,,,,,
"","a716b483-bd9d-5d53-a3a8-c2e10802245f","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","adbdd134-9141-5c13-b0ee-710c899fc6f7","note","INSPECTOR / APPROVER: Subcontractors Authorised Representative. Geschke",,,,,,
"","40201bcc-ad44-5507-b1d8-b31c30f5ba1c","note","HOLD OR WITNESS POINT: Witness Point",,,,,,

"","db66cdf9-a673-481e-9688-f6899994a091/2","checklist-flat","ITP - Trench Compaction - Various Services","","ITP Trench Compaction - Various Services",,,0,"5119b75d-e6a0-406d-9ab3-7046a4b0ddda"
"","a3c42179-c82b-4980-96cc-f92052721828","checkpoint","8.01 - To assist with the requirements of not only test results but ensure supervision to assess the competency of the construction methods a Level 1 GITA tester will be on hand to express an opinion on the compliance of the work practices. Geschke Plumbing are to compact in 150mm layers with Trench Pad Foot Roller.",,,,,,
"","e6761e40-b5cd-5459-abb7-e85eac4c816e","note","STAGE / FREQUENCY: During compaction",,,,,,
"","cda4f2ce-2c9a-5ce6-8ece-cc0dcad2c7eb","note","RECORDS: Written document by Level 1 GITA tester. Geschke mark-up of backfill type, test & observation location by grid",,,,,,
"","243a0fc2-133e-5bde-a079-1c30240fb722","note","SPECIFICATION / STANDARD: AS 3798-2007",,,,,,
"","9b836e52-e76f-5cf7-a84e-2661a8fddd66","note","ACCEPTANCE CRITERIA: Geschke are to compact in 150mm layers with Trench Pad Foot Roller",,,,,,
"","0baae71d-5450-58f2-a818-1ccd64ac0a3d","note","INSPECTION / TEST PROC: Audit Activity",,,,,,
"","697e8709-c65f-5077-a162-2c8cddde9ca0","note","INSPECTOR / APPROVER: Geotechnical Testing Authority. Geschke",,,,,,
"","686a6865-e973-5493-9f2f-f7a5a868d60e","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","4b1e5cb7-b231-461d-82df-5e1c1a93ea43","checkpoint","8.02 - If Stab Sand is required for back fill this will be delivered 5% stab sand as per approved material. 5% stab sand on 100 slump poured straight from the shoot",,,,,,
"","f6da8555-7024-5c1e-b696-ed91e9c49f6e","note","STAGE / FREQUENCY: Prior to installation / Each pour.",,,,,,
"","c0f928e5-90b1-563a-aeca-c31eccc3f025","note","RECORDS: Geschke mark-up of backfill type, test & observation location by grid",,,,,,
"","a383007a-c24d-5d47-909e-c5bdcf59c82a","note","ACCEPTANCE CRITERIA: Stabilised sand mix meets 100 slump direct from concrete truck shoot",,,,,,
"","e9d14697-8e61-51a5-9ad9-1bb363150544","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","2798801e-6a22-518e-83cf-49b3d894e52e","note","INSPECTOR / APPROVER: Foreman. Geschke.",,,,,,
"","f52f94e5-341b-5693-816f-41452db4492a","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","788fc18f-a75d-4bee-8490-9395b4d201e9","checkpoint","8.03 - Testing to be completed in backfilled zones with 1 test through 2 layers every 40 linear meters. We will test our trenching through 2 layers at finished height less topsoil depth. This test will be completed approx. every 40 linear meters.",,,,,,
"","c93b814c-c3d0-5126-a242-75f496017fba","note","STAGE / FREQUENCY: Prior to completion
/ one test every 40 linear meters",,,,,,
"","8dfb8ae1-72da-5ec7-af4b-e170640db1be","note","RECORDS: Geschke mark-up of backfill type, test & observation location by grid",,,,,,
"","b2e92509-9b11-5bab-9cea-97a9a172ae1a","note","SPECIFICATION / STANDARD: AS 1289.5.7.1 ACOR Consultants Civil Specification Section 6.12 & Table 8.1",,,,,,
"","820c9b24-e47b-5778-8bed-48bfd891b652","note","ACCEPTANCE CRITERIA: Rapid HILF Compaction Testing shall meet or exceed 90% or an equivalent density of existing ground found adjacent to the trench alignment. This shall include one field nuclear density test through 2 layers or between 150 - 750mm below finished level every 40 linear meters.",,,,,,
"","eb9b719a-3676-55e3-bf1e-b82622b04f91","note","INSPECTION / TEST PROC: Test Activity",,,,,,
"","2b2f294a-748e-564d-a14c-5a112aa12598","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","7142a14c-7874-5ab4-a617-0e7d85de7db1","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","4d5f9ee0-1222-4ee0-88a3-6e02251e8731","checkpoint","8.04 - Testing to be completed adjacent to work zone as required by digging back top soil layer and testing in ground. One test in existing ground adjacent to work zone through 2 layers at finished height less topsoil depth.",,,,,,
"","f7225629-caff-57fc-818a-12a2f41830de","note","STAGE / FREQUENCY: Prior to completion
/ one test as required",,,,,,
"","b5d3f0a5-6cc5-5dac-8e0d-f76cc80b5c91","note","RECORDS: Geschke mark-up of backfill type, test & observation location by grid",,,,,,
"","600c8976-e8f2-5020-a6e8-fa1f272d7770","note","SPECIFICATION / STANDARD: AS 1289.5.7.1 ACOR Consultants Civil Specification Section 6.12 & Table 8.1",,,,,,
"","f62b7ea5-7a79-53ad-b39b-dc9a05d43225","note","INSPECTION / TEST PROC: Test Activity",,,,,,
"","cc5d8b35-caef-515a-be2c-d0b4c0d76ada","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"","abd06697-f488-5b7a-8fd2-dc742bb23963","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"","86327d66-d152-49b6-9abb-a6fe666e2916","checkpoint","8.05 - Compaction Test Results. Test Results as per above test plan.",,,,,,
"","afc35d1a-2d4f-5039-967a-0596d52e1e53","note","STAGE / FREQUENCY: Testing as per above",,,,,,
"","48e069c3-e90b-5644-b3c2-25c75b49899f","note","RECORDS: Standard HILF Test Certificate",,,,,,
"","a78e164c-ccf3-5ecd-b1b4-bbb3591ebd42","note","SPECIFICATION / STANDARD: AS 1289.5.7.1 ACOR Consultants Civil Specification Section 6.12 & Table 8.1",,,,,,
"","cb38ff9b-48bc-54d3-9689-bf58e6a1bd0e","note","ACCEPTANCE CRITERIA: Rapid HILF Compaction Testing shall meet or exceed 90% or an equivariant density of existing ground found in the trench alignment. This shall include one field nuclear density test through 2 layers or between 150 - 750mm below finished level every 40 linear meters.",,,,,,
"","9b873895-8268-55ce-9bcb-127a71fe6424","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"","a2899f31-7ed5-52ca-bcd6-4181d7c4b1a7","note","INSPECTOR / APPROVER: Foreman. Geschke.",,,,,,
"","21a3e53c-7646-50ce-9896-28bb3f85d099","note","HOLD OR WITNESS POINT: Witness Point",,,,,,

"","d9fc0760-d856-4215-881e-29be5688fbdd/2","checklist","Maintenance Inspection Report (Dec 2021)","","Maintenance Inspection Report -",,,0,"33e31537-d163-4984-98cb-40871cbd413e"
"","b9e6a208-37cf-43ee-9a20-efad8d60b31f","section","Details",,,,,,
"","4c9a9b06-b3a8-4beb-809a-0675e357ad54","checkpoint","Inspection Details - Pass once entered",,,,,,
"Hidden property width:50","13c6b75a-0dae-4605-aebd-f22cf8b9ef34","textbox","Site Name",,,,,,
"Hidden property width:50","e9dd538f-b767-48c5-9a68-71d372c010a6","textbox","Date",,,,,,
"","a7efaae1-c737-4c27-b0db-1ca7d6edb060","textbox","Site Address",,,,,,
"Hidden property width:50","467bc035-0cb9-4f08-bcbe-468fafc94873","textbox","Contact",,,,,,
"Hidden property width:50","2ae19935-2064-466f-9412-f655a0b16960","textbox","Contact Phone #",,,,,,
"Hidden property width:50","609f01ea-7840-49f6-9f6e-516a4476d95e","textbox","Inspection Task Location",,,,,,
"Hidden property width:50","e651c5e2-9313-49e9-860e-b0140927eb67","textbox","Item/Equipment to be Inspected",,,,,,
"","3749baf7-7b87-4d3f-9ff7-3195f3a4b9e7","section","Inspection",,,,,,
"","3af74677-ccc2-42ce-b2f4-4f5daffea510","checkpoint","Does installation comply with manufacturer's instructions",,,,,,
"","04c715cf-fc21-44e4-9bcd-f825607a12f2","checkpoint","Does the item function as it was designed to",,,,,,
"","21841225-ebf5-416a-892e-148e80e57797","checkpoint","Is there any reports from the customer of the item not working or any issues",,,,,,
"","7347116c-4b54-483a-b76f-5dc8c5a6c7b8","checkpoint","Is the item free from damage or future damage",,,,,,
"","6e7bb0af-d382-4dae-bcbd-ac7c687b8eee","checkpoint","Has all parts i.e strainers, sumps and pits been cleaned",,,,,,
"","e32ca447-f747-4efa-bab4-de826273dd3c","checkpoint","Is there further maintenance or parts required to complete inspection",,,,,,
"","bd10d698-b523-4552-a11d-3fb33fd6595b","checkpoint","Photo taken and uploaded to report",,,,,,
"","be75e9ca-715f-4976-8411-17d3a3f9d059","checkpoint","Item left in safe working order",,,,,,
"","4faabac6-02f6-4e5b-9083-c751cbb9a2b8","checkpoint","Inspection Completed",,,,,,
"","4d75975b-ada0-47b0-94b1-1864704bd95c","textbox","Additional Comments",,,,,,
"","fbb07bf3-f7e6-47a0-b254-830703055bed","signoff","Click to Add Inspector's Signature",,,,,,

"","a0284fd6-8e62-46a7-9daf-28123d891bee/2","checklist-flat","QA (ITC) 8.1E; ITP A1.8 -  Installation of Electrical Conduits Checklist","","QA (ITC) 8.1E; ITP A1.8 -  Installation of Electrical Conduits Checklist",,,0,"691207b2-324c-4e32-a503-e38f2d4211f1"
"","d03e9255-1c02-44db-98be-ae6df7172286","checkpoint","Electrical Conduits Installation Report Details:",,,,,,
"","976a7e37-2885-50b4-9a71-c7453141da48","textbox","Spec No.:",,,,,,
"","799c4ff0-c913-5754-85db-1c631f2dd348","textbox","Drawing & Revision no.:",,,,,,
"","9f3b30c5-77f5-5a7e-a62e-33887f23c1ce","textbox","Shop Drawings no:",,,,,,
"","f70715d2-2d1a-5b23-9d63-ec36fc1e2a50","textbox","Zone:",,,,,,
"","c4ffe7f3-f32f-5cbc-8283-c7269893acff","textbox","Starting IL established:",,,,,,
"","6ecb24f5-8e6f-4c3f-88d3-68f14b960045","checkpoint","Conduits Lines",,,,,,
"","6d93e3ef-1594-58b2-a40e-bd23aff4f7c2","textbox","Date started:",,,,,,
"","83e26c5e-719d-5c80-b998-6f922396102c","textbox","Conduit Line Number:",,,,,,
"","4131f6d0-de16-58c9-8e96-0ff10b849c24","button","Bedding and Haunching","Yes,No",,,,,
"","7e68539c-1bf7-4b80-914e-4d01c6db2562","checkpoint","Bedding material, placement and compaction meets specification.",,,,,,
"","cfe5b3d6-55c5-5398-a86e-c2bca4fa4355","note","Spec#: Electrical Specification",,,,,,
"","76ca3871-d336-58c4-9a6c-89b045e389c7","textbox","Material used:",,,,,,
"","7d415809-0252-5322-ba5d-2c8423ff8642","textbox","Docket #:",,,,,,
"","842522dc-7310-4be4-9018-c24104f353b5","checkpoint","Conduit Instllation Checklist ",,,,,,
"","6a3e2c80-0378-5646-9dd2-d91a1893c6c9","button","STOWE Conduit Installation Checklist is filled in and attached","Yes,No",,,,,
"","895480d8-c488-468d-9b64-917e8555137a","checkpoint","Foreman/QA Officer Sign-Offs completed - Click to Attach Signature(s) below",,,,,,
"","497055be-5465-5571-9689-f53be3c80bfd","button","Stowe Group Signature Sign-Off added below","Yes,No",,,,,
"","7fa0ebf5-e950-5139-bcb3-a84b181ab163","button","Geschke Group Signature Sign-Off added below","Yes,No",,,,,
"","b615d4e1-2ab6-5c8a-b894-043e24c537d4","button","BESIX Watpac Representative Sign-Off added below","Yes,No",,,,,
"","2f62d8ef-8fc7-51e2-a37c-ad03a8e94e29","button","Seqirus Representative Sign- Off added below","Yes,No",,,,,
"","7e601ff4-e16d-44a6-83fe-244d257b73c1","checkpoint","Backfill",,,,,,
"","e17dfc5b-6ed4-5b86-88a7-f47c6b53dc9d","note","Spec#: Electrical Specification",,,,,,
"","eccf9a51-c5b0-5408-8c5a-840dad0ad91b","textbox","Material used:",,,,,,
"","d5e24b82-d9fb-51c2-9350-0537d2cfefd5","textbox","Docket #:",,,,,,
"","942d12bd-6c10-430a-9e5d-56d47e74ba53","checkpoint","Compaction Test Report",,,,,,
"","2b809eda-5ff8-53bf-a379-351ad2c492ad","textbox","Compaction Test Report No.:",,,,,,
"","0f85492a-0550-4610-92aa-d913807269e3","checkpoint","Foreman/QA Officer Sign-Offs completed - Click to Attach Signature(s) below",,,,,,
"","c512ffa2-9b15-57c5-bf6d-c2d46bf9eb51","button","Stowe Group Signature Sign-Off added below","Yes,No",,,,,
"","8e973650-15a0-5000-8886-56a6a84eb3e4","button","Geschke Group Signature Sign-Off added below","Yes,No",,,,,

"","350aab19-a2b2-4586-b983-c1ddb4a3a224/2","checklist-flat","QA (ITC) 8.1F; ITP A1.7 -  Installation of Electrical Pits Checklist","","QA (ITC) 8.1F; ITP A1.7 -  Installation of Electrical Pits Checklist",,,0,"0fc76bc1-071b-4047-a463-10ed908dc7af"
"","03679b8c-b684-4417-b14c-04d5e57f696d","checkpoint","Electrical Pit Installation Report Details:",,,,,,
"","e6cd1a78-144a-5f77-b721-62867b2addf0","textbox","Pit number:",,,,,,
"","b936b1cc-421a-5b9a-92a8-f0731ba4f801","textbox","Spec No.: Electrical Specification",,,,,,
"","a15b0e98-ecb2-5790-a765-54ab569dff2d","textbox","Drawing & Revision no.:",,,,,,
"","9bc0a7a5-450e-58d3-b1ab-d0770a8b4669","textbox","Shop Drawings no:",,,,,,
"","87a187c6-ef50-52bf-a34c-5b134bf4e37c","textbox","Zone:",,,,,,
"","35d41ae9-ce25-50fe-a004-d37e4d4474b7","textbox","RL of the bottom of the pit",,,,,,
"","61801dbf-5572-4ec0-9835-f0148873f4f9","checkpoint","Bedding material, placement and compaction meets specification.",,,,,,
"","4133d08c-e1c5-5803-8d14-d4b25256c01b","note","Spec#: Electrical Specification",,,,,,
"","28a35568-01e3-5f28-8c56-71163d8561ec","textbox","Material used:",,,,,,
"","e444e53c-e650-5ff5-b127-522ddb6dcd99","textbox","Docket #:",,,,,,
"","750d4183-13b3-4b62-a656-f972347def3b","checkpoint","Pit installation",,,,,,
"","e7b60cac-6f4d-5431-9034-4634c8ebc0d0","button","Placement of cover","Yes, No",,,,,
"","0c6de21e-0b33-52f9-b48a-b85b5aba2369","button","Concreting of cover ","Yes,No",,,,,
"","3eaa9d6a-a327-4c6f-ace2-8976296af47d","checkpoint","Pit Installation Checklist ",,,,,,
"","f0be774a-e3bc-5440-a6a8-97d48cac6ed7","button","STOWE Pit Installation Checklist is filled in and attached","Yes,No",,,,,
"","245c9126-9b26-4544-bb4b-ca8bafc253e6","checkpoint","Foreman/QA Officer Sign-Offs completed - Click to Attach Signature(s) below",,,,,,
"","ddc6b497-7ac2-5287-8eac-7d708736eb3d","button","Stowe Group Signature Sign-Off added below","Yes,No",,,,,
"","6dc8f0db-d240-5e73-a973-554048a9beaa","button","Geschke Group Signature Sign-Off added below","Yes,No",,,,,
"","285d65f3-5cfb-513c-91f4-5361c1249f1f","button","BESIX Watpac Representative Sign-Off added below","Yes,No",,,,,
"","1afc22f3-94ff-530b-9bc5-749d13e09e1a","button","Seqirus Representative Sign- Off added below","Yes,No",,,,,
