resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 213,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 214,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 215,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 216,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 217,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 218,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 219,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 220,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 221,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 222,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 223,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 224,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 225,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 226,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 227,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 228,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 229,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 230,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 231,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,Level 3,,,,,,,
,step,,,,,,Novotel 301 ,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 302,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 303,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 304,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 305,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 306,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 307,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 308,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 309,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 310,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 311,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 312,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 313,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 314,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 315,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 316,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 317,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 318,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 319,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 320,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 321,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names),checklist,,,,,,,Roughin,,,,,
AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names),checklist,,,,,,,Cut out,,,,,
AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names),checklist,,,,,,,Fit off,,,,,
AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names),checklist,,,,,,,Commissioning,,,,,
AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,checklist,,,,,,,Mandatory testing,,,,,
,step,,,,,,Novotel 322,,,,,,
AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names),checklist,,,,,,,Leadins,,,,,
