type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,Backfill material with nominal size < 40mm after compaction shall be compacted to a mean density ratio of not less than 97% CDR.,,,,,,,,,,,,,,,,,,
label,Backfill material with a swell equal to or greater than 2.5% shall be maintained at a mean moisture ratio of 92% between the completion of rolling and the placement of the overlying layer.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl '701.20,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Compaction Test Result OR This ITP Signed,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.5 Access Points and Flushouts,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Access point installed at the beginning and end of the drainage run and inspection openings at intervals between 100m and 150m. Flushout risers have same diameter as pipe.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 702.10,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.6 Flushing Test,,,,,,,,,,,,,,,,,,
label,FREQUENCY: At completion of stage,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Flushing test undertaken on each subsurface drainage line after completion of the drains, flushers and risers, and after completion of barriers and road furniture. The test should be witnessed by a representative nomitated by the superintendent. Record of flushing tests must be kept.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 702.09(h),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Site inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP/ Record of flushing tests,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.7 Installation of Inlet or Outlet Structure,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Inlet and outlet structures shall be installed to a tolerance of +-20mm where matching kerbs or barriers or +-100mm in all other areas.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl '701.10 Cl 701.25,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,4.8 Culvert Coverage,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Until the minimum compacted thickness of cover in Table 701.141 for axle or track loading has been provided, construction traffic shall not be permitted to cross the culvert.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.14 Table 701.141,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,5 - Subsurface / Subsoil Drainage,,,,,,,,,,,,,,,,,,
checkpoint-status,5.1 Excavation Permit,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: An excavation permit must be issued prior to any excavation commencing.,,,,,,,,,,,,,,,,,,
label,○ Plant and equipment shall be appropriate for the task.,,,,,,,,,,,,,,,,,,
label,○ Excavation operations shall not disturb areas outside the limit of excavation,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Excavation permit,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed Off,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.2 Excavation of Trench,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ Bottom of trench shall be compacted and at a depth no more than 50mm below the specified pipe invert. Grade of the base of the trench shall not allow ponding of water Any loose material shall be removed. To be inspected by Superintendent,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.08,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.3 Placement of bedding,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bedding of granular filter material of thickness between 25 mm and 50mm placed across bottom of trench and screeded or graded to level,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.09 (c),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.4 Placing pipes and geofabric (if required),,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Pipes placed centrally in trench and held firmly in place positioned with openings at the lower half of the pipe.,,,,,,,,,,,,,,,,,,
label,"○ If geofabric required (subsurface drains installed in expansive materials), minimum width of geotextile used for wrapping is 450 mm",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.09,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.5 Placement of granular backfill,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to backfilling,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,○ Filter material shall be moistened and compacted with minimal disturbance to pipes. The method of compaction shall be in accordance with the procedures and reviewed by the Superintendent.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.09,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer/ Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,5.6 Placement of backfill,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Granular filter material placed and compacted compacted in layers not exceeding 300mm with minimal disturbance to pipes. Concrete is to be placed and compacted within one hour of mixing,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.09 (g),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.7 Install Pits and Flushouts,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Installed in accordance with drawings and Cl 702.10,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 702.1,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,5.8 Flushing Test,,,,,,,,,,,,,,,,,,
label,FREQUENCY: At completion of stage,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Flushing test shall be witnessed by a representative nominated by the superintendent and shall confirm that the drainage line is free of obstruction. To be complete after installation of kerb and channel, barriers and road furniture.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: C702.09(h),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Site inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Signed ITP/ Record of flushing tests,,,,,,,,,,,,,,,,,,
label,WP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,6 - Finishing and Commissioning,,,,,,,,,,,,,,,,,,
checkpoint-status,6.1 Finishing and Rendering Pipes,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All stormwater inlet and outlet connections shall be cut trimmed neat and finished with cementitious mortar.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Work Procedure,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,6.2 Inspection of subsurface drainage lines,,,,,,,,,,,,,,,,,,
label,FREQUENCY: At completion of stage,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,"○ All subsurface drainage lines constructed shall be inspected, after completion of the flushing test and prior to placement of asphalt, by an independent testing organisation using closed circuit television (CCTV) to verify that the flow of water is not obstructed by waste construction material left inside and to check for visible signs of defects.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 702.09(i),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Site inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,6.3 Repair of Damaged Pipes,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Damaged pipes shall be repaired in accordance with 701.31 of the Specification, no repairs shall be undertaken without the Superintendent's approval of the repair materials and procedures.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.31,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,6.4 CCTV,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point,,,,,,,,,,,,,,,,,,
label,"○ All drainage lines constructed shall be inspected, after completion of earthworks to subgrade level and prior to construction of pavement layers, by an independent testing organisation using closed circuit television (CCTV) to verify that the flow of water is not obstructed by waste construction material left inside and to check for visible signs of defects.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 701.30 WSA 05-2013,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,,,,,,,
holdpoint,Add Signature,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 701.091,,,,,,,,,,,,,,,,,,
label,Sieve Size - AS (mm) || Percentage Passing (by mass),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Material: Backfill,,,,,,,,,,,,,,,,,,
label,75.0: - || 37.5: - || 19.0: 100 || 2.36: - || 0.075: 5-40,,,,,,,,,,,,,,,,,,
label,Material: Selected Backfill,,,,,,,,,,,,,,,,,,
label,75.0: - || 37.5: 100 || 19.0: - || 2.36: - || 0.075: 5-40,,,,,,,,,,,,,,,,,,
label,Material: Ordinary backfill,,,,,,,,,,,,,,,,,,
label,75.0: 100 || 37.5: - || 19.0: - || 2.36: 40-100 || 0.075: -,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 701.092,,,,,,,,,,,,,,,,,,
label,Test || Test Value,,,,,,,,,,,,,,,,,,
label,Plasticity Index (Max.) || 20,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 701.141,,,,,,,,,,,,,,,,,,
label,Required Cover Thickness (Metre) (Min.),,,,,,,,,,,,,,,,,,
label,"Type, Size, and Class of Culvert",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Range of Axle or Track Loading (tonne): 0 - 9,,,,,,,,,,,,,,,,,,
label,• Pipe 2,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 3,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 4,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Corrugated Metal: D 1200-3600 mm || Box Culvert 90 kN Proof Load,,,,,,,,,,,,,,,,,,
label,- || 0.1,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Range of Axle or Track Loading (tonne): 9 - 20,,,,,,,,,,,,,,,,,,
label,• Pipe 2,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 3,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 4,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Corrugated Metal: D 1200-3600 mm || Box Culvert 90 kN Proof Load,,,,,,,,,,,,,,,,,,
label,1.2 || 0.6,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Range of Axle or Track Loading (tonne): 20 - 35,,,,,,,,,,,,,,,,,,
label,• Pipe 2,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.7 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 3,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Pipe 4,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.4 || 0.4,,,,,,,,,,,,,,,,,,
label,• Corrugated Metal: D 1200-3600 mm || Box Culvert 90 kN Proof Load,,,,,,,,,,,,,,,,,,
label,1.5 || 0.9,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Range of Axle or Track Loading (tonne): 35 - 50,,,,,,,,,,,,,,,,,,
label,• Pipe 2,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.9 || 0.7,,,,,,,,,,,,,,,,,,
label,• Pipe 3,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.6 || 0.5,,,,,,,,,,,,,,,,,,
label,• Pipe 4,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.5 || 0.4,,,,,,,,,,,,,,,,,,
label,• Corrugated Metal: D 1200-3600 mm || Box Culvert 90 kN Proof Load,,,,,,,,,,,,,,,,,,
label,1.8 || 1.2,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Range of Axle or Track Loading (tonne): 50 - 60,,,,,,,,,,,,,,,,,,
label,• Pipe 2,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,# || #,,,,,,,,,,,,,,,,,,
label,• Pipe 3,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.8 || 0.8,,,,,,,,,,,,,,,,,,
label,• Pipe 4,,,,,,,,,,,,,,,,,,
label,Pipe Class D<1.2m || Pipe Class D>1.2m,,,,,,,,,,,,,,,,,,
label,0.7 || 0.7,,,,,,,,,,,,,,,,,,
label,• Corrugated Metal: D 1200-3600 mm || Box Culvert 90 kN Proof Load,,,,,,,,,,,,,,,,,,
label,2.1 || 1.5,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,# This range of loading not permissible.,,,,,,,,,,,,,,,,,,
label,D Nominal Pipe Diameter,,,,,,,,,,,,,,,,,,
label,"D less than 1200 mm not permitted, D more than 3600 mm as directed by the Superintendent.",,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 701.151,,,,,,,,,,,,,,,,,,
label,Pipe Type || Nominal Pipe Diameter or Width (mm) || Horizontal Clearance to Wall of Trench :: Min. (mm) / Max. (mm),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,"Corrugated Metal Culvert || All :: 300 / 1,000",,,,,,,,,,,,,,,,,,
label,Other || All :: 300 / 600,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist-sectioned,ITP - Surfacing - Asphalt Placement & Spray Sealing,itp,,,,Yes,ITP - Surfacing - Asphalt Placement & Spray Sealing Rev1,a2cbab54-7ee9-498d-8552-07aa6d9299b1,,,,,,,,,,,
checkpoint-group,1 - Preliminary Works,,,,,,,,,,,,,,,,,,
checkpoint-status,1.1 Submission of Mix Design,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing paving,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All asphalt mixes proposed for use in the works shall have a mix design registered by the Victorian Department of Transport as 'General', unless otherwise approved by the Victorian Department of Transport.",,,,,,,,,,,,,,,,,,
label,○ The registration for all mixes incorporated into the works shall be current at the time of their use. The contractor shall submit documentation to the Superintendent nominating the asphalt mixes to be supplied no less than 7 days prior to their use.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.09,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: Mix registration & correspondence,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer/ Superintendent / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,1.2 Implementation of all measures and controls,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, JSEA, SWMS & WP",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.3 Site Inspection and Base Condition,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing paving,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The surface on which asphalt is to be placed shall be essentially dry and free from surface water. Asphalt shall not be placed when the pavement surface is wet, or rain is imminent.",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 407.17 (a), AS2150 10.1, AS2150 10.3",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / Superintendent,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.4 Ambient Conditions for Placing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing paving,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Asphalt shall not be placed when majority of the area to be paved has a surface temperature less than that detailed as follows:,,,,,,,,,,,,,,,,,,
label,○ Base or Intermediate Courses: 5°C for specified binder class of C170 or C320; or 10°C for asphalt mixes with specified binder class of C600 or containing a PMB.,,,,,,,,,,,,,,,,,,
label,○ Wearing Course: 10°C for specified binder class of C170 or C320; or 15°C for asphalt mixes with specified binder class of C600 or containing a PMB.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 407.17 (a) Table 407.171,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: FH Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,2 - Material Procurement for Spray Seal,,,,,,,,,,,,,,,,,,
checkpoint-status,2.1 Adhesion Agent,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Satisfactory field performance. When adhesion agent is added to the binder, the total volume of adhesion agent ≤1% of the binder.",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 408.09 (a),",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.2 Aggregate Precoating Materials,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Aggregate Precoating Materials shall be distillate, distillate based product, cutback bitumen, emulsion based product or proprietary product.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Cl 408.09 (b),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.3 Bitumen,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Bitumen shall be Class 170 complying with the requirements of AS 2008.,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: Cl 408.08 (a), AS 2008",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed off,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.4 Bitumen Emulsion,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Test cert. upon request,,,,,,,,,,,,,,,,,,
