type,name,values,prefix,postfix,usage count,user addable,template name,,
checklist-flat,Drawings Upload,,,,,,,,
checkpoint,Pass once Drawings are uploaded,,,,,,,,
,,,,,,,,,
checklist,Yanmar 1.7 Tonne Excavator Prestart - Checklist,,,,,,,,
section,Prestart,,,,,,,,
checkpoint,Details - Pass once entered,,,,,,,,
label,Yanmar 1.7T - Model VIO17-1PR,,,,,,,,
label,S/N 13294,,,,,,,,
text,Prestart check completed on (DD/MM/YYYY),,,,,,,,
text,Odometer/Hours Reading,,,,,,,,
checkpoint,"Operator declaration - As the operator, I declare that I have been trained in the safe use of this machine, hold appropriate qualification to operate and have been VOC'ed",,,,,,,,
section,Visual Inspection,,,,,,,,
checkpoint,Undertake Visual Inspection of each of the below,,,,,,,,
label,Operator to check each item below & acknowledge checks have been made,,,,,,,,
label,Any issues/observations please add comments & photos below,,,,,,,,
button,Check cooling water levels and replenish if required - Attach photo below,"Pass, Fail",,,,,,,
button,Check water separator in fuel line and drain if required - Attach photo below,"Pass, Fail",,,,,,,
button,Check dust indicator,"Pass, Fail",,,,,,,
button,Engine oil level checked and at appropriate levels,"Pass, Fail",,,,,,,
button,Hydraulic oil level checked and at appropriate levels,"Pass, Fail",,,,,,,
button,Battery water levels checked and at appropriate levels,"Pass, Fail",,,,,,,
button,Track tension checked and adjusted if required,"Pass, Fail",,,,,,,
button,All required points greased,"Pass, Fail",,,,,,,
button,"No sign of any fuel, oil or hydraulic leaks","Pass, Fail",,,,,,,
button,All link pins in place,"Pass, Fail",,,,,,,
button,Electrical system checked and all lamps in cab light up,"Pass, Fail",,,,,,,
button,Flashing light working,"Pass, Fail",,,,,,,
button,Warning horn fully operational,"Pass, Fail",,,,,,,
button,Reverse beepers/warning signals working,"Pass, Fail",,,,,,,
button,Exterior checked and in good condition,"Pass, Fail",,,,,,,
button,"Attachments checked and are in acceptable condition, including breaker & buckets - Attach photo below","Pass, Fail",,,,,,,
button,No cracks in windscreen,"Pass, Fail",,,,,,,
button,Indicators/Hazard lights operational,"Pass, Fail",,,,,,,
button,Interior clean & tidy - Attach photo below,"Pass, Fail",,,,,,,
checkpoint,Are there any faults to be identified (Pass-No/Fail-Yes),,,,,,,,
text,Please detail identified fault(s) below - Attach Photos,,,,,,,,
text,"Who has the fault been reported to - At a minimum, must be reported to your Site Foreman",,,,,,,,
text,Date fault was reported,,,,,,,,
section,Sign-Off,,,,,,,,
checkpoint,Operator Sign-Off,,,,,,,,
button,Attachments buckets & breaker in a secure location on completion of days work - Attach photo below,"Yes, No, N/A",,,,,,,
holdpoint,Click to Add Signature + Details,,,,,,,,
