type,name,values,prefix,postfix,usage count,user addable,template name,,
checklist-flat,BCCI,,,,,,BCCI,,
checkpoint,BCCI.00 Plumbing work in Basement Complete (Plumber x 2 x 1 day),,,,,,,,
checkpoint,BCCI.01 Electrician work in Basement Complete (Electrician x 1 x 1 Day),,,,,,,,
checkpoint,BCCI.02 Labourer Removed Rubbish,,,,,,,,
checkpoint,BCCI.03 Commercial Clean Required and Completed,,,,,,,,
,,,,,,,,,
checklist-flat,CAH3,,,,,,CAH3,,
checkpoint,CAH3.00 Fire Door Installation Completed,,,,,,,,
checkpoint,CAH3.01 Service Enclosure Electrical Penetrations Sealed,,,,,,,,
checkpoint,CAH3.02 Sensors Connected within Electrical Enclosure,,,,,,,,
checkpoint,CAH3.03 Debris Removed from Service Enclosure,,,,,,,,
,,,,,,,,,
checklist-flat,CAH2,,,,,,CAH2,,
checkpoint,CAH2.00 Fire Door Installation Completed,,,,,,,,
checkpoint,CAH2.01 Service Enclosure Electrical Penetrations Sealed,,,,,,,,
checkpoint,CAH2.02 Sensors Connected within Electrical Enclosure,,,,,,,,
checkpoint,CAH2.03 Debris Removed from Service Enclosure,,,,,,,,
,,,,,,,,,
checklist-flat,CAH1,,,,,,CAH1,,
checkpoint,CAH1.00 Fire Door Installation Completed,,,,,,,,
checkpoint,CAH1.01 Service Enclosure Electrical Penetrations Sealed,,,,,,,,
checkpoint,CAH1.02 Sensors Connected within Electrical Enclosure,,,,,,,,
checkpoint,CAH1.03 Debris Removed from Service Enclosure,,,,,,,,
,,,,,,,,,
checklist-flat,CAHG,,,,,,CAHG,,
checkpoint,CAHG.00 Fire Door Installation Completed,,,,,,,,
checkpoint,CAHG.01 Service Enclosure Electrical Penetrations Sealed,,,,,,,,
checkpoint,CAHG.02 Sensors Connected within Electrical Enclosure,,,,,,,,
checkpoint,CAHG.03 Debris Removed from Service Enclosure,,,,,,,,
,,,,,,,,,
checklist-flat,PB,,,,,,PB,,
checkpoint,PB.00 APM PC Allowance to rectify Planter Boxes - 1A,,,,,,,,
checkpoint,PB.01 Remove soil from planter boxes and set aside - 40L,,,,,,,,
checkpoint,PB.02 Removal of existing failed waterproofing - 266L/M2,,,,,,,,
checkpoint,PB.03 Plumber to repair drain outlets if applicable - 4LM,,,,,,,,
checkpoint,PB.04 Apply first membrane - 266L/M2,,,,,,,,
checkpoint,PB.05 Apply second membrane - 266L/M2,,,,,,,,
checkpoint,PB.06 Reinstate soil - 40L,,,,,,,,
checkpoint,PB.07 Minders Landscaper - Remove & dispose of Tristaniopsis Luscious at front & R/H side planter boxes.,,,,,,,,
checkpoint,PB.08 Minders Landscaper - Plant 25 Magnolia (Teddy Bear) 40cm pots.,,,,,,,,
checkpoint,PB.09 Minders Landscaper - Install irrigation drip line and automated irrigation controllers.,,,,,,,,
,,,,,,,,,
checklist-flat,RC,,,,,,RC,,
checkpoint,RC.00 New Box Gutter Installed & Connected to Existing DP's.,,,,,,,,
checkpoint,RC.01 New CB Capping to Perimeter of Building.,,,,,,,,
checkpoint,RC.02 Zincalume Patches Applied to Roof Sheet Dints.,,,,,,,,
checkpoint,RC.03 All Missing Slotted Vent Caps Replaced.,,,,,,,,
checkpoint,RC.04 Roof Plumber Assessment & Rectification of Side Entry Canopy Leak.,,,,,,,,
checkpoint,"RC.05 Management, Documentation & Removal of all Redundant Roof Materials.",,,,,,,,
checkpoint,RC.06 Plasterer to Supply & Fit new Plasterboard Linings Where Removed.,,,,,,,,
checkpoint,RC.07 Painter to Patch Water Damaged Plaster within Side Entry Foyer.,,,,,,,,
checkpoint,"RC.08 Painter to Paint Entire Foyer Ceiling - 1 undercoat and 2 topcoats, Colour to match the existing paintwork.",,,,,,,,
checkpoint,RC.09 Rubbish Removal of Builders Rubbish from Site.,,,,,,,,
,,,,,,,,,
checklist-flat,WSE,,,,,,WSE,,
checkpoint,WSE.00 Tactile Installation Front Entry,,,,,,,,
checkpoint,WSE.01 Tactile Installation Side Entry,,,,,,,,
checkpoint,WSE.02 Handrail Installation for Front Steps,,,,,,,,
,,,,,,,,,
checklist-flat,SSU,,,,,,SSU,,
checkpoint,SSU.00 Set up Office ,,,,,,,,
checkpoint,SSU.01 Set up Amenities,,,,,,,,
checkpoint,SSU.02 Set up First Aid,,,,,,,,
checkpoint,SSU.03 Set up Lock up Area in Basement,,,,,,,,
checkpoint,SSU.04 Set up Rubbish Removal Area,,,,,,,,
,,,,,,,,,
checklist-flat,SCE,,,,,,SCE,,
checkpoint,SCE.00 Dismantle Lock up and Clean Area in Basement,,,,,,,,
checkpoint,SCE.01 Clean Lock up Area in Basement,,,,,,,,
checkpoint,SCE.02 Dismantle/ Remove Amenities,,,,,,,,
checkpoint,SCE.03 Clean Amenities Area,,,,,,,,
checkpoint,SCE.04 Dismantle Site Office,,,,,,,,
checkpoint,SCE.05 Clean Site Office Area,,,,,,,,
checkpoint,SCE.06 Dismantle Rubbish Removal Area,,,,,,,,
checkpoint,SCE.07 Clean up Rubbish Removal Area,,,,,,,,
checkpoint,SCE.08 Have Bin Removed,,,,,,,,
checkpoint,SCE.09 Exit Site,,,,,,,,
