"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"122c9329-d415-4620-b9d7-75864c7e5b80","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits"
"732e0189-f5c8-4c86-b8f2-09d1c2d4fc41","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Core Walls"
"3640b92d-7e21-45f0-919c-48d994ee170c","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","B1 Mezz - Cleaners office/Briefing","Ceiling rough in"
"c0058214-a0a4-4361-a539-42d9104306f7","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","B1 Mezz - Cleaners office/Briefing","Wall rough in"
"c508d855-de6e-4648-9eb0-8f96b7e8151f","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","B1 Mezz - Cleaners office/Briefing","Cleaners Office B1 Mezz - Light Fitting Installation"
"c2b9c3f7-29b7-4a31-84b8-167cf1896cbd","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 19"
"f3890dc0-b4f2-40b5-a3a3-8ba6f35e5c7e","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 19","Ceiling rough in"
"17e7333c-29bf-4690-bb36-0567a015c424","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 19","Wall rough in"
"3bcb0f15-a2f9-478e-b979-3bcc289c9adf","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Riser 006"
"2e8cfb28-a021-469e-8636-0fd2da156a07","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Riser 006","Ceiling rough in"
"8e7a8337-823c-48cf-ab28-b5662080c118","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Riser 006","Wall rough in"
"81ef18ba-fa3c-45a8-addc-8abccf128e21","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Circulation 002"
"8997848a-3889-45e8-b2cb-e70e84a60dfc","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Circulation 002","Ceiling rough in"
"19f96b0a-2b14-48e1-8aae-6194945b9ed3","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Circulation 002","Wall rough in"
"d35038c2-208c-4265-a2a8-64d56b47be69","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Comms Room"
"7eb13ee7-293a-4f71-9285-86a6c2e4fa1d","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Comms Room","Ceiling rough in"
"91e35243-1d31-4c2f-8588-7ef8da63e907","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Comms Room","Wall rough in"
"e236b170-0a1d-4440-9e61-ce99496c24dc","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Comms Room","B1 Mezz Comms - Light Fitting Installation"
"f50d9733-dc35-4405-b767-f590262ae803","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 02"
"22ee48d0-367c-45d1-a169-bf1e73af6f6b","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 02","Ceiling rough in"
"69fc2a50-9b89-419f-86fb-9592013953f8","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 02","Wall rough in"
"72f64076-72bd-4eba-9b6e-24ecb6805b6d","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 04"
"36e0ee0c-7faf-429a-8bbf-55f2fb3a6662","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 04","Ceiling rough in"
"871c81d8-806f-4e49-bc6d-991d74c12747","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 04","Wall rough in"
"b8fbfc61-9708-447c-a325-464a4605e0b0","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Building Spares Store"
"30dac484-75ec-4d49-bed0-c3e2de118e3b","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Building Spares Store","Ceiling rough in"
"42e0c4da-11a6-488d-a26c-322f3c9196af","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Building Spares Store","Wall rough in"
"93d23262-0bc2-4c19-be69-f1d32426282b","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Building Spares Store","Building Spares Store B1 Mezz - Light Fitting Installation"
"d49d1cbb-1647-4772-bdc9-d79852cad52a","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Main Cleaners Store"
"f2b489bf-f24c-46b0-8121-d8b886764e81","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Main Cleaners Store","Ceiling rough in"
"7b06eeb3-30bc-467a-8c5c-d9e582ad6799","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Main Cleaners Store","Wall rough in"
"8de53761-11ee-48eb-80cb-5b1a5630a051","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Main Cleaners Store","Main Cleaners store B1 Mezz - Light Fitting Installation"
"2c93ad1b-c58e-4ca5-8ee6-de2a5c2caf1f","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Services Reticulation"
"6740072f-838e-4acb-a1c2-23428ebbaf9b","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Services Reticulation","Ceiling rough in"
"31c0fee2-e1e7-4ae7-9a8b-d477e2ec5789","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Services Reticulation","Wall rough in"
"f5862125-2123-4973-b29a-c50757892fbf","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 01"
"30ed9340-8a4d-478d-82e1-625d18f90ba6","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 01","Ceiling rough in"
"a4133fe6-3e96-4110-a6b2-15d5bf6cddd6","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B1M","Basement 1 Mezz","Stair 01","Wall rough in"
"4afb5aee-a4f2-41c2-9539-d72d60252e7a","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND"
"e6527165-0632-4637-97cd-5cdc1c5a2952","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","NE"
"b85a833d-924f-49e7-b0fe-7e468e0ab9e8","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","SE"
"e528ec50-35c1-4f62-b2b9-424a5561ba95","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","NW"
"da29e1e0-5503-4d65-80b5-a18504967621","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","SW"
"5120b896-50b7-4bf0-b2bb-35eabade7636","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF"
"98c2068b-6604-43d9-9ffd-b31a293cc0c5","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","North Lobby"
"32850a2e-c541-4543-b3c3-a4d8989d73b7","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","North Lobby","Ceiling rough in"
"6cb61d47-2402-4a5e-b861-94a5268b8ac3","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","North Lobby","Wall rough in"
"be8afdbc-3ec9-4498-a13a-b614598bf645","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby"
"97c8d8bd-0105-4411-b983-6a260f118407","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby","Ceiling rough in"
"3f703a13-0fbc-4582-9ee2-4382223b3e31","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby","Wall rough in"
"cb5c1039-b228-4877-bb02-eb4201003589","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 01 & 03"
"3225281e-47bb-4cb6-adca-43c2b9bbb99b","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 01 & 03","Ceiling rough in"
"55dde3d4-ee43-472a-b6d0-550ffb49af4e","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 01 & 03","Wall rough in"
"ebaaa157-f062-4c36-b982-93e8e024b5d6","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 05"
"2d090dd5-83bf-4570-bb7c-b19ec80b7a99","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 05","Ceiling rough in"
"f5d459ef-4d1d-47a4-8502-ea63bdf4a68b","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 05","Wall rough in"
"95a26897-38c7-4623-adf6-96d1c8542414","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lower Ground Link"
"39623cc2-c9d5-4c08-8f96-f503ce37435f","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lower Ground Link","Ceiling rough in"
"7eff2aeb-ba37-41eb-9e56-2443cbdd39d1","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lower Ground Link","Wall rough in"
"8e9edbb2-3cc7-4bcc-98cd-be40279a5d1f","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Retail 038"
"041522fc-144a-491c-8dd2-7ab91e4aeefd","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Retail 038","Ceiling rough in"
"b97aa832-ee52-499b-aa4d-873cabb07fe3","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Retail 038","Wall rough in"
"3149009b-26dd-47d1-b79f-580ed3a607bb","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","YHA Lobby"
"a02ac9cf-a03e-4622-ab56-e21c5f44a8e4","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","YHA Lobby","Ceiling rough in"
"91cad7d4-4851-41c6-b4af-dcf392b114cb","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","YHA Lobby","Wall rough in"
"1803c651-11f0-4b8c-a3df-0d220eedd7e0","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby"
"4e8fa9b3-7a32-4de2-8f7e-ae4784116d0e","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby","Ceiling rough in"
"f577cfc0-20bf-44e2-b706-e720c086bd64","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Atlassian Lobby","Wall rough in"
"aae22ca6-2b0b-4e31-a296-ad92561fc947","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 06"
"702a66d3-e866-40c1-ad97-8d274c27b734","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 06","Ceiling rough in"
"f4c8e480-869f-4826-96ec-e3dfecc8ea73","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 06","Wall rough in"
"9b79c425-f8f1-49f6-b144-a1a55647f655","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 02 & 04"
"97f71ade-c268-4055-a037-656c061605b3","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 02 & 04","Ceiling rough in"
"df5bb92b-15ed-4f3c-af1f-af5fb1864fea","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Stair 02 & 04","Wall rough in"
"8a67e1dc-8b47-46c8-86fc-c6122bb4dd0b","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 020"
"f7989e88-16af-4d10-8999-f1c822e54e36","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 020","Ceiling rough in"
"a87bc528-ccb6-4ef6-b14e-7b85ca303b0d","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 020","Wall rough in"
"e83b0158-c763-4104-be6e-607941782132","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 011"
"db149b81-4e8b-4805-ba5c-87a307b84266","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 011","Ceiling rough in"
"8b7a8edb-8c74-4b1a-9799-b52a9fcb050c","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Lift Lobby 011","Wall rough in"
"32527e05-a17a-4069-a751-71841898e7c3","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Accessible WC 023"
"18ab78ab-d79a-48c6-9ada-cb3f4c84ab78","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Accessible WC 023","Ceiling rough in"
"3f845620-2f52-4947-93f4-2561bf910301","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Accessible WC 023","Wall rough in"
"68a4af4d-5bfd-4a89-82bf-e3099e3f6bf1","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","PWD WC"
"34b9b4ad-ef8b-4e2e-b662-04b12011c519","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","PWD WC","Ceiling rough in"
"51b430ae-178a-4677-b660-a526984cdd6f","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","PWD WC","Wall rough in"
"dec91b20-8247-4336-bdd3-d60629b934e4","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Retail Amenities"
"2e6fc435-8bc3-4fd2-bd67-b869e432d253","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","LOWER GROUND","LGF","Retail Amenities","Ceiling rough in"
