"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9d25ad23-f47f-4f93-a4b9-59639a47e1f6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits"
"25906010-d397-446e-88b5-7ea455170f54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building"
"92193f65-edbb-45e7-9215-ebc67a8dccc2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements"
"41173abf-2852-4d6d-8be0-646affbc8995","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements","Slab on ground"
"83ed5014-c2db-4678-8a45-ae2659c0c181","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-015 - Mandatory Test Results

"
"6dd94e9e-7e22-40f5-b734-f726cd68a394","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-018 - DB Fit Off"
"e677206c-1700-4b23-ae5a-43ea6745fe71","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-006 - Distribution Board Visual Inspection"
"5e80df06-0987-4dc6-8a8d-0195690ea52a","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"71848357-e50f-4fd8-b244-3e6171273452","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"be029705-508d-4eb6-8b64-670ceceb148b","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"9c59e2d9-6422-4eb7-a4fe-9349b84973d0","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"a66b3020-4a79-4d73-b432-6040ee830e5c","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"49bc59d3-6e5f-4c0a-9d29-e4554d166757","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"3115d7cb-98eb-4b4e-92c8-14436aa6a7aa","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.2","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"1bbf9357-3bf6-4224-8ca0-bfcce4452695","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3"
"97f714eb-c627-4c56-bb45-c353a836c022","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-015 - Mandatory Test Results

"
"83d88110-6f5c-442a-98a9-2d0546de2e5b","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-018 - DB Fit Off"
"9b9de3dc-2ef9-45ef-b336-95d79332b350","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-006 - Distribution Board Visual Inspection"
"21806fe6-5c77-4e59-b587-4bf33a41ee61","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"592faf4b-ce89-4244-9059-c2e3d1f45fae","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"a920dac0-0893-42db-b8f6-5f0734632e05","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"b974912a-2d28-41b1-86a3-6ebf6306b94d","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"b0f8e431-011f-4c37-8dac-3fc8dc9b3fd7","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"e9a383d5-f712-4e52-9248-d4daa85b1740","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"bc87b0e4-9972-401f-a18f-fbea8e2d7fb6","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2A-LLG-DRCR2.3","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"b3499c8b-eca0-4ebe-b1b7-083f2308d6ef","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3"
"7f196fd1-2d31-4692-9161-c60a98794233","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-015 - Mandatory Test Results

"
"f3ce1796-226f-4755-b988-c11ce278699a","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-018 - DB Fit Off"
"599815e0-be0c-4a13-ba3d-73db72f67008","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-006 - Distribution Board Visual Inspection"
"e895db7c-78a4-4c4a-a04b-84a7d79e1b46","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"fb0cfce9-c99a-4a06-aae1-7dc4805765a0","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"33730336-8a87-4773-bbfe-e7ee7fe74f76","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"c2b70aa6-da5c-4a71-b7db-2cd6740367cb","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"0dbeb304-5192-4435-8d84-611615fda3d5","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"70a14256-b313-40dc-85fc-d8f262514527","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"ba9470a3-bedb-4e88-9d99-d25573dc5201","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM4.3","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"88808a6a-0e1a-4f7f-81da-3fdbfdf73540","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2"
"e69edaae-d13e-4485-a39b-8819854aac0b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-015 - Mandatory Test Results

"
"941a6667-c3db-44b9-9c32-5abb30b128dc","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-018 - DB Fit Off"
"d1244e70-71c9-4eef-a310-da0c2330cf79","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-006 - Distribution Board Visual Inspection"
"43dfb63d-2761-4abe-a336-69c9cdab798a","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"65a88e8e-0fe3-40f1-ac5d-23337dd03c26","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"15eaedab-3ef7-43f5-906c-59b0cd13454c","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"f3309b06-9233-4055-a1c7-a22bb897ce12","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"e7a2fe45-1637-46b6-8217-fa90f7f53120","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"61803869-baf7-4f00-a93a-98565f217aff","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"2c05693d-4d57-4fc6-8c4b-bd1587e5e74d","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L00-EM2.2","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"7a5364e6-4afc-432e-bba2-0aec83262ba8","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1"
"d0701515-c5e2-40e9-9cb1-aeb8622c1989","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-015 - Mandatory Test Results

"
"e5f9c482-137b-4f60-9702-d285d6a81bff","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-018 - DB Fit Off"
"ffec74b4-b95e-430a-99ad-deb17022a068","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-006 - Distribution Board Visual Inspection"
"d6ccea8f-5bb1-44d9-860a-921640ec5753","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"cd037794-1b21-4044-85b8-67c0bac28b57","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"94a3ea1c-fc22-482a-97f5-1a763b4030f8","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"e04a441c-bb6d-42aa-b033-43458ab30fac","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"fdaf6f43-73c8-4d74-a1af-a36f03ff1eb8","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"433b02be-529d-44a2-915f-23c4cff51cbd","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"2608b148-14a6-429e-a9eb-b85ca51634a6","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-EM2.1","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"1cd1f63f-77f3-429b-b18c-31799dd55abd","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1"
"ebda3dd8-0fd0-4dd0-8ada-29d812a3160d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-015 - Mandatory Test Results

"
"019d377c-984d-4db3-9948-33f39c36fe94","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-018 - DB Fit Off"
"46a90147-5b48-4d48-bd20-b9588f3b1dbc","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-006 - Distribution Board Visual Inspection"
"cc73de54-fdb1-4247-b1b3-dcbdef72285e","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"a87310d4-81f6-46eb-a099-c00c760bc66a","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"f56e9cb1-08b9-41a7-a910-7cb8b780962d","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"faaba41c-7bed-4caa-9da2-be19ecac221c","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"17fe2b0d-21d0-4c52-8436-1b23b409cb63","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"588219f3-1b7e-4392-a980-f319b02ad718","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"3ae620da-398e-40dc-afef-810e577879c9","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L01-NE2.1","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"ba7090aa-601b-4381-899b-4004fb409559","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1"
"98ee8c63-04ea-4a3c-8694-92d43cb8b321","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-015 - Mandatory Test Results

"
"15c0fab1-6d84-4c98-96b3-dc7058dac109","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-018 - DB Fit Off"
"0b9bb7dd-42ad-4a7b-ba14-02d69826b07a","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-006 - Distribution Board Visual Inspection"
"1bcb4f7e-c4b0-4dc4-807e-e058fde55371","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"1cbebd12-0d90-4e5b-b634-efff0f936c2d","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"59f5921d-ce63-441d-a567-be0871c279c3","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"639d3719-e99c-4587-9550-e91bbd31ab5f","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"dd0091c0-f863-48e3-899a-b45cc5136701","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"cb3b412c-0dec-41ba-924b-7fde3cf5d970","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"857b4402-1da5-4a5f-a570-9465b054f0f8","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L02-NE2.1","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"7a8ac8b2-d2f3-48a3-ad66-f19cbb6fd00a","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1"
"1ee8ce3d-af22-4da4-b491-660801713e81","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-015 - Mandatory Test Results

"
"b8e08246-732f-4863-9d77-1cbd4476480c","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-018 - DB Fit Off"
"49af67d4-4f17-48e0-aa9b-402dcbf18a7a","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-006 - Distribution Board Visual Inspection"
"1956b649-0b82-4c9c-ab91-cff0edd25144","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)"
"2c12589c-c3ad-4db7-933d-a469b261c21d","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)"
"4217ca0f-f531-40e6-aaf0-83335d0f9f53","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)"
"3a6b41e1-e158-46f2-b553-96f12e93c1d4","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)"
"b4aa1090-8611-4968-bb7c-d84bfadcce5c","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"34d61a74-7b30-4487-b622-4c95dcca2bb1","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"3ac4a9dd-c2db-4121-ba6e-c3656367cf77","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-EM4.1","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"c3e930f6-0c2c-4b71-bce4-e52de85b0385","","folder-normal","not-started","","step","TRUE","FALSE","Distribution Boards and Sub Circuits","Building B - IPU","DB-2B-L03-ES2.1"
