"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Lot Register"
,"Scope",,
,"Rows"
,,"Project Start Up (G Specs)","grouping","project qa","project start up (g specs)"
,,"Project Start Up (G Specs) - A173 Appin - G040 – Clearing and Grubbing",,"project qa","a173 appin - g040 – clearing and grubbing","project start up (g specs)"
,,"Earthworks - SP1 - Mine Site - Clearing & Grubbing","dynamic","earthworks","project qa","sp1 - mine site","clearing & grubbing"
,,"Earthworks - SP1 - Mine Site - Top soil","dynamic","earthworks","top soil","project qa","sp1 - mine site"
,,"Earthworks - SP1 - Mine Site - Foundation","dynamic","earthworks","foundation","project qa","sp1 - mine site"
,,"Earthworks - SP1 - Mine Site - Earthworks Cut/Fill","dynamic","earthworks","project qa","sp1 - mine site","earthworks cut/fill"
,,"Earthworks - SP1 - Mine Site - Earthworks Cut/Fill","dynamic","earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot3"
,,"Earthworks - SP2 - Menangle Road - Clearing & Grubbing","dynamic","sp2 - menangle road","earthworks","project qa","clearing & grubbing"
,,"Earthworks - SP2 - Menangle Road - Topsoil Stripping","dynamic","sp2 - menangle road","topsoil stripping","earthworks","project qa"
,,"Earthworks - SP2 - Menangle Road - Earthworks Cut/Fill","dynamic","sp2 - menangle road","earthworks","project qa","earthworks cut/fill"
,,"Earthworks - SP2 - Menangle Road - Unsuitable Material","dynamic","sp2 - menangle road","earthworks","project qa","unsuitable material"
,,"Earthworks - SP2 - Menangle Road - Spray Seal","dynamic","sp2 - menangle road","earthworks","spray seal","project qa"
,,"Earthworks - Material Approvals etc","dynamic","project qa","earthworks","material approvals etc"
,,"Pavements","dynamic","project qa","pavements"
,,"Drainage","dynamic","project qa","drainage"
,,"Finishing Works","dynamic","project qa","finishing works"
,,"Asphalt","dynamic","project qa","asphalt"
,,"Guard rails","dynamic","project qa","guard rails"
,,"Subsoils","dynamic","project qa","subsoils"
,,"Landscaping - Spray seeding / Hydro mulching.","dynamic","project qa","landscaping","spray seeding / hydro mulching."
,"Columns"
,,"Lot Information Complete",,"lot information complete"
,,"Lot Opened On","Lot Opened On","lot information complete"
,,"Date of Works","Date of Works","lot information complete"
,,"Lot Type","Lot Type","lot information complete"
,,"Start Chainage","Start Chainage","lot information complete"
,,"End Chainage","End Chainage","lot information complete"
,,"Control Line","Control Line","lot information complete"
,,"VERIFICATION POINTS",,"verification"
,,"WITNESS POINTS (ABERGELDIE)",,"witness point"
,,"WITNESS POINT SIGN OFF (THIRD PARTY)",,"witness point sign off"
,,"HOLD POINTS (ABERGELDIE)",,"hold point"
,,"HOLD POINT SIGN OFF (THIRD PARTY)",,"hold point sign off"
,,"Lot Verification Complete",,"lot verification complete"
,,"Lot Verified By:","Lot Verified By:","lot verification complete"
,,"Lot Closed Date:","Lot Closed Date:","lot verification complete"
,,"Submitted to Client","Submitted to Client","lot verification complete"
,,"Reviewed by Client","Reviewed by Client","lot verification complete"
,,"Submission Comments:","Submission Comments:","lot verification complete"

"Hold Point Register"
,"Scope",,
,"Rows"
,,"Project Start Up (G Specs)","grouping","project start up (g specs)"
,,"A173 Appin - G002 – General Requirements - Clause 14.2 - Commencement of work on site",,"project start up (g specs)","a173 appin - g002 – general requirements","project qa","hold point","clause 14.2 - commencement of work on site"
,,"A173 Appin - G002 – General Requirements - Clause 37.3.2 - Inviting tenders for the Primary Testing subcontract",,"project start up (g specs)","a173 appin - g002 – general requirements","project qa","clause 37.3.2 - inviting tenders for the primary testing subcontract","hold point"
,,"A173 Appin - G002 – General Requirements - Clause 37.3.3 - Accepting tenders for the Primary Testing subcontract",,"project start up (g specs)","a173 appin - g002 – general requirements","clause 37.3.3 - accepting tenders for the primary testing subcontract","project qa","hold point"
,,"A173 Appin - G004 – Principal’s Project Accommodation - Clause 1.3 - Work to provide the principal's project accommodation",,"clause 1.3 - work to provide the principal's project accommodation","project start up (g specs)","project qa","hold point","a173 appin - g004 – principal’s project accommodation"
,,"A173 Appin - G010 – Traffic Management - Clause 1.7.4 - Any work controlling and directing traffic on the site",,"project start up (g specs)","project qa","clause 1.7.4 - any work controlling and directing traffic on the site","hold point","a173 appin - g010 – traffic management"
,,"A173 Appin - G010 – Traffic Management - Clause 2.2.1 - Submission of application for ROL",,"project start up (g specs)","project qa","clause 2.2.1 - submission of application for rol","hold point","a173 appin - g010 – traffic management"
,,"A173 Appin - G010 – Traffic Management - Clause 2.4.1 - Any activities which will affect traffic conditions for a particular section of the site",,"project start up (g specs)","project qa","clause 2.4.1 - any activities which will affect traffic conditions for a particular section of the site","hold point","a173 appin - g010 – traffic management"
,,"A173 Appin - G010 – Traffic Management - Clause 4.4.2 - Implementation of traffic switch or opening of temporary roadway and detour of traffic",,"clause 4.4.2 - implementation of traffic switch or opening of temporary roadway and detour of traffic","project start up (g specs)","project qa","hold point","a173 appin - g010 – traffic management"
,,"A173 Appin - G036 – Environmental Protection - Clause 3.1 - Commencement of work not previously addressed by CEMS and CEMP documents and authorised by earlier Hold Point release",,"project start up (g specs)","project qa","a173 appin - g036 – environmental protection","clause 3.1 - commencement of work not previously addressed by cems and cemp documents and authorised by earlier hold point release","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 3.2.2 - Commencement of any activity requiring an approval, licence and/or permit from an appropriate authority",,"clause 3.2.2 - commencement of any activity requiring an approval, licence and/or permit from an appropriate authority","project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 3.2.4 - Commencement of activities requiring an EWMS",,"clause 3.2.4 - commencement of activities requiring an ewms","project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 3.10 - Verification that the failure has been rectified, and details of the measures implemented to prevent recurrence",,"project start up (g specs)","clause 3.10 - verification that the failure has been rectified, and details of the measures implemented to prevent recurrence","project qa","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 4.2.4 - Activities within the vicinity of actual or suspected contaminated land",,"project start up (g specs)","project qa","clause 4.2.4 - activities within the vicinity of actual or suspected contaminated land","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 4.7 - Commencement of blasting, pile driving, excavation by hammering or ripping, dynamic compaction, demolition operations, or any other activity which may cause damage through vibration or airblast",,"project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point","clause 4.7 - commencement of blasting, pile driving, excavation by hammering or ripping, dynamic compaction, demolition operations, or any other activity which may cause damage through vibration or airblast"
,,"A173 Appin - G036 – Environmental Protection - Clause 4.11.4 - Transport of waste generate under the contract to the ""waste site"" outside the identified project boundaries",,"project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point","clause 4.11.4 - transport of waste generate under the contract to the ""waste site"" outside the identified project boundaries"
,,"A173 Appin - G036 – Environmental Protection - Clause 4.13 - Working in or near environmentally sensitive areas",,"clause 4.13 - working in or near environmentally sensitive areas","project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G036 – Environmental Protection - Clause 4.15.2 - Taking possession of any land nominated or authorised by the principal for use for the contractor's site facilities",,"clause 4.15.2 - taking possession of any land nominated or authorised by the principal for use for the contractor's site facilities","project start up (g specs)","project qa","a173 appin - g036 – environmental protection","hold point"
,,"A173 Appin - G038 - Soil and Water Management - Clause 1.2.7 - Commencement of construction work",,"project start up (g specs)","project qa","clause 1.2.7 - commencement of construction work","a173 appin - g038 - soil and water management","hold point"
,,"A173 Appin - G038 - Soil and Water Management - Clause 3.1 - Commencement of work requiring the installation of erosion control and sediment capture measures not previously addressed by ESCP and authorised by an earlier HP release",,"project start up (g specs)","clause 3.1 - commencement of work requiring the installation of erosion control and sediment capture measures not previously addressed by escp and authorised by an earlier hp release","project qa","a173 appin - g038 - soil and water management","hold point"
,,"A173 Appin - G038 - Soil and Water Management - Clause 3.1 - Disturbance of the existing surface on a section of the site, other than for the installation of erosion and sediment capture measures (WP)",,"clause 3.1 - disturbance of the existing surface on a section of the site, other than for the installation of erosion and sediment capture measures (wp)","project start up (g specs)","project qa","a173 appin - g038 - soil and water management","hold point"
,,"A173 Appin - G038 - Soil and Water Management - Clause 3.2.2 - Commencement of construction of each sediment basin and connecting drainage",,"clause 3.2.2 - commencement of construction of each sediment basin and connecting drainage","project start up (g specs)","project qa","a173 appin - g038 - soil and water management","hold point"
,,"A173 Appin - G040 – Clearing and Grubbing - Clause 2.4 - Clearing any area of work",,"project start up (g specs)","clause 2.4 - clearing any area of work","project qa","a173 appin - g040 – clearing and grubbing","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 2.3.3 - Commencement of any work at the site",,"clause 2.3.3 - commencement of any work at the site","a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 2.9 - Commencement of survey field work",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","clause 2.9 - commencement of survey field work","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 2.10.1 - Commencement of each survey specified to be a joint survey",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point","clause 2.10.1 - commencement of each survey specified to be a joint survey"
,,"A173 Appin - G071 – Construction Survey - Clause 2.10.2 - Disturbing or covering up area of joint survey",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point","clause 2.10.2 - disturbing or covering up area of joint survey"
,,"A173 Appin - G071 – Construction Survey - Clause 3.1.2 - Commencement of construction activities near Survey Infrastructure",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","clause 3.1.2 - commencement of construction activities near survey infrastructure","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 3.1.4 - Any activities that may cause removal, damage, destruction etc of a permanent control or cadastral mark",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","clause 3.1.4 - any activities that may cause removal, damage, destruction etc of a permanent control or cadastral mark","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 3.2.1 - Use of survey control marks forming part of the Survey Control Network",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","clause 3.2.1 - use of survey control marks forming part of the survey control network","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 4.6.2 - Use of Machine Guidance, for purpose of guiding work",,"a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point","clause 4.6.2 - use of machine guidance, for purpose of guiding work"
,,"A173 Appin - G071 – Construction Survey - Clause 4.6.3 - Use of Design Model within Machine Guidance System",,"clause 4.6.3 - use of design model within machine guidance system","a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point"
,,"A173 Appin - G071 – Construction Survey - Clause 5.6.6 - Covering up of work subject to a conformity verification survey",,"clause 5.6.6 - covering up of work subject to a conformity verification survey","a173 appin - g071 – construction survey","project start up (g specs)","project qa","hold point"
,,"Earthworks - SP1 - Mine Site","grouping","sp1 - mine site","earthworks"
,,"A173 - Appin - ITC 006 - R44 Remove, Stockpile Noncontam Topsoil - 2 - Survey after Removal of Topsoil",,"earthworks","a173 - appin - itc 006 - r44 remove, stockpile noncontam topsoil","2 - survey after removal of topsoil","project qa","sp1 - mine site","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot50 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot50"
,,"Earthworks Cut/Fill - EW.Fill.Lot50 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot50"
,,"Earthworks Cut/Fill - EW.Fill.Lot50 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works","ew.fill.lot50"
,,"Earthworks Cut/Fill - EW.Fill.Lot51 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot51"
,,"Earthworks Cut/Fill - EW.Fill.Lot51 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot51"
,,"Earthworks Cut/Fill - EW.Fill.Lot51 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot51"
,,"Earthworks Cut/Fill - EW.Fill.Lot51 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works","ew.fill.lot51"
,,"Earthworks Cut/Fill - EW.Fill.Lot52 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot52"
,,"Earthworks Cut/Fill - EW.Fill.Lot52 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot52"
,,"Earthworks Cut/Fill - EW.Fill.Lot52 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot52"
,,"Earthworks Cut/Fill - EW.Fill.Lot52 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot52","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot53 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot53"
,,"Earthworks Cut/Fill - EW.Fill.Lot53 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot53"
,,"Earthworks Cut/Fill - EW.Fill.Lot53 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot53"
,,"Earthworks Cut/Fill - EW.Fill.Lot53 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot53","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot54 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot54","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot54 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","ew.fill.lot54","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot54 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot54","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot54 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot54","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot55 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot55","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot55 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","ew.fill.lot55","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot55 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot55","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot55 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot55","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot56 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot56","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot56 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot56","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot56 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot56","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot56 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot56","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot57 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","ew.fill.lot57","project qa","sp1 - mine site","earthworks cut/fill","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot57 - 2 - Lot Foundation (Embankment)",,"earthworks","ew.fill.lot57","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot57 - 2 - Lot Foundation (Cutting)",,"earthworks","ew.fill.lot57","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot57 - 5 - Conformity of Completed Works",,"earthworks","ew.fill.lot57","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot58 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","ew.fill.lot58","project qa","sp1 - mine site","earthworks cut/fill","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot58 - 2 - Lot Foundation (Embankment)",,"earthworks","ew.fill.lot58","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot58 - 2 - Lot Foundation (Cutting)",,"earthworks","ew.fill.lot58","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot58 - 5 - Conformity of Completed Works",,"earthworks","ew.fill.lot58","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot59 - 2 - Unsuitable Material",,"earthworks","ew.fill.lot59","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot59 - 2 - Lot Foundation (Embankment)",,"earthworks","ew.fill.lot59","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot59 - 2 - Lot Foundation (Cutting)",,"earthworks","ew.fill.lot59","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot59 - 5 - Conformity of Completed Works",,"earthworks","ew.fill.lot59","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot60 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot60"
,,"Earthworks Cut/Fill - EW.Fill.Lot60 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot60"
,,"Earthworks Cut/Fill - EW.Fill.Lot60 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot60"
,,"Earthworks Cut/Fill - EW.Fill.Lot60 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works","ew.fill.lot60"
,,"Earthworks Cut/Fill - EW.Fill.Lot61 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot61"
,,"Earthworks Cut/Fill - EW.Fill.Lot61 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot61"
,,"Earthworks Cut/Fill - EW.Fill.Lot61 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot61"
,,"Earthworks Cut/Fill - EW.Fill.Lot61 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works","ew.fill.lot61"
,,"Earthworks Cut/Fill - EW.Fill.Lot62 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot62"
,,"Earthworks Cut/Fill - EW.Fill.Lot62 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot62"
,,"Earthworks Cut/Fill - EW.Fill.Lot62 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot62"
,,"Earthworks Cut/Fill - EW.Fill.Lot62 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works","ew.fill.lot62"
,,"Earthworks Cut/Fill - EW.Fill.Lot63 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot63"
,,"Earthworks Cut/Fill - EW.Fill.Lot63 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot63"
,,"Earthworks Cut/Fill - EW.Fill.Lot63 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot63"
,,"Earthworks Cut/Fill - EW.Fill.Lot63 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot63","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot64 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot64"
,,"Earthworks Cut/Fill - EW.Fill.Lot64 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot64"
,,"Earthworks Cut/Fill - EW.Fill.Lot64 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point","ew.fill.lot64"
,,"Earthworks Cut/Fill - EW.Fill.Lot64 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot64","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot65 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot65","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot65 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","ew.fill.lot65","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot65 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot65","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot65 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot65","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot66 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot66","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot66 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","ew.fill.lot66","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot66 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot66","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot66 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot66","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot67 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot67","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot67 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot67","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot67 - 2 - Lot Foundation (Cutting)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot67","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot67 - 5 - Conformity of Completed Works",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","ew.fill.lot67","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot68 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","ew.fill.lot68","project qa","sp1 - mine site","earthworks cut/fill","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot68 - 2 - Lot Foundation (Embankment)",,"earthworks","ew.fill.lot68","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot68 - 2 - Lot Foundation (Cutting)",,"earthworks","ew.fill.lot68","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot68 - 5 - Conformity of Completed Works",,"earthworks","ew.fill.lot68","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot69 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","ew.fill.lot69","project qa","sp1 - mine site","earthworks cut/fill","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot69 - 2 - Lot Foundation (Embankment)",,"earthworks","ew.fill.lot69","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot69 - 2 - Lot Foundation (Cutting)",,"earthworks","ew.fill.lot69","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (cutting)","hold point"
,,"Earthworks Cut/Fill - EW.Fill.Lot69 - 5 - Conformity of Completed Works",,"earthworks","ew.fill.lot69","project qa","sp1 - mine site","earthworks cut/fill","hold point","5 - conformity of completed works"
,,"Earthworks Cut/Fill - EW.Fill.Lot70 - 2 - Unsuitable Material",,"earthworks","2 - unsuitable material","project qa","sp1 - mine site","earthworks cut/fill","hold point","ew.fill.lot70"
,,"Earthworks Cut/Fill - EW.Fill.Lot70 - 2 - Lot Foundation (Embankment)",,"earthworks","project qa","sp1 - mine site","earthworks cut/fill","2 - lot foundation (embankment)","hold point","ew.fill.lot70"
